"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	1406.5	405.5	123	"Alive"
"2"	11	1403.5	406.5	195	"Alive"
"3"	12	1392	416.5	178	"Alive"
"4"	13	1376.5	422	187	"Alive"
"5"	14	1372	434	201	"Alive"
"6"	15	1348.5	442.5	189	"Alive"
"7"	16	1325.5	445	236	"Alive"
"8"	17	1311.5	443.5	228	"Alive"
"9"	18	1298	440	235	"Alive"
"10"	19	1279	439	231	"Alive"
"11"	20	1257.5	424	268	"Alive"
"12"	21	1251.5	421.5	260	"Alive"
"13"	22	1255.5	419	268	"Alive"
"14"	23	1255.5	417	256	"Alive"
"15"	24	1256	423.5	735	"Transitional"
