"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	65	496	213	"Alive"
"2"	3	60	513	217	"Alive"
"3"	4	53.5	522.5	217	"Alive"
"4"	5	49.5	523	230	"Alive"
"5"	6	43.5	525.5	244	"Alive"
"6"	7	39.5	516	251	"Alive"
"7"	8	32	513	250	"Alive"
"8"	9	18.5	516	263	"Alive"
"9"	10	45	530	220	"Alive"
"10"	11	59.5	528	260	"Alive"
"11"	12	63.5	513.5	240	"Alive"
"12"	13	77	514	230	"Alive"
"13"	14	73.5	497.5	191	"Alive"
"14"	15	65.5	479.5	229	"Alive"
"15"	16	64.5	473	263	"Alive"
"16"	17	55.5	462.5	298	"Alive"
"17"	18	65	457.5	251	"Alive"
"18"	19	79	461	241	"Alive"
"19"	20	75.5	459	199	"Transitional"
"20"	21	84	458.5	280	"Transitional"
"21"	22	85	447.5	381	"Transitional"
