"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	446.5	827	116	"Dead"
"2"	3	453.5	814	102	"Dead"
"3"	4	452	810.5	71	"Dead"
"4"	5	447	809	77	"Dead"
"5"	6	426	795	207	"Dead"
"6"	7	413.5	798	219	"Alive"
"7"	8	398	799.5	243	"Alive"
"8"	9	370	807	233	"Alive"
"9"	10	353	828	259	"Alive"
"10"	11	343	831.5	272	"Alive"
"11"	12	334	818.5	303	"Alive"
"12"	13	343.5	815	292	"Alive"
"13"	14	359.5	819	323	"Alive"
"14"	15	371.5	821.5	313	"Alive"
"15"	16	373	830.5	318	"Alive"
"16"	17	373.5	840	289	"Alive"
"17"	18	373	838	317	"Alive"
"18"	19	378.5	847	317	"Alive"
"19"	20	386.5	850.5	302	"Alive"
