"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	731	690.5	388	"Transitional"
"2"	26	750.5	682.5	158	"Transitional"
"3"	27	757	685	187	"Transitional"
"4"	28	756	700.5	207	"Transitional"
"5"	29	772	720	167	"Transitional"
"6"	30	754.5	724	199	"Transitional"
"7"	31	746	728.5	205	"Transitional"
"8"	32	751	742.5	203	"Transitional"
"9"	33	761.5	730.5	146	"Dead"
"10"	34	746.5	722	177	"Dead"
"11"	35	757	724.5	67	"Alive"
"12"	36	754	738.5	80	"Dead"
"13"	37	749.5	736	159	"Dead"
"14"	38	743.5	733	151	"Alive"
"15"	39	744.5	726.5	179	"Alive"
