"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	456.5	840.5	119	"Alive"
"2"	3	443	838.5	175	"Alive"
"3"	4	442.5	834	163	"Alive"
"4"	5	446.5	834.5	178	"Alive"
"5"	6	453	828	174	"Alive"
"6"	7	460.5	822.5	183	"Alive"
"7"	8	460.5	819.5	183	"Alive"
"8"	9	467	811	191	"Alive"
"9"	10	454.5	805	224	"Alive"
"10"	11	462.5	799.5	195	"Alive"
"11"	12	464.5	802.5	212	"Alive"
"12"	13	474	797.5	211	"Alive"
"13"	14	486.5	798.5	247	"Alive"
"14"	15	488.5	796.5	217	"Alive"
"15"	16	479.5	802.5	242	"Alive"
"16"	17	489	801	129	"Transitional"
"17"	18	504	811.5	150	"Transitional"
"18"	19	499	819.5	222	"Transitional"
"19"	20	490.5	824.5	234	"Transitional"
"20"	21	488.5	834	249	"Transitional"
