"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1407.5	868	143	"Alive"
"2"	8	1410.5	859	170	"Alive"
"3"	9	1404	849.5	187	"Alive"
"4"	10	1404	849.5	194	"Alive"
"5"	11	1404	841.5	205	"Alive"
"6"	12	1395.5	834	230	"Alive"
"7"	13	1399.5	817	238	"Alive"
"8"	14	1410	815	205	"Alive"
"9"	15	1415.5	815.5	237	"Alive"
"10"	16	1411.5	812.5	206	"Alive"
"11"	17	1411	809	218	"Alive"
"12"	18	1395.5	808.5	275	"Alive"
"13"	19	1374.5	804.5	276	"Alive"
"14"	20	1370.5	804	266	"Alive"
"15"	21	1381.5	810	260	"Alive"
"16"	22	1387	804.5	262	"Alive"
"17"	23	1397	805	271	"Alive"
"18"	24	1401.5	809	296	"Alive"
"19"	25	1396	823.5	283	"Alive"
"20"	26	1392	831	304	"Alive"
"21"	27	1379.5	828	112	"Transitional"
"22"	28	1380.5	822.5	95	"Transitional"
"23"	29	1376	819.5	99	"Dead"
