"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	5	171.5	108	"Alive"
"2"	5	10	165	269	"Alive"
"3"	6	13	157.5	122	"Alive"
"4"	7	16	153.5	180	"Alive"
"5"	8	22.5	145.5	227	"Alive"
"6"	9	31	143	218	"Alive"
"7"	10	30	139.5	277	"Alive"
"8"	11	30	133.5	222	"Alive"
"9"	12	33.5	126	207	"Alive"
"10"	13	38.5	109.5	281	"Alive"
"11"	14	43.5	99	315	"Alive"
"12"	15	53.5	78	369	"Alive"
"13"	16	58.5	59	371	"Alive"
"14"	17	69.5	49.5	367	"Alive"
"15"	18	71.5	39.5	348	"Alive"
"16"	19	74.5	45	388	"Alive"
"17"	20	96	42.5	371	"Alive"
"18"	21	108.5	44	353	"Alive"
"19"	22	108.5	50.5	313	"Alive"
"20"	23	114	52.5	315	"Alive"
