"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	99.5	274.5	176	"Alive"
"2"	4	97	275.5	233	"Alive"
"3"	5	112	273.5	193	"Alive"
"4"	6	125	269	185	"Alive"
"5"	7	132.5	268	213	"Alive"
"6"	8	139.5	270	264	"Alive"
"7"	9	146	261	235	"Alive"
"8"	10	157.5	253	250	"Alive"
"9"	11	168.5	252	285	"Alive"
"10"	12	143	242.5	255	"Alive"
"11"	13	138	244.5	244	"Alive"
"12"	14	146.5	251	262	"Alive"
"13"	15	149	241.5	215	"Alive"
"14"	16	157	231.5	280	"Alive"
"15"	17	157.5	229.5	143	"Transitional"
"16"	18	157	227.5	169	"Transitional"
"17"	19	156.5	229.5	148	"Transitional"
"18"	20	169	226	355	"Alive"
"19"	21	168.5	242	342	"Alive"
"20"	22	169.5	258.5	293	"Alive"
"21"	23	172.5	257.5	359	"Alive"
"22"	24	181.5	258	392	"Alive"
"23"	25	174.5	272.5	389	"Alive"
"24"	26	175.5	259	488	"Alive"
"25"	27	186	255.5	375	"Alive"
"26"	28	192	259.5	524	"Alive"
"27"	29	205.5	265	506	"Alive"
"28"	30	206.5	266	447	"Alive"
"29"	31	206.5	267	512	"Alive"
"30"	32	205	269	426	"Alive"
"31"	33	205	267.5	475	"Alive"
"32"	34	196.5	271	523	"Alive"
"33"	35	186	265	424	"Alive"
"34"	36	187	263	562	"Alive"
"35"	37	192	260.5	545	"Alive"
"36"	38	194	263	496	"Alive"
"37"	39	191.5	259	624	"Alive"
