"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	135	116.5	310	"Alive"
"2"	18	130.5	113	324	"Alive"
"3"	19	133	113	276	"Alive"
"4"	20	126.5	112.5	319	"Alive"
"5"	21	127	115.5	304	"Alive"
"6"	22	147.5	105.5	188	"Dead"
"7"	23	127	104.5	189	"Dead"
"8"	24	134	98.5	67	"Alive"
"9"	25	144	102.5	137	"Alive"
"10"	26	137	119	286	"Alive"
"11"	27	129.5	125.5	179	"Alive"
"12"	28	126	123	203	"Dead"
"13"	29	129	127	85	"Alive"
"14"	30	138.5	137.5	192	"Dead"
"15"	31	132.5	143.5	159	"Alive"
"16"	32	124.5	143.5	175	"Alive"
