"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	543	523.5	108	"Alive"
"2"	5	551	525.5	154	"Alive"
"3"	6	567	520.5	165	"Alive"
"4"	7	595.5	526.5	193	"Alive"
"5"	8	597	526.5	200	"Alive"
"6"	9	576.5	525.5	249	"Alive"
"7"	10	557	536.5	191	"Alive"
"8"	11	554	545.5	187	"Alive"
"9"	12	555.5	553	208	"Alive"
"10"	13	559.5	542	230	"Alive"
"11"	14	577	525	204	"Alive"
"12"	15	600.5	512	350	"Alive"
"13"	16	580.5	507	378	"Alive"
"14"	17	576.5	526	370	"Alive"
"15"	18	573.5	531	365	"Alive"
"16"	19	563.5	535	406	"Alive"
"17"	20	551.5	546.5	396	"Alive"
