"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	872.5	95.5	161	"Alive"
"2"	24	862.5	89	256	"Alive"
"3"	25	850.5	73.5	287	"Alive"
"4"	26	850.5	74	146	"Dead"
"5"	27	864.5	73	337	"Dead"
"6"	28	879.5	77	171	"Dead"
"7"	29	902	88	304	"Dead"
"8"	30	920	88.5	276	"Dead"
"9"	31	935	73	79	"Dead"
"10"	32	930.5	89	197	"Dead"
"11"	33	922	70	290	"Dead"
"12"	34	901.5	52	277	"Dead"
"13"	35	922	32	664	"Alive"
"14"	36	895	38.5	248	"Dead"
"15"	37	898	52	264	"Dead"
"16"	38	885	61.5	269	"Dead"
"17"	39	889	62	260	"Dead"
