"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	725.5	33.5	272	"Alive"
"2"	18	736.5	25.5	264	"Alive"
"3"	19	758.5	38	251	"Alive"
"4"	20	757	57.5	304	"Alive"
"5"	21	769.5	67	296	"Alive"
"6"	22	773	56.5	343	"Alive"
"7"	23	772	71	370	"Alive"
"8"	24	759	66.5	347	"Alive"
"9"	25	758.5	74	386	"Alive"
"10"	26	765	79	383	"Alive"
"11"	27	785	62.5	350	"Alive"
"12"	28	788.5	58	689	"Transitional"
"13"	29	803	64.5	200	"Alive"
"14"	30	822.5	57.5	231	"Alive"
"15"	31	826.5	56.5	174	"Transitional"
"16"	32	827	54.5	153	"Transitional"
"17"	33	826.5	53.5	163	"Transitional"
"18"	34	841.5	50	153	"Transitional"
"19"	35	839	61	144	"Transitional"
"20"	36	848.5	55.5	305	"UnStained"
