"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	271.5	808	214	"Alive"
"2"	26	273	801	220	"Alive"
"3"	27	263.5	803	235	"Alive"
"4"	28	261.5	806.5	212	"Alive"
"5"	29	255	798.5	230	"Alive"
"6"	30	254	797.5	237	"Alive"
"7"	31	253	797	230	"Alive"
"8"	32	242.5	802	396	"Transitional"
"9"	33	246	807.5	345	"Transitional"
"10"	34	251	815	309	"Alive"
"11"	35	254	815.5	335	"Transitional"
"12"	36	255	817	326	"Transitional"
"13"	37	248	822	164	"Alive"
"14"	38	232.5	830	204	"Alive"
"15"	39	225.5	823	186	"Alive"
