"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1352.5	980.5	164	"Dead"
"2"	25	1366	962.5	299	"Alive"
"3"	26	1378	989	227	"Alive"
"4"	27	1352.5	981.5	479	"Transitional"
"5"	28	1332	975.5	208	"Dead"
"6"	29	1326	984	125	"Alive"
"7"	30	1333.5	977	371	"Alive"
"8"	31	1335.5	987.5	398	"Dead"
"9"	32	1349.5	992.5	138	"Dead"
"10"	33	1354.5	1007	117	"Transitional"
"11"	34	1350	1013	106	"Transitional"
"12"	35	1342	1014	127	"Dead"
"13"	36	1326	1022.5	93	"Dead"
"14"	37	1324.5	1029.5	161	"Transitional"
"15"	38	1337	1005.5	148	"Alive"
"16"	39	1314	1017	141	"Alive"
