"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1019	401.5	136	"Alive"
"2"	5	1019	394.5	230	"Alive"
"3"	6	1029.5	379.5	212	"Alive"
"4"	7	1047.5	392	229	"Alive"
"5"	8	1061.5	402	203	"Alive"
"6"	9	1060.5	404	229	"Alive"
"7"	10	1069	396	225	"Alive"
"8"	11	1066.5	398	274	"Alive"
"9"	12	1083.5	388.5	253	"Transitional"
"10"	13	1090.5	392	231	"Transitional"
"11"	14	1110	391.5	260	"Alive"
"12"	15	1111.5	403	217	"Alive"
"13"	16	1102	414.5	234	"Alive"
"14"	17	1107	417	260	"Alive"
"15"	18	1105	411	231	"Alive"
"16"	19	1086	421.5	276	"Alive"
"17"	20	1075	417.5	299	"Alive"
"18"	21	1079.5	409	266	"Alive"
"19"	22	1077.5	396.5	251	"Alive"
"20"	23	1078	393.5	624	"Transitional"
