"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	551.5	140	191	"Alive"
"2"	25	554	168.5	309	"Alive"
"3"	26	558	171.5	236	"Dead"
"4"	27	560	166.5	255	"Alive"
"5"	28	558.5	183.5	226	"Dead"
"6"	29	575	178.5	249	"Alive"
"7"	30	577	178	411	"Alive"
"8"	31	570	192.5	355	"Alive"
"9"	32	553.5	207	357	"Alive"
"10"	33	562.5	207.5	186	"Dead"
"11"	34	553	220	248	"Dead"
"12"	35	558.5	221	210	"Dead"
"13"	36	557.5	219.5	243	"Transitional"
"14"	37	560	223	199	"Transitional"
"15"	38	547.5	211.5	410	"Transitional"
"16"	39	558.5	214.5	232	"Alive"
