"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	599.5	70.5	97	"Alive"
"2"	3	596	84	143	"Alive"
"3"	4	595	88.5	216	"Alive"
"4"	5	599	104.5	251	"Alive"
"5"	6	597	111	243	"Alive"
"6"	7	599.5	117	191	"Alive"
"7"	8	597.5	120.5	205	"Alive"
"8"	9	582.5	120.5	222	"Alive"
"9"	10	556	113.5	233	"Alive"
"10"	11	538.5	108.5	229	"Alive"
"11"	12	533.5	105	237	"Alive"
"12"	13	513	90.5	285	"Alive"
"13"	14	512	81	285	"Alive"
"14"	15	502	64	296	"Alive"
"15"	16	497	57.5	313	"Alive"
"16"	17	494	48	342	"Alive"
"17"	18	498.5	37	318	"Alive"
"18"	19	506.5	25	336	"Alive"
"19"	20	505.5	22.5	364	"Alive"
"20"	21	503.5	13.5	346	"Alive"
