"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1211	136	133	"Alive"
"2"	6	1211	135.5	130	"Alive"
"3"	7	1214	141.5	158	"Alive"
"4"	8	1211	138	177	"Alive"
"5"	9	1212	133	177	"Alive"
"6"	10	1218.5	138.5	191	"Alive"
"7"	11	1221	146	226	"Alive"
"8"	12	1226	147	237	"Alive"
"9"	13	1233.5	147	235	"Alive"
"10"	14	1232	150.5	257	"Alive"
"11"	15	1238.5	151.5	256	"Alive"
"12"	16	1253.5	155.5	292	"Alive"
"13"	17	1258	143.5	353	"Alive"
"14"	18	1254	145	333	"Alive"
"15"	19	1254.5	147	304	"Alive"
