"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	77	1046	236	"Alive"
"2"	4	93.5	1048	182	"Alive"
"3"	5	105.5	1048.5	267	"Alive"
"4"	6	108	1049.5	196	"Alive"
"5"	7	133.5	1046	197	"Alive"
"6"	8	133	1043	222	"Alive"
"7"	9	134.5	1041	225	"Alive"
"8"	10	142.5	1038.5	215	"Alive"
"9"	11	149	1030	237	"Alive"
"10"	12	161	1022	268	"Alive"
"11"	13	164	1011.5	242	"Alive"
"12"	14	163.5	993.5	230	"Alive"
"13"	15	153.5	996.5	223	"Alive"
"14"	16	142	979.5	116	"Alive"
"15"	17	136.5	968.5	136	"Alive"
"16"	18	146.5	975.5	287	"Alive"
"17"	19	168	974.5	332	"Transitional"
"18"	20	157	973.5	360	"Alive"
"19"	21	152	969	388	"Alive"
"20"	22	139.5	968.5	427	"Alive"
"21"	23	131	972	607	"Alive"
"22"	24	116.5	975.5	550	"Alive"
"23"	25	113.5	983.5	490	"Alive"
"24"	26	134	975.5	292	"Alive"
"25"	27	159	977	111	"Transitional"
"26"	28	173.5	968	244	"Transitional"
"27"	29	173	970.5	434	"Dead"
"28"	30	157	980.5	126	"Alive"
"29"	31	159.5	983	354	"Alive"
"30"	32	164	973	183	"Dead"
"31"	33	161	987.5	468	"Dead"
"32"	34	170	991.5	245	"Transitional"
"33"	35	199.5	992.5	158	"Alive"
"34"	36	189.5	1013.5	239	"Alive"
"35"	37	176.5	1009.5	408	"Alive"
"36"	38	174	1015.5	172	"Dead"
"37"	39	151.5	1025.5	178	"Alive"
