"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	666.5	230	219	"Alive"
"2"	15	690.5	232	236	"Alive"
"3"	16	712.5	231.5	234	"Alive"
"4"	17	727.5	242	264	"Alive"
"5"	18	746	265.5	209	"Alive"
"6"	19	744.5	253	231	"Alive"
"7"	20	749	226.5	215	"Alive"
"8"	21	747	207	249	"Alive"
"9"	22	764.5	204.5	279	"Alive"
"10"	23	776	214	303	"Alive"
"11"	24	757	228.5	237	"Alive"
"12"	25	759	213	313	"Transitional"
"13"	26	755	211	355	"Alive"
"14"	27	751.5	211.5	333	"Alive"
"15"	28	735.5	204.5	435	"Transitional"
"16"	29	722	197	287	"Transitional"
"17"	30	726	168	162	"Alive"
"18"	31	731	165.5	292	"Alive"
"19"	32	733.5	165.5	298	"Alive"
"20"	33	738.5	138	256	"Alive"
"21"	34	734.5	135	294	"Alive"
"22"	35	734.5	135.5	501	"Alive"
"23"	36	739.5	143	414	"Alive"
"24"	37	751	154	313	"Alive"
"25"	38	749.5	149.5	311	"Alive"
"26"	39	734	171	244	"Dead"
