"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	545.5	948.5	127	"Alive"
"2"	5	541	961.5	158	"Alive"
"3"	6	544	964	136	"Alive"
"4"	7	550	965.5	166	"Alive"
"5"	8	550	970.5	144	"Alive"
"6"	9	556.5	979.5	199	"Alive"
"7"	10	568.5	983.5	191	"Alive"
"8"	11	565.5	988.5	184	"Alive"
"9"	12	571	996.5	194	"Alive"
"10"	13	562.5	1002.5	191	"Alive"
"11"	14	557	996	205	"Alive"
"12"	15	555	994.5	235	"Alive"
"13"	16	551.5	994	185	"Alive"
"14"	17	554	988.5	220	"Alive"
"15"	18	559	991	254	"Alive"
"16"	19	564	1000.5	265	"Dead"
"17"	20	554	1004.5	213	"Alive"
