"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	1102	566	397	"Alive"
"2"	27	1095.5	575.5	240	"Transitional"
"3"	28	1101	579	301	"Transitional"
"4"	29	1097	577.5	261	"Transitional"
"5"	30	1095	576.5	263	"Transitional"
"6"	31	1104.5	567	409	"Transitional"
"7"	32	1098.5	572.5	128	"Dead"
"8"	33	1116.5	573	109	"Alive"
"9"	34	1115.5	570	135	"Dead"
"10"	35	1120	572	124	"Alive"
"11"	36	1137.5	576	271	"Alive"
"12"	37	1127.5	580.5	621	"Alive"
"13"	38	1127	597	149	"Dead"
"14"	39	1126	615	185	"Dead"
