"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1292.5	698	523	"Alive"
"2"	23	1292	698.5	577	"Dead"
"3"	24	1317	664	197	"Dead"
"4"	25	1314	643	128	"Dead"
"5"	26	1307.5	643	347	"Dead"
"6"	27	1313	642.5	137	"Dead"
"7"	28	1312	635.5	156	"Dead"
"8"	29	1309	633	316	"Dead"
"9"	30	1324.5	615	339	"Transitional"
"10"	31	1324.5	614	402	"Alive"
"11"	32	1324	613	372	"Alive"
"12"	33	1322	609.5	458	"Alive"
"13"	34	1324.5	609.5	411	"Alive"
"14"	35	1326	612.5	439	"Alive"
"15"	36	1321.5	618.5	505	"Alive"
"16"	37	1322	620.5	411	"Alive"
"17"	38	1321.5	628	322	"Alive"
"18"	39	1322	629	298	"Alive"
