"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	501.5	529	299	"Alive"
"2"	11	499.5	529.5	305	"Alive"
"3"	12	497	523	351	"Alive"
"4"	13	488.5	527	328	"Alive"
"5"	14	487.5	521	311	"Alive"
"6"	15	482.5	519	330	"Alive"
"7"	16	493	532.5	388	"Alive"
"8"	17	486.5	548.5	350	"Alive"
"9"	18	485.5	564	372	"Alive"
"10"	19	493	562.5	387	"Alive"
"11"	20	495.5	578	411	"Alive"
"12"	21	487	585	206	"Transitional"
"13"	22	492.5	588.5	244	"Alive"
"14"	23	482	596.5	246	"Transitional"
"15"	24	475	600.5	372	"Alive"
"16"	25	466.5	595.5	629	"Alive"
"17"	26	461.5	607.5	401	"Alive"
"18"	27	472.5	625	341	"Alive"
"19"	28	459.5	615	133	"Transitional"
"20"	29	483.5	620.5	138	"Alive"
"21"	30	477.5	626.5	229	"Alive"
