"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_7",7,8,0.64473277114379,0.0843531788509016,0.083991600839916,0.0451954804519548,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.0990900909909009,0.0510948905109489,10000,"monte_carlo_TGI_label_permutation",FALSE,0.183254401832544,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_10",10,8,0.68908304329851,0.0587081112723078,0.0608939106089391,0.0403959604039596,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.198880111988801,0.104589541045895,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.384729527047295
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_14",14,8,0.579361473185203,0.132304431238366,0.12988701129887,0.0654934506549345,10000,"monte_carlo_TGI_label_permutation",0.571428571428572,0.138959957160707,0.156584341565843,0.0761923807619238,10000,"monte_carlo_TGI_label_permutation",FALSE,0.226711874267119,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_17",17,8,0.678464087800978,0.0643530389378953,0.0628472222222222,0.035515873015873,40320,"exact_TGI_label_enumeration",0.452380952380952,0.260404767436885,0.267460317460317,0.133730158730159,40320,"exact_TGI_label_enumeration",FALSE,0.180555555555556,0.41879682999442
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_21",21,8,0.357645296694852,0.384403862654907,0.381261873812619,0.186581341865813,10000,"monte_carlo_TGI_label_permutation",0.0952380952380952,0.822505430203611,0.842615738426157,0.424257574242576,10000,"monte_carlo_TGI_label_permutation",FALSE,0.481593945868571,0.919217169192172
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_24",24,8,0.587659332170712,0.125537095445597,0.129187081291871,0.066993300669933,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.197880211978802,0.0982901709829017,10000,"monte_carlo_TGI_label_permutation",FALSE,0.226711874267119,0.384729527047295
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_27",27,8,0.586694531430096,0.126313731423989,0.128487151284872,0.0636936306369363,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.12978702129787,0.0627937206279372,10000,"monte_carlo_TGI_label_permutation",FALSE,0.226711874267119,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_31",31,8,0.619551883122834,0.101373718498911,0.103489651034897,0.0501949805019498,10000,"monte_carlo_TGI_label_permutation",0.571428571428572,0.138959957160707,0.147785221477852,0.0725927407259274,10000,"monte_carlo_TGI_label_permutation",FALSE,0.206979302069793,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_34",34,8,0.145477876416995,0.73105312963969,0.725727427257274,0.359264073592641,10000,"monte_carlo_TGI_label_permutation",0,1,1,0.515648435156484,10000,"monte_carlo_TGI_label_permutation",FALSE,0.774109255741092,1
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_38",38,8,-0.0141827213751555,0.973410963267049,0.972802719728027,0.515748425157484,10000,"monte_carlo_TGI_label_permutation",-0.0952380952380952,0.822505430203611,0.837116288371163,0.606839316068393,10000,"monte_carlo_TGI_label_permutation",FALSE,0.972802719728027,0.919217169192172
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_auc",NA,8,-0.641795352961035,0.0862458533469196,0.092990700929907,0.953904609539046,10000,"monte_carlo_TGI_label_permutation",-0.619047619047619,0.101733037454265,0.112588741125887,0.953004699530047,10000,"monte_carlo_TGI_label_permutation",FALSE,0.194067549766762,0.36028397160284
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_3",3,8,0.352711623571782,0.391467725582642,0.444155584441556,0.201579842015798,10000,"monte_carlo_TGI_label_permutation",0.142857142857143,0.735764859879812,0.748325167483252,0.367063293670633,10000,"monte_carlo_TGI_label_permutation",FALSE,0.535506449355065,0.886155286910333
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_7",7,8,-0.62761414051331,0.0957276329108374,0.0997900209979002,0.956704329567043,10000,"monte_carlo_TGI_label_permutation",-0.642857142857143,0.085558891012673,0.0975902409759024,0.959004099590041,10000,"monte_carlo_TGI_label_permutation",FALSE,0.203826425868051,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_10",10,8,-0.651534366079657,0.0800641880937556,0.0753924607539246,0.977302269773023,10000,"monte_carlo_TGI_label_permutation",-0.523809523809524,0.182720750539715,0.194380561943806,0.911408859114089,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.384729527047295
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_14",14,8,-0.436511746253057,0.279564956243068,0.27967203279672,0.860913908609139,10000,"monte_carlo_TGI_label_permutation",-0.571428571428572,0.138959957160706,0.15988401159884,0.92990700929907,10000,"monte_carlo_TGI_label_permutation",FALSE,0.406795684067957,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_17",17,8,-0.609269502154254,0.108844664452239,0.111185515873016,0.952281746031746,40320,"exact_TGI_label_enumeration",-0.452380952380952,0.260404767436885,0.267460317460317,0.878472222222222,40320,"exact_TGI_label_enumeration",FALSE,0.210426016221907,0.41879682999442
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_21",21,8,-0.306134751942526,0.46085213624049,0.457254274572543,0.76042395760424,10000,"monte_carlo_TGI_label_permutation",-0.0952380952380952,0.822505430203611,0.836916308369163,0.605039496050395,10000,"monte_carlo_TGI_label_permutation",FALSE,0.541930992085977,0.919217169192172
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_24",24,8,-0.661956664631796,0.0737442041416948,0.0765923407659234,0.966903309669033,10000,"monte_carlo_TGI_label_permutation",-0.523809523809524,0.182720750539715,0.195280471952805,0.913108689131087,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.384729527047295
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_27",27,8,-0.603739724953763,0.112988024966513,0.118288171182882,0.944805519448055,10000,"monte_carlo_TGI_label_permutation",-0.595238095238095,0.119529806138793,0.134286571342866,0.93990600939906,10000,"monte_carlo_TGI_label_permutation",FALSE,0.218378162183782,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_31",31,8,-0.688696999132334,0.0589079450527061,0.0583941605839416,0.97050294970503,10000,"monte_carlo_TGI_label_permutation",-0.571428571428572,0.138959957160706,0.15038496150385,0.936706329367063,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.374362563743626
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_34",34,8,-0.32620761665093,0.430365818208719,0.421257874212579,0.800919908009199,10000,"monte_carlo_TGI_label_permutation",0,1,1,0.52024797520248,10000,"monte_carlo_TGI_label_permutation",FALSE,0.518471229800097,1
"ETP_fixed_threshold_2_25","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_38",38,8,0.0864001319433134,0.838804166455734,0.832416758324168,0.423857614238576,10000,"monte_carlo_TGI_label_permutation",0.0952380952380952,0.822505430203611,0.838416158384162,0.420957904209579,10000,"monte_carlo_TGI_label_permutation",FALSE,0.859268911818496,0.919217169192172
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_auc",NA,8,0.735305499120268,0.0376465079387629,0.0460953904609539,0.022997700229977,10000,"monte_carlo_TGI_label_permutation",0.738095238095238,0.0365527610528608,0.0434956504349565,0.0218978102189781,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_3",3,8,-0.221416054446744,0.598214008121193,0.67003299670033,0.665233476652335,10000,"monte_carlo_TGI_label_permutation",0.142857142857143,0.735764859879812,0.745025497450255,0.372362763723628,10000,"monte_carlo_TGI_label_permutation",FALSE,0.739346754979675,0.886155286910333
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_7",7,8,0.783418029080244,0.0214515080171075,0.0214978502149785,0.0117988201179882,10000,"monte_carlo_TGI_label_permutation",0.785714285714286,0.0208151272535253,0.023997600239976,0.0118988101189881,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_10",10,8,0.654335000635524,0.0783359960069301,0.0786921307869213,0.0456954304569543,10000,"monte_carlo_TGI_label_permutation",0.476190476190476,0.232935534650098,0.246875312468753,0.121687831216878,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.417642446281688
