"tgi_measure","iteration","n","pearson_r","pearson_p","spearman_rho","spearman_p"
"TGI_percent_Day_17",1,8,-1,0,-1,2.18952885050751e-46
"TGI_percent_Day_17",2,8,0.808340702101048,0.0151676675350986,0.848101265822785,0.00779410868380385
"TGI_percent_Day_17",3,8,0.757725465249263,0.0294049618921617,0.45679012345679,0.255201343606103
"TGI_percent_Day_17",4,8,0.632411165952791,0.0924562614373041,0.146341463414634,0.729502115730517
"TGI_percent_Day_17",5,8,0.544631056536997,0.162784581482007,0.113924050632911,0.788233439851227
"TGI_percent_Day_17",6,8,0.943172488121989,0.00043946033283701,1,0
"TGI_percent_Day_17",7,8,0.765667167267009,0.0267803950046996,0.341463414634146,0.407782409074504
"TGI_percent_Day_17",8,8,0.917914938776395,0.00129898646111475,0.974683544303797,3.97984255471566e-05
"TGI_percent_Day_17",9,8,0.728713112343177,0.0403096399296319,0.113924050632911,0.788233439851227
"TGI_percent_Day_17",10,8,0.858740231850697,0.00632137150225384,0.634146341463415,0.0912890821441658
"TGI_percent_Day_17",11,8,0.912621286711275,0.00156045901247095,0.925925925925926,0.000960491276443564
"TGI_percent_Day_17",12,8,0.887008642004813,0.00330770113926186,0.468354430379747,0.241804882823014
"TGI_percent_Day_17",13,8,0.823667496754825,0.0119580413244128,0.634146341463415,0.0912890821441658
"TGI_percent_Day_17",14,8,0.678371711256131,0.0644034989008271,0.349397590361446,0.396244333445432
"TGI_percent_Day_17",15,8,0.876517723809243,0.00428193798779784,0.925925925925926,0.000960491276443564
"TGI_percent_Day_17",16,8,0.842658695108395,0.00862498912626126,0.925925925925926,0.000960491276443564
"TGI_percent_Day_17",17,8,0.993335794596402,7.36227314475697e-07,1,0
"TGI_percent_Day_17",18,8,0.55743692297106,0.151141240498087,0.146341463414634,0.729502115730517
"TGI_percent_Day_17",19,8,0.998713574736804,5.31709695598187e-09,1,3.42113882891805e-48
"TGI_percent_Day_17",20,8,0.521712174575057,0.18479761162358,0.0731707317073171,0.863293782609012
"TGI_percent_Day_17",21,8,0.651516631262238,0.0800752019796064,0.240506329113924,0.566138469404116
"TGI_percent_Day_17",22,8,0.323056554813122,0.435094378960779,-0.432432432432432,0.284598569995075
"TGI_percent_Day_17",23,8,0.641324170421328,0.0865517236986727,0.736842105263158,0.0370416328264742
"TGI_percent_Day_17",24,8,0.6156110750979,0.104201182868493,-0.027027027027027,0.949348996625618
"TGI_percent_Day_17",25,8,0.704304135789753,0.0511494306075427,-0.024390243902439,0.9542864261534
"TGI_percent_Day_17",26,8,0.923325595632522,0.00106310481179049,0.975,3.83337402343747e-05
"TGI_percent_Day_17",27,8,0.944606571573717,0.000407469348475521,1,0
"TGI_percent_Day_17",28,8,0.84503583342364,0.00825549255609944,0.62962962962963,0.0943451651056068
"TGI_percent_Day_17",29,8,0.865474159965209,0.00548879619944221,0.75609756097561,0.0299617108971145
"TGI_percent_Day_17",30,8,0.638736322350724,0.0882428502303947,0.253012048192771,0.54545933813052
