"tgi_measure","omitted_sample_id","n","pearson_r","pearson_p","spearman_rho","spearman_p","sign_matches_full_pearson","delta_pearson_r_from_full","influential_flag"
"TGI_percent_Day_17","2N-A2-0",7,-0.909680269050673,0.0044829770848978,-0.75,0.052181400457058,TRUE,-0.211279249797659,TRUE
"TGI_percent_Day_17","2N-A2-L",7,-0.696671956033032,0.0819885414283971,-0.535714285714286,0.215217455678013,TRUE,0.0017290632199819,FALSE
"TGI_percent_Day_17","A6-4N-O",7,-0.567047836649351,0.18433516674057,-0.214285714285714,0.644511581020721,TRUE,0.131353182603663,FALSE
"TGI_percent_Day_17","A6-4N-RR",7,-0.773579479597168,0.0412975533947245,-0.535714285714286,0.215217455678013,TRUE,-0.0751784603441547,FALSE
"TGI_percent_Day_17","2N-A4-R",7,-0.276500308610892,0.548334248956384,-0.214285714285714,0.644511581020721,TRUE,0.421900710642122,TRUE
"TGI_percent_Day_17","2N-A4-RL",7,-0.711412238305121,0.0730262379257419,-0.392857142857143,0.383316870426973,TRUE,-0.0130112190521073,FALSE
"TGI_percent_Day_17","4N-A8-RL",7,-0.697569431509485,0.0814270476645195,-0.607142857142857,0.148231161481161,TRUE,0.000831587743529094,FALSE
"TGI_percent_Day_17","4N-A8-RR",7,-0.702621724562944,0.0783044099974749,-0.5,0.253169995100323,TRUE,-0.00422070530993035,FALSE
