page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
16	NB	Z_SCORE	GDSC Z-score	0.185	1	BIBR-1532	-0.736351034434557	0.736351034434557	Other	#00FF80	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	2	GW441756	-0.702659484279603	0.702659484279603	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	3	P22077	-0.647731582903272	0.647731582903272	p53/MDM2 pathway	#00FFBF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	4	KU-55933	-0.644841170801917	0.644841170801917	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	5	AZD4547	-0.628998809806215	0.628998809806215	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	6	LINSITINIB	-0.556913682876687	0.556913682876687	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	7	FULVESTRANT	-0.55572122319923	0.55572122319923	Hormone therapy	#40FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	8	JNK INHIBITOR VIII	-0.551351140327544	0.551351140327544	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	9	TAMOXIFEN	-0.52919407115564	0.52919407115564	Hormone therapy	#40FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	10	RO-3306	-0.523184110263805	0.523184110263805	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	11	WEHI-539	-0.501077346146059	0.501077346146059	Proapoptotic agents	#00FFFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	12	AGI-5198	-0.500502154531063	0.500502154531063	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	13	BOSUTINIB	-0.47656228201582	0.47656228201582	Non-receptor tyrosine kinase inhibitors	#00FF40	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	14	NVP-ADW742	-0.438604610710347	0.438604610710347	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	15	MIRA-1	-0.434847748605605	0.434847748605605	p53/MDM2 pathway	#00FFBF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	16	SAVOLITINIB	-0.43174542724651	0.43174542724651	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	17	DABRAFENIB	-0.425185619958467	0.425185619958467	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	18	MK-1775	-0.398880517753887	0.398880517753887	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	19	GSK2578215A	-0.390548234648294	0.390548234648294	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	20	CYCLOPHOSPHAMIDE	-0.383637105100492	0.383637105100492	Alkylating agents	#FF0000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
16	NB	Z_SCORE	GDSC Z-score	0.185	21	GEFITINIB	-0.37381021384528	0.37381021384528	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_16_NB.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
