page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
18	LIHC	Z_SCORE	GDSC Z-score	0.185	1	ZOLEDRONATE	-0.647445518842999	0.647445518842999	Other	#00FF80	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	2	OXALIPLATIN	-0.64512224603918	0.64512224603918	Alkylating agents	#FF0000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	3	GSK2110183B	-0.633222201212314	0.633222201212314	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	4	CZC24832	-0.629147649803322	0.629147649803322	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	5	XAV939	-0.623725749557306	0.623725749557306	WNT-pathway modulators	#8000FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	6	GSK2256098C	-0.61824431144905	0.61824431144905	Non-receptor tyrosine kinase inhibitors	#00FF40	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	7	AMG-319	-0.614144588150009	0.614144588150009	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	8	PFI3	-0.578164286086507	0.578164286086507	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	9	AZD8186	-0.557869615421092	0.557869615421092	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
18	LIHC	Z_SCORE	GDSC Z-score	0.185	10	SGC-CBP30	-0.554898057088769	0.554898057088769	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_18_LIHC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
