page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
3	GBM	Z_SCORE	GDSC Z-score	0.185	1	ERK_2440	-0.31508624909924	0.31508624909924	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	2	IGF1R_3801	-0.305417787064127	0.305417787064127	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	3	AZD4547	-0.279872826430051	0.279872826430051	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	4	ERK_6604	-0.276453725636354	0.276453725636354	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	5	OSI-027	-0.26431441423319	0.26431441423319	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	6	NAVITOCLAX	-0.257725323071143	0.257725323071143	Proapoptotic agents	#00FFFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	7	SINULARIN	-0.228932351794081	0.228932351794081	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	8	BMS-536924	-0.209621331045813	0.209621331045813	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	9	MK-8776	-0.197517043205028	0.197517043205028	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	10	DABRAFENIB	-0.191783439941144	0.191783439941144	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	11	GSK2110183B	-0.18582068547013	0.18582068547013	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	12	ALPHA-LIPOIC ACID	0.186349596335127	0.186349596335127	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	13	EG5_9814	0.187381228566208	0.187381228566208	Antimitotic agents	#FF8000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	14	ICL-SIRT078	0.187975748439926	0.187975748439926	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	15	MOTESANIB	0.188102509726114	0.188102509726114	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	16	AGI-5198	0.190328888138003	0.190328888138003	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	17	SERDEMETAN	0.196746018004297	0.196746018004297	p53/MDM2 pathway	#00FFBF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	18	GSK2801	0.199450937323089	0.199450937323089	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
3	GBM	Z_SCORE	GDSC Z-score	0.185	19	LUMINESPIB	0.203524079655654	0.203524079655654	Chaperone/protein-homeostasis inhibitors	#FFBF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_03_GBM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
