ID	Drug Name	Targets	Z Score	Count
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	".49651615335403809"	"195"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	"-.0040886702087509566"	"195"
"1913"	"AGI-5198"	"IDH1 (R132H)"	"-1.1440927353966452"	"195"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	".21588779243641851"	"195"
"2045"	"AMG-319"	"PI3K (beta sparing)"	"-.039867816049705421"	"195"
"2170"	"AT13148"	"AKT1"	"-1.0509889965374437"	"195"
"2109"	"AZ6102"	"TNKS1, TNKS2"	".38901112423363932"	"195"
"1250"	"AZ960"	"JAK2, JAK3"	".85395947454421994"	"195"
"1449"	"AZD1208"	"PIM1, PIM2, PIM3"	"-.06597477519804075"	"195"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	"1.0735819765728907"	"195"
"1441"	"AZD2014"	"mTORC1, mTORC2"	".57074833002974124"	"195"
"1915"	"AZD3759"	"EGFR"	"-.53685335098680331"	"195"
"1786"	"AZD4547"	"FGFR1, FGFR2, FGFR3"	"-.46073767503023694"	"195"
"1706"	"AZD5153"	"BRD4"	"1.4785283284823949"	"195"
"1916"	"AZD5363"	"AKT1, AKT2, AKT3, ROCK2"	"-1.0406715423470416"	"195"
"1401"	"AZD5438"	"CDK2"	"-1.0039909867917027"	"195"
"1617"	"AZD5582"	"XIAP, cIAP"	"-1.4548936290987826"	"195"
"1720"	"AZD5991"	"MCL1"	"-2.5556935095241107"	"195"
"2169"	"AZD6482"	"PI3Kbeta"	"-.35385729062046128"	"195"
"1917"	"AZD6738"	"ATR"	".36833999995439271"	"195"
"1022"	"AZD7762"	"CHEK1, CHEK2"	"-.41533318695060822"	"195"
"1059"	"AZD8055"	"MTORC1, MTORC2"	"-.30263077170942659"	"195"
"1918"	"AZD8186"	"PI3Kalpha, PI3Kbeta"	"-.13573714435456413"	"195"
"1804"	"Acetalax"	""	"-2.7588774934034528"	"195"
