ID	Drug Name	Targets	Z Score	Count
"1718"	"JAK1_8709"	"JAK1"	"1.2359883249392321"	"194"
"1177"	"Niraparib"	"PARP1, PARP2"	"1.2470704736290898"	"194"
"1131"	"PRIMA-1MET"	"TP53 activation"	"1.2494945511679334"	"194"
"1830"	"Gallibiscoquinazole"	""	"1.2704279864073542"	"194"
"1866"	"BDP-00009066"	"MRCKB_HUMAN"	"1.2963897872493315"	"194"
"1510"	"Linsitinib"	"IGF1R"	"1.2978983913234123"	"194"
"1401"	"AZD5438"	"CDK2"	"1.3057383120877155"	"194"
"1927"	"GSK2578215A"	"LRRK2"	"1.3069113411629341"	"194"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	"1.3098693214561083"	"194"
"2170"	"AT13148"	"AKT1"	"1.3169275399614757"	"194"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	"1.3338571306536657"	"194"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	"1.3363986330540876"	"194"
"1054"	"Palbociclib"	"CDK4, CDK6"	"1.3557856143845064"	"194"
"1835"	"Elephantin"	""	"1.3946971791524865"	"194"
"1809"	"Teniposide"	""	"1.4075531664487628"	"194"
"1375"	"Temozolomide"	"DNA alkylating agent"	"1.4277920288946593"	"194"
"1250"	"AZ960"	"JAK2, JAK3"	"1.4695790979110896"	"194"
"1739"	"JAK_8517"	"JAK1, JAK2"	"1.4722574949359519"	"194"
"1714"	"ERK_6604"	"ERK1,ERK2"	"1.4876611471269887"	"194"
"1006"	"Cytarabine"	"Antimetabolite"	"1.4900270824037045"	"194"
"1618"	"GSK2606414"	"PERK"	"1.5984000476741966"	"194"
"1268"	"XAV939"	"TNKS1, TNKS2"	"1.5990882410426874"	"194"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	"1.6448807391984357"	"194"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	"1.7136549902830556"	"194"
"1713"	"ERK_2440"	"ERK1,ERK2"	"1.9627954491720974"	"194"
"1819"	"Docetaxel"	"Microtubule stabiliser"	"1.9793295815242342"	"194"
"1810"	"Mitoxantrone"	""	"2.018522536750476"	"194"
"1239"	"YK-4-279"	"RNA helicase A"	"2.0365338814782352"	"194"
"1706"	"AZD5153"	"BRD4"	"2.162927426331287"	"194"
"1004"	"Vinblastine"	"Microtubule destabiliser"	"2.2417738730910921"	"194"
"1849"	"Sabutoclax"	"BCL2,  BCL-XL,  BFL1, MCL1"	"2.2466602891427083"	"194"
"1712"	"Eg5_9814"	"KSP11"	"2.4558060579935148"	"194"
"1818"	"Vincristine"	""	"2.6259821201155398"	"194"
"1709"	"CDK9_5038"	"CDK9"	"2.6507072925738542"	"194"
"1180"	"Dinaciclib"	"CDK1, CDK2, CDK5, CDK9"	"2.7221154989691696"	"194"
"1708"	"CDK9_5576"	"CDK9"	"2.8660168120287088"	"194"
"1825"	"Podophyllotoxin bromide"	""	"2.9562403071732906"	"194"
