ID	Drug Name	Targets	Z Score	Count
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	"-.85931172840201375"	"196"
"1129"	"PF-4708671"	"S6K1"	"-.85857416457193036"	"196"
"1058"	"Pictilisib"	"PI3K (class 1)"	"-.84563117570741009"	"196"
"1853"	"OF-1"	"BRPF1B, BRPF2"	"-.84123252107660751"	"196"
"1732"	"TAF1_5496"	"TAF1"	"-.80646515440224442"	"196"
"1708"	"CDK9_5576"	"CDK9"	"-.80199697730267361"	"196"
"1802"	"Zoledronate"	""	"-.79585165950512771"	"196"
"1807"	"Carmustine"	""	"-.78660752487516084"	"196"
"1931"	"MIRA-1"	"TP53"	"-.74736786665988975"	"196"
"1401"	"AZD5438"	"CDK2"	"-.7403231439544512"	"196"
"1917"	"AZD6738"	"ATR"	"-.72076845287041347"	"196"
"1059"	"AZD8055"	"MTORC1, MTORC2"	"-.68377676968448842"	"196"
"1563"	"EPZ5676"	"DOT1L"	"-.67576374065575562"	"196"
"1866"	"BDP-00009066"	"MRCKB_HUMAN"	"-.66439327301358075"	"196"
"1734"	"VSP34_8731"	"VSP34"	"-.65892500849737345"	"196"
"1925"	"GDC0810"	"ESR1, ESR2"	"-.64755253733265439"	"196"
"1036"	"PLX-4720"	"BRAF"	"-.62103695695191574"	"196"
"2043"	"BIBR-1532"	"TERT"	"-.6148151097131006"	"196"
"1557"	"LCL161"	"XIAP, IAP1, IAP2"	"-.61463757146080056"	"196"
"1928"	"I-BRD9"	"BRD9"	"-.59854305780155803"	"196"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	"-.57036447577374993"	"196"
"1630"	"Entospletinib"	"SYK"	"-.55682970618705263"	"196"
"1017"	"Olaparib"	"PARP1, PARP2"	"-.54286698520688881"	"196"
"1005"	"Cisplatin"	"DNA crosslinker"	"-.52780146281728924"	"196"
"2170"	"AT13148"	"AKT1"	"-.50458864760970901"	"196"
"1830"	"Gallibiscoquinazole"	""	"-.50043315566168556"	"196"
"1192"	"GSK269962A"	"ROCK1, ROCK2"	"-.49461556505445675"	"196"
"2107"	"LJI308"	"RSK2, RSK1, RSK3"	"-.48129290450311885"	"196"
"1052"	"RO-3306"	"CDK1"	"-.45759111739624325"	"196"
"1620"	"PFI3"	"Polybromo 1, SMARCA4, SMARCA2"	"-.45630689239155997"	"196"
"1007"	"Docetaxel"	"Microtubule stabiliser"	"-.44727484351491142"	"196"
"1926"	"GNE-317"	"PI3Kalpha"	"-.44699223992679399"	"196"
"1048"	"Mirin"	"MRE11"	"-.42750786785725642"	"196"
"1613"	"VE-822"	"ATR"	"-.42117234136943843"	"196"
"1561"	"Taselisib"	"PI3K (beta sparing)"	"-.41018954185682344"	"196"
"1814"	"Nelarabine"	""	"-.40908070409181208"	"196"
"1635"	"Picolinici-acid"	"Inflammatory related"	"-.39673567751893118"	"196"
"1915"	"AZD3759"	"EGFR"	"-.39491142915987021"	"196"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	"-.37856808233378475"	"196"
"1852"	"LY2109761"	"TGFB1"	"-.34130751128385733"	"196"
"1627"	"GSK343"	"EZH2"	"-.33903206118307094"	"196"
"1736"	"Selumetinib"	"MEK1, MEK2"	"-.33883764652292708"	"196"
"1560"	"Alpelisib"	"PI3Kalpha"	"-.32298204580405632"	"196"
"1093"	"GSK1904529A"	"IGF1R, IR"	"-.31889418129479313"	"196"
"1629"	"ML323"	"USP1, UAF1"	"-.31244547270744349"	"196"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	"-.31013413427372877"	"196"
"1038"	"NU7441"	"DNAPK"	"-.28864443932456318"	"196"
"1712"	"Eg5_9814"	"KSP11"	"-.28082590089249754"	"196"
"1576"	"IWP-2"	"PORCN"	"-.27872871511413966"	"196"
"1049"	"PD173074"	"FGFR1, FGFR2, FGFR3"	"-.25080872434875651"	"196"
"1010"	"Gefitinib"	"EGFR"	"-.24652061800968572"	"196"
"1083"	"Crizotinib"	"MET, ALK, ROS1"	"-.22006170882808493"	"196"
"1564"	"SCH772984"	"ERK1, ERK2"	"-.1948784721388421"	"196"
"1618"	"GSK2606414"	"PERK"	"-.17956871024595553"	"196"
"1239"	"YK-4-279"	"RNA helicase A"	"-.15784510526766637"	"196"
"1168"	"Erlotinib"	"EGFR"	"-.14930530563888453"	"196"
"1507"	"Ruxolitinib"	"JAK1, JAK2"	"-.14726966775594866"	"196"
"1449"	"AZD1208"	"PIM1, PIM2, PIM3"	"-.12447915363949888"	"196"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	"-.10805547393860518"	"196"
"2110"	"GSK591"	"PMRT5"	"-.10777251805028772"	"196"
"1249"	"BMS-345541"	"IKK-1, IKK-2"	"-.066992652627384602"	"196"
"1558"	"Lapatinib"	"EGFR, ERBB2"	"-.061767942003052911"	"196"
"1013"	"Nilotinib"	"ABL"	"-.055916625062030392"	"196"
"1936"	"Savolitinib"	"MET"	"-.051129797455835041"	"196"
"1718"	"JAK1_8709"	"JAK1"	".00024941360747714501"	"196"
"1909"	"Venetoclax"	"BCL2"	".0016022654125991071"	"196"
"1713"	"ERK_2440"	"ERK1,ERK2"	".0016647199658139595"	"196"
"1080"	"Paclitaxel"	"Microtubule stabiliser"	".0033110837435619354"	"196"
"1625"	"RVX-208"	"BRD4"	".0066756227287318483"	"196"
"1919"	"Osimertinib"	"EGFR"	".020173019956375025"	"196"
"1940"	"WIKI4"	"TNKS1, TNKS2"	".024315150401791424"	"196"
"1025"	"SB216763"	"GSK3A, GSK3B"	".030462320763038491"	"196"
"2172"	"JQ1"	"BRD2, BRD3, BRD4, BRDT"	".035611701964697061"	"196"
"1375"	"Temozolomide"	"DNA alkylating agent"	".040380969762523394"	"196"
"1060"	"PD0325901"	"MEK1, MEK2"	".047080236007219875"	"196"
"1621"	"PCI-34051"	"HDAC8, HDAC6, HDAC1"	".053737302341008639"	"196"
"1816"	"Fulvestrant"	""	".058763167508693211"	"196"
"1054"	"Palbociclib"	"CDK4, CDK6"	".064142960036285057"	"196"
"1559"	"Luminespib"	"HSP90"	".070218398936268467"	"196"
"1786"	"AZD4547"	"FGFR1, FGFR2, FGFR3"	".071805849133091681"	"196"
"1996"	"MIM1"	"MCL1"	".11713157122462353"	"196"
"2047"	"Ulixertinib"	"ERK1, ERK2"	".11830856156264248"	"196"
"1911"	"Dactinomycin"	"RNA polymerase"	".13199996121718721"	"196"
"1933"	"P22077"	"USP7, USP47"	".13414687956694404"	"196"
"1998"	"BPD-00008900"	""	".13884040308469978"	"196"
"1085"	"Sorafenib"	"PDGFR, KIT, VEGFR, RAF"	".15561647999334596"	"196"
"1199"	"Tamoxifen"	"ESR1"	".16241258499389405"	"196"
"1259"	"Talazoparib"	"PARP1, PARP2"	".16693203490430297"	"196"
"1248"	"Daporinad"	"NAMPT"	".18482475876000543"	"196"
"1549"	"Sapitinib"	"EGFR, ERBB2, ERBB3"	".23055004095100812"	"196"
"1813"	"Fludarabine"	""	".24754137073772689"	"196"
"1908"	"Ulixertinib"	"ERK1, ERK2"	".24919911389931371"	"196"
"1578"	"Leflunomide"	"Pyrimidine synthesis inhibitor"	".24992641713930594"	"196"
"1932"	"NVP-ADW742"	"IGF1R"	".27667580247670381"	"196"
"1799"	"Ibrutinib"	"BTK"	".28325436085749195"	"196"
"1511"	"Epirubicin"	"Anthracycline"	".28743096748513108"	"196"
"1997"	"WEHI-539"	"BCL-XL"	".29501749565660518"	"196"
"2096"	"VX-11e"	"ERK2"	".30685056974093544"	"196"
"1614"	"WZ4003"	"NUAK1, NUAK2"	".31318380815094143"	"196"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	".32584200959925108"	"196"
"2111"	"VE821"	"ATR"	".33100472536482523"	"196"
"1730"	"PAK_5339"	"PAK1, PAK2"	".35016367454076064"	"196"
"1086"	"BI-2536"	"PLK1, PLK2, PLK3"	".35092157004949814"	"196"
"1855"	"KRAS (G12C) Inhibitor-12"	"KRAS (G12C)"	".37146405923670978"	"196"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	".38003854524135017"	"196"
"1032"	"Afatinib"	"ERBB2, EGFR"	".38224212549814457"	"196"
"1806"	"Oxaliplatin"	"DNA alkylating agent"	".39545120445431764"	"196"
"1811"	"Dactinomycin"	""	".40661592794362389"	"196"
"1372"	"Trametinib"	"MEK1, MEK2"	".41578587298506492"	"196"
"2109"	"AZ6102"	"TNKS1, TNKS2"	".41631427922347203"	"196"
"1268"	"XAV939"	"TNKS1, TNKS2"	".42702485371230631"	"196"
"1047"	"Nutlin-3a (-)"	"MDM2"	".43269093311570611"	"196"
"1825"	"Podophyllotoxin bromide"	""	".43819762368273124"	"196"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	".45279474535942044"	"196"
"1089"	"Oxaliplatin"	"DNA alkylating agent"	".45505726883567027"	"196"
"1177"	"Niraparib"	"PARP1, PARP2"	".48033072440745084"	"196"
"1714"	"ERK_6604"	"ERK1,ERK2"	".49900213867307236"	"196"
"1373"	"Dabrafenib"	"BRAF"	".52240668197477214"	"196"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	".5469186246316543"	"196"
"1939"	"UMI-77"	"MCL1"	".56065753934419316"	"196"
"1849"	"Sabutoclax"	"BCL2,  BCL-XL,  BFL1, MCL1"	".5648824971680857"	"196"
"1004"	"Vinblastine"	"Microtubule destabiliser"	".58774842367294367"	"196"
"1131"	"PRIMA-1MET"	"TP53 activation"	".59816466461649398"	"196"
"1835"	"Elephantin"	""	".61999245985090279"	"196"
"1006"	"Cytarabine"	"Antimetabolite"	".65113709644121953"	"196"
"1088"	"Irinotecan"	"TOP1"	".65417244456836221"	"196"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	".68370419775454283"	"196"
"1051"	"Alisertib"	"AURKA"	".68597204182298932"	"196"
"1739"	"JAK_8517"	"JAK1, JAK2"	".68634523700092265"	"196"
"1930"	"Telomerase Inhibitor IX"	"Telomerase"	".70659683605830337"	"196"
"1179"	"MK-1775"	"WEE1, PLK1"	".77716707535110274"	"196"
"1042"	"Doramapimod"	"p38, JNK2"	".78156351320285411"	"196"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	".8538551456489305"	"196"
"1079"	"Dasatinib"	"ABL, SRC, Ephrins, PDGFR, KIT"	".88764492550155327"	"196"
"1808"	"Topotecan"	""	".89331839599484064"	"196"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	".95313388790911335"	"196"
"1441"	"AZD2014"	"mTORC1, mTORC2"	".99451361088906665"	"196"
"1250"	"AZ960"	"JAK2, JAK3"	"1.0149274069762184"	"196"
"1922"	"Cediranib"	"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB"	"1.0529920166514426"	"196"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	"1.0661875797149607"	"196"
"1003"	"Camptothecin"	"TOP1"	"1.0882130762878695"	"196"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	"1.0928137469388841"	"196"
"1624"	"I-BET-762"	"BRD2, BRD3, BRD4"	"1.138998159623035"	"196"
"2040"	"Foretinib"	"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR"	"1.1528939635995181"	"196"
"1818"	"Vincristine"	""	"1.1570809194015808"	"196"
"1091"	"BMS-536924"	"IGF1R, IR"	"1.2255878588771345"	"196"
"1631"	"PRT062607"	"SYK"	"1.2428149349764417"	"196"
"2048"	"Vinorelbine"	"Microtubule destabiliser"	"1.2656730395702303"	"196"
"1819"	"Docetaxel"	"Microtubule stabiliser"	"1.2988347413940069"	"196"
"1706"	"AZD5153"	"BRD4"	"1.2992577526900575"	"196"
"1510"	"Linsitinib"	"IGF1R"	"1.3489517374302697"	"196"
"1809"	"Teniposide"	""	"1.3675047339088846"	"196"
"1810"	"Mitoxantrone"	""	"1.4117863984241903"	"196"
"1941"	"Sepantronium bromide"	"BIRC5"	"1.6999855032976787"	"196"
"1738"	"IGF1R_3801"	"IGFR1"	"1.7772179474220451"	"196"
