dose_label	dose_uM	endpoint_days	pred_alive_end_2N	pred_dead_end_2N	pred_alive_fraction_initial_2N	pred_dead_fraction_initial_2N	pred_alive_fraction_control_2N	obs_alive_fraction_control_2N	sensitivity_index_2N	pred_alive_end_4N	pred_dead_end_4N	pred_alive_fraction_initial_4N	pred_dead_fraction_initial_4N	pred_alive_fraction_control_4N	obs_alive_fraction_control_4N	sensitivity_index_4N	ratio_4N_over_2N_pred_alive_fraction_control	log2_ratio_4N_over_2N_pred_alive_fraction_control	delta_sensitivity_index_4N_minus_2N
3.125 nM	0.003125	4.0	19648.65375284742	3167.8542527302056	20.975344278460014	3.3817499361945083	0.8884505687513957	1.0410228891808375	0.11154943124860428	27932.72436826051	1660.8375916640753	25.29565258615396	1.504041287447657	0.9853027919058087	0.9823502618993396	0.014697208094191283	1.10901250622252	0.14927563471826746	-0.096852223154413
6.25 nM	0.00625	4.0	10005.646680146274	1718.7989649708338	10.28858270452059	1.7674025346743794	0.4524239978738101	0.8435320022944692	0.54757600212619	26515.869073183934	1884.7840217707171	22.82898757915104	1.622715472897733	0.9353244417971538	0.8654065133227056	0.0646755582028462	2.0673625762398973	1.047791432338973	-0.48290044392334375
12.5 nM	0.0125	4.0	1788.2184663553423	812.3825833681186	1.7210957327770378	0.781888915657477	0.08085763704065053	0.14238661806339398	0.9191423629593495	14082.867691739986	2117.685479496029	13.677113329627696	2.056670909190057	0.496761027380432	0.5167957185151446	0.5032389726195681	6.143650068956249	2.6190960451348033	-0.4159033903397814
25 nM	0.025	4.0	406.87039505261356	670.7757855454948	0.433763747390846	0.7151127777670521	0.018397404648662734	0.0073274984734378185	0.9816025953513373	2472.480404340757	1684.666288417719	2.3667649052400352	1.6126352473685885	0.08721461656269726	0.17674409777575345	0.9127853834373028	4.7405934819744635	2.2450676835758245	-0.06881721191403456
50 nM	0.05	4.0	180.68822159319544	689.7438906538074	0.19130568723472255	0.7302741033920671	0.00817015533279927	0.003978313565124068	0.9918298446672007	556.4670660171557	1361.1947104008361	0.5357513472565684	1.3105212231073518	0.01962889643422496	0.012202990966370607	0.9803711035657751	2.402512025129354	1.264543652040053	-0.01145874110142564
100 nM	0.1	4.0	85.17673604267594	617.3219420394247	0.10104001903045781	0.7322917461914884	0.0038514251680238564	0.005514127639102196	0.9961485748319762	143.90496403540035	1184.3257191292967	0.13890440543957563	1.1431715435610972	0.005076123652095265	0.004080315797464511	0.9949238763479047	1.3179857924384375	0.39833481853330444	-0.0012246984840714736
200 nM	0.2	4.0	56.261675817665086	578.4751317288863	0.06254772186510849	0.6431074282700237	0.0025439767277627063	0.00482948763022038	0.9974560232722373	75.48045500314653	867.0264799651665	0.08168880411595945	0.9383403462826477	0.0026625080342477328	0.0034730129810976998	0.9973374919657523	1.0465929209145197	0.06570040580417627	-0.00011853130648498134
400 nM	0.4	4.0	71.01645203544598	491.4491991378156	0.09055333380356516	0.6266486441030482	0.0032111414855816637	0.00643931684029384	0.9967888585144183	95.15204970819744	847.0031620746881	0.10257137949140939	0.9130468868933038	0.0033564065931061793	0.003852577241326957	0.9966435934068938	1.0452378408664862	0.0638312607715237	-0.00014526510752455035
800 nM	0.8	4.0	149.99984679868328	484.26738332373236	0.19286383387808842	0.6226517304065989	0.0067825231630233036	0.005514127639102196	0.9932174768369767	139.7925379050682	726.857615982228	0.18265575510244103	0.9497268501509948	0.00493106136263499	0.00421316328854475	0.995068938637365	0.7270246255136966	-0.4599238634731639	0.0018514618003883099
