ID	Drug Name	Targets	Z Score	Count
"1053"	"MK-2206"	"AKT1, AKT2"	"-.90141739225916406"	"14"
"1058"	"Pictilisib"	"PI3K (class 1)"	"-.66734906290560414"	"14"
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	"-.59768874730208554"	"14"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	"-.51768697657461527"	"14"
"1022"	"AZD7762"	"CHEK1, CHEK2"	"-.16414086378363418"	"14"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	"-.025022735784445679"	"14"
"1862"	"MG-132"	"Proteasome, CAPN1"	"-.018836607554031007"	"14"
"1047"	"Nutlin-3a (-)"	"MDM2"	".25852500842819925"	"14"
"1005"	"Cisplatin"	"DNA crosslinker"	".43944226369937178"	"14"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	".52938174635896451"	"14"
"1049"	"PD173074"	"FGFR1, FGFR2, FGFR3"	".6095224683734709"	"14"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	".76950390540936087"	"14"
"1054"	"Palbociclib"	"CDK4, CDK6"	".87783760584099491"	"14"
"1007"	"Docetaxel"	"Microtubule stabiliser"	"1.6156738326670033"	"14"
