ID	Drug Name	Targets	Z Score	Count
"1799"	"Ibrutinib"	"BTK"	"-1.7290112873016248"	"195"
"1558"	"Lapatinib"	"EGFR, ERBB2"	"-1.6556116707118886"	"195"
"1032"	"Afatinib"	"ERBB2, EGFR"	"-1.5598834872138239"	"195"
"1549"	"Sapitinib"	"EGFR, ERBB2, ERBB3"	"-1.3864629195819504"	"195"
"1560"	"Alpelisib"	"PI3Kalpha"	"-1.2776874544474599"	"195"
"1919"	"Osimertinib"	"EGFR"	"-1.2715212508336682"	"195"
"1131"	"PRIMA-1MET"	"TP53 activation"	"-1.2621469990081846"	"195"
"1720"	"AZD5991"	"MCL1"	"-1.1700968438768675"	"195"
"1854"	"MN-64"	"TNKS1, TNKS2"	"-1.071914229376985"	"195"
"1593"	"Entinostat"	"HDAC1, HDAC3"	"-.82621539208290351"	"195"
"1085"	"Sorafenib"	"PDGFR, KIT, VEGFR, RAF"	"-.81320025089792591"	"195"
"1598"	"LGK974"	"PORCN"	"-.78891301928437096"	"195"
"1804"	"Acetalax"	""	"-.66446331785266832"	"195"
"1093"	"GSK1904529A"	"IGF1R, IR"	"-.55817379643078702"	"195"
"1561"	"Taselisib"	"PI3K (beta sparing)"	"-.54897243539826246"	"195"
"1933"	"P22077"	"USP7, USP47"	"-.53794587990170584"	"195"
"1053"	"MK-2206"	"AKT1, AKT2"	"-.53167107946975567"	"195"
"1250"	"AZ960"	"JAK2, JAK3"	"-.52372154553182071"	"195"
"1629"	"ML323"	"USP1, UAF1"	"-.51380094582067315"	"195"
"1553"	"Uprosertib"	"AKT1, AKT2, AKT3"	"-.4963664061348057"	"195"
"1924"	"Ipatasertib"	"AKT1, AKT, AKT3"	"-.4834789074791187"	"195"
"1827"	"Dihydrorotenone"	""	"-.44367222255981942"	"195"
"1192"	"GSK269962A"	"ROCK1, ROCK2"	"-.44211568176640315"	"195"
"1732"	"TAF1_5496"	"TAF1"	"-.41324347518387983"	"195"
"1594"	"OSI-027"	"MTORC1, MTORC2"	"-.35766293663539878"	"195"
"1912"	"Afuresertib"	"AKT1, AKT2, AKT3"	"-.34750250827065787"	"195"
"1563"	"EPZ5676"	"DOT1L"	"-.28893670922741166"	"195"
"1129"	"PF-4708671"	"S6K1"	"-.2858795767052868"	"195"
"1013"	"Nilotinib"	"ABL"	"-.21955987990807166"	"195"
"1786"	"AZD4547"	"FGFR1, FGFR2, FGFR3"	"-.13595903683444477"	"195"
"1853"	"OF-1"	"BRPF1B, BRPF2"	"-.1217778958903671"	"195"
"1058"	"Pictilisib"	"PI3K (class 1)"	"-.10474739911582585"	"195"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	"-.096893212676663634"	"195"
"1557"	"LCL161"	"XIAP, IAP1, IAP2"	"-.067430328363807218"	"195"
"1617"	"AZD5582"	"XIAP, cIAP"	".060778562234121217"	"195"
"2106"	"Uprosertib"	"AKT1, AKT2, AKT3"	".071494017703743723"	"195"
"1916"	"AZD5363"	"AKT1, AKT2, AKT3, ROCK2"	".076499773696117782"	"195"
"1010"	"Gefitinib"	"EGFR"	".081926940874087084"	"195"
"1819"	"Docetaxel"	"Microtubule stabiliser"	".10377117806982177"	"195"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	".1049849611998942"	"195"
"1622"	"Wnt-C59"	"PORCN"	".17680875993046241"	"195"
"1618"	"GSK2606414"	"PERK"	".17908783423437633"	"195"
"1918"	"AZD8186"	"PI3Kalpha, PI3Kbeta"	".1900535233924126"	"195"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	".19923353603914154"	"195"
"1168"	"Erlotinib"	"EGFR"	".19971060923726294"	"195"
"1733"	"ULK1_4989"	"ULK1"	".22258952748356861"	"195"
"1080"	"Paclitaxel"	"Microtubule stabiliser"	".22325397113967843"	"195"
"1576"	"IWP-2"	"PORCN"	".23179114158285682"	"195"
"1835"	"Elephantin"	""	".24607750749597129"	"195"
"2043"	"BIBR-1532"	"TERT"	".24951525745665323"	"195"
"1559"	"Luminespib"	"HSP90"	".2505855232535486"	"195"
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	".26585289251580191"	"195"
"1816"	"Fulvestrant"	""	".26631757421838725"	"195"
"1632"	"Ribociclib"	"CDK4, CDK6"	".2854991607246477"	"195"
"1084"	"Rapamycin"	"MTORC1"	".31559931538637492"	"195"
"1838"	"Sinularin"	""	".31925340886999415"	"195"
"1941"	"Sepantronium bromide"	"BIRC5"	".36374011103293014"	"195"
"1624"	"I-BET-762"	"BRD2, BRD3, BRD4"	".40223692436282027"	"195"
"1200"	"Fulvestrant"	"ESR"	".44308453309808671"	"195"
"1237"	"EPZ004777"	"DOT1L"	".46489849648387199"	"195"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	".47860297318380474"	"195"
"1936"	"Savolitinib"	"MET"	".48195639070414376"	"195"
"2172"	"JQ1"	"BRD2, BRD3, BRD4, BRDT"	".50416770538088196"	"195"
"1625"	"RVX-208"	"BRD4"	".51166734234184863"	"195"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	".55515903458918714"	"195"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	".56050979047681804"	"195"
"1712"	"Eg5_9814"	"KSP11"	".56496076976970366"	"195"
"1925"	"GDC0810"	"ESR1, ESR2"	".57597301813287094"	"195"
"1825"	"Podophyllotoxin bromide"	""	".57796530521571821"	"195"
"1177"	"Niraparib"	"PARP1, PARP2"	".59907798908270349"	"195"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	".60902880124456305"	"195"
"1428"	"IAP_5620"	"IAP"	".62990009084933773"	"195"
"1004"	"Vinblastine"	"Microtubule destabiliser"	".69068348927317957"	"195"
"1940"	"WIKI4"	"TNKS1, TNKS2"	".69109672615683859"	"195"
"1249"	"BMS-345541"	"IKK-1, IKK-2"	".69216647140259024"	"195"
"1706"	"AZD5153"	"BRD4"	".69945749305103244"	"195"
"1059"	"AZD8055"	"MTORC1, MTORC2"	".70059603004065552"	"195"
"1928"	"I-BRD9"	"BRD9"	".7099078427722314"	"195"
"1931"	"MIRA-1"	"TP53"	".71402138254281244"	"195"
"1268"	"XAV939"	"TNKS1, TNKS2"	".72577394585952626"	"195"
"1730"	"PAK_5339"	"PAK1, PAK2"	".74258077314765469"	"195"
"1050"	"ZM447439"	"AURKA, AURKB"	".74288296760366335"	"195"
"1086"	"BI-2536"	"PLK1, PLK2, PLK3"	".75546708042012478"	"195"
"1441"	"AZD2014"	"mTORC1, mTORC2"	".76859504652628685"	"195"
"1818"	"Vincristine"	""	".77376650973984651"	"195"
"1239"	"YK-4-279"	"RNA helicase A"	".79820616664172928"	"195"
"1373"	"Dabrafenib"	"BRAF"	".82240975996609489"	"195"
"1855"	"KRAS (G12C) Inhibitor-12"	"KRAS (G12C)"	".83732530956904261"	"195"
"1096"	"Tozasertib"	"AURKA, AURKB, AURKC, others"	".85982213472646329"	"195"
"1048"	"Mirin"	"MRE11"	".86103880400542898"	"195"
"1578"	"Leflunomide"	"Pyrimidine synthesis inhibitor"	".86170900838539111"	"195"
"1635"	"Picolinici-acid"	"Inflammatory related"	".86296423313239823"	"195"
"1814"	"Nelarabine"	""	".8722005715683413"	"195"
