ID	Drug Name	Targets	Z Score	Count
"1059"	"AZD8055"	"MTORC1, MTORC2"	".13630539785410853"	"193"
"1017"	"Olaparib"	"PARP1, PARP2"	".13862259876710437"	"193"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	".14347649225258347"	"193"
"1807"	"Carmustine"	""	".16902067760981199"	"193"
"1237"	"EPZ004777"	"DOT1L"	".17221441722291925"	"193"
"1510"	"Linsitinib"	"IGF1R"	".18236210401190966"	"193"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	".19466483986482799"	"193"
"1621"	"PCI-34051"	"HDAC8, HDAC6, HDAC1"	".20878975148144896"	"193"
"1918"	"AZD8186"	"PI3Kalpha, PI3Kbeta"	".21138841825504115"	"193"
"1038"	"NU7441"	"DNAPK"	".21285602237720166"	"193"
"1593"	"Entinostat"	"HDAC1, HDAC3"	".21695787208028469"	"193"
"1718"	"JAK1_8709"	"JAK1"	".23653956434083326"	"193"
"1720"	"AZD5991"	"MCL1"	".23732138317666318"	"193"
"1005"	"Cisplatin"	"DNA crosslinker"	".26782499737084325"	"193"
"1909"	"Venetoclax"	"BCL2"	".28000977337742627"	"193"
"1940"	"WIKI4"	"TNKS1, TNKS2"	".30966933629404692"	"193"
"1557"	"LCL161"	"XIAP, IAP1, IAP2"	".31783204765881701"	"193"
"1054"	"Palbociclib"	"CDK4, CDK6"	".34715638427752593"	"193"
"1560"	"Alpelisib"	"PI3Kalpha"	".34768272307036469"	"193"
"1401"	"AZD5438"	"CDK2"	".36855464664693804"	"193"
"1578"	"Leflunomide"	"Pyrimidine synthesis inhibitor"	".37612094722883849"	"193"
"1375"	"Temozolomide"	"DNA alkylating agent"	".40009515366536441"	"193"
"1631"	"PRT062607"	"SYK"	".40243798489928412"	"193"
"1191"	"Bortezomib"	"Proteasome"	".41109629070717757"	"193"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	".44563494424494959"	"193"
"1564"	"SCH772984"	"ERK1, ERK2"	".44807160554593678"	"193"
"1058"	"Pictilisib"	"PI3K (class 1)"	".44994665269016276"	"193"
"1716"	"IRAK4_4710"	"IRAK4"	".46287729109450598"	"193"
"1736"	"Selumetinib"	"MEK1, MEK2"	".47269299248570512"	"193"
"2169"	"AZD6482"	"PI3Kbeta"	".47415662880022708"	"193"
"1614"	"WZ4003"	"NUAK1, NUAK2"	".47446480692938109"	"193"
"1998"	"BPD-00008900"	""	".48071386024639923"	"193"
"1997"	"WEHI-539"	"BCL-XL"	".48968008814986858"	"193"
"1268"	"XAV939"	"TNKS1, TNKS2"	".49899397472457685"	"193"
"1089"	"Oxaliplatin"	"DNA alkylating agent"	".54043904782497976"	"193"
"1048"	"Mirin"	"MRE11"	".54282157041420986"	"193"
"1373"	"Dabrafenib"	"BRAF"	".54691779562452958"	"193"
"1813"	"Fludarabine"	""	".59094679921910653"	"193"
"1811"	"Dactinomycin"	""	".59797734066947061"	"193"
"1529"	"Pevonedistat"	"NAE"	".59923600845396274"	"193"
"1036"	"PLX-4720"	"BRAF"	".60116096773786176"	"193"
"1088"	"Irinotecan"	"TOP1"	".61130638870706111"	"193"
"1806"	"Oxaliplatin"	"DNA alkylating agent"	".61707988736069441"	"193"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	".61955895646616588"	"193"
"1052"	"RO-3306"	"CDK1"	".65310542621574341"	"193"
"1630"	"Entospletinib"	"SYK"	".65407288665882513"	"193"
"1129"	"PF-4708671"	"S6K1"	".66285959682792561"	"193"
"1624"	"I-BET-762"	"BRD2, BRD3, BRD4"	".66900541980193207"	"193"
"2170"	"AT13148"	"AKT1"	".68026874707509533"	"193"
"1739"	"JAK_8517"	"JAK1, JAK2"	".7033400840175873"	"193"
"1932"	"NVP-ADW742"	"IGF1R"	".71106816321631094"	"193"
"1177"	"Niraparib"	"PARP1, PARP2"	".71654233939399692"	"193"
"1084"	"Rapamycin"	"MTORC1"	".74367839283691251"	"193"
"1091"	"BMS-536924"	"IGF1R, IR"	".76069409508960417"	"193"
"1808"	"Topotecan"	""	".76410495633970177"	"193"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	".7705582680968055"	"193"
"2111"	"VE821"	"ATR"	".77978675861192026"	"193"
"1060"	"PD0325901"	"MEK1, MEK2"	".80305271583838722"	"193"
"1561"	"Taselisib"	"PI3K (beta sparing)"	".8386905196856691"	"193"
"1096"	"Tozasertib"	"AURKA, AURKB, AURKC, others"	".86805736587053084"	"193"
"1259"	"Talazoparib"	"PARP1, PARP2"	".90721972930987416"	"193"
"1006"	"Cytarabine"	"Antimetabolite"	".92245399717747278"	"193"
"1825"	"Podophyllotoxin bromide"	""	".93663289156317309"	"193"
"1810"	"Mitoxantrone"	""	".94640033676230639"	"193"
"1131"	"PRIMA-1MET"	"TP53 activation"	".96171026862311115"	"193"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	"1.0038507161591099"	"193"
"1372"	"Trametinib"	"MEK1, MEK2"	"1.0057752379568361"	"193"
"1079"	"Dasatinib"	"ABL, SRC, Ephrins, PDGFR, KIT"	"1.0214810834120469"	"193"
"2172"	"JQ1"	"BRD2, BRD3, BRD4, BRDT"	"1.0417952825531835"	"193"
"1862"	"MG-132"	"Proteasome, CAPN1"	"1.0525890245381855"	"193"
"1866"	"BDP-00009066"	"MRCKB_HUMAN"	"1.0541408105202732"	"193"
"1917"	"AZD6738"	"ATR"	"1.0930220686389784"	"193"
"1996"	"MIM1"	"MCL1"	"1.1299368256374931"	"193"
"1511"	"Epirubicin"	"Anthracycline"	"1.1571580537379247"	"193"
"2096"	"VX-11e"	"ERK2"	"1.184050388009193"	"193"
"2109"	"AZ6102"	"TNKS1, TNKS2"	"1.2260307513499256"	"193"
"1086"	"BI-2536"	"PLK1, PLK2, PLK3"	"1.2353852291359644"	"193"
"1249"	"BMS-345541"	"IKK-1, IKK-2"	"1.254669544553928"	"193"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	"1.2697245338247556"	"193"
"1004"	"Vinblastine"	"Microtubule destabiliser"	"1.284971453327644"	"193"
"1818"	"Vincristine"	""	"1.2957332775796855"	"193"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	"1.3008723889333089"	"193"
"1083"	"Crizotinib"	"MET, ALK, ROS1"	"1.3502626341695056"	"193"
"1051"	"Alisertib"	"AURKA"	"1.3541213807057397"	"193"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	"1.3625124515935885"	"193"
"1003"	"Camptothecin"	"TOP1"	"1.4413854681758504"	"193"
"1714"	"ERK_6604"	"ERK1,ERK2"	"1.4514309744990879"	"193"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	"1.4719016262015743"	"193"
"1179"	"MK-1775"	"WEE1, PLK1"	"1.549585894758819"	"193"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	"1.5930109468214428"	"193"
"1922"	"Cediranib"	"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB"	"1.6105639956248019"	"193"
"1926"	"GNE-317"	"PI3Kalpha"	"1.6968279486551241"	"193"
"1080"	"Paclitaxel"	"Microtubule stabiliser"	"1.7362706561089487"	"193"
"1819"	"Docetaxel"	"Microtubule stabiliser"	"1.8144514632377728"	"193"
"2048"	"Vinorelbine"	"Microtubule destabiliser"	"1.8682434956079859"	"193"
"1809"	"Teniposide"	""	"1.8951981712530854"	"193"
"1713"	"ERK_2440"	"ERK1,ERK2"	"1.9401520596683348"	"193"
"1941"	"Sepantronium bromide"	"BIRC5"	"1.9516781446864078"	"193"
"1706"	"AZD5153"	"BRD4"	"1.9932170805203178"	"193"
"1250"	"AZ960"	"JAK2, JAK3"	"1.9994327390682805"	"193"
"1180"	"Dinaciclib"	"CDK1, CDK2, CDK5, CDK9"	"2.0379112971509086"	"193"
"1738"	"IGF1R_3801"	"IGFR1"	"2.0929506418435078"	"193"
"1712"	"Eg5_9814"	"KSP11"	"2.1608536297902079"	"193"
"1239"	"YK-4-279"	"RNA helicase A"	"2.2514413536636946"	"193"
"1709"	"CDK9_5038"	"CDK9"	"2.2906307682061757"	"193"
"1007"	"Docetaxel"	"Microtubule stabiliser"	"2.3597473261230828"	"193"
"2040"	"Foretinib"	"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR"	"2.6874725217827011"	"193"
"1708"	"CDK9_5576"	"CDK9"	"2.9066412782620956"	"193"
"1022"	"AZD7762"	"CHEK1, CHEK2"	"3.0892308174049918"	"193"
"1911"	"Dactinomycin"	"RNA polymerase"	"3.4511138949580982"	"193"
