ID	Drug Name	Targets	Z Score	Count
"1549"	"Sapitinib"	"EGFR, ERBB2, ERBB3"	"-1.2467982094933678"	"105"
"1919"	"Osimertinib"	"EGFR"	"-1.2179022825475747"	"105"
"1558"	"Lapatinib"	"EGFR, ERBB2"	"-1.0695472319482937"	"105"
"1058"	"Pictilisib"	"PI3K (class 1)"	"-.97349172673276219"	"105"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	"-.96630082858262401"	"105"
"1918"	"AZD8186"	"PI3Kalpha, PI3Kbeta"	"-.91237423227210868"	"105"
"1047"	"Nutlin-3a (-)"	"MDM2"	"-.83918514880348571"	"105"
"1053"	"MK-2206"	"AKT1, AKT2"	"-.8364659148207283"	"105"
"1560"	"Alpelisib"	"PI3Kalpha"	"-.7360910130796694"	"105"
"1561"	"Taselisib"	"PI3K (beta sparing)"	"-.66942083229647253"	"105"
"1259"	"Talazoparib"	"PARP1, PARP2"	"-.48342274265236951"	"105"
"1085"	"Sorafenib"	"PDGFR, KIT, VEGFR, RAF"	"-.47150799386944309"	"105"
"2170"	"AT13148"	"AKT1"	"-.44630796684940344"	"105"
"1080"	"Paclitaxel"	"Microtubule stabiliser"	"-.39759471533485896"	"105"
"1912"	"Afuresertib"	"AKT1, AKT2, AKT3"	"-.33509040934101919"	"105"
"1939"	"UMI-77"	"MCL1"	"-.33172610408320824"	"105"
"1594"	"OSI-027"	"MTORC1, MTORC2"	"-.31991744592050508"	"105"
"1559"	"Luminespib"	"HSP90"	"-.31952350004044777"	"105"
"1941"	"Sepantronium bromide"	"BIRC5"	"-.28983024751133707"	"105"
"1003"	"Camptothecin"	"TOP1"	"-.28463246383132274"	"105"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	"-.23458155748255133"	"105"
"1913"	"AGI-5198"	"IDH1 (R132H)"	"-.22323528089044736"	"105"
"1933"	"P22077"	"USP7, USP47"	"-.18676744339058002"	"105"
"1032"	"Afatinib"	"ERBB2, EGFR"	"-.15772966543134445"	"105"
"1924"	"Ipatasertib"	"AKT1, AKT, AKT3"	"-.11875677449257745"	"105"
"1931"	"MIRA-1"	"TP53"	"-.1132130297511329"	"105"
"1926"	"GNE-317"	"PI3Kalpha"	"-.11084843370300242"	"105"
"1005"	"Cisplatin"	"DNA crosslinker"	"-.097117932011356392"	"105"
"1049"	"PD173074"	"FGFR1, FGFR2, FGFR3"	"-.065654855927166078"	"105"
"1598"	"LGK974"	"PORCN"	"-.059610823900297379"	"105"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	"-.055851170437202648"	"105"
"1200"	"Fulvestrant"	"ESR"	"-.053330598773919394"	"105"
"1036"	"PLX-4720"	"BRAF"	"-.023334313891312138"	"105"
"1922"	"Cediranib"	"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB"	"-.0096791970676464306"	"105"
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	"-.0046950584740337847"	"105"
"1916"	"AZD5363"	"AKT1, AKT2, AKT3, ROCK2"	".011096900088912931"	"105"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	".046275242085026522"	"105"
"1089"	"Oxaliplatin"	"DNA alkylating agent"	".049945518187845504"	"105"
"1088"	"Irinotecan"	"TOP1"	".086143382284740652"	"105"
"1862"	"MG-132"	"Proteasome, CAPN1"	".10402618977628465"	"105"
"1512"	"Cyclophosphamide"	"Alkylating agent"	".17260995500266099"	"105"
"1054"	"Palbociclib"	"CDK4, CDK6"	".22728943084995507"	"105"
"1191"	"Bortezomib"	"Proteasome"	".23055412008697596"	"105"
"1940"	"WIKI4"	"TNKS1, TNKS2"	".24192386218869186"	"105"
"1866"	"BDP-00009066"	"MRCKB_HUMAN"	".25307369095205268"	"105"
"1010"	"Gefitinib"	"EGFR"	".29383250816007006"	"105"
"1017"	"Olaparib"	"PARP1, PARP2"	".35046903822285108"	"105"
"1511"	"Epirubicin"	"Anthracycline"	".3568983999661921"	"105"
"1079"	"Dasatinib"	"ABL, SRC, Ephrins, PDGFR, KIT"	".39015388415300528"	"105"
"2109"	"AZ6102"	"TNKS1, TNKS2"	".45150424980875259"	"105"
"1199"	"Tamoxifen"	"ESR1"	".47873349380052116"	"105"
"1373"	"Dabrafenib"	"BRAF"	".54387323069427118"	"105"
"1925"	"GDC0810"	"ESR1, ESR2"	".54818819335113111"	"105"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	".55322678498386335"	"105"
"1563"	"EPZ5676"	"DOT1L"	".55452979291667348"	"105"
"1084"	"Rapamycin"	"MTORC1"	".56818849507281011"	"105"
"2043"	"BIBR-1532"	"TERT"	".56906662462373059"	"105"
"2048"	"Vinorelbine"	"Microtubule destabiliser"	".63966907884749702"	"105"
"1083"	"Crizotinib"	"MET, ALK, ROS1"	".66181480605214682"	"105"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	".66221029891146077"	"105"
"1007"	"Docetaxel"	"Microtubule stabiliser"	".68499380507553853"	"105"
"2107"	"LJI308"	"RSK2, RSK1, RSK3"	".71125180111828945"	"105"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	".73572089157646559"	"105"
"1928"	"I-BRD9"	"BRD9"	".74051686328156052"	"105"
"2045"	"AMG-319"	"PI3K (beta sparing)"	".78661806535476309"	"105"
"1932"	"NVP-ADW742"	"IGF1R"	".8077830695195245"	"105"
"2047"	"Ulixertinib"	"ERK1, ERK2"	".8263851268146809"	"105"
"1917"	"AZD6738"	"ATR"	".89367986147096323"	"105"
"1375"	"Temozolomide"	"DNA alkylating agent"	".90867066203637459"	"105"
"2106"	"Uprosertib"	"AKT1, AKT2, AKT3"	".91536301366909689"	"105"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	".9346603181455303"	"105"
"1237"	"EPZ004777"	"DOT1L"	".93685172142864226"	"105"
"1529"	"Pevonedistat"	"NAE"	".94725810095928886"	"105"
"1093"	"GSK1904529A"	"IGF1R, IR"	".94937619675276541"	"105"
"1915"	"AZD3759"	"EGFR"	".96008889460715696"	"105"
"1004"	"Vinblastine"	"Microtubule destabiliser"	"1.0053768572633945"	"105"
"2040"	"Foretinib"	"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR"	"1.0138456213143072"	"105"
"1909"	"Venetoclax"	"BCL2"	"1.0153608271272414"	"105"
"2044"	"Pyridostatin"	"G-quadruplex stabiliser"	"1.0689373658606824"	"105"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	"1.1911725510267559"	"105"
"1930"	"Telomerase Inhibitor IX"	"Telomerase"	"1.2063217873845653"	"105"
"1786"	"AZD4547"	"FGFR1, FGFR2, FGFR3"	"1.2114853711194213"	"105"
"1372"	"Trametinib"	"MEK1, MEK2"	"1.22607210580077"	"105"
"1936"	"Savolitinib"	"MET"	"1.26221060981985"	"105"
"1060"	"PD0325901"	"MEK1, MEK2"	"1.2684915038371558"	"105"
"1013"	"Nilotinib"	"ABL"	"1.2845659694687028"	"105"
"1908"	"Ulixertinib"	"ERK1, ERK2"	"1.2954566040953472"	"105"
"1911"	"Dactinomycin"	"RNA polymerase"	"1.3026883851038493"	"105"
"1239"	"YK-4-279"	"RNA helicase A"	"1.3225033050421562"	"105"
"1927"	"GSK2578215A"	"LRRK2"	"1.323813497481291"	"105"
"2110"	"GSK591"	"PMRT5"	"1.3585018419655999"	"105"
