ID	Drug Name	Targets	Z Score	Count
"1807"	"Carmustine"	""	"-.68985665738725543"	"195"
"2106"	"Uprosertib"	"AKT1, AKT2, AKT3"	"-.6881921008098606"	"195"
"1549"	"Sapitinib"	"EGFR, ERBB2, ERBB3"	"-.68725084172839257"	"195"
"1613"	"VE-822"	"ATR"	"-.68093982676865383"	"195"
"1708"	"CDK9_5576"	"CDK9"	"-.67635000621450847"	"195"
"1627"	"GSK343"	"EZH2"	"-.66228087755615395"	"195"
"1830"	"Gallibiscoquinazole"	""	"-.66021524821059785"	"195"
"1802"	"Zoledronate"	""	"-.64998348638320991"	"195"
"1578"	"Leflunomide"	"Pyrimidine synthesis inhibitor"	"-.6396582033374163"	"195"
"1038"	"NU7441"	"DNAPK"	"-.62321269928480127"	"195"
"1709"	"CDK9_5038"	"CDK9"	"-.61727946456144223"	"195"
"1013"	"Nilotinib"	"ABL"	"-.58845931702680276"	"195"
"1734"	"VSP34_8731"	"VSP34"	"-.58607714696218582"	"195"
"1030"	"KU-55933"	"ATM"	"-.57530251772405394"	"195"
"1080"	"Paclitaxel"	"Microtubule stabiliser"	"-.55364923227054474"	"195"
"1563"	"EPZ5676"	"DOT1L"	"-.53508962385028491"	"195"
"1931"	"MIRA-1"	"TP53"	"-.51564720126096297"	"195"
"1401"	"AZD5438"	"CDK2"	"-.51309407623005676"	"195"
"1912"	"Afuresertib"	"AKT1, AKT2, AKT3"	"-.49689270182708428"	"195"
"1053"	"MK-2206"	"AKT1, AKT2"	"-.49252709884445778"	"195"
"1630"	"Entospletinib"	"SYK"	"-.49198683395596193"	"195"
"2043"	"BIBR-1532"	"TERT"	"-.48588347112035862"	"195"
"1558"	"Lapatinib"	"EGFR, ERBB2"	"-.48001619144234048"	"195"
"1050"	"ZM447439"	"AURKA, AURKB"	"-.47401180417577909"	"195"
"1096"	"Tozasertib"	"AURKA, AURKB, AURKC, others"	"-.46435128364477285"	"195"
"1085"	"Sorafenib"	"PDGFR, KIT, VEGFR, RAF"	"-.46097472978745879"	"195"
"1913"	"AGI-5198"	"IDH1 (R132H)"	"-.45632860372194661"	"195"
"1180"	"Dinaciclib"	"CDK1, CDK2, CDK5, CDK9"	"-.45155942934756732"	"195"
"1925"	"GDC0810"	"ESR1, ESR2"	"-.44410474148556006"	"195"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	"-.43414810313279867"	"195"
"1449"	"AZD1208"	"PIM1, PIM2, PIM3"	"-.42031261859891195"	"195"
"1131"	"PRIMA-1MET"	"TP53 activation"	"-.3968883200070682"	"195"
"1192"	"GSK269962A"	"ROCK1, ROCK2"	"-.36587402014891351"	"195"
"1060"	"PD0325901"	"MEK1, MEK2"	"-.34694787528792093"	"195"
"1042"	"Doramapimod"	"p38, JNK2"	"-.3243344921541782"	"195"
"2107"	"LJI308"	"RSK2, RSK1, RSK3"	"-.30813596344310556"	"195"
"1915"	"AZD3759"	"EGFR"	"-.3073376572354562"	"195"
"1852"	"LY2109761"	"TGFB1"	"-.30655245588220653"	"195"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	"-.28909209257235918"	"195"
"1926"	"GNE-317"	"PI3Kalpha"	"-.28871055304346976"	"195"
"1017"	"Olaparib"	"PARP1, PARP2"	"-.27156116683949383"	"195"
"1036"	"PLX-4720"	"BRAF"	"-.27108960747190947"	"195"
"1249"	"BMS-345541"	"IKK-1, IKK-2"	"-.26854714251165979"	"195"
"1268"	"XAV939"	"TNKS1, TNKS2"	"-.2520299773051386"	"195"
"1799"	"Ibrutinib"	"BTK"	"-.236100549533449"	"195"
"1059"	"AZD8055"	"MTORC1, MTORC2"	"-.21570249129023689"	"195"
"1909"	"Venetoclax"	"BCL2"	"-.18917209707136601"	"195"
"1936"	"Savolitinib"	"MET"	"-.17257357749506502"	"195"
"1838"	"Sinularin"	""	"-.17142984364651848"	"195"
"1927"	"GSK2578215A"	"LRRK2"	"-.16887281681119426"	"195"
"1048"	"Mirin"	"MRE11"	"-.13795083017813287"	"195"
"2045"	"AMG-319"	"PI3K (beta sparing)"	"-.12058637599921365"	"195"
"1239"	"YK-4-279"	"RNA helicase A"	"-.1077321217387491"	"195"
"1625"	"RVX-208"	"BRD4"	"-.10288369502157096"	"195"
"1811"	"Dactinomycin"	""	"-.083675629449263586"	"195"
"1375"	"Temozolomide"	"DNA alkylating agent"	"-.076254582825889969"	"195"
"1003"	"Camptothecin"	"TOP1"	"-.073967588895639619"	"195"
"1507"	"Ruxolitinib"	"JAK1, JAK2"	"-.031895765991511484"	"195"
"1806"	"Oxaliplatin"	"DNA alkylating agent"	"-.02686333192770483"	"195"
"1835"	"Elephantin"	""	"-.021755530840138669"	"195"
"1557"	"LCL161"	"XIAP, IAP1, IAP2"	".0094088977618487033"	"195"
"1025"	"SB216763"	"GSK3A, GSK3B"	".01110129449839467"	"195"
"1010"	"Gefitinib"	"EGFR"	".015101898382884029"	"195"
"1997"	"WEHI-539"	"BCL-XL"	".025618038890569374"	"195"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	".028248470462425807"	"195"
"1168"	"Erlotinib"	"EGFR"	".044483295249929944"	"195"
"1564"	"SCH772984"	"ERK1, ERK2"	".048041559916030582"	"195"
"1854"	"MN-64"	"TNKS1, TNKS2"	".056997908415875542"	"195"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	".076539527718806677"	"195"
"1428"	"IAP_5620"	"IAP"	".076669154241959539"	"195"
"1941"	"Sepantronium bromide"	"BIRC5"	".093154875848252536"	"195"
"1786"	"AZD4547"	"FGFR1, FGFR2, FGFR3"	".095785050944006467"	"195"
"1007"	"Docetaxel"	"Microtubule stabiliser"	".11023288511689779"	"195"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	".12247030665132071"	"195"
"1372"	"Trametinib"	"MEK1, MEK2"	".13906722467083171"	"195"
"1510"	"Linsitinib"	"IGF1R"	".15437032631979217"	"195"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	".16314019420463058"	"195"
"1866"	"BDP-00009066"	"MRCKB_HUMAN"	".16602350592528523"	"195"
"1918"	"AZD8186"	"PI3Kalpha, PI3Kbeta"	".16763200118850183"	"195"
"1373"	"Dabrafenib"	"BRAF"	".17673080127100463"	"195"
"1051"	"Alisertib"	"AURKA"	".20570413312641442"	"195"
"1047"	"Nutlin-3a (-)"	"MDM2"	".21965228499345191"	"195"
"1940"	"WIKI4"	"TNKS1, TNKS2"	".22577542500529341"	"195"
"1005"	"Cisplatin"	"DNA crosslinker"	".24238818462467296"	"195"
"1088"	"Irinotecan"	"TOP1"	".24864812926415975"	"195"
"2044"	"Pyridostatin"	"G-quadruplex stabiliser"	".25017072803612345"	"195"
"1054"	"Palbociclib"	"CDK4, CDK6"	".25610431457451038"	"195"
"2046"	"MK-8776"	"CHEK1, CHEK2, CDK2"	".27490798329254285"	"195"
"2170"	"AT13148"	"AKT1"	".27910909776306891"	"195"
"1621"	"PCI-34051"	"HDAC8, HDAC6, HDAC1"	".3024476351744832"	"195"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	".3027342602503173"	"195"
"1998"	"BPD-00008900"	""	".317207608562945"	"195"
"1712"	"Eg5_9814"	"KSP11"	".31945808060717962"	"195"
"1084"	"Rapamycin"	"MTORC1"	".31985422856501983"	"195"
"1199"	"Tamoxifen"	"ESR1"	".3256375207600431"	"195"
"1928"	"I-BRD9"	"BRD9"	".32824238478348811"	"195"
"1816"	"Fulvestrant"	""	".3413042447898107"	"195"
"2110"	"GSK591"	"PMRT5"	".36970027181382448"	"195"
"1191"	"Bortezomib"	"Proteasome"	".37299618001546392"	"195"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	".37634077907646341"	"195"
"1618"	"GSK2606414"	"PERK"	".38024369545499087"	"195"
"1049"	"PD173074"	"FGFR1, FGFR2, FGFR3"	".38862438887600503"	"195"
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	".39175014851602846"	"195"
"1559"	"Luminespib"	"HSP90"	".39260493765230298"	"195"
"1614"	"WZ4003"	"NUAK1, NUAK2"	".40836877983251002"	"195"
"2096"	"VX-11e"	"ERK2"	".45126448369104499"	"195"
"1177"	"Niraparib"	"PARP1, PARP2"	".45317530631136743"	"195"
"2048"	"Vinorelbine"	"Microtubule destabiliser"	".45967133201857979"	"195"
"2172"	"JQ1"	"BRD2, BRD3, BRD4, BRDT"	".4646452766047019"	"195"
"1529"	"Pevonedistat"	"NAE"	".4776929377698686"	"195"
"2109"	"AZ6102"	"TNKS1, TNKS2"	".52205327078998276"	"195"
"1733"	"ULK1_4989"	"ULK1"	".55047076150620999"	"195"
"1911"	"Dactinomycin"	"RNA polymerase"	".55147898515781091"	"195"
"1939"	"UMI-77"	"MCL1"	".56957033631332055"	"195"
"1919"	"Osimertinib"	"EGFR"	".57772448403353327"	"195"
"1079"	"Dasatinib"	"ABL, SRC, Ephrins, PDGFR, KIT"	".58681532211417564"	"195"
"2111"	"VE821"	"ATR"	".59805613621790987"	"195"
"1624"	"I-BET-762"	"BRD2, BRD3, BRD4"	".61469739489248121"	"195"
"1093"	"GSK1904529A"	"IGF1R, IR"	".63182049165617626"	"195"
"1917"	"AZD6738"	"ATR"	".63548313495697817"	"195"
"1032"	"Afatinib"	"ERBB2, EGFR"	".66039598764806262"	"195"
"1996"	"MIM1"	"MCL1"	".6818551379887825"	"195"
"1593"	"Entinostat"	"HDAC1, HDAC3"	".68758812312755135"	"195"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	".70737203897867418"	"195"
"1808"	"Topotecan"	""	".70798344638546917"	"195"
"2047"	"Ulixertinib"	"ERK1, ERK2"	".73541429986666429"	"195"
"1086"	"BI-2536"	"PLK1, PLK2, PLK3"	".77839840847916408"	"195"
"1855"	"KRAS (G12C) Inhibitor-12"	"KRAS (G12C)"	".78481194206277105"	"195"
"1259"	"Talazoparib"	"PARP1, PARP2"	".79745014152877558"	"195"
"1511"	"Epirubicin"	"Anthracycline"	".79873240916534227"	"195"
"1809"	"Teniposide"	""	".82141350078310027"	"195"
"1091"	"BMS-536924"	"IGF1R, IR"	".83132519280775208"	"195"
"1006"	"Cytarabine"	"Antimetabolite"	".8599037465408722"	"195"
"1930"	"Telomerase Inhibitor IX"	"Telomerase"	".86903272703603895"	"195"
"1004"	"Vinblastine"	"Microtubule destabiliser"	".87491851845160051"	"195"
"1179"	"MK-1775"	"WEE1, PLK1"	".88505664597546319"	"195"
"1908"	"Ulixertinib"	"ERK1, ERK2"	".938912810919171"	"195"
"1089"	"Oxaliplatin"	"DNA alkylating agent"	".94178146867888646"	"195"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	".94988093101214666"	"195"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	".95944118401552747"	"195"
"1617"	"AZD5582"	"XIAP, cIAP"	".97558661095298094"	"195"
"1730"	"PAK_5339"	"PAK1, PAK2"	"1.0196390727559261"	"195"
"1022"	"AZD7762"	"CHEK1, CHEK2"	"1.0388121911697039"	"195"
"1810"	"Mitoxantrone"	""	"1.0787508029335435"	"195"
"1083"	"Crizotinib"	"MET, ALK, ROS1"	"1.0805942317389494"	"195"
"1706"	"AZD5153"	"BRD4"	"1.0986475404526035"	"195"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	"1.1753149121077262"	"195"
"1849"	"Sabutoclax"	"BCL2,  BCL-XL,  BFL1, MCL1"	"1.1814037516046616"	"195"
"1819"	"Docetaxel"	"Microtubule stabiliser"	"1.1945985391383189"	"195"
"1739"	"JAK_8517"	"JAK1, JAK2"	"1.2197914446764047"	"195"
"1631"	"PRT062607"	"SYK"	"1.2540384147074659"	"195"
"1825"	"Podophyllotoxin bromide"	""	"1.2570307936708107"	"195"
"1932"	"NVP-ADW742"	"IGF1R"	"1.2831613008807401"	"195"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	"1.3117828352648921"	"195"
"1922"	"Cediranib"	"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB"	"1.3775884865489008"	"195"
"1738"	"IGF1R_3801"	"IGFR1"	"1.4470167244167946"	"195"
"2040"	"Foretinib"	"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR"	"1.4505705596351988"	"195"
"1862"	"MG-132"	"Proteasome, CAPN1"	"1.5771551527179251"	"195"
"1250"	"AZ960"	"JAK2, JAK3"	"1.5911357175236118"	"195"
"1818"	"Vincristine"	""	"2.1406349968197032"	"195"
