"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_3",3,8,-0.14234216883919,0.736691566053283,0.788021197880212,0.601539846015398,10000,"monte_carlo_TGI_label_permutation",0.19047619047619,0.651401495702482,0.664933506649335,0.333466653334667,10000,"monte_carlo_TGI_label_permutation",FALSE,0.81954204579542,0.826469733978983
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_7",7,8,0.734078637722484,0.0381337472779878,0.0368963103689631,0.018998100189981,10000,"monte_carlo_TGI_label_permutation",0.619047619047619,0.101733037454265,0.111388861113889,0.0553944605539446,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_10",10,8,0.600166660125642,0.115712045019904,0.13958604139586,0.0723927607239276,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.391460853914609,0.199080091990801,10000,"monte_carlo_TGI_label_permutation",FALSE,0.235150678480539,0.576190268297114
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_14",14,8,0.524282215607589,0.182254407381196,0.179382061793821,0.0910908909109089,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.197980201979802,0.0962903709629037,10000,"monte_carlo_TGI_label_permutation",FALSE,0.278443797411304,0.422749561778516
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_17",17,8,0.609720829253398,0.108510373309742,0.109289071092891,0.0580941905809419,10000,"monte_carlo_TGI_label_permutation",0.30952380952381,0.455644890737582,0.468253174682532,0.236576342365763,10000,"monte_carlo_TGI_label_permutation",FALSE,0.214141548808082,0.658085542797072
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_21",21,8,0.368234635472623,0.369435380035623,0.363863613638636,0.177582241775822,10000,"monte_carlo_TGI_label_permutation",0.0476190476190476,0.910849168519584,0.938206179382062,0.466353364663534,10000,"monte_carlo_TGI_label_permutation",FALSE,0.477702229777022,0.956806280156298
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_24",24,8,0.693241805563502,0.0565809605450871,0.0600939906009399,0.031996800319968,10000,"monte_carlo_TGI_label_permutation",0.619047619047619,0.101733037454265,0.114688531146885,0.0575942405759424,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_24_control_median",24,8,0.65001378100478,0.0810117342337876,0.0870039682539683,0.0432043650793651,40320,"exact_TGI_label_enumeration",0.476190476190476,0.232935534650098,0.243055555555556,0.121527777777778,40320,"exact_TGI_label_enumeration",FALSE,0.192712643629254,0.462470116624701
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_27",27,8,0.722801929065304,0.0427922656500425,0.045995400459954,0.0212978702129787,10000,"monte_carlo_TGI_label_permutation",0.690476190476191,0.0579903181645727,0.0702929707029297,0.035996400359964,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_31",31,8,0.754085832705211,0.0306586235659792,0.031996800319968,0.0160983901609839,10000,"monte_carlo_TGI_label_permutation",0.761904761904762,0.0280049391530718,0.0350964903509649,0.0166983301669833,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_34",34,8,0.28646514742495,0.491539408225195,0.477852214778522,0.238176182381762,10000,"monte_carlo_TGI_label_permutation",0.214285714285714,0.610344415645267,0.615938406159384,0.307769223077692,10000,"monte_carlo_TGI_label_permutation",FALSE,0.564734435647344,0.821251208212512
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_ks","TGI_percent_Day_38",38,8,-0.30651191745699,0.460271440313188,0.450554944505549,0.77022297770223,10000,"monte_carlo_TGI_label_permutation",-0.357142857142857,0.385120643556256,0.388861113888611,0.816818318168183,10000,"monte_carlo_TGI_label_permutation",FALSE,0.538594416420427,0.576190268297114
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_auc",NA,8,0.738254512312862,0.0364909086846467,0.0471952804719528,0.0254974502549745,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0820917908209179,0.0410958904109589,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_3",3,8,-0.407392423945314,0.316448939853767,0.342165783421658,0.817718228177182,10000,"monte_carlo_TGI_label_permutation",-0.0476190476190476,0.910849168519584,0.932206779322068,0.552444755524448,10000,"monte_carlo_TGI_label_permutation",FALSE,0.462145993192888,0.956806280156298
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_7",7,8,0.698921496586741,0.0537512805619054,0.0525947405259474,0.0286971302869713,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0835916408359164,0.0418958104189581,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_10",10,8,0.709682221395125,0.0486268085036132,0.0351964803519648,0.0291970802919708,10000,"monte_carlo_TGI_label_permutation",0.452380952380952,0.260404767436885,0.266273372662734,0.133786621337866,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.469363233168209
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_14",14,8,0.584315777026672,0.128240033929988,0.13018698130187,0.0666933306669333,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.197180281971803,0.0973902609739026,10000,"monte_carlo_TGI_label_permutation",FALSE,0.22948213653211,0.422749561778516
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_17",17,8,0.721083362107068,0.0435309763535169,0.0453954604539546,0.0250974902509749,10000,"monte_carlo_TGI_label_permutation",0.476190476190476,0.232935534650098,0.244575542445755,0.124887511248875,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.462470116624701
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_21",21,8,0.446578686137719,0.267332135315331,0.265673432656734,0.131386861313869,10000,"monte_carlo_TGI_label_permutation",0.142857142857143,0.735764859879812,0.748325167483252,0.37986201379862,10000,"monte_carlo_TGI_label_permutation",FALSE,0.373378878328383,0.86219949433628
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_24",24,8,0.709498062855848,0.0487119222794223,0.0538946105389461,0.0321967803219678,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.131586841315868,0.0660933906609339,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.36986571613109
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_24_control_median",24,8,0.6745207929075,0.066527912537445,0.0720238095238095,0.0374751984126984,40320,"exact_TGI_label_enumeration",0.523809523809524,0.182720750539715,0.196626984126984,0.0983134920634921,40320,"exact_TGI_label_enumeration",FALSE,0.178344671201814,0.422749561778516
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_27",27,8,0.700097080071838,0.0531764178790312,0.0613938606139386,0.0291970802919708,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.098990100989901,0.0504949505049495,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_31",31,8,0.722601674394483,0.0428779493566079,0.0457954204579542,0.0216978302169783,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0827917208279172,0.040995900409959,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_34",34,8,0.324182273332862,0.43340261593614,0.419058094190581,0.214478552144786,10000,"monte_carlo_TGI_label_permutation",0.0952380952380952,0.822505430203611,0.837516248375162,0.422957704229577,10000,"monte_carlo_TGI_label_permutation",FALSE,0.518833830902624,0.911317201613172
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_38",38,8,-0.105863023990894,0.802984849982374,0.799320067993201,0.605539446055394,10000,"monte_carlo_TGI_label_permutation",-0.19047619047619,0.651401495702482,0.667533246675332,0.684731526847315,10000,"monte_carlo_TGI_label_permutation",FALSE,0.823062248230622,0.826469733978983
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_auc",NA,8,-0.727785307449791,0.0406933581862814,0.0563943605639436,0.973002699730027,10000,"monte_carlo_TGI_label_permutation",-0.690476190476191,0.0579903181645725,0.0703929607039296,0.972702729727027,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_3",3,8,0.240649033447015,0.565900975169416,0.646535346465353,0.321467853214679,10000,"monte_carlo_TGI_label_permutation",-0.214285714285714,0.610344415645267,0.610638936106389,0.70982901709829,10000,"monte_carlo_TGI_label_permutation",FALSE,0.700413292004133,0.821251208212512
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_7",7,8,-0.709062192454919,0.0489137285254948,0.0508949105089491,0.977602239776022,10000,"monte_carlo_TGI_label_permutation",-0.666666666666667,0.0709876543209875,0.0828917108289171,0.964803519648035,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_10",10,8,-0.681400242941067,0.0627613849537521,0.0586941305869413,0.976902309769023,10000,"monte_carlo_TGI_label_permutation",-0.452380952380952,0.260404767436885,0.265373462653735,0.877612238776122,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.469363233168209
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_14",14,8,-0.409681829758743,0.313469632179714,0.31966803319668,0.83961603839616,10000,"monte_carlo_TGI_label_permutation",-0.404761904761905,0.319888641228816,0.32016798320168,0.850714928507149,10000,"monte_carlo_TGI_label_permutation",FALSE,0.437440466479668,0.528531273856741
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_17",17,8,-0.671704702362896,0.0681073228217685,0.0677932206779322,0.96990300969903,10000,"monte_carlo_TGI_label_permutation",-0.5,0.20703125,0.212378762123788,0.901309869013099,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.43308610315439
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_21",21,8,-0.453541230724868,0.259030384350009,0.259374062593741,0.867513248675132,10000,"monte_carlo_TGI_label_permutation",-0.333333333333333,0.419753086419753,0.425357464253575,0.812018798120188,10000,"monte_carlo_TGI_label_permutation",FALSE,0.373378878328383,0.614405226144052
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_24",24,8,-0.819663663446832,0.0127503532371673,0.0135986401359864,0.995000499950005,10000,"monte_carlo_TGI_label_permutation",-0.761904761904762,0.0280049391530719,0.0372962703729627,0.986301369863014,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_24_control_median",24,8,-0.787428688262087,0.0203477570701726,0.0232390873015873,0.989707341269841,40320,"exact_TGI_label_enumeration",-0.738095238095238,0.0365527610528608,0.0458333333333333,0.981622023809524,40320,"exact_TGI_label_enumeration",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_27",27,8,-0.688903960440926,0.0588007622859733,0.0631936806319368,0.968503149685031,10000,"monte_carlo_TGI_label_permutation",-0.642857142857143,0.085558891012673,0.0948905109489051,0.956904309569043,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
