"tgi_measure","iteration","n","pearson_r","pearson_p","spearman_rho","spearman_p"
"TGI_percent_Day_24_control_median",1,8,-1,0,-1,2.18952885050751e-46
"TGI_percent_Day_24_control_median",2,8,0.716165470466491,0.045687325653372,0.620253164556962,0.100875222859378
"TGI_percent_Day_24_control_median",3,8,0.714004435332168,0.0466548589091053,0.283950617283951,0.495518316964043
"TGI_percent_Day_24_control_median",4,8,0.592073551968978,0.122018030612325,0.146341463414634,0.729502115730517
"TGI_percent_Day_24_control_median",5,8,0.501562993301748,0.205386217085398,-0.189873417721519,0.652451422291919
"TGI_percent_Day_24_control_median",6,8,0.711964176422549,0.0475795682979614,0.972602739726027,5.03610200209817e-05
"TGI_percent_Day_24_control_median",7,8,0.856282566633538,0.00664418727061053,0.829268292682927,0.0109030266752834
"TGI_percent_Day_24_control_median",8,8,0.830940371801646,0.0105999331653069,0.79746835443038,0.0177421304392543
"TGI_percent_Day_24_control_median",9,8,0.770327090911996,0.0253103281354585,0.620253164556962,0.100875222859378
"TGI_percent_Day_24_control_median",10,8,0.868511337887073,0.00513762330012371,0.731707317073171,0.0390863390212493
"TGI_percent_Day_24_control_median",11,8,0.807627149692242,0.0153289145723857,0.753086419753086,0.0310085131644479
"TGI_percent_Day_24_control_median",12,8,0.882459138939436,0.00371033600624743,0.620253164556962,0.100875222859378
"TGI_percent_Day_24_control_median",13,8,0.789589248451145,0.0197681471090253,0.51219512195122,0.194378892157874
"TGI_percent_Day_24_control_median",14,8,0.662497729528147,0.0734244024366546,0.469879518072289,0.240065454942807
"TGI_percent_Day_24_control_median",15,8,0.683581973445598,0.0615939835922867,0.802469135802469,0.016526566994929
"TGI_percent_Day_24_control_median",16,8,0.645788175512123,0.0836791030893709,0.62962962962963,0.0943451651056068
"TGI_percent_Day_24_control_median",17,8,0.93860359611696,0.000552271956631775,1,0
"TGI_percent_Day_24_control_median",18,8,0.471111602819976,0.23866487326923,0.24390243902439,0.560495956966516
"TGI_percent_Day_24_control_median",19,8,0.997999791773252,1.99762469635152e-08,1,3.42113882891805e-48
"TGI_percent_Day_24_control_median",20,8,0.583229169975192,0.129125396123315,0.341463414634146,0.407782409074504
"TGI_percent_Day_24_control_median",21,8,0.542532108449706,0.164737968937526,0.240506329113924,0.566138469404116
"TGI_percent_Day_24_control_median",22,8,0.220492533138926,0.599780661152829,-0.432432432432432,0.284598569995075
"TGI_percent_Day_24_control_median",23,8,0.584030699696919,0.128471983820364,0.736842105263158,0.0370416328264742
"TGI_percent_Day_24_control_median",24,8,0.638198504694582,0.0885966901716342,-0.027027027027027,0.949348996625618
"TGI_percent_Day_24_control_median",25,8,0.767600629927503,0.0261642159418643,0.341463414634146,0.407782409074504
"TGI_percent_Day_24_control_median",26,8,0.853196673933722,0.00706419149483131,0.875,0.00443649291992186
"TGI_percent_Day_24_control_median",27,8,0.606202500215137,0.111131852557511,0.923076923076923,0.00107327636125646
"TGI_percent_Day_24_control_median",28,8,0.85207024664398,0.0072216197455809,0.555555555555556,0.152822232383275
"TGI_percent_Day_24_control_median",29,8,0.886572576516543,0.00334500602524421,0.780487804878049,0.0222809739808402
"TGI_percent_Day_24_control_median",30,8,0.680397386355515,0.063302363669403,0.349397590361446,0.396244333445432
"TGI_percent_Day_24_control_median",31,8,0.112938446095583,0.790034198659726,-0.160493827160494,0.70420169577901
