figure	panel	asset_path	source_file	source_kind	generated_by	command	input_data	result_run_dir	run_id	caption_role	asset_status	not_regenerated_reason	local_provenance_path	citation_or_uri	notes
Figure5	5A	figures/Figure5/panel_5A_dfdctp_signal_curve_stacked_2n_4n.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/dfdctp_signal_curve_stacked_2n_4n.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/dfdctp_signal_curve_stacked_2n_4n.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit	20260630T_promoted_panels_full_refit	Stacked baseline-subtracted PK-derived dFdCTP signal driver curves for 2N and 4N	generated				.
Figure5	5B			manual_composite						Live/dead imaging and segmentation example panel	manual_composite	Panel is manually selected/assembled from live-cell imaging outputs and is not regenerated by the manuscript asset materializer.			.
Figure5	5C			manual_composite						Delay-aware live/dead model schematic	manual_composite	Schematic/manual panel; executable model code exists locally, but this graphic is not code-generated.			.
Figure5	5D	figures/Figure5/panel_5D_dose_25_nm_2n_vs_4n.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/dose_25_nm_2n_vs_4n.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/dose_25_nm_2n_vs_4n.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit	20260630T_promoted_panels_full_refit	25 nM live/dead fitted model source panel comparing 2N and 4N	generated				.
Figure5	5E	figures/Figure5/panel_5E_effective_dfdctp_signal_combined_ploidy.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/effective_dfdctp_signal_curve_combined_ploidy.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/effective_dfdctp_signal_curve_combined_ploidy.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit	20260630T_promoted_panels_full_refit	Fitted beta/Hill-corrected effective dFdCTP signal	generated				.
Figure5	5F	figures/Figure5/panel_5F_ploidy_parameter_log2_fold_change.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/ploidy_parameter_log2_fold_change.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit/ploidy_parameter_log2_fold_change.png	Results/in-vitro/pkpd_live_dead_model/runs/20260630T_promoted_panels_full_refit_pkpd_fit	20260630T_promoted_panels_full_refit	4N versus 2N fitted parameter log2 fold-change	generated				.
