"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_auc",NA,8,0.645532975076644,0.0838418085647436,0.0954904509549045,0.0506949305069493,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.0950904909509049,0.0444955504449555,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.332259456981131
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_3",3,8,-0.332453781628871,0.421056984982521,0.467353264673533,0.762223777622238,10000,"monte_carlo_TGI_label_permutation",-0.0476190476190476,0.910849168519584,0.931906809319068,0.563643635636436,10000,"monte_carlo_TGI_label_permutation",FALSE,0.571820465012322,0.948122663461809
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_7",7,8,0.63430998328278,0.0911794490978966,0.0898910108989101,0.0456954304569543,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.12958704129587,0.0602939706029397,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.332259456981131
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_10",10,8,0.644499919409047,0.0845023225312349,0.0898910108989101,0.0387961203879612,10000,"monte_carlo_TGI_label_permutation",0.380952380952381,0.351812553117565,0.368663133686631,0.184481551844816,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.580923725809237
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_14",14,8,0.605918352533146,0.111345121872682,0.113888611138886,0.0588941105889411,10000,"monte_carlo_TGI_label_permutation",0.619047619047619,0.101733037454265,0.113788621137886,0.0558944105589441,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.332259456981131
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_17",17,8,0.607527071082998,0.110140748932667,0.112988701129887,0.0558944105589441,10000,"monte_carlo_TGI_label_permutation",0.404761904761905,0.319888641228816,0.328367163283672,0.162083791620838,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.559839098057407
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_21",21,8,0.423855165913316,0.295325220487568,0.293470652934707,0.146385361463854,10000,"monte_carlo_TGI_label_permutation",0.261904761904762,0.530922861565801,0.537946205379462,0.26977302269773,10000,"monte_carlo_TGI_label_permutation",FALSE,0.386341112724171,0.666028635231715
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_24",24,8,0.648126553493047,0.082196805813944,0.0834916508349165,0.0417958204179582,10000,"monte_carlo_TGI_label_permutation",0.619047619047619,0.101733037454265,0.108089191080892,0.051994800519948,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.332259456981131
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_24_control_median",24,8,0.59221922725841,0.121902854669295,0.126587301587302,0.0633680555555556,40320,"exact_TGI_label_enumeration",0.523809523809524,0.182720750539715,0.196626984126984,0.0983134920634921,40320,"exact_TGI_label_enumeration",TRUE,0.262242866622429,0.393253968253968
"ETP_boundary_stress_threshold_2_375","CellCycle","treated","primary_equal_sample_reference","ecdf_rmse","TGI_percent_Day_27",27,8,0.622113006383585,0.0995599973009139,0.104289571042896,0.0550944905509449,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.130986901309869,0.0680931906809319,10000,"monte_carlo_TGI_label_permutation",FALSE,0.25621267660468,0.332259456981131
