"compartment","analysis","model","n","residual_df","r_squared","adjusted_r_squared","sigma","aic","tgi_measure"
"CellCycle","shift_only","`TGI_percent_Day_24_control_median` ~ scale(ecdf_rmse)",8,6,0.350723613134548,0.242510881990305,20.8951035792081,75.0337975999242,"TGI_percent_Day_24_control_median"
"CellCycle","shift_ploidy_dose_adjusted","`TGI_percent_Day_24_control_median` ~ scale(ecdf_rmse) + end_timepoint_ploidy_group + dose_mg_factor",8,4,0.670815521917868,0.423927163356268,18.2219574429421,73.5998762037897,"TGI_percent_Day_24_control_median"
"CellCycle","shift_by_ploidy_dose_adjusted","`TGI_percent_Day_24_control_median` ~ scale(ecdf_rmse) * end_timepoint_ploidy_group + dose_mg_factor",8,4,0.670815521917868,0.423927163356268,18.2219574429421,73.5998762037897,"TGI_percent_Day_24_control_median"
