"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_3",3,8,-0.392133191153314,0.336645446008644,0.372562743725627,0.801519848015198,10000,"monte_carlo_TGI_label_permutation",-0.0476190476190476,0.910849168519584,0.933506649335066,0.557844215578442,10000,"monte_carlo_TGI_label_permutation",FALSE,0.444437374444374,0.961234569612346
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_7",7,8,0.731795396337511,0.0390507003836279,0.0428957104289571,0.0264973502649735,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0825917408259174,0.0418958104189581,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0991367529913675,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_10",10,8,0.727978138613286,0.0406134259529714,0.0346965303469653,0.0277972202779722,10000,"monte_carlo_TGI_label_permutation",0.452380952380952,0.260404767436885,0.265873412658734,0.131286871312869,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0957237609572376,0.402997381421278
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_14",14,8,0.591407054848727,0.122545766946445,0.126487351264874,0.0644935506449355,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.200579942005799,0.100889911008899,10000,"monte_carlo_TGI_label_permutation",FALSE,0.205541945805419,0.347671899476719
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_17",17,8,0.741408939011889,0.0352790635224713,0.0330966903309669,0.0192980701929807,10000,"monte_carlo_TGI_label_permutation",0.476190476190476,0.232935534650098,0.246775322467753,0.122387761223878,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0957237609572376,0.394840515948405
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_21",21,8,0.459784106560502,0.251698065290126,0.242175782421758,0.123087691230877,10000,"monte_carlo_TGI_label_permutation",0.142857142857143,0.735764859879812,0.751124887511249,0.374062593740626,10000,"monte_carlo_TGI_label_permutation",FALSE,0.318813688251428,0.831031790437977
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_24",24,8,0.724547935042095,0.0420495905630841,0.046995300469953,0.0276972302769723,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.123387661233877,0.0607939206079392,10000,"monte_carlo_TGI_label_permutation",FALSE,0.103352930013121,0.292730496453901
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_24_control_median",24,8,0.693473307804461,0.05646392484657,0.0607886904761905,0.0322916666666667,40320,"exact_TGI_label_enumeration",0.523809523809524,0.182720750539715,0.196626984126984,0.0983134920634921,40320,"exact_TGI_label_enumeration",FALSE,0.114945887445887,0.346596717783158
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_27",27,8,0.712310643554631,0.047421766836028,0.0543945605439456,0.0274972502749725,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.092990700929907,0.0460953904609539,10000,"monte_carlo_TGI_label_permutation",FALSE,0.108789121087891,0.254254574542546
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_31",31,8,0.740217184989129,0.0357339664382372,0.0384961503849615,0.0183981601839816,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0805919408059194,0.0395960403959604,10000,"monte_carlo_TGI_label_permutation",FALSE,0.097648771708195,0.240909242409092
