page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
20	SCLC	Z_SCORE	GDSC Z-score	0.185	1	ASCORBATE (VITAMIN C)	-0.444828680388763	0.444828680388763	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	2	TOPOTECAN	-0.336402597719724	0.336402597719724	Topoisomerase inhibitors	#0000FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	3	LMP744	-0.328390865112721	0.328390865112721	Topoisomerase inhibitors	#0000FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	4	CISPLATIN	-0.321548922226898	0.321548922226898	Alkylating agents	#FF0000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	5	BEN	-0.317481278954541	0.317481278954541	Other	#00FF80	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	6	CCT007093	-0.27768532333614	0.27768532333614	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	7	GSK2256098C	-0.272351272266703	0.272351272266703	Non-receptor tyrosine kinase inhibitors	#00FF40	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	8	MYCOPHENOLIC ACID	-0.269980253196095	0.269980253196095	Antimetabolites	#FF4000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	9	TALAZOPARIB	-0.263280241667714	0.263280241667714	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	10	720427	-0.25854119908265	0.25854119908265	Other	#00FF80	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
20	SCLC	Z_SCORE	GDSC Z-score	0.185	11	MITOXANTRONE	-0.246371245217076	0.246371245217076	Topoisomerase inhibitors	#0000FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_20_SCLC.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
