"iteration","n","pearson_r","pearson_p","spearman_rho","spearman_p"
28,8,0.992636582191816,9.9260583744252e-07,1,0
29,8,0.963836542915068,0.000115052354351495,0.926829268292683,0.000926422142911447
30,8,0.614510790921286,0.1049985677052,0.542168674698795,0.165077483817168
31,8,0.597434196064302,0.117820019086823,0.604938271604938,0.112082511292616
32,8,0.740305945132829,0.0356999631617811,0.634146341463415,0.0912890821441658
33,8,0.696531503618458,0.0549314224421798,0.686746987951807,0.0599235467192919
34,8,0.717169530749956,0.0452419500913216,0.85,0.00751675781249998
35,8,0.780588625046573,0.0222521091439261,0.746835443037975,0.033252559177418
36,8,0.259757087250777,0.534420466400202,-0.0886075949367088,0.834728317893272
37,8,0.949685129035769,0.000306545270009708,0.75609756097561,0.0299617108971145
38,8,0.708855025464654,0.0490098221198613,0.614457831325301,0.105037035536878
39,8,0.720776289437897,0.0436637756036253,0.634146341463415,0.0912890821441658
40,8,0.725393656393954,0.04169268787564,0.682926829268293,0.0619431712593441
41,8,0.736205789631886,0.0372913899027146,0.641025641025641,0.0867458407693925
42,8,0.693760504983783,0.0563189337258453,0.772151898734177,0.0247485870017686
43,8,0.615829114598924,0.104043580022691,0.463414634146342,0.247482670349255
44,8,0.749672012264597,0.0322223350288051,0.675,0.0662613269042968
45,8,0.246186882748323,0.556711585427739,0.230769230769231,0.582424123266531
46,8,0.94509226250249,0.000396992372885807,0.620253164556962,0.100875222859378
47,8,0.956635700936835,0.000197289581095138,0.855421686746988,0.00675970481475433
48,8,0.947873468933039,0.000340393416249791,0.731707317073171,0.0390863390212493
49,8,0.739946833429438,0.0358376577298384,0.731707317073171,0.0390863390212493
50,8,0.658455379115606,0.0758334280281242,0.686746987951807,0.0599235467192919
51,8,0.643670578613751,0.0850347678066784,0.615384615384616,0.104365016307875
52,8,-0.220593776611555,0.599608847079609,-0.0886075949367088,0.834728317893272
53,8,0.760242439158832,0.0285567633545927,0.670886075949367,0.0685705618098423
54,8,0.736607083916688,0.037133760707789,0.675,0.0662613269042968
55,8,0.798544469065013,0.0174759856125901,0.589041095890411,0.124429494317035
56,8,0.458042728876371,0.253732701096846,0.316455696202532,0.445069441835733
57,8,0.285736137642905,0.492691689451216,0.232876712328767,0.578885910188631
58,8,0.357870839151597,0.384082295506365,0.390243902439024,0.339186635335989
59,8,0.695536312024668,0.0554273604976775,0.746835443037975,0.033252559177418
60,8,0.670716932590992,0.0686665066498715,0.658536585365854,0.0757845840293002
61,8,0.91150329466962,0.00161972412863675,0.848101265822785,0.00779410868380385
62,8,0.610820630847698,0.107698217250855,0.670886075949367,0.0685705618098423
63,8,0.93101462790818,0.000778871352176089,0.620253164556962,0.100875222859378
64,8,0.82552178784793,0.0116019181706628,0.643835616438356,0.0849286568753826
65,8,0.955025512399348,0.000219823001612053,0.975308641975309,3.69400528358044e-05
66,8,0.944751431652107,0.000404325757189948,0.851851851851852,0.00725239908517074
67,8,0.678119424667822,0.0645414278842848,0.544303797468354,0.163088312636417
68,8,0.64041556985274,0.0871433211337746,0.609756097560976,0.108484275261192
69,8,0.645596717499345,0.0838011517435439,0.560975609756098,0.148007079914522
70,8,0.649900489324716,0.0810825919372478,0.662650602409638,0.07333419331769
71,8,0.991444516230603,1.55554594972386e-06,0.925925925925926,0.000960491276443564
72,8,0.488520843859134,0.21932298659978,0.538461538461539,0.16856229446825
73,8,0.429185553028685,0.288636383930061,0.615384615384616,0.104365016307875
74,8,0.170150699161099,0.687071554522587,0.282051282051282,0.498531973667064
75,8,0.686564859029896,0.0600189308580159,0.6,0.11584
76,8,0.653015165393134,0.0791476836680376,0.679012345679012,0.0640540395718031
77,8,0.574339820953306,0.136496384013345,0.487804878048781,0.220101844181823
78,8,0.958821515355642,0.000169215789207226,0.95,0.000300898437499997
79,8,0.903065411187283,0.0021147340056253,0.728395061728395,0.0404409294591197
80,8,0.237187551538495,0.571671435078721,-0.232876712328767,0.578885910188631
81,8,0.547863552711643,0.159801016663247,0.291139240506329,0.484176479990479
82,8,0.793811227779176,0.0186655070172447,0.825,0.0117014416503906
83,8,0.582028761244484,0.130107445339323,0.333333333333333,0.419753086419753
84,8,0.875334045526437,0.00440217304520226,0.307692307692308,0.458455990282607
85,8,0.923863808744325,0.00104130608393849,0.89873417721519,0.00240296148046003
86,8,0.578784000638568,0.132782786986168,0.373493975903614,0.362100237410523
87,8,0.631789684173002,0.092876389814109,0.542168674698795,0.165077483817168
88,8,0.694560006115794,0.0559164787934791,0.45,0.2632364453125
89,8,0.942957367368068,0.000444396824613158,0.902439024390244,0.00215494723497795
90,8,0.5317494366209,0.174972090276222,0.536585365853659,0.170340970786708
91,8,0.983984194422616,1.01474055911507e-05,0.924050632911392,0.00103380815542862
92,8,0.696531503618458,0.0549314224421798,0.686746987951807,0.0599235467192919
93,8,0.71509906392009,0.0461632449372833,0.686746987951807,0.0599235467192919
94,8,-0.991555977568202,1.49566275103638e-06,-1,0
95,8,0.582192568015692,0.12997319066537,0.566265060240964,0.143389618739712
96,8,0.735026992951448,0.0377567798654058,0.686746987951807,0.0599235467192919
97,8,0.740305945132829,0.035699963161781,0.634146341463415,0.0912890821441658
98,8,0.564794641723797,0.144665131516736,0.55,0.1578455859375
99,8,0.369003381807167,0.368359082274918,0.317073170731707,0.444132360252344
100,8,0.984652910261769,8.93317350302106e-06,1,2.73691106313442e-47
101,8,0.690020271375025,0.0582246426404878,0.634146341463415,0.0912890821441658
102,8,0.564342045307644,0.145058991137338,0.407407407407407,0.316429397723464
103,8,0.613024549234486,0.106081172717019,0.382716049382716,0.34939965019076
104,8,0.700750676022904,0.052858408843166,0.604938271604938,0.112082511292616
105,8,0.732641795305736,0.0387092380797659,0.682926829268293,0.0619431712593441
106,8,0.66026912530783,0.0747468873989726,0.594936708860759,0.119765536998206
107,8,0.725503878720647,0.0416463088328454,0.686746987951807,0.0599235467192919
108,8,0.93662405219964,0.000606510669391054,0.753086419753086,0.0310085131644479
109,8,0.669847061519608,0.069161182996501,0.555555555555556,0.152822232383275
110,8,0.615829114598924,0.104043580022691,0.463414634146342,0.247482670349255
111,8,0.112686567355879,0.790494526876745,0.0410958904109589,0.923031918656945
112,8,0.920841938205431,0.00116755863791287,0.615384615384616,0.104365016307875
113,8,0.990589647575653,2.06865214454936e-06,1,3.42113882891805e-48
114,8,0.767934480688954,0.0260587165914545,0.682926829268293,0.0619431712593441
115,8,0.95524440179882,0.000216665115661873,0.972602739726027,5.03610200209817e-05
116,8,0.693760504983783,0.0563189337258452,0.772151898734177,0.0247485870017686
117,8,0.518393915717797,0.188109038889854,0.275,0.509781307373047
118,8,0.270924390391503,0.516326730999657,-0.105263157894737,0.804084671089484
119,8,0.407954217323849,0.315716614247562,0.538461538461539,0.16856229446825
120,8,0.720572073901871,0.043752227979363,0.585365853658537,0.127387674311883
121,8,0.489437718593831,0.218327660083353,0.555555555555556,0.152822232383275
122,8,0.652668796633488,0.0793615079719493,0.625,0.0975379943847654
123,8,0.638376167787123,0.0884797116664803,0.544303797468354,0.163088312636417
124,8,0.711387940507633,0.0478427200169518,0.707317073170732,0.0497267470387709
125,8,0.549180728843088,0.15859388997438,0.641025641025641,0.0867458407693925
126,8,0.894574968197888,0.00270261338904056,0.746835443037975,0.033252559177418
127,8,0.65512358263735,0.0778533579617155,0.658536585365854,0.0757845840293002
128,8,0.539281456349229,0.167788153116295,0.407407407407407,0.316429397723464
129,8,0.992323568021673,1.12438356253705e-06,0.924050632911392,0.00103380815542862
130,8,0.786131656110329,0.0207007371187043,0.682926829268293,0.0619431712593441
131,8,0.768326699467134,0.025935108957095,0.580246913580247,0.131572836527669
132,8,0.73939158813261,0.036051193509422,0.658536585365854,0.0757845840293002
133,8,0.513570529395415,0.192978305262301,0.560975609756098,0.148007079914522
134,8,0.99064170432323,2.03459092239109e-06,0.974683544303797,3.97984255471566e-05
135,8,0.975421609847154,3.64384587572579e-05,0.620253164556962,0.100875222859378
136,8,0.68377434299254,0.0614916745273789,0.641025641025641,0.0867458407693925
137,8,0.767147958147345,0.0263076846661947,0.658536585365854,0.0757845840293002
138,8,0.653591639932395,0.0787925550255958,0.432098765432099,0.285012238128342
139,8,0.521020157747254,0.185485617602868,0.544303797468354,0.163088312636417
140,8,0.302810907215523,0.465982398586679,-0.0632911392405063,0.881645645130732
141,8,0.765934262599041,0.026694746043569,0.835616438356164,0.00978082574112047
142,8,0.463641083071716,0.24722093169203,0.555555555555556,0.152822232383275
143,8,0.99162648313679,1.45858678170727e-06,1,0
144,8,0.349512371098812,0.396078473394206,0.316455696202532,0.445069441835733
145,8,0.99034653304254,2.23275100411833e-06,0.926829268292683,0.000926422142911447
146,8,0.741204876974012,0.0353567032156474,0.62962962962963,0.0943451651056068
147,8,0.990526302591334,2.11060823850357e-06,0.917808219178082,0.00130395207243573
148,8,0.477634607028353,0.231319443301051,0.555555555555556,0.152822232383275
149,8,0.975769126606471,3.49237661010784e-05,0.902439024390244,0.00215494723497795
150,8,0.944751431652107,0.000404325757189948,0.851851851851852,0.00725239908517074
151,8,0.967711896009473,8.21279326151787e-05,0.848101265822785,0.00779410868380385
152,8,0.631249161715426,0.0932426829028636,0.746835443037975,0.033252559177418
153,8,0.941621372350572,0.000475871605612829,0.853658536585366,0.00700028132287885
154,8,0.768326699467134,0.025935108957095,0.580246913580247,0.131572836527669
155,8,0.572649018764888,0.1379242055112,0.367088607594937,0.371042516598345
156,8,0.682607344924743,0.0621138798429632,0.468354430379747,0.241804882823014
157,8,0.969480468410446,6.94511288816872e-05,0.851851851851852,0.00725239908517074
158,8,0.51243166891195,0.194137632951684,0.69620253164557,0.0550950655487157
159,8,0.806557676754328,0.0155726008439373,0.904761904761905,0.00200827550542946
160,8,0.678528860537698,0.064317671315425,0.682926829268293,0.0619431712593441
161,8,0.992837594432375,9.13652111722291e-07,1,0
162,8,0.721368666346946,0.0434078106466692,0.658536585365854,0.0757845840293002
163,8,0.78231192151967,0.0217623186015115,0.707317073170732,0.0497267470387709
164,8,0.974972502352786,3.8459569763607e-05,0.846153846153846,0.00808525881177396
165,8,0.894574968197888,0.00270261338904056,0.746835443037975,0.033252559177418
166,8,0.990243721393108,2.3046730833729e-06,1,0
167,8,0.963555855008035,0.0001177270832763,0.853658536585366,0.00700028132287885
168,8,0.929954969857791,0.000814653512948188,0.822784810126582,0.0121299609627337
169,8,0.92247692042284,0.00109807959473136,0.848101265822785,0.00779410868380385
170,8,0.912276358694287,0.00157859051642403,0.615384615384616,0.104365016307875
171,8,0.815523757621553,0.0136036032842463,0.721518987341772,0.043343002111805
172,8,0.438833199940514,0.276720104463024,0.341463414634146,0.407782409074504
173,8,0.97016759144438,6.48988302771534e-05,0.925925925925926,0.000960491276443564
174,8,0.996108018341968,1.46954807948293e-07,1,0
175,8,0.98543677180685,7.63760683316486e-06,1,0
176,8,0.434729010513538,0.281759326808854,0.325,0.432175440673828
177,8,0.993221941315787,7.74543127610858e-07,1,0
178,8,0.740471720744539,0.03563650883621,0.777777777777778,0.023065589595082
179,8,0.912159157707884,0.00158478236919637,0.620253164556962,0.100875222859378
180,8,0.676605587545362,0.0653727401136955,0.560975609756098,0.148007079914522
181,8,0.548766891930202,0.158972613397879,0.555555555555556,0.152822232383275
182,8,0.520472051323124,0.186031514826121,0.230769230769231,0.582424123266531
183,8,0.44839439901777,0.265154610625913,0.317073170731707,0.444132360252344
184,8,0.0691302848433083,0.870793090566718,0.215189873417721,0.608801860963225
185,8,0.197582466449193,0.639061690438196,0.0617283950617284,0.88455293510991
186,8,0.577829086838909,0.133575912425228,0.544303797468354,0.163088312636417
187,8,0.989411676333634,2.94419378115329e-06,0.975609756097561,3.56131131902034e-05
188,8,0.642218765982567,0.0859715289354468,0.384615384615385,0.346809662449871
189,8,0.281376072315002,0.499605016775599,-0.150684931506849,0.72171342613154
190,8,0.689193576936164,0.0586509685972682,0.851851851851852,0.00725239908517074
191,8,0.690437700979065,0.0580100784796238,0.609756097560976,0.108484275261192
192,8,0.678528860537698,0.064317671315425,0.682926829268293,0.0619431712593441
193,8,0.743492123310987,0.0344924304225516,0.65,0.0810203515624999
194,8,0.973630965487665,4.49359461408945e-05,0.289473684210526,0.486795192697768
195,8,0.768555693591289,0.0258631094590542,0.662650602409638,0.07333419331769
196,8,0.963103061711967,0.000122127840221186,0.848101265822785,0.00779410868380385
197,8,0.941043038817135,0.00048993797387575,0.924050632911392,0.00103380815542862
198,8,0.168401553843409,0.69016594059444,-0.0769230769230769,0.856337178454751
199,8,0.263624831832795,0.528127717216003,0.316455696202532,0.445069441835733
200,8,0.570810180934347,0.139486404938761,0.317073170731707,0.444132360252344
201,8,0.700929484862359,0.0527716079809326,0.75609756097561,0.0299617108971145
202,8,0.681548206550043,0.0626818009504664,0.367088607594937,0.371042516598345
203,8,0.669065860909784,0.0696072205601336,0.753086419753086,0.0310085131644479
204,8,0.977697303018849,2.72721399811055e-05,0.974683544303797,3.97984255471566e-05
205,8,0.506988912967114,0.199728923437929,0.365853658536585,0.37277785416078
206,8,0.807598738341224,0.0153353570918783,0.679012345679012,0.0640540395718031
207,8,0.472100828075231,0.237543384170891,0.317073170731707,0.444132360252344
208,8,0.97730687824397,2.87211362711821e-05,0.95,0.000300898437499997
209,8,0.592408337928006,0.121753428496768,0.675,0.0662613269042968
210,8,0.656331032679118,0.0771177383279543,0.634146341463415,0.0912890821441658
211,8,0.592246947042719,0.121880945375754,0.407407407407407,0.316429397723464
212,8,0.579736920586344,0.131993941635705,0.560975609756098,0.148007079914522
213,8,0.92327022176979,0.00106536431850869,0.780487804878049,0.0222809739808402
214,8,0.517840806902535,0.188664054371557,0.414634146341463,0.307070866237017
215,8,0.825342562830506,0.011636042154675,-0.105263157894737,0.804084671089484
216,8,0.0943254077543482,0.824186110108283,-0.0886075949367088,0.834728317893272
217,8,0.49976853695961,0.207275446511573,0.341463414634146,0.407782409074504
218,8,0.719432308727833,0.0442478882907087,0.670886075949367,0.0685705618098423
219,8,0.737471039636437,0.0367957779307019,0.609756097560976,0.108484275261192
220,8,0.943582244088505,0.000430157340789992,0.902439024390244,0.00215494723497795
221,8,0.509360123359614,0.197282698186784,0.397590361445783,0.32935525869871
222,8,0.515589534136455,0.190932057454506,0.333333333333333,0.419753086419753
223,8,0.364327557093473,0.374927322244341,0.3,0.47033875
224,8,0.32510097852621,0.432024001676127,-0.139240506329114,0.742278902896378
225,8,0.892139845911367,0.00288876351068946,0.620253164556962,0.100875222859378
226,8,0.961631676132086,0.000137175489481686,0.822784810126582,0.0121299609627337
227,8,0.700733525758533,0.0528667387522566,0.468354430379747,0.241804882823014
228,8,0.963092359469836,0.000122233149466735,0.903614457831325,0.0020798891767109
229,8,0.71509906392009,0.0461632449372833,0.686746987951807,0.0599235467192919
230,8,0.317700646005875,0.443180936964205,0.113924050632911,0.788233439851227
231,8,0.954407582519735,0.000228901065347905,0.731707317073171,0.0390863390212493
232,8,0.960806828258461,0.000146122436574948,0.831325301204819,0.0105309230748143
233,8,0.760390043330157,0.0285074960826605,0.643835616438356,0.0849286568753826
234,8,0.958477068866572,0.000173452263661087,0.802469135802469,0.016526566994929
235,8,0.804882095730686,0.0159592577130026,0.69620253164557,0.0550950655487157
236,8,-0.385450371309484,0.345673854904656,-0.544303797468354,0.163088312636417
237,8,0.72554259186971,0.0416300266522455,0.682926829268293,0.0619431712593441
238,8,0.607263024842863,0.11033791767198,0.555555555555556,0.152822232383275
239,8,0.582192568015692,0.129973190665369,0.566265060240964,0.143389618739712
240,8,0.936900583958821,0.00059873296508336,0.75,0.0321044921874999
241,8,0.988256881566408,4.0128920077068e-06,0.848101265822785,0.00779410868380385
242,8,0.879919833786181,0.0039481861509288,0.307692307692308,0.458455990282607
243,8,0.735440429764636,0.0375931540660645,0.7,0.05322375
244,8,0.986557764092205,6.01126399498585e-06,1,0
245,8,0.671602445487204,0.0681650859814889,0.560975609756098,0.148007079914522
246,8,0.668185296477853,0.0701120192650027,0.8,0.01712
247,8,0.887024189368465,0.00330637606541488,0.289473684210526,0.486795192697768
248,8,0.65512358263735,0.0778533579617155,0.658536585365854,0.0757845840293002
249,8,0.743174778101126,0.0346115635968687,0.686746987951807,0.0599235467192919
250,8,0.758897454499868,0.0290081094750501,0.6,0.11584
251,8,0.819106175445497,0.0128632273129852,0.837837837837838,0.00940624141192286
252,8,0.981126431179667,1.65704458506278e-05,0.802469135802469,0.016526566994929
253,8,0.579736920586344,0.131993941635705,0.560975609756098,0.148007079914522
254,8,0.678708123027379,0.0642198493298007,0.923076923076923,0.00107327636125646
255,8,0.767365847342195,0.0262385668554257,0.670886075949367,0.0685705618098423
256,8,0.565556681673346,0.144003322211072,0.604938271604938,0.112082511292616
257,8,0.680029508249957,0.0635015018494048,0.670886075949367,0.0685705618098423
258,8,0.703806881996261,0.0513865501819957,0.686746987951807,0.0599235467192919
259,8,0.758508245270036,0.029139533198396,0.746835443037975,0.033252559177418
260,8,0.995612782022702,2.10415408794782e-07,0.924050632911392,0.00103380815542862
261,8,0.954407582519735,0.000228901065347905,0.731707317073171,0.0390863390212493
262,8,0.99087022975594,1.88947450694901e-06,0.925925925925926,0.000960491276443564
263,8,0.63224774190449,0.0925666313126915,0.609756097560976,0.108484275261192
264,8,0.967682017889287,8.23542708222157e-05,0.777777777777778,0.023065589595082
265,8,0.936542257528201,0.000608823841260966,0.848101265822785,0.00779410868380385
266,8,0.421935503972014,0.2977522827882,0.414634146341463,0.307070866237017
267,8,0.675541316124679,0.0659609508616362,0.367088607594937,0.371042516598345
268,8,0.349512371098812,0.396078473394206,0.316455696202532,0.445069441835733
269,8,0.583825570949313,0.128639029576106,0.215189873417721,0.608801860963225
270,8,0.97348485197613,4.56820238153922e-05,0.974683544303797,3.97984255471566e-05
271,8,0.806766227075689,0.0155248918106853,0.648648648648649,0.0818679557037681
272,8,0.663241258378563,0.0729862637780242,0.291139240506329,0.484176479990479
273,8,0.657441949560394,0.0764445383884154,0.594936708860759,0.119765536998206
274,8,0.982347740388863,1.35697981707195e-05,1,0
275,8,0.889218971456115,0.00312274087370697,0.392405063291139,0.336280494675457
276,8,0.699139870888943,0.0536442150258017,0.85,0.00751675781249998
277,8,0.943083720682734,0.000441492939364826,0.620253164556962,0.100875222859378
278,8,0.754648300261595,0.0304627783540963,0.734939759036145,0.0377913597475922
279,8,0.979781110587295,2.03517979144825e-05,0.924050632911392,0.00103380815542862
280,8,0.557030871272241,0.151503182537646,0.555555555555556,0.152822232383275
281,8,0.832521561479705,0.0103182771273028,0.736842105263158,0.0370416328264742
282,8,0.44950672703781,0.26382500649461,0.135802469135802,0.74848368865351
283,8,0.963836542915068,0.000115052354351496,0.926829268292683,0.000926422142911447
284,8,0.979901820050129,1.99912835395623e-05,1,2.73691106313442e-47
285,8,0.385176287996011,0.346046493196895,0.240506329113924,0.566138469404116
286,8,0.986418989076289,6.19872174210034e-06,1,3.42113882891805e-48
287,8,0.748577392584353,0.0326175398006795,0.580246913580247,0.131572836527669
288,8,0.974568928070464,4.03379208859636e-05,1,0
289,8,0.64745499030704,0.0826209307154548,0.594936708860759,0.119765536998206
290,8,0.34852326537685,0.397508741660999,0.291139240506329,0.484176479990479
291,8,0.586431464432425,0.126525958587276,0.45,0.2632364453125
292,8,0.733635058705074,0.0383108516879518,0.658536585365854,0.0757845840293002
293,8,0.961900051676017,0.000134344470609899,0.594936708860759,0.119765536998206
294,8,0.947922301884697,0.000339450317112118,0.725,0.041858585205078
295,8,0.733001452747159,0.038564693876909,0.481481481481481,0.227042659068039
296,8,0.729529949813906,0.0399736416418174,0.75609756097561,0.0299617108971145
297,8,0.961907284882293,0.000134268708196344,0.342465753424658,0.406316873398979
298,8,0.694293880937178,0.0560502501281816,0.468354430379747,0.241804882823014
299,8,-0.298948622847402,0.471972340748465,-0.259259259259259,0.535232404809648
300,8,0.948211106622182,0.000333907813286826,0.846153846153846,0.00808525881177396
301,8,0.706312525858688,0.0501984066637409,0.542168674698795,0.165077483817168
302,8,0.606242315977468,0.111101987066055,0.707317073170732,0.0497267470387709
303,8,0.263817645104831,0.527814730929467,-0.0632911392405063,0.881645645130732
304,8,0.950580429781741,0.0002906693321992,0.780487804878049,0.0222809739808402
305,8,0.952639890016142,0.000256225752068909,0.925,0.000996251220703118
306,8,-0.139965529193594,0.740971956198612,-0.263157894736842,0.528885961344841
307,8,0.307326992893066,0.459017536863066,0.523809523809524,0.182720750539715
308,8,0.754648300261595,0.0304627783540964,0.734939759036145,0.0377913597475922
309,8,0.616070626283885,0.103869170167485,0.609756097560976,0.108484275261192
310,8,0.720776289437897,0.0436637756036254,0.634146341463415,0.0912890821441658
311,8,0.179816238519596,0.670041750701685,-0.0886075949367088,0.834728317893272
312,8,0.950452241681877,0.000292908424969376,0.924050632911392,0.00103380815542862
313,8,0.994963123092153,3.18259926355088e-07,1,0
314,8,0.971558307184259,5.6298378674942e-05,0.289473684210526,0.486795192697768
315,8,0.60611236493707,0.111199479165774,0.594936708860759,0.119765536998206
316,8,0.742421959971521,0.0348951812122975,0.590361445783133,0.123376267991455
317,8,0.750051043028037,0.0320861767283901,0.707317073170732,0.0497267470387709
318,8,0.676921326474663,0.0651988343720522,0.468354430379747,0.241804882823014
319,8,0.436065954838874,0.280112892186575,0.643835616438356,0.0849286568753826
320,8,0.790345658624472,0.0195676895889048,0.682926829268293,0.0619431712593441
321,8,0.494563663504704,0.212806395090031,0.609756097560976,0.108484275261192
322,8,0.601009843926106,0.115065908250646,0.325,0.432175440673828
323,8,0.991494306501998,1.52860255851271e-06,1,0
324,8,0.6116351996944,0.107098932557391,0.560975609756098,0.148007079914522
325,8,0.640799414840422,0.0868931111860314,0.560975609756098,0.148007079914522
326,8,0.70064786129447,0.0529083578908161,0.710843373493976,0.0480922136045094
327,8,0.71677590957328,0.0454162363462627,0.382716049382716,0.34939965019076
328,8,0.940360832210472,0.000506878235616197,0.634146341463415,0.0912890821441658
329,8,0.969076892379168,7.22207896922368e-05,0.772151898734177,0.0247485870017686
330,8,0.943477481897396,0.000432523402538252,0.72972972972973,0.0398917240906803
331,8,0.63926848706091,0.0878935369025836,0.555555555555556,0.152822232383275
332,8,0.693683896099393,0.0563575878473266,0.620253164556962,0.100875222859378
333,8,0.630176084086631,0.0939723356959254,0.682926829268293,0.0619431712593441
334,8,0.993555762475871,6.65814477037551e-07,0.846153846153846,0.00808525881177396
335,8,0.960806828258461,0.000146122436574946,0.831325301204819,0.0105309230748143
336,8,0.505027977226865,0.201763895170526,0.463414634146342,0.247482670349255
337,8,0.967363465198289,8.47931149684501e-05,0.917808219178082,0.00130395207243573
338,8,0.741400180748105,0.0352823936462263,0.560975609756098,0.148007079914522
339,8,-0.268128449149119,0.520835119261647,0.105263157894737,0.804084671089484
340,8,0.479434272666253,0.229313553245286,0.392405063291139,0.336280494675457
341,8,0.955243617310724,0.000216676379642711,0.753086419753086,0.0310085131644479
342,8,0.702425293587467,0.0520488308001031,0.560975609756098,0.148007079914522
343,8,0.943915012286772,0.000422698168399656,0.902439024390244,0.00215494723497795
344,8,0.781497696189357,0.0219928910043329,0.851851851851852,0.00725239908517074
345,8,0.586919490368236,0.126132406027863,0.315068493150685,0.447177633966065
346,8,0.735026992951448,0.0377567798654058,0.686746987951807,0.0599235467192919
347,8,0.509360123359614,0.197282698186784,0.397590361445783,0.32935525869871
348,8,0.954769422431096,0.000223555887585201,0.925925925925926,0.000960491276443564
349,8,0.708362430731451,0.0492387661857642,0.432098765432099,0.285012238128342
350,8,0.942765741292887,0.000448824714267214,0.780487804878049,0.0222809739808402
351,8,0.990873217468771,1.88762436842011e-06,1,0
352,8,0.604941889918409,0.112079783878724,0.390243902439024,0.339186635335989
353,8,0.571713945200044,0.138717385155337,0.414634146341463,0.307070866237017
354,8,0.983984194422616,1.01474055911507e-05,0.924050632911392,0.00103380815542862
355,8,0.992050772027085,1.24830878712129e-06,1,0
356,8,0.589252362439149,0.124260631704409,0.6,0.11584
357,8,0.545544091522707,0.16193881498583,0.317073170731707,0.444132360252344
358,8,0.990643828334476,2.03320913986657e-06,0.848101265822785,0.00779410868380385
359,8,0.985779334839161,7.11305572304634e-06,0.848101265822785,0.00779410868380385
360,8,0.391417379562102,0.337607205183069,-0.232876712328767,0.578885910188631
361,8,0.670132774101246,0.068998473553205,0.536585365853659,0.170340970786708
362,8,0.308523855946748,0.457178809257129,0.367088607594937,0.371042516598345
363,8,0.411608752292602,0.310972425441203,0.291139240506329,0.484176479990479
364,8,0.636520676794636,0.0897058377584325,0.580246913580247,0.131572836527669
365,8,0.373725274454861,0.361779173875098,0.0886075949367088,0.834728317893272
366,8,0.450722656294871,0.262375372207363,0.135802469135802,0.74848368865351
367,8,0.581298374321649,0.130707007009728,0.648648648648649,0.0818679557037681
368,8,0.964557148334059,0.000108370069373783,0.902439024390244,0.00215494723497795
369,8,0.961127174049763,0.000142603374337875,0.918918918918919,0.00125287413292553
370,8,0.629165566424005,0.0946624497242774,0.6,0.11584
371,8,0.963920571857131,0.000114259506635329,0.848101265822785,0.00779410868380385
372,8,0.746720998799224,0.0332945421183906,0.609756097560976,0.108484275261192
373,8,0.89948708849992,0.0023511366371429,0.846153846153846,0.00808525881177396
374,8,0.64041556985274,0.0871433211337746,0.609756097560976,0.108484275261192
375,8,0.94397052809238,0.000421462083887597,0.804878048780488,0.0159601987985088
376,8,0.427953744857249,0.29017550833458,0.536585365853659,0.170340970786708
377,8,0.799941314738728,0.0171342642381981,0.675,0.0662613269042968
378,8,0.964523891818012,0.000108672666470728,0.772151898734177,0.0247485870017686
379,8,0.435635199972498,0.280642846273907,0.390243902439024,0.339186635335989
380,8,0.633913818978446,0.0914449932693008,0.555555555555556,0.152822232383275
