"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
5.71491132597686e-237,0.534585408939523,0.594,0.429,4.13199518690779e-232,"GRCh38-ENSG00000260971","ENSG00000260971",0,"ENSG00000260971",0.534585408939523,4.13199518690779e-232,0.165,0.534585408939523,0.165
1.62838540915253e-250,0.534179523995612,0.61,0.44,1.17735521852546e-245,"GRCh38-ANGPT1","ANGPT1",0,"ANGPT1",0.534179523995612,1.17735521852546e-245,0.17,0.534179523995612,0.17
0,0.532250278247582,0.573,0.364,0,"GRCh38-DEPTOR","DEPTOR",0,"DEPTOR",0.532250278247582,0,0.209,0.532250278247582,0.209
0,0.529506403207482,0.664,0.429,0,"GRCh38-STAC2","STAC2",0,"STAC2",0.529506403207482,0,0.235,0.529506403207482,0.235
1.57373227102201e-210,0.519083677063444,0.383,0.23,1.13783990659434e-205,"GRCh38-FMO1","FMO1",0,"FMO1",0.519083677063444,1.13783990659434e-205,0.153,0.519083677063444,0.153
0,0.51751502484976,0.819,0.667,0,"GRCh38-AHRR","AHRR",0,"AHRR",0.51751502484976,0,0.152,0.51751502484976,0.152
2.58814257839665e-265,0.510324162177568,0.567,0.379,1.87127884703235e-260,"GRCh38-ENSG00000280241","ENSG00000280241",0,"ENSG00000280241",0.510324162177568,1.87127884703235e-260,0.188,0.510324162177568,0.188
4.59411645556554e-201,0.501478730672784,0.349,0.2,3.321638079703e-196,"GRCh38-ENSG00000286639","ENSG00000286639",0,"ENSG00000286639",0.501478730672784,3.321638079703e-196,0.149,0.501478730672784,0.149
3.31217127041298e-81,0.500830254031068,0.387,0.306,2.39476607193399e-76,"GRCh38-ADGRB3","ADGRB3",0,"ADGRB3",0.500830254031068,2.39476607193399e-76,0.081,0.500830254031068,0.081
8.46325624447075e-266,0.49928640135203,0.726,0.559,6.11910352987724e-261,"GRCh38-GRIK2","GRIK2",0,"GRIK2",0.49928640135203,6.11910352987724e-261,0.167,0.49928640135203,0.167
1.14803983721236e-57,0.492790485537608,0.289,0.22,8.30055763101283e-53,"GRCh38-NTNG1","NTNG1",0,"NTNG1",0.492790485537608,8.30055763101283e-53,0.069,0.492790485537608,0.069
1.34146710848016e-93,0.488443414246775,0.223,0.138,9.69907548773323e-89,"GRCh38-HPGD","HPGD",0,"HPGD",0.488443414246775,9.69907548773323e-89,0.085,0.488443414246775,0.085
0,0.474043643642334,0.713,0.508,0,"GRCh38-TLE2","TLE2",0,"TLE2",0.474043643642334,0,0.205,0.474043643642334,0.205
5.27781581712001e-273,0.470968236182547,0.663,0.483,3.81596639209411e-268,"GRCh38-LIX1-AS1","LIX1-AS1",0,"LIX1-AS1",0.470968236182547,3.81596639209411e-268,0.18,0.470968236182547,0.18
1.00299990612296e-216,0.467425648476528,0.535,0.375,7.25188992125024e-212,"GRCh38-PDGFRB","PDGFRB",0,"PDGFRB",0.467425648476528,7.25188992125024e-212,0.16,0.467425648476528,0.16
0,0.464440269247837,0.919,0.817,0,"GRCh38-MMP2","MMP2",0,"MMP2",0.464440269247837,0,0.102,0.464440269247837,0.102
0,0.461302727979514,0.688,0.499,0,"GRCh38-SAMD11","SAMD11",0,"SAMD11",0.461302727979514,0,0.189,0.461302727979514,0.189
0,0.458702588588229,0.893,0.698,0,"GRCh38-ADGRL3","ADGRL3",0,"ADGRL3",0.458702588588229,0,0.195,0.458702588588229,0.195
0,0.458654130898108,0.904,0.81,0,"GRCh38-PLPP3","PLPP3",0,"PLPP3",0.458654130898108,0,0.094,0.458654130898108,0.094
9.82717092531139e-220,0.454466578803229,0.89,0.793,7.10524112241864e-215,"GRCh38-ENSG00000227400","ENSG00000227400",0,"ENSG00000227400",0.454466578803229,7.10524112241864e-215,0.097,0.454466578803229,0.097
1.2065161929028e-252,0.444578749554546,0.685,0.511,8.72335337792581e-248,"GRCh38-CCN3","CCN3",0,"CCN3",0.444578749554546,8.72335337792581e-248,0.174,0.444578749554546,0.174
2.24383278779272e-208,0.441421660525592,0.682,0.518,1.62233598222989e-203,"GRCh38-MTUS1","MTUS1",0,"MTUS1",0.441421660525592,1.62233598222989e-203,0.164,0.441421660525592,0.164
2.25389232616599e-292,0.440881687709528,0.735,0.561,1.62960922966453e-287,"GRCh38-ENPP2","ENPP2",0,"ENPP2",0.440881687709528,1.62960922966453e-287,0.174,0.440881687709528,0.174
9.11382764362972e-286,0.438515124241778,0.864,0.707,6.58947966289716e-281,"GRCh38-LINC02315","LINC02315",0,"LINC02315",0.438515124241778,6.58947966289716e-281,0.157,0.438515124241778,0.157
5.43081089801954e-86,0.433549246949408,0.601,0.511,3.92658489548609e-81,"GRCh38-PITPNC1","PITPNC1",0,"PITPNC1",0.433549246949408,3.92658489548609e-81,0.09,0.433549246949408,0.09
5.61625544661886e-103,0.423270780246014,0.368,0.264,4.06066501301437e-98,"GRCh38-KIF26B","KIF26B",0,"KIF26B",0.423270780246014,4.06066501301437e-98,0.104,0.423270780246014,0.104
9.87277284115494e-298,0.414644521954618,0.851,0.695,7.13821221961184e-293,"GRCh38-TDO2","TDO2",0,"TDO2",0.414644521954618,7.13821221961184e-293,0.156,0.414644521954618,0.156
1.7683475747602e-162,0.411853250215086,0.657,0.525,1.27855066350312e-157,"GRCh38-DIO2","DIO2",0,"DIO2",0.411853250215086,1.27855066350312e-157,0.132,0.411853250215086,0.132
2.96439387504748e-323,0.407226010668037,0.854,0.697,2.14331605953683e-318,"GRCh38-CTSF","CTSF",0,"CTSF",0.407226010668037,2.14331605953683e-318,0.157,0.407226010668037,0.157
5.68004656826876e-45,0.400723368065337,0.394,0.317,4.10678726978968e-40,"GRCh38-CD36","CD36",0,"CD36",0.400723368065337,4.10678726978968e-40,0.077,0.400723368065337,0.077
4.84396549509334e-274,0.400109074991928,0.722,0.553,3.50228393226239e-269,"GRCh38-CDON","CDON",0,"CDON",0.400109074991928,3.50228393226239e-269,0.169,0.400109074991928,0.169
3.20439142343326e-274,0.397188588536143,0.85,0.701,2.31683908697071e-269,"GRCh38-CACNA2D3","CACNA2D3",0,"CACNA2D3",0.397188588536143,2.31683908697071e-269,0.149,0.397188588536143,0.149
2.07512059216564e-186,0.394415210476414,0.453,0.305,1.5003536905476e-181,"GRCh38-KLRC3","KLRC3",0,"KLRC3",0.394415210476414,1.5003536905476e-181,0.148,0.394415210476414,0.148
1.03524146517175e-95,0.392545547007076,0.568,0.47,7.48500284148481e-91,"GRCh38-HMOX1","HMOX1",0,"HMOX1",0.392545547007076,7.48500284148481e-91,0.098,0.392545547007076,0.098
6.71688161886434e-250,0.391472336361109,0.746,0.568,4.8564397480713e-245,"GRCh38-CD24","CD24",0,"CD24",0.391472336361109,4.8564397480713e-245,0.178,0.391472336361109,0.178
2.86946253126094e-186,0.391202787844633,0.323,0.184,2.07467879935229e-181,"GRCh38-KCNK2","KCNK2",0,"KCNK2",0.391202787844633,2.07467879935229e-181,0.139,0.391202787844633,0.139
2.92562586844147e-198,0.389742016234806,0.546,0.395,2.11528601540055e-193,"GRCh38-GPNMB","GPNMB",0,"GPNMB",0.389742016234806,2.11528601540055e-193,0.151,0.389742016234806,0.151
1.11165345563611e-188,0.387914747377723,0.727,0.564,8.03747681494019e-184,"GRCh38-AGT","AGT",0,"AGT",0.387914747377723,8.03747681494019e-184,0.163,0.387914747377723,0.163
3.43199284513237e-194,0.384558808973975,0.484,0.331,2.48139946688761e-189,"GRCh38-LINC02694","LINC02694",0,"LINC02694",0.384558808973975,2.48139946688761e-189,0.153,0.384558808973975,0.153
7.83158416496812e-91,0.384224799811367,0.855,0.789,5.66239198295525e-86,"GRCh38-CHRM3","CHRM3",0,"CHRM3",0.384224799811367,5.66239198295525e-86,0.0659999999999999,0.384224799811367,0.0659999999999999
1.36978130405225e-142,0.382657659253504,0.225,0.118,9.90379278455858e-138,"GRCh38-FMO2","FMO2",0,"FMO2",0.382657659253504,9.90379278455858e-138,0.107,0.382657659253504,0.107
2.81206012823453e-91,0.380832429466077,0.582,0.497,2.03317571391613e-86,"GRCh38-LINC01687","LINC01687",0,"LINC01687",0.380832429466077,2.03317571391613e-86,0.085,0.380832429466077,0.085
8.70956223953912e-299,0.375856922867101,0.475,0.284,6.29718769043157e-294,"GRCh38-TMEM37","TMEM37",0,"TMEM37",0.375856922867101,6.29718769043157e-294,0.191,0.375856922867101,0.191
9.16688848332616e-278,0.369554383551245,0.816,0.658,6.62784371121448e-273,"GRCh38-LINC02615","LINC02615",0,"LINC02615",0.369554383551245,6.62784371121448e-273,0.158,0.369554383551245,0.158
1.52724468914177e-135,0.368783689113862,0.862,0.76,1.10422845514328e-130,"GRCh38-NIHCOLE","NIHCOLE",0,"NIHCOLE",0.368783689113862,1.10422845514328e-130,0.102,0.368783689113862,0.102
5.25673898151885e-253,0.367155589621936,0.922,0.856,3.80072741841776e-248,"GRCh38-PCOLCE","PCOLCE",0,"PCOLCE",0.367155589621936,3.80072741841776e-248,0.0660000000000001,0.367155589621936,0.0660000000000001
2.26714348357786e-227,0.366726487878576,0.497,0.329,1.63919008149646e-222,"GRCh38-STRA6","STRA6",0,"STRA6",0.366726487878576,1.63919008149646e-222,0.168,0.366726487878576,0.168
3.12003506521808e-152,0.363628303104782,0.741,0.616,2.25584775285397e-147,"GRCh38-CFI","CFI",0,"CFI",0.363628303104782,2.25584775285397e-147,0.125,0.363628303104782,0.125
3.35115058472914e-240,0.358925429895812,0.799,0.661,2.42294889577086e-235,"GRCh38-PLEKHA6","PLEKHA6",0,"PLEKHA6",0.358925429895812,2.42294889577086e-235,0.138,0.358925429895812,0.138
3.41487520549858e-149,0.35795959076448,0.607,0.492,2.46902307107959e-144,"GRCh38-FAM171B","FAM171B",0,"FAM171B",0.35795959076448,2.46902307107959e-144,0.115,0.35795959076448,0.115
9.86592929272596e-212,0.356617320648893,0.74,0.587,7.13326419722672e-207,"GRCh38-FAM20C","FAM20C",0,"FAM20C",0.356617320648893,7.13326419722672e-207,0.153,0.356617320648893,0.153
2.96494792771029e-130,0.352483609453495,0.254,0.145,2.1437166506931e-125,"GRCh38-ENSG00000287144","ENSG00000287144",0,"ENSG00000287144",0.352483609453495,2.1437166506931e-125,0.109,0.352483609453495,0.109
3.07088935732661e-215,0.35101050958211,0.729,0.591,2.22031442313428e-210,"GRCh38-GLT8D2","GLT8D2",0,"GLT8D2",0.35101050958211,2.22031442313428e-210,0.138,0.35101050958211,0.138
9.56292131756073e-166,0.348065034299488,0.191,0.084,6.91418337102276e-161,"GRCh38-ENSG00000249036","ENSG00000249036",0,"ENSG00000249036",0.348065034299488,6.91418337102276e-161,0.107,0.348065034299488,0.107
3.60238535862887e-114,0.347758817622112,0.485,0.376,2.60459666199584e-109,"GRCh38-SOD3","SOD3",0,"SOD3",0.347758817622112,2.60459666199584e-109,0.109,0.347758817622112,0.109
8.34931481613908e-141,0.344418540334508,0.338,0.213,6.03672159836488e-136,"GRCh38-CATSPERB","CATSPERB",0,"CATSPERB",0.344418540334508,6.03672159836488e-136,0.125,0.344418540334508,0.125
1.00611413606339e-270,0.338920270036275,0.452,0.269,7.27440642656551e-266,"GRCh38-BMF","BMF",0,"BMF",0.338920270036275,7.27440642656551e-266,0.183,0.338920270036275,0.183
1.30057677849445e-63,0.336403729190076,0.243,0.17,9.40343022387056e-59,"GRCh38-LINC02343","LINC02343",0,"LINC02343",0.336403729190076,9.40343022387056e-59,0.073,0.336403729190076,0.073
1.29923775843737e-165,0.336300597588215,0.873,0.774,9.39374884105388e-161,"GRCh38-ENSG00000259345","ENSG00000259345",0,"ENSG00000259345",0.336300597588215,9.39374884105388e-161,0.099,0.336300597588215,0.099
7.06518533040585e-283,0.324360477573785,0.924,0.82,5.10827029759004e-278,"GRCh38-FBXO32","FBXO32",0,"FBXO32",0.324360477573785,5.10827029759004e-278,0.104,0.324360477573785,0.104
1.36222835549032e-177,0.323555504887269,0.684,0.534,9.84918345586613e-173,"GRCh38-SELENBP1","SELENBP1",0,"SELENBP1",0.323555504887269,9.84918345586613e-173,0.15,0.323555504887269,0.15
2.14855288833185e-81,0.322618284461559,0.539,0.45,1.55344670932169e-76,"GRCh38-FAT4","FAT4",0,"FAT4",0.322618284461559,1.55344670932169e-76,0.089,0.322618284461559,0.089
2.58755200784353e-238,0.318006738638503,0.458,0.284,1.87085185271103e-233,"GRCh38-NFE2","NFE2",0,"NFE2",0.318006738638503,1.87085185271103e-233,0.174,0.318006738638503,0.174
3.50719197641595e-207,0.315690856936012,0.673,0.513,2.53576994278826e-202,"GRCh38-DBP","DBP",0,"DBP",0.315690856936012,2.53576994278826e-202,0.16,0.315690856936012,0.16
7.90081631189915e-199,0.315488725572547,0.853,0.708,5.71244820982932e-194,"GRCh38-LINC02994","LINC02994",0,"LINC02994",0.315488725572547,5.71244820982932e-194,0.145,0.315488725572547,0.145
3.38891053606561e-152,0.314585373897898,0.879,0.79,2.45025009578616e-147,"GRCh38-SLC44A5","SLC44A5",0,"SLC44A5",0.314585373897898,2.45025009578616e-147,0.089,0.314585373897898,0.089
3.1967622726283e-170,0.312505359755056,0.69,0.538,2.31132305835571e-165,"GRCh38-PELI2","PELI2",0,"PELI2",0.312505359755056,2.31132305835571e-165,0.152,0.312505359755056,0.152
5.18536170782076e-238,0.311121448345341,0.624,0.455,3.74912022198856e-233,"GRCh38-CALCRL-AS1","CALCRL-AS1",0,"CALCRL-AS1",0.311121448345341,3.74912022198856e-233,0.169,0.311121448345341,0.169
1.97051720394103e-130,0.308665718960182,0.825,0.721,1.42472334879344e-125,"GRCh38-NR3C2","NR3C2",0,"NR3C2",0.308665718960182,1.42472334879344e-125,0.104,0.308665718960182,0.104
2.24619403694247e-168,0.308417402819153,0.345,0.213,1.62404321259015e-163,"GRCh38-PCDH18","PCDH18",0,"PCDH18",0.308417402819153,1.62404321259015e-163,0.132,0.308417402819153,0.132
2.51010404877558e-144,0.303226728033199,0.848,0.741,1.81485542934572e-139,"GRCh38-EBF1","EBF1",0,"EBF1",0.303226728033199,1.81485542934572e-139,0.107,0.303226728033199,0.107
9.13154930145627e-146,0.303041280772661,0.278,0.159,6.60229277593891e-141,"GRCh38-LINC01340","LINC01340",0,"LINC01340",0.303041280772661,6.60229277593891e-141,0.119,0.303041280772661,0.119
7.23993751546246e-250,0.30281339000326,0.745,0.569,5.23461962242967e-245,"GRCh38-YPEL3","YPEL3",0,"YPEL3",0.30281339000326,5.23461962242967e-245,0.176,0.30281339000326,0.176
6.64728921057099e-162,0.301479179262917,0.309,0.178,4.80612304502704e-157,"GRCh38-WNT6","WNT6",0,"WNT6",0.301479179262917,4.80612304502704e-157,0.131,0.301479179262917,0.131
1.15056081352568e-62,0.300099245734723,0.14,0.082,8.31878479395337e-58,"GRCh38-ENSG00000287352","ENSG00000287352",0,"ENSG00000287352",0.300099245734723,8.31878479395337e-58,0.058,0.300099245734723,0.058
2.38662216877654e-91,0.298120533894632,0.896,0.838,1.72557556046881e-86,"GRCh38-ENSG00000249413","ENSG00000249413",0,"ENSG00000249413",0.298120533894632,1.72557556046881e-86,0.0580000000000001,0.298120533894632,0.0580000000000001
6.17034375347655e-193,0.293773923322296,0.695,0.558,4.46128194063861e-188,"GRCh38-ZCCHC24","ZCCHC24",0,"ZCCHC24",0.293773923322296,4.46128194063861e-188,0.137,0.293773923322296,0.137
2.21971079500878e-126,0.293544491805719,0.298,0.184,1.60489529900725e-121,"GRCh38-MGC27382","MGC27382",0,"MGC27382",0.293544491805719,1.60489529900725e-121,0.114,0.293544491805719,0.114
3.37951049935443e-142,0.2905802005871,0.551,0.414,2.44345368124324e-137,"GRCh38-LINC01050","LINC01050",0,"LINC01050",0.2905802005871,2.44345368124324e-137,0.137,0.2905802005871,0.137
7.08553358972766e-158,0.28718232961597,0.34,0.208,5.12298249604489e-153,"GRCh38-PLEKHS1","PLEKHS1",0,"PLEKHS1",0.28718232961597,5.12298249604489e-153,0.132,0.28718232961597,0.132
5.64176986872932e-190,0.286849310581599,0.755,0.616,4.07911245048867e-185,"GRCh38-SH3BP2","SH3BP2",0,"SH3BP2",0.286849310581599,4.07911245048867e-185,0.139,0.286849310581599,0.139
5.19475682944412e-169,0.28424239364256,0.345,0.209,3.75591308282469e-164,"GRCh38-PLCD4","PLCD4",0,"PLCD4",0.28424239364256,3.75591308282469e-164,0.136,0.28424239364256,0.136
1.86784224616787e-65,0.283400725797085,0.738,0.678,1.3504873008243e-60,"GRCh38-ERMP1","ERMP1",0,"ERMP1",0.283400725797085,1.3504873008243e-60,0.0599999999999999,0.283400725797085,0.0599999999999999
1.83975257008946e-121,0.282596802154494,0.371,0.249,1.33017790322608e-116,"GRCh38-LINC03002","LINC03002",0,"LINC03002",0.282596802154494,1.33017790322608e-116,0.122,0.282596802154494,0.122
1.41150939146575e-84,0.280865066488122,0.303,0.211,1.02054952021756e-79,"GRCh38-NRXN3","NRXN3",0,"NRXN3",0.280865066488122,1.02054952021756e-79,0.092,0.280865066488122,0.092
2.4396603848217e-153,0.277884087156747,0.499,0.359,1.76392325143379e-148,"GRCh38-PPFIBP2","PPFIBP2",0,"PPFIBP2",0.277884087156747,1.76392325143379e-148,0.14,0.277884087156747,0.14
