"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
0,1.90632161112095,0.96,0.557,0,"GRCh38-PCLAF","PCLAF",6,"PCLAF",1.90632161112095,0,0.403,1.90632161112095,0.403
0,1.90106322780276,0.801,0.068,0,"GRCh38-E2F1","E2F1",6,"E2F1",1.90106322780276,0,0.733,1.90106322780276,0.733
0,1.89411889550032,0.976,0.749,0,"GRCh38-DNMT1","DNMT1",6,"DNMT1",1.89411889550032,0,0.227,1.89411889550032,0.227
0,1.8429484873252,0.774,0.194,0,"GRCh38-TK1","TK1",6,"TK1",1.8429484873252,0,0.58,1.8429484873252,0.58
0,1.83570115284678,0.614,0.181,0,"GRCh38-RRM2","RRM2",6,"RRM2",1.83570115284678,0,0.433,1.83570115284678,0.433
0,1.82907583872424,0.967,0.79,0,"GRCh38-SLBP","SLBP",6,"SLBP",1.82907583872424,0,0.177,1.82907583872424,0.177
0,1.80462243377303,0.956,0.57,0,"GRCh38-RRM1","RRM1",6,"RRM1",1.80462243377303,0,0.386,1.80462243377303,0.386
0,1.7995436885462,0.872,0.274,0,"GRCh38-WDHD1","WDHD1",6,"WDHD1",1.7995436885462,0,0.598,1.7995436885462,0.598
0,1.79325544177041,0.925,0.547,0,"GRCh38-POLD3","POLD3",6,"POLD3",1.79325544177041,0,0.378,1.79325544177041,0.378
0,1.77437006644783,0.673,0.13,0,"GRCh38-MYBL2","MYBL2",6,"MYBL2",1.77437006644783,0,0.543,1.77437006644783,0.543
0,1.76437454810268,0.921,0.492,0,"GRCh38-RBL1","RBL1",6,"RBL1",1.76437454810268,0,0.429,1.76437454810268,0.429
0,1.75653521314869,0.903,0.363,0,"GRCh38-RFC4","RFC4",6,"RFC4",1.75653521314869,0,0.54,1.75653521314869,0.54
0,1.74079621386059,0.856,0.281,0,"GRCh38-LIG1","LIG1",6,"LIG1",1.74079621386059,0,0.575,1.74079621386059,0.575
0,1.73627453470417,0.933,0.441,0,"GRCh38-RFC2","RFC2",6,"RFC2",1.73627453470417,0,0.492,1.73627453470417,0.492
0,1.73432167484971,0.865,0.449,0,"GRCh38-DHFR","DHFR",6,"DHFR",1.73432167484971,0,0.416,1.73432167484971,0.416
0,1.7274259372891,0.892,0.343,0,"GRCh38-PRIM1","PRIM1",6,"PRIM1",1.7274259372891,0,0.549,1.7274259372891,0.549
0,1.72647757172444,0.91,0.439,0,"GRCh38-CHEK1","CHEK1",6,"CHEK1",1.72647757172444,0,0.471,1.72647757172444,0.471
0,1.72252196675502,0.878,0.285,0,"GRCh38-DSN1","DSN1",6,"DSN1",1.72252196675502,0,0.593,1.72252196675502,0.593
0,1.71769276522035,0.748,0.14,0,"GRCh38-PAQR4","PAQR4",6,"PAQR4",1.71769276522035,0,0.608,1.71769276522035,0.608
0,1.71082153470418,0.715,0.102,0,"GRCh38-ASF1B","ASF1B",6,"ASF1B",1.71082153470418,0,0.613,1.71082153470418,0.613
0,1.69628602457771,0.932,0.502,0,"GRCh38-NCAPD3","NCAPD3",6,"NCAPD3",1.69628602457771,0,0.43,1.69628602457771,0.43
0,1.69341926197734,0.614,0.081,0,"GRCh38-CCNE2","CCNE2",6,"CCNE2",1.69341926197734,0,0.533,1.69341926197734,0.533
0,1.69169773041628,0.973,0.791,0,"GRCh38-USP1","USP1",6,"USP1",1.69169773041628,0,0.182,1.69169773041628,0.182
0,1.68886172374361,0.662,0.087,0,"GRCh38-POLQ","POLQ",6,"POLQ",1.68886172374361,0,0.575,1.68886172374361,0.575
