"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
3.43258289743888e-168,1.0312414045014,0.75,0.45,2.48182608650626e-163,"GRCh38-LRRC7","LRRC7",8,"LRRC7",1.0312414045014,2.48182608650626e-163,0.3,1.0312414045014,0.3
0,1.02709537314567,0.301,0.021,0,"GRCh38-LINC00632","LINC00632",8,"LINC00632",1.02709537314567,0,0.28,1.02709537314567,0.28
3.45300083787272e-121,1.01977821096846,0.827,0.608,2.49658866579873e-116,"GRCh38-SLC14A1","SLC14A1",8,"SLC14A1",1.01977821096846,2.49658866579873e-116,0.219,1.01977821096846,0.219
0,1.01485342173061,0.396,0.079,0,"GRCh38-ALDH3A1","ALDH3A1",8,"ALDH3A1",1.01485342173061,0,0.317,1.01485342173061,0.317
4.94835413913673e-267,1.01222167509867,0.89,0.595,3.57775900967864e-262,"GRCh38-PHGDH","PHGDH",8,"PHGDH",1.01222167509867,3.57775900967864e-262,0.295,1.01222167509867,0.295
4.19512310520021e-132,1.00512152650491,0.567,0.328,3.03315790752185e-127,"GRCh38-GMFG","GMFG",8,"GMFG",1.00512152650491,3.03315790752185e-127,0.239,1.00512152650491,0.239
6.31337596104494e-126,1.0009187874107,0.772,0.5,4.56469708735472e-121,"GRCh38-ENSG00000234147","ENSG00000234147",8,"ENSG00000234147",1.0009187874107,4.56469708735472e-121,0.272,1.0009187874107,0.272
7.01114808588906e-109,0.990414919947086,0.393,0.186,5.06920028905951e-104,"GRCh38-EMCN","EMCN",8,"EMCN",0.990414919947086,5.06920028905951e-104,0.207,0.990414919947086,0.207
9.85214417006861e-302,0.989854412149097,0.836,0.409,7.12329727784301e-297,"GRCh38-SCN9A","SCN9A",8,"SCN9A",0.989854412149097,7.12329727784301e-297,0.427,0.989854412149097,0.427
0,0.989315999089911,0.233,0.025,0,"GRCh38-TNFRSF11B","TNFRSF11B",8,"TNFRSF11B",0.989315999089911,0,0.208,0.989315999089911,0.208
7.51204559987964e-239,0.980760348255506,0.943,0.694,5.43135920962498e-234,"GRCh38-ENSG00000287211","ENSG00000287211",8,"ENSG00000287211",0.980760348255506,5.43135920962498e-234,0.249,0.980760348255506,0.249
0,0.965633557351322,0.645,0.126,0,"GRCh38-SMIM10","SMIM10",8,"SMIM10",0.965633557351322,0,0.519,0.965633557351322,0.519
1.74447020193403e-183,0.955220598164367,0.989,0.895,1.26128684540234e-178,"GRCh38-IGFBP7","IGFBP7",8,"IGFBP7",0.955220598164367,1.26128684540234e-178,0.094,0.955220598164367,0.094
0,0.944568500506188,0.441,0.039,0,"GRCh38-RBP1","RBP1",8,"RBP1",0.944568500506188,0,0.402,0.944568500506188,0.402
8.37308638857289e-124,0.936075955215553,0.768,0.575,6.05390892066597e-119,"GRCh38-CCDC80","CCDC80",8,"CCDC80",0.936075955215553,6.05390892066597e-119,0.193,0.936075955215553,0.193
0,0.923303689344097,0.904,0.556,0,"GRCh38-PLAAT4","PLAAT4",8,"PLAAT4",0.923303689344097,0,0.348,0.923303689344097,0.348
2.04860066897374e-258,0.913133610353324,0.953,0.698,1.48117925568139e-253,"GRCh38-AR","AR",8,"AR",0.913133610353324,1.48117925568139e-253,0.255,0.913133610353324,0.255
2.68786672782446e-160,0.907817232981802,0.56,0.276,1.94338140155164e-155,"GRCh38-SERPINF1","SERPINF1",8,"SERPINF1",0.907817232981802,1.94338140155164e-155,0.284,0.907817232981802,0.284
2.32474469344786e-233,0.906778867416244,0.348,0.094,1.68083690825667e-228,"GRCh38-ENSG00000259560","ENSG00000259560",8,"ENSG00000259560",0.906778867416244,1.68083690825667e-228,0.254,0.906778867416244,0.254
0,0.900398403533038,0.751,0.256,0,"GRCh38-PNPLA4","PNPLA4",8,"PNPLA4",0.900398403533038,0,0.495,0.900398403533038,0.495
1.74763367315343e-192,0.893489927138476,0.84,0.541,1.26357409836339e-187,"GRCh38-ENSG00000287292","ENSG00000287292",8,"ENSG00000287292",0.893489927138476,1.26357409836339e-187,0.299,0.893489927138476,0.299
1.08136442668086e-35,0.891296825254407,0.559,0.421,7.81848107778793e-31,"GRCh38-PKN2-AS1","PKN2-AS1",8,"PKN2-AS1",0.891296825254407,7.81848107778793e-31,0.138,0.891296825254407,0.138
7.06789080597119e-240,0.872200539102596,0.82,0.475,5.11022641053329e-235,"GRCh38-GLDN","GLDN",8,"GLDN",0.872200539102596,5.11022641053329e-235,0.345,0.872200539102596,0.345
1.75659130832821e-169,0.867710813202144,0.519,0.23,1.27005064774746e-164,"GRCh38-TAFA2","TAFA2",8,"TAFA2",0.867710813202144,1.27005064774746e-164,0.289,0.867710813202144,0.289
0,0.866200431429099,0.911,0.401,0,"GRCh38-DMD","DMD",8,"DMD",0.866200431429099,0,0.51,0.866200431429099,0.51
1.19717927625612e-186,0.863766227926448,0.379,0.134,8.65584560318697e-182,"GRCh38-DMGDH","DMGDH",8,"DMGDH",0.863766227926448,8.65584560318697e-182,0.245,0.863766227926448,0.245
2.07125191754828e-139,0.863543377697087,0.79,0.502,1.49755656142576e-134,"GRCh38-FMO3","FMO3",8,"FMO3",0.863543377697087,1.49755656142576e-134,0.288,0.863543377697087,0.288
0,0.85982230665937,0.373,0.038,0,"GRCh38-LINC02484","LINC02484",8,"LINC02484",0.85982230665937,0,0.335,0.85982230665937,0.335
5.57092237088562e-52,0.858294849190919,0.932,0.852,4.02788829259772e-47,"GRCh38-COL4A6","COL4A6",8,"COL4A6",0.858294849190919,4.02788829259772e-47,0.0800000000000001,0.858294849190919,0.0800000000000001
0,0.855645620620174,0.594,0.176,0,"GRCh38-ENSG00000287172","ENSG00000287172",8,"ENSG00000287172",0.855645620620174,0,0.418,0.855645620620174,0.418
0,0.855274847538761,0.242,0.023,0,"GRCh38-PLCB4","PLCB4",8,"PLCB4",0.855274847538761,0,0.219,0.855274847538761,0.219
9.59106527423873e-299,0.848549389453894,0.551,0.189,6.93453201458009e-294,"GRCh38-COL15A1","COL15A1",8,"COL15A1",0.848549389453894,6.93453201458009e-294,0.362,0.848549389453894,0.362
4.1226818837184e-227,0.84107291099885,0.897,0.614,2.98078145556608e-222,"GRCh38-FGFR1","FGFR1",8,"FGFR1",0.84107291099885,2.98078145556608e-222,0.283,0.84107291099885,0.283
0,0.838094678998925,0.206,0.013,0,"GRCh38-SGCG","SGCG",8,"SGCG",0.838094678998925,0,0.193,0.838094678998925,0.193
0,0.836954625813007,0.45,0.061,0,"GRCh38-MASP1","MASP1",8,"MASP1",0.836954625813007,0,0.389,0.836954625813007,0.389
2.10960651087009e-303,0.829808612814311,0.597,0.215,1.52528769948929e-298,"GRCh38-RUNX1T1","RUNX1T1",8,"RUNX1T1",0.829808612814311,1.52528769948929e-298,0.382,0.829808612814311,0.382
6.15942195454404e-112,0.823724754766297,0.93,0.75,4.45338526157443e-107,"GRCh38-ZNF804A","ZNF804A",8,"ZNF804A",0.823724754766297,4.45338526157443e-107,0.18,0.823724754766297,0.18
1.14914613259848e-235,0.821753113276003,0.864,0.544,8.3085563679135e-231,"GRCh38-UNC5B","UNC5B",8,"UNC5B",0.821753113276003,8.3085563679135e-231,0.32,0.821753113276003,0.32
1.05070492841015e-63,0.819186216282122,0.243,0.11,7.59680677339105e-59,"GRCh38-LINC02511","LINC02511",8,"LINC02511",0.819186216282122,7.59680677339105e-59,0.133,0.819186216282122,0.133
1.76208301830983e-284,0.817493390447389,0.999,0.947,1.27402126389837e-279,"GRCh38-PRDX4","PRDX4",8,"PRDX4",0.817493390447389,1.27402126389837e-279,0.052,0.817493390447389,0.052
1.14033154490951e-100,0.815031482360114,0.982,0.905,8.24482513600473e-96,"GRCh38-TIMP3","TIMP3",8,"TIMP3",0.815031482360114,8.24482513600473e-96,0.077,0.815031482360114,0.077
4.07014017563794e-135,0.809726453834481,0.502,0.256,2.94279274978974e-130,"GRCh38-NHSL2","NHSL2",8,"NHSL2",0.809726453834481,2.94279274978974e-130,0.246,0.809726453834481,0.246
5.38495880276984e-270,0.808972641211868,0.439,0.133,3.89343291357865e-265,"GRCh38-LINC01602","LINC01602",8,"LINC01602",0.808972641211868,3.89343291357865e-265,0.306,0.808972641211868,0.306
1.31342894611352e-255,0.808769359073757,0.308,0.073,9.49635396618999e-251,"GRCh38-CLGN","CLGN",8,"CLGN",0.808769359073757,9.49635396618999e-251,0.235,0.808769359073757,0.235
0,0.80664851583366,0.406,0.09,0,"GRCh38-LYPD6B","LYPD6B",8,"LYPD6B",0.80664851583366,0,0.316,0.80664851583366,0.316
3.05518188428882e-122,0.80662854646056,0.987,0.912,2.20895760597851e-117,"GRCh38-TM4SF1","TM4SF1",8,"TM4SF1",0.80662854646056,2.20895760597851e-117,0.075,0.80662854646056,0.075
3.58547496441661e-142,0.804068190243555,0.384,0.149,2.59237010877249e-137,"GRCh38-CDH8","CDH8",8,"CDH8",0.804068190243555,2.59237010877249e-137,0.235,0.804068190243555,0.235
9.69063571238231e-246,0.803190671725383,0.37,0.106,7.00652343276666e-241,"GRCh38-ARLNC1","ARLNC1",8,"ARLNC1",0.803190671725383,7.00652343276666e-241,0.264,0.803190671725383,0.264
7.60564163298903e-152,0.795359213058437,0.685,0.381,5.49903101348373e-147,"GRCh38-ENSG00000254186","ENSG00000254186",8,"ENSG00000254186",0.795359213058437,5.49903101348373e-147,0.304,0.795359213058437,0.304
1.66632148186539e-135,0.794283067763087,0.528,0.257,1.20478375781832e-130,"GRCh38-ARHGAP28","ARHGAP28",8,"ARHGAP28",0.794283067763087,1.20478375781832e-130,0.271,0.794283067763087,0.271
2.91777419280192e-123,0.785945980156561,0.62,0.345,2.10960909687965e-118,"GRCh38-MIR3681HG","MIR3681HG",8,"MIR3681HG",0.785945980156561,2.10960909687965e-118,0.275,0.785945980156561,0.275
1.93974029436269e-194,0.784394615818697,0.788,0.439,1.40247102763011e-189,"GRCh38-BGN","BGN",8,"BGN",0.784394615818697,1.40247102763011e-189,0.349,0.784394615818697,0.349
7.51480342281984e-269,0.782073951436745,0.586,0.212,5.4333531707672e-264,"GRCh38-MEG3","MEG3",8,"MEG3",0.782073951436745,5.4333531707672e-264,0.374,0.782073951436745,0.374
2.35218980518509e-126,0.781747996121181,0.982,0.918,1.70068027294492e-121,"GRCh38-RBCK1","RBCK1",8,"RBCK1",0.781747996121181,1.70068027294492e-121,0.0639999999999999,0.781747996121181,0.0639999999999999
1.95588658435034e-42,0.777190415819782,0.32,0.193,1.41414511821698e-37,"GRCh38-GLRA3","GLRA3",8,"GLRA3",0.777190415819782,1.41414511821698e-37,0.127,0.777190415819782,0.127
7.90439453276441e-228,0.773105981716794,0.94,0.682,5.71503533507933e-223,"GRCh38-TPD52L1","TPD52L1",8,"TPD52L1",0.773105981716794,5.71503533507933e-223,0.258,0.773105981716794,0.258
1.75234335726901e-259,0.770605390120784,0.918,0.662,1.26697929417264e-254,"GRCh38-UROS","UROS",8,"UROS",0.770605390120784,1.26697929417264e-254,0.256,0.770605390120784,0.256
6.82066791364677e-87,0.766911003651102,0.752,0.588,4.93147931492489e-82,"GRCh38-TRIB3","TRIB3",8,"TRIB3",0.766911003651102,4.93147931492489e-82,0.164,0.766911003651102,0.164
1.33650435662622e-210,0.764896817457606,0.299,0.078,9.66319379927892e-206,"GRCh38-MYCNUT","MYCNUT",8,"MYCNUT",0.764896817457606,9.66319379927892e-206,0.221,0.764896817457606,0.221
1.59069396967017e-201,0.764399374990872,0.593,0.268,1.15010355395093e-196,"GRCh38-ENSG00000287453","ENSG00000287453",8,"ENSG00000287453",0.764399374990872,1.15010355395093e-196,0.325,0.764399374990872,0.325
9.30402219118973e-58,0.754857221844585,0.537,0.37,6.726994124674e-53,"GRCh38-CACNB2","CACNB2",8,"CACNB2",0.754857221844585,6.726994124674e-53,0.167,0.754857221844585,0.167
2.99072632881868e-167,0.752030924659856,0.994,0.929,2.16235495026248e-162,"GRCh38-NUPR1","NUPR1",8,"NUPR1",0.752030924659856,2.16235495026248e-162,0.0649999999999999,0.752030924659856,0.0649999999999999
4.40869209181962e-176,0.75185602384175,0.323,0.102,3.18757255622742e-171,"GRCh38-NIBAN1","NIBAN1",8,"NIBAN1",0.75185602384175,3.18757255622742e-171,0.221,0.75185602384175,0.221
2.25818248694931e-151,0.749376566291558,0.985,0.909,1.63271110171409e-146,"GRCh38-F10","F10",8,"F10",0.749376566291558,1.63271110171409e-146,0.076,0.749376566291558,0.076
3.25987620873341e-66,0.746799027132336,0.319,0.164,2.35695569643843e-61,"GRCh38-ENSG00000286494","ENSG00000286494",8,"ENSG00000286494",0.746799027132336,2.35695569643843e-61,0.155,0.746799027132336,0.155
9.19519380170584e-204,0.744777047857019,0.906,0.616,6.64830902250936e-199,"GRCh38-ENSG00000291100","ENSG00000291100",8,"ENSG00000291100",0.744777047857019,6.64830902250936e-199,0.29,0.744777047857019,0.29
1.92407376008236e-132,0.736789343020377,0.265,0.087,1.39114381001475e-127,"GRCh38-AZGP1","AZGP1",8,"AZGP1",0.736789343020377,1.39114381001475e-127,0.178,0.736789343020377,0.178
1.73359089087874e-220,0.735650451285126,0.503,0.19,1.25342088592315e-215,"GRCh38-LINC01133","LINC01133",8,"LINC01133",0.735650451285126,1.25342088592315e-215,0.313,0.735650451285126,0.313
7.80566510261561e-168,0.727047156403068,0.598,0.299,5.64365198249314e-163,"GRCh38-NPW","NPW",8,"NPW",0.727047156403068,5.64365198249314e-163,0.299,0.727047156403068,0.299
5.24338929279013e-148,0.711240467670078,0.303,0.1,3.79107532647312e-143,"GRCh38-ENSG00000288098","ENSG00000288098",8,"ENSG00000288098",0.711240467670078,3.79107532647312e-143,0.203,0.711240467670078,0.203
2.87157086348373e-191,0.707378138175092,0.814,0.533,2.076203165716e-186,"GRCh38-PLAAT3","PLAAT3",8,"PLAAT3",0.707378138175092,2.076203165716e-186,0.281,0.707378138175092,0.281
8.70214976800943e-134,0.700486030612516,0.56,0.295,6.29182832526618e-129,"GRCh38-LINC02240","LINC02240",8,"LINC02240",0.700486030612516,6.29182832526618e-129,0.265,0.700486030612516,0.265
1.96646811526916e-165,0.700308338638828,0.976,0.849,1.42179577670191e-160,"GRCh38-UACA","UACA",8,"UACA",0.700308338638828,1.42179577670191e-160,0.127,0.700308338638828,0.127
1.06566666618293e-220,0.6963336279896,0.55,0.214,7.70498312983581e-216,"GRCh38-FRMD3","FRMD3",8,"FRMD3",0.6963336279896,7.70498312983581e-216,0.336,0.6963336279896,0.336
8.00510616021852e-191,0.695265152516,0.982,0.851,5.7878518559612e-186,"GRCh38-MAGED2","MAGED2",8,"MAGED2",0.695265152516,5.7878518559612e-186,0.131,0.695265152516,0.131
0,0.694872278282061,0.224,0.019,0,"GRCh38-LINC01029","LINC01029",8,"LINC01029",0.694872278282061,0,0.205,0.694872278282061,0.205
8.11405858295163e-212,0.687487017507232,0.734,0.401,5.86662663664569e-207,"GRCh38-ENSG00000238129","ENSG00000238129",8,"ENSG00000238129",0.687487017507232,5.86662663664569e-207,0.333,0.687487017507232,0.333
2.78548222710981e-103,0.67067617576659,0.702,0.51,2.01395935984494e-98,"GRCh38-PCK2","PCK2",8,"PCK2",0.67067617576659,2.01395935984494e-98,0.192,0.67067617576659,0.192
