"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster"
2.23236424272398e-123,-0.601337951890352,0.87,0.953,1.61404399477429e-118,"GRCh38-MRPL51","MRPL51","5"
3.09182984995936e-123,-0.503454923574794,0.923,0.965,2.23545481811762e-118,"GRCh38-SNHG8","SNHG8","5"
4.20596348984535e-123,-0.824965187448071,0.691,0.837,3.04099572242798e-118,"GRCh38-THBS1","THBS1","5"
7.68625014673963e-123,-0.474616004492594,0.963,0.988,5.55731258109568e-118,"GRCh38-EIF1","EIF1","5"
1.06642021158386e-122,0.782863134644687,0.68,0.474,7.71043141379362e-118,"GRCh38-DDX60L","DDX60L","5"
1.10775619301576e-122,-0.541119255226646,0.934,0.968,8.00929882674255e-118,"GRCh38-MT-ND3","MT-ND3","5"
2.87396470806077e-121,-0.547692055371984,0.981,0.993,2.0779339632221e-116,"GRCh38-NPM1","NPM1","5"
2.00209703946027e-120,-0.76732393078974,0.837,0.916,1.44755620147057e-115,"GRCh38-TP63","TP63","5"
3.94551593571068e-117,-0.508850979978316,0.963,0.984,2.85268693183753e-112,"GRCh38-SLC25A6","SLC25A6","5"
6.20564815802864e-117,0.574109925769,0.375,0.172,4.48680773121787e-112,"GRCh38-PODXL","PODXL","5"
3.3318789915319e-116,0.725598595515669,0.531,0.321,2.40901514845739e-111,"GRCh38-ITGA1","ITGA1","5"
6.05819160911679e-115,0.950953705910008,0.543,0.352,4.38019369722362e-110,"GRCh38-MIIP","MIIP","5"
9.9536171615691e-115,-0.493112565249454,0.961,0.988,7.19666428015769e-110,"GRCh38-RPS17","RPS17","5"
1.18865717224965e-114,-0.481084705873684,0.961,0.985,8.59422908679945e-110,"GRCh38-PABPC1","PABPC1","5"
1.71027158074811e-114,0.467263627834579,0.267,0.101,1.2365605583125e-109,"GRCh38-GBP1P1","GBP1P1","5"
3.10423694417914e-114,0.959807102094884,0.468,0.251,2.2444253953804e-109,"GRCh38-OAS1","OAS1","5"
2.61418794378095e-113,0.523074458014573,0.236,0.084,1.8901101671125e-108,"GRCh38-ENSG00000232053","ENSG00000232053","5"
2.63485815973977e-113,0.566931272030415,0.462,0.245,1.90505514665505e-108,"GRCh38-NFE2L3","NFE2L3","5"
2.79731284680806e-113,-0.439519447606051,0.923,0.966,2.02251313449916e-108,"GRCh38-MT-ND4L","MT-ND4L","5"
3.56315434664987e-112,0.991158600338561,0.949,0.915,2.57623185571479e-107,"GRCh38-KYNU","KYNU","5"
2.0025159292413e-111,-0.627042347175221,0.769,0.897,1.44785906716005e-106,"GRCh38-GCSH","GCSH","5"
3.88827841256899e-111,0.705301109703098,0.592,0.398,2.81130305785563e-106,"GRCh38-TYSND1","TYSND1","5"
6.84116884702235e-111,-0.40362267932346,0.964,0.98,4.9463018997741e-106,"GRCh38-MT-CYB","MT-CYB","5"
2.39559864363039e-110,1.23765609827116,0.422,0.215,1.73206573131764e-105,"GRCh38-TNFSF10","TNFSF10","5"
2.95381697307866e-110,0.934956791469575,0.792,0.66,2.13566874787533e-105,"GRCh38-CD276","CD276","5"
5.42768780482806e-110,0.732868395095327,0.865,0.805,3.92432683664678e-105,"GRCh38-GBP2","GBP2","5"
1.97198245117863e-109,0.403156621370016,0.194,0.061,1.42578275185117e-104,"GRCh38-HCAR3","HCAR3","5"
3.63219847843724e-109,1.26672182340268,0.685,0.528,2.62615214387969e-104,"GRCh38-PPM1K","PPM1K","5"
4.8633735682864e-109,0.544066320963492,0.616,0.407,3.51631635734244e-104,"GRCh38-BTN3A1","BTN3A1","5"
5.59220040846855e-108,1.09613901632038,0.534,0.307,4.04327273933093e-103,"GRCh38-ENSG00000286533","ENSG00000286533","5"
9.36480995037613e-108,-0.533834237718181,0.896,0.954,6.77094489032095e-103,"GRCh38-PABPC4","PABPC4","5"
7.98069380986901e-107,1.44992752258154,0.597,0.409,5.77020123841149e-102,"GRCh38-FYN","FYN","5"
5.66651374345324e-106,-0.572241302247589,0.905,0.966,4.09700276679156e-101,"GRCh38-CCT6A","CCT6A","5"
7.47806304477274e-106,1.38721471447577,0.578,0.371,5.40678914263158e-101,"GRCh38-IL6","IL6","5"
1.10971771692951e-104,1.12898865477937,0.483,0.267,8.02348103694371e-100,"GRCh38-MX1","MX1","5"
4.98927373453642e-104,-0.567423514264779,0.92,0.963,3.60734469554452e-99,"GRCh38-TXNRD1","TXNRD1","5"
5.05864368172285e-104,0.849595059335218,0.919,0.877,3.65750055475926e-99,"GRCh38-STAT1","STAT1","5"
5.47747899926536e-104,0.994398183466077,0.942,0.911,3.96032686604884e-99,"GRCh38-SH3KBP1","SH3KBP1","5"
6.32114653406062e-102,-0.494962745034861,0.792,0.898,4.57031536705651e-97,"GRCh38-CCNB1IP1","CCNB1IP1","5"
2.86121648080418e-100,1.19080313044555,0.615,0.447,2.06871673995104e-95,"GRCh38-NEDD1","NEDD1","5"
3.04680589098271e-100,-0.466003822417201,0.884,0.957,2.20290159529832e-95,"GRCh38-ATP5PB","ATP5PB","5"
4.93084752762638e-100,-0.52803504883846,0.99,0.997,3.56510137942443e-95,"GRCh38-ACTG1","ACTG1","5"
1.08722047609211e-99,0.842468402800468,0.417,0.225,7.86082148624118e-95,"GRCh38-KLF4","KLF4","5"
1.23294097972141e-98,-0.61913322034477,0.815,0.906,8.91440987158175e-94,"GRCh38-ME1","ME1","5"
2.27476480780354e-97,-0.662300449275928,0.689,0.851,1.64470045133811e-92,"GRCh38-SLC7A11","SLC7A11","5"
8.44966534932124e-97,-0.387450238875634,0.975,0.988,6.10927704086624e-92,"GRCh38-MT-CO3","MT-CO3","5"
1.53105739862934e-96,-0.51098804290561,0.523,0.747,1.10698512035698e-91,"GRCh38-RAB4A","RAB4A","5"
2.0160457472679e-96,-0.484612422942358,0.857,0.945,1.45764139618964e-91,"GRCh38-TRIR","TRIR","5"
2.13196179728974e-96,-0.650680187978947,0.789,0.876,1.54145101867643e-91,"GRCh38-DOCK10","DOCK10","5"
2.27063729481698e-96,-0.421886815548361,0.981,0.991,1.64171617689857e-91,"GRCh38-RPL15","RPL15","5"
9.35789106568288e-96,-0.573188602264178,0.828,0.914,6.76594239831003e-91,"GRCh38-C12orf75","C12orf75","5"
2.58941997281558e-95,-0.36379697081327,0.965,0.982,1.87220242874512e-90,"GRCh38-MT-ND4","MT-ND4","5"
3.7033753850502e-95,-0.588429790455359,0.867,0.931,2.677614470899e-90,"GRCh38-MAP1B","MAP1B","5"
6.59587774101981e-95,-0.611036496692864,0.29,0.539,4.76895152431214e-90,"GRCh38-TOX2","TOX2","5"
7.84903369742398e-95,0.868968671867093,0.931,0.812,5.67500834391148e-90,"GRCh38-ITGA2","ITGA2","5"
1.02325407302348e-94,-0.370144150628362,0.946,0.975,7.39833159877434e-90,"GRCh38-MT-ND5","MT-ND5","5"
1.66340991574657e-93,0.959774746628063,0.934,0.897,1.20267863728308e-88,"GRCh38-TYMP","TYMP","5"
3.41651314499263e-93,-0.507543197892883,0.952,0.978,2.47020733409257e-88,"GRCh38-TPM1","TPM1","5"
1.29298618873243e-92,-0.504173376483395,0.867,0.947,9.34854874177319e-88,"GRCh38-HDAC2","HDAC2","5"
1.13675107873748e-91,0.655644381436268,0.717,0.573,8.21893764948771e-87,"GRCh38-RBM38","RBM38","5"
2.2689163830168e-91,-0.628233179820341,0.833,0.927,1.64047192324881e-86,"GRCh38-ZNF385D","ZNF385D","5"
3.09169428602976e-91,0.42741698565274,0.244,0.1,2.23535680268524e-86,"GRCh38-SSC5D","SSC5D","5"
5.26793077177598e-91,-0.525383619428757,0.746,0.871,3.80881930660947e-86,"GRCh38-MAP7D3","MAP7D3","5"
7.07658630885598e-91,-0.771507045438553,0.842,0.919,5.11651343302905e-86,"GRCh38-TM4SF1","TM4SF1","5"
3.53257983908758e-90,0.313079729671257,0.102,0.024,2.5541258752571e-85,"GRCh38-SNRPF-DT","SNRPF-DT","5"
4.24150989511219e-90,0.487473941799574,0.573,0.378,3.06669648436402e-85,"GRCh38-APOL3","APOL3","5"
4.33679877170691e-90,0.59312684960744,0.909,0.92,3.13559224791953e-85,"GRCh38-TMEM219","TMEM219","5"
8.22684682299143e-90,0.777080313697,0.698,0.536,5.94817478995926e-85,"GRCh38-CTSS","CTSS","5"
9.47312869429339e-90,0.594295882988304,0.154,0.047,6.84926150854801e-85,"GRCh38-NCF2","NCF2","5"
1.18373201683592e-89,-0.422296880780141,0.976,0.991,8.55861922812709e-85,"GRCh38-RPL4","RPL4","5"
1.63403473439143e-89,-0.450155851222031,0.852,0.936,1.18143979365969e-84,"GRCh38-EIF3L","EIF3L","5"
1.69481051459888e-89,0.837721702888156,0.488,0.294,1.22538189826528e-84,"GRCh38-EPHA4","EPHA4","5"
4.41068849604009e-89,0.505385040177054,0.129,0.036,3.1890159964069e-84,"GRCh38-PLXNA4","PLXNA4","5"
1.52419297555973e-88,0.262625658023195,0.155,0.048,1.1020220051892e-83,"GRCh38-STX11","STX11","5"
8.28463381647282e-88,-0.617764269637197,0.786,0.878,5.98995594198618e-83,"GRCh38-EIF2B3","EIF2B3","5"
2.64149619725831e-87,-0.494544901444705,0.834,0.921,1.9098545805417e-82,"GRCh38-SLC4A7","SLC4A7","5"
3.09679289368648e-87,0.65447689547561,0.507,0.312,2.2390431979932e-82,"GRCh38-SRGAP3","SRGAP3","5"
3.88661128010834e-87,-0.585777113072464,0.352,0.569,2.81009768774393e-82,"GRCh38-UNC5B","UNC5B","5"
4.88013687078529e-87,-0.509015065328683,0.852,0.925,3.52843656031518e-82,"GRCh38-CCDC85B","CCDC85B","5"
4.98104737406059e-87,0.644683717211324,0.493,0.311,3.60139687239329e-82,"GRCh38-SIX1","SIX1","5"
7.02153680754188e-87,-0.485579010951191,0.967,0.985,5.07671154258893e-82,"GRCh38-HSPD1","HSPD1","5"
8.16320624995708e-87,-0.40411163116961,0.917,0.963,5.90216138284397e-82,"GRCh38-TTC3","TTC3","5"
4.11025120098501e-86,0.724233658507858,0.491,0.3,2.97179382333618e-81,"GRCh38-ENSG00000251095","ENSG00000251095","5"
6.81469706089494e-85,1.03052962766189,0.387,0.201,4.92716226896826e-80,"GRCh38-BRIP1","BRIP1","5"
7.4327144492767e-85,-0.639368948991706,0.896,0.961,5.37400120111604e-80,"GRCh38-HNRNPAB","HNRNPAB","5"
7.71898861913221e-85,0.571580970481929,0.924,0.936,5.58098315140497e-80,"GRCh38-PSMB9","PSMB9","5"
1.82488265056877e-84,-0.415070479412401,0.83,0.937,1.31942665401423e-79,"GRCh38-MT-ATP8","MT-ATP8","5"
1.87650602852324e-84,-0.382822993199671,0.98,0.992,1.35675138874288e-79,"GRCh38-RPS20","RPS20","5"
4.67607842729355e-84,-0.56809507311891,0.796,0.903,3.38089822450178e-79,"GRCh38-ABCE1","ABCE1","5"
1.38211529968928e-83,-0.745721973836144,0.75,0.842,9.99297003981344e-79,"GRCh38-ENSG00000259345","ENSG00000259345","5"
1.55661630582669e-83,-0.467948902291998,0.645,0.803,1.12546472143881e-78,"GRCh38-CIBAR1","CIBAR1","5"
1.58384500051824e-83,0.497088981768512,0.333,0.167,1.14515161227469e-78,"GRCh38-NMNAT2","NMNAT2","5"
1.6812535117634e-83,-0.458221697521907,0.965,0.987,1.21557991407517e-78,"GRCh38-HSPA8","HSPA8","5"
3.13703303415866e-83,0.968373911612768,0.953,0.951,2.26813762435739e-78,"GRCh38-ACSL4","ACSL4","5"
5.02725365221083e-83,0.725092257123327,0.471,0.279,3.63480493562147e-78,"GRCh38-PTGER4","PTGER4","5"
6.52454909049217e-83,0.364980908934993,0.37,0.196,4.71737948340765e-78,"GRCh38-TMEM140","TMEM140","5"
7.27281491814438e-83,-0.457617024513949,0.879,0.941,5.25839064211675e-78,"GRCh38-CIRBP","CIRBP","5"
8.54550860534189e-83,0.758845781703199,0.414,0.235,6.1785736318343e-78,"GRCh38-SLC2A14","SLC2A14","5"
9.42746128767662e-83,0.846301670365976,0.792,0.663,6.81624306021595e-78,"GRCh38-ARHGAP26","ARHGAP26","5"
4.99783369591168e-82,-0.475994892490683,0.959,0.979,3.61353371881807e-77,"GRCh38-MYH9","MYH9","5"
2.03948414861425e-81,0.77395912898689,0.829,0.716,1.47458782913108e-76,"GRCh38-XAF1","XAF1","5"
2.3436020897666e-81,-0.474391688918815,0.889,0.951,1.69447118294305e-76,"GRCh38-KIF5B","KIF5B","5"
3.4540419567128e-81,-0.452078479736597,0.83,0.918,2.49734141554249e-76,"GRCh38-CNN2","CNN2","5"
4.68272563495118e-81,-0.534113471128466,0.634,0.795,3.3857042885824e-76,"GRCh38-ELOVL6","ELOVL6","5"
1.60695613356546e-80,-0.351235371080179,0.983,0.988,1.1618614236905e-75,"GRCh38-MT-CO2","MT-CO2","5"
1.78518907008535e-80,-0.410096179373361,0.986,0.994,1.29072740145311e-75,"GRCh38-RPL37A","RPL37A","5"
2.65375588284315e-80,0.765068118076568,0.89,0.862,1.91871857841326e-75,"GRCh38-RNF149","RNF149","5"
3.71601521055969e-79,0.584426543609529,0.886,0.874,2.68675331753887e-74,"GRCh38-PSMB10","PSMB10","5"
5.18073473150711e-79,-0.446271665299029,0.871,0.933,3.74577482557427e-74,"GRCh38-G6PD","G6PD","5"
7.06136375615709e-79,-0.427110771133866,0.907,0.958,5.1055072229767e-74,"GRCh38-ATP5F1A","ATP5F1A","5"
2.41060024850968e-78,0.260447267651501,0.153,0.051,1.74291219167747e-73,"GRCh38-ENSG00000230649","ENSG00000230649","5"
2.47081101058591e-78,0.98677859693231,0.237,0.101,1.78644577687383e-73,"GRCh38-ENSG00000251293","ENSG00000251293","5"
2.23996173643426e-77,-0.483370109316784,0.851,0.932,1.6195371346767e-72,"GRCh38-TXNL4A","TXNL4A","5"
2.71598951222728e-77,0.378235231448148,0.319,0.159,1.96371473713057e-72,"GRCh38-ETV7","ETV7","5"
4.83445288226701e-77,-1.08309226110469,0.824,0.914,3.4954061229367e-72,"GRCh38-H4C3","H4C3","5"
1.70169133542548e-76,-0.44952916200472,0.865,0.927,1.23035686933933e-71,"GRCh38-CMBL","CMBL","5"
5.73602446037278e-76,-0.511220197574349,0.863,0.928,4.14726040533873e-71,"GRCh38-NREP","NREP","5"
6.78464850049026e-76,0.553769312280892,0.763,0.622,4.90543655882447e-71,"GRCh38-PCGF5","PCGF5","5"
1.72139450491899e-75,-0.533619341511036,0.937,0.972,1.24460265494653e-70,"GRCh38-PA2G4","PA2G4","5"
2.46255249115873e-75,-0.479971480248059,0.852,0.932,1.78047470215759e-70,"GRCh38-RDX","RDX","5"
2.54048760169806e-75,0.446971645651827,0.626,0.452,1.83682334577973e-70,"GRCh38-TNFRSF14","TNFRSF14","5"
