"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster"
0,1.24370568473563,0.971,0.89,0,"GRCh38-KRT7","KRT7","2"
0,1.1991374793621,0.969,0.763,0,"GRCh38-TNFRSF12A","TNFRSF12A","2"
0,1.06816511676809,0.892,0.676,0,"GRCh38-MICAL2","MICAL2","2"
0,1.03960701972879,0.973,0.901,0,"GRCh38-TIMP3","TIMP3","2"
0,1.0370754999227,0.705,0.425,0,"GRCh38-PSAT1","PSAT1","2"
0,1.00859815862403,0.961,0.829,0,"GRCh38-FLNB","FLNB","2"
0,0.975387235789131,0.695,0.395,0,"GRCh38-CPA4","CPA4","2"
0,0.933013140518341,0.974,0.87,0,"GRCh38-PALLD","PALLD","2"
0,0.9049666752647,0.965,0.85,0,"GRCh38-CSRP1","CSRP1","2"
0,0.85347712352525,0.976,0.904,0,"GRCh38-RAB32","RAB32","2"
0,0.843989792146846,0.993,0.975,0,"GRCh38-TPM1","TPM1","2"
0,0.832625849978843,0.965,0.882,0,"GRCh38-GARS1","GARS1","2"
0,0.811303153501698,0.917,0.776,0,"GRCh38-MTHFD1L","MTHFD1L","2"
0,0.797197647725077,0.989,0.941,0,"GRCh38-ACTN4","ACTN4","2"
0,0.776905940481203,0.977,0.896,0,"GRCh38-STK17A","STK17A","2"
0,0.772321229085224,0.276,0.068,0,"GRCh38-EDN1","EDN1","2"
0,0.757868655692741,0.971,0.901,0,"GRCh38-EIF4EBP1","EIF4EBP1","2"
0,0.74423728494964,0.921,0.734,0,"GRCh38-COTL1","COTL1","2"
0,0.742001844831059,0.999,0.996,0,"GRCh38-ACTB","ACTB","2"
0,0.728183580646463,0.996,0.975,0,"GRCh38-MYH9","MYH9","2"
0,0.703307407124598,0.983,0.914,0,"GRCh38-PALM2AKAP2","PALM2AKAP2","2"
0,0.683120252078438,0.99,0.957,0,"GRCh38-ACTN1","ACTN1","2"
0,0.682107526674471,0.973,0.89,0,"GRCh38-SLC3A2","SLC3A2","2"
0,0.655496170091312,0.995,0.968,0,"GRCh38-FLNA","FLNA","2"
0,0.652987650109237,0.697,0.385,0,"GRCh38-AJUBA","AJUBA","2"
0,0.646218934638203,0.995,0.964,0,"GRCh38-TARS1","TARS1","2"
0,0.631021747490631,0.941,0.824,0,"GRCh38-SLC1A5","SLC1A5","2"
0,0.626890567538299,0.985,0.917,0,"GRCh38-SLC38A1","SLC38A1","2"
0,0.614230028437875,0.994,0.975,0,"GRCh38-CALD1","CALD1","2"
0,0.608037067897211,0.353,0.114,0,"GRCh38-CHAC1","CHAC1","2"
0,0.590563716445798,0.414,0.148,0,"GRCh38-KRT80","KRT80","2"
0,0.585005814833174,0.987,0.947,0,"GRCh38-GTF2F2","GTF2F2","2"
0,0.584383513612022,0.995,0.973,0,"GRCh38-EIF2S2","EIF2S2","2"
0,0.584075609053927,0.318,0.087,0,"GRCh38-ANXA3","ANXA3","2"
9.49594171306876e-321,0.663094099525083,0.967,0.888,6.86575577738297e-316,"GRCh38-IARS1","IARS1","2"
7.1508097185187e-319,0.685236874989471,0.889,0.725,5.17017844268339e-314,"GRCh38-PICSAR","PICSAR","2"
4.81091603552236e-312,0.934881134285276,0.785,0.574,3.47838851200338e-307,"GRCh38-TRIB3","TRIB3","2"
7.50625112898056e-309,0.91026797053052,0.912,0.747,5.42716969127553e-304,"GRCh38-GADD45A","GADD45A","2"
5.37199266033648e-308,0.850255061531456,0.606,0.33,3.88405813327648e-303,"GRCh38-DDAH1","DDAH1","2"
2.25324594231963e-307,0.672941168795587,0.944,0.832,1.62914188121594e-302,"GRCh38-PAWR","PAWR","2"
4.10341936645598e-305,0.692010749891268,0.824,0.611,2.966854270335e-300,"GRCh38-MARS1","MARS1","2"
3.07483881262828e-302,0.654118848646666,0.998,0.988,2.2231699583065e-297,"GRCh38-IRX2","IRX2","2"
1.68973419015171e-299,0.91044633614194,0.902,0.756,1.22171161416349e-294,"GRCh38-SAMD4A","SAMD4A","2"
8.42252953382994e-297,0.699257441233842,0.977,0.908,6.08965730354972e-292,"GRCh38-PHLDB2","PHLDB2","2"
1.12246698729504e-295,0.606429102061161,0.977,0.923,8.11566081154061e-291,"GRCh38-SARS1","SARS1","2"
3.66168027332592e-294,0.844414057713727,0.94,0.817,2.64746807122011e-289,"GRCh38-CRIM1","CRIM1","2"
1.64478842469281e-293,1.03558722004771,0.773,0.568,1.18921492682139e-288,"GRCh38-TGFB2","TGFB2","2"
3.36357408055507e-292,0.712371620008058,0.949,0.854,2.43193133172293e-287,"GRCh38-FADS3","FADS3","2"
5.57322652760438e-292,0.874505676111417,0.888,0.664,4.02955424398852e-287,"GRCh38-CDH13","CDH13","2"
1.78006387047055e-288,0.624768440638874,0.909,0.767,1.28702177962762e-283,"GRCh38-PYCR1","PYCR1","2"
5.20092135771697e-288,0.593004499449989,0.992,0.96,3.76037016005652e-283,"GRCh38-LCP1","LCP1","2"
2.80319593127119e-286,0.652119191015378,0.816,0.606,2.0267667222277e-281,"GRCh38-PVR","PVR","2"
8.85165940724103e-285,1.26233684014376,0.837,0.664,6.39992678462341e-280,"GRCh38-KRT17","KRT17","2"
3.60466962150551e-284,0.757200949551305,0.903,0.767,2.60624822974091e-279,"GRCh38-CDC42EP3","CDC42EP3","2"
2.00962433923362e-283,0.617464432816102,0.972,0.902,1.45299858975269e-278,"GRCh38-YARS1","YARS1","2"
1.03530381226584e-280,0.637023638952493,0.99,0.956,7.48545362344446e-276,"GRCh38-LPP","LPP","2"
2.8259867292099e-278,0.642588474026404,0.772,0.54,2.04324492495334e-273,"GRCh38-CEBPG","CEBPG","2"
2.59447746044457e-276,0.600923865546931,0.949,0.863,1.87585909345063e-271,"GRCh38-LOXL2","LOXL2","2"
1.18292362570239e-272,0.633972251515717,0.897,0.735,8.55277439855346e-268,"GRCh38-SLC7A1","SLC7A1","2"
4.11964730486571e-270,0.849582435640234,0.726,0.479,2.978587394364e-265,"GRCh38-GDF15","GDF15","2"
8.33841989816382e-268,0.665821105113899,0.993,0.966,6.0288443547704e-263,"GRCh38-MYL12A","MYL12A","2"
5.25306420871512e-266,0.638504352195438,0.918,0.763,3.7980704841852e-261,"GRCh38-CREB5","CREB5","2"
6.2025242154323e-265,0.64036872631741,0.844,0.657,4.48454905824186e-260,"GRCh38-IL20RB","IL20RB","2"
2.59271621093686e-264,0.695334400144247,0.985,0.944,1.87458567483157e-259,"GRCh38-CAV1","CAV1","2"
1.55366522102957e-262,0.564510115141218,0.742,0.487,1.1233310281088e-257,"GRCh38-SLC7A5","SLC7A5","2"
1.27625991508168e-260,0.539813968842193,0.442,0.202,9.22761443802359e-256,"GRCh38-MB21D2","MB21D2","2"
7.58502626385068e-260,0.48563119448817,0.988,0.947,5.48412568928932e-255,"GRCh38-DDX21","DDX21","2"
5.75554859623696e-259,0.567254136878392,0.997,0.986,4.16137674605125e-254,"GRCh38-TPM4","TPM4","2"
2.0594902318647e-256,0.716886080634187,0.748,0.517,1.48905262744281e-251,"GRCh38-GALNT10","GALNT10","2"
2.20784075450756e-253,0.544288480653222,0.96,0.869,1.59631302232406e-248,"GRCh38-EBNA1BP2","EBNA1BP2","2"
2.81972005567501e-253,1.02674827028983,0.89,0.736,2.03871399465415e-248,"GRCh38-TNC","TNC","2"
5.34753497304686e-253,0.600304447537521,0.931,0.791,3.86637473621234e-248,"GRCh38-ASAP2","ASAP2","2"
1.68566999734136e-252,0.697758437954846,0.939,0.808,1.21877312147775e-247,"GRCh38-IL1RAP","IL1RAP","2"
2.70201140140155e-250,0.836817142651861,0.447,0.223,1.95360828344135e-245,"GRCh38-TRIM58","TRIM58","2"
1.44466796940965e-244,0.60913429718191,0.994,0.967,1.04452383524257e-239,"GRCh38-CD151","CD151","2"
4.51310629606485e-243,0.641584451610484,0.716,0.484,3.26306611418081e-238,"GRCh38-RCAN1","RCAN1","2"
7.54823769968826e-243,1.02455899861606,0.893,0.784,5.4575268216286e-238,"GRCh38-ADAMTS6","ADAMTS6","2"
2.1122004174177e-241,0.611712393519609,0.948,0.831,1.52716314580134e-236,"GRCh38-SLC7A11","SLC7A11","2"
4.20659369718605e-241,0.759226352402301,0.478,0.236,3.04145137493946e-236,"GRCh38-ENSG00000276850","ENSG00000276850","2"
3.0404352716737e-240,0.556684249641398,0.54,0.296,2.19829551012552e-235,"GRCh38-GPT2","GPT2","2"
7.59449452684376e-240,0.662029401771485,0.982,0.926,5.49097143279857e-235,"GRCh38-MYO1B","MYO1B","2"
7.29563774746252e-239,0.43287258184577,0.968,0.899,5.27489200417035e-234,"GRCh38-CYCS","CYCS","2"
9.74358379284358e-237,0.663471434640146,0.824,0.653,7.04480595390176e-232,"GRCh38-NMT2","NMT2","2"
1.64003394538595e-236,0.481351085447642,0.983,0.927,1.18577734319295e-231,"GRCh38-NME1","NME1","2"
9.8481652187022e-236,1.38009423883167,0.597,0.355,7.12042041642606e-231,"GRCh38-TENM2","TENM2","2"
1.01288904724574e-235,0.630929572377118,0.958,0.929,7.32339038939613e-231,"GRCh38-NUPR1","NUPR1","2"
1.54482652637269e-235,0.565504574799168,0.988,0.948,1.11694047509798e-230,"GRCh38-EEA1","EEA1","2"
2.70228390615776e-235,0.483203695109069,0.993,0.969,1.95380530983019e-230,"GRCh38-MAP4","MAP4","2"
4.68113725308201e-234,0.633485972548579,0.906,0.737,3.38455585672336e-229,"GRCh38-RND3","RND3","2"
2.76485648949618e-233,0.501294548248754,0.996,0.976,1.99904653903553e-228,"GRCh38-ARPC2","ARPC2","2"
3.46035132026213e-233,0.666558864360179,0.916,0.765,2.50190321157592e-228,"GRCh38-KCNQ5","KCNQ5","2"
4.94631955717852e-230,0.73466227569458,0.912,0.778,3.57628796623122e-225,"GRCh38-DKK3","DKK3","2"
4.96728564041628e-228,0.406008592112294,0.998,0.978,3.59144686373378e-223,"GRCh38-CCT5","CCT5","2"
4.53254658376245e-227,0.828381559885178,0.911,0.81,3.27712183099193e-222,"GRCh38-PDLIM5","PDLIM5","2"
6.69662208635412e-226,0.731716918865009,0.646,0.41,4.84179170087575e-221,"GRCh38-STC2","STC2","2"
1.55747429755645e-225,0.517608293482874,0.645,0.413,1.12608506661927e-220,"GRCh38-CDC42EP1","CDC42EP1","2"
2.81117832786754e-225,0.648163096068437,0.881,0.723,2.03253815461479e-220,"GRCh38-ARSJ","ARSJ","2"
2.36040216678336e-224,0.530600233692915,0.925,0.781,1.7066179746277e-219,"GRCh38-BCAT1","BCAT1","2"
3.99894306169123e-224,0.563571905399392,0.959,0.888,2.891315812464e-219,"GRCh38-YIF1A","YIF1A","2"
1.9024918646958e-223,0.58069776878076,0.977,0.928,1.37553966801236e-218,"GRCh38-PLS3","PLS3","2"
5.70973083777061e-223,0.507411384842545,0.994,0.969,4.1282495903249e-218,"GRCh38-EIF5A","EIF5A","2"
7.87180249289183e-223,0.627748696328136,0.982,0.935,5.69147063841065e-218,"GRCh38-CAVIN1","CAVIN1","2"
3.80174574164616e-221,0.512873918498725,0.978,0.927,2.74873820612501e-216,"GRCh38-CLIP1","CLIP1","2"
1.52446556649754e-219,0.499955463464143,0.962,0.895,1.10221909388905e-214,"GRCh38-PFDN2","PFDN2","2"
3.40888532870007e-219,0.571577018434226,0.995,0.985,2.46469227035672e-214,"GRCh38-MYL6","MYL6","2"
1.12400859758277e-218,0.639968275352383,0.614,0.393,8.12680696224294e-214,"GRCh38-MIR503HG","MIR503HG","2"
2.50753137607829e-217,0.689884266556338,0.663,0.422,1.81299533553212e-212,"GRCh38-NEDD9","NEDD9","2"
2.58185633640919e-217,0.426344022337298,0.995,0.976,1.86673376835058e-212,"GRCh38-NDUFS6","NDUFS6","2"
1.05553512985377e-214,0.436884636976605,0.973,0.91,7.63173009586875e-210,"GRCh38-SRM","SRM","2"
1.16897343802351e-213,0.570692510948425,0.71,0.482,8.4519117515976e-209,"GRCh38-FJX1","FJX1","2"
1.28111188417152e-211,0.738673325002759,0.986,0.936,9.26269514493694e-207,"GRCh38-ANXA1","ANXA1","2"
7.97596634800657e-210,0.790603137061011,0.993,0.964,5.76678318893571e-205,"GRCh38-SH3BGRL3","SH3BGRL3","2"
8.28639834304114e-210,0.556086525470225,0.811,0.612,5.9912317299856e-205,"GRCh38-PDLIM7","PDLIM7","2"
1.35130189034615e-209,0.431727106212334,0.773,0.564,9.77018292758073e-205,"GRCh38-WARS1","WARS1","2"
2.53364250604026e-209,0.279870035348224,0.177,0.048,1.83187420471723e-204,"GRCh38-INHBE","INHBE","2"
7.70579688658091e-209,0.501491280790888,0.993,0.976,5.57144526493573e-204,"GRCh38-PRDX5","PRDX5","2"
2.80939782148575e-208,0.665138046089589,0.828,0.658,2.03125081289063e-203,"GRCh38-DLC1","DLC1","2"
3.95797121071009e-206,0.843193696853892,0.371,0.176,2.86169234476761e-201,"GRCh38-TMEM40","TMEM40","2"
1.20112552501609e-205,0.603204304857958,0.875,0.762,8.68437777097132e-201,"GRCh38-LINC00662","LINC00662","2"
1.76030223776624e-204,0.475969811329951,0.988,0.952,1.27273372394974e-199,"GRCh38-ANKRD11","ANKRD11","2"
7.62167787906979e-204,0.58536427252304,0.965,0.923,5.51062554012504e-199,"GRCh38-MAP1B","MAP1B","2"
5.68380532922316e-202,0.672926593002794,0.745,0.592,4.10950492913493e-197,"GRCh38-PHGDH","PHGDH","2"
1.96165404400912e-201,0.430020688656405,0.985,0.953,1.41831510689947e-196,"GRCh38-EIF6","EIF6","2"
4.12150871418957e-201,0.389698966900052,0.984,0.946,2.97993323053334e-196,"GRCh38-JPT1","JPT1","2"
1.02743035038513e-198,0.571542068783625,0.998,0.99,7.42852691935459e-194,"GRCh38-S100A11","S100A11","2"
2.88358346709281e-198,1.12285494926803,0.701,0.497,2.08488851837744e-193,"GRCh38-NCKAP5","NCKAP5","2"
4.95419217716073e-198,0.650173564605552,0.854,0.7,3.58198002793075e-193,"GRCh38-CAV2","CAV2","2"
2.58692680071431e-197,0.746198604522843,0.765,0.597,1.87039981545246e-192,"GRCh38-TMEM156","TMEM156","2"
6.52219961812166e-195,0.501233866057407,0.741,0.527,4.71568076789432e-190,"GRCh38-MOCOS","MOCOS","2"
8.87639924916392e-195,0.40129516096298,0.932,0.813,6.4178141851305e-190,"GRCh38-XBP1","XBP1","2"
1.51391439607856e-194,0.614102907635971,0.816,0.651,1.09459038665272e-189,"GRCh38-DUBR","DUBR","2"
5.1663619018285e-194,0.628458649541453,0.938,0.838,3.73538298226004e-189,"GRCh38-SRGAP1","SRGAP1","2"
1.19551238795536e-192,0.444770269757292,0.987,0.945,8.64379366739481e-188,"GRCh38-EPRS1","EPRS1","2"
1.67799866867852e-192,0.603041012176496,0.781,0.596,1.21322659742795e-187,"GRCh38-PPP1R13L","PPP1R13L","2"
5.84757720186249e-192,0.401767616076911,0.978,0.927,4.22791526849062e-187,"GRCh38-MRPL14","MRPL14","2"
5.90388923806518e-191,0.619606438205701,0.948,0.85,4.26862999690589e-186,"GRCh38-MBNL2","MBNL2","2"
9.80062967078311e-190,0.642544719983551,0.687,0.479,7.0860512645696e-185,"GRCh38-AMIGO2","AMIGO2","2"
5.32600396311554e-188,0.371952740658463,0.367,0.17,3.8508073854118e-183,"GRCh38-DUSP8","DUSP8","2"
1.64024124292891e-187,0.506572119226135,0.995,0.973,1.18592722346246e-182,"GRCh38-MYL12B","MYL12B","2"
1.14859787226127e-186,0.476831255929793,0.973,0.928,8.30459233602344e-182,"GRCh38-MTHFD2","MTHFD2","2"
2.81354601627405e-186,0.489592476062635,0.98,0.916,2.03425004068646e-181,"GRCh38-ACTR3","ACTR3","2"
7.6086362393189e-186,0.899511013722985,0.642,0.441,5.50119617375235e-181,"GRCh38-FRMD5","FRMD5","2"
8.50253227251897e-185,0.472661955024174,0.881,0.742,6.14750088367667e-180,"GRCh38-PAK1IP1","PAK1IP1","2"
2.09223336723287e-183,0.573199329897296,0.572,0.364,1.51272656917671e-178,"GRCh38-RAB23","RAB23","2"
2.70522837503571e-183,0.439254705724565,0.971,0.914,1.95593421971832e-178,"GRCh38-C7orf50","C7orf50","2"
2.71001712679282e-182,0.883616632839046,0.757,0.574,1.95939658301374e-177,"GRCh38-KRT75","KRT75","2"
1.03524845268643e-181,0.563455119758847,0.858,0.707,7.48505336261341e-177,"GRCh38-PYGB","PYGB","2"
2.16381360755959e-181,0.572123820311561,0.856,0.704,1.56448051453774e-176,"GRCh38-ROS1","ROS1","2"
9.14973582583869e-181,0.502976544532591,0.997,0.978,6.61544199679789e-176,"GRCh38-IRX2-DT","IRX2-DT","2"
1.60288999716337e-180,0.758514310731603,0.371,0.183,1.15892152574906e-175,"GRCh38-DKK1","DKK1","2"
2.41384151459529e-180,0.448572388711969,0.64,0.411,1.74525569188268e-175,"GRCh38-FAM107B","FAM107B","2"
3.09243185512091e-180,0.467822207519114,0.947,0.861,2.23589007988952e-175,"GRCh38-ZYX","ZYX","2"
5.64938459481632e-180,0.414461607836342,0.968,0.908,4.08461804974409e-175,"GRCh38-DKC1","DKC1","2"
7.35937997087984e-180,0.487464180616604,0.994,0.973,5.32097890654554e-175,"GRCh38-GPX1","GPX1","2"
8.94488313804796e-180,0.501170687120395,0.979,0.917,6.46732940647144e-175,"GRCh38-DLG1","DLG1","2"
1.74536782728738e-178,0.495337934717352,0.998,0.987,1.26193584648532e-173,"GRCh38-PFN1","PFN1","2"
2.17857895347864e-178,0.546384876230592,0.832,0.646,1.57515615494413e-173,"GRCh38-SMOC1","SMOC1","2"
2.38683581823558e-178,0.628438717011385,0.968,0.909,1.72573003330069e-173,"GRCh38-S100A16","S100A16","2"
1.43869104182147e-177,0.401889222008153,0.983,0.939,1.04020239705776e-172,"GRCh38-HSPA9","HSPA9","2"
3.84419322304515e-176,0.371832302316249,0.97,0.91,2.7794285841261e-171,"GRCh38-CMSS1","CMSS1","2"
4.89473655330016e-176,0.498186739708785,0.957,0.888,3.53899242276708e-171,"GRCh38-CARS1","CARS1","2"
1.28530765896451e-175,0.608172635670239,0.358,0.171,9.29303143584517e-171,"GRCh38-PSG4","PSG4","2"
1.3177951286069e-175,0.414657651994748,0.95,0.878,9.52792233885358e-171,"GRCh38-PUM3","PUM3","2"
4.78063948305569e-175,0.46347872525148,0.981,0.927,3.45649795903892e-170,"GRCh38-GLS","GLS","2"
4.7837415031859e-175,0.544863521712134,0.953,0.877,3.45874078163347e-170,"GRCh38-DDIT4","DDIT4","2"
5.04432456199253e-175,0.605029486217483,0.898,0.791,3.64714754481184e-170,"GRCh38-EFEMP1","EFEMP1","2"
9.68529810805325e-175,0.557319088145807,0.995,0.973,7.00266423808466e-170,"GRCh38-ITGB1","ITGB1","2"
1.49434494225116e-174,0.487453307272488,0.761,0.569,1.08044128014643e-169,"GRCh38-POLR1G","POLR1G","2"
3.91978679419612e-174,0.40348612937038,0.995,0.98,2.83408424793968e-169,"GRCh38-PSMA7","PSMA7","2"
2.77367766783453e-173,0.40940286941178,0.987,0.959,2.00542442739772e-168,"GRCh38-TLN1","TLN1","2"
2.33182557158236e-172,0.460207981622302,0.849,0.696,1.68595652476548e-167,"GRCh38-CCDC107","CCDC107","2"
1.15229959247584e-170,0.447795541532677,0.911,0.806,8.33135651351885e-166,"GRCh38-CCDC6","CCDC6","2"
1.23605986059443e-170,0.342436963428033,0.99,0.96,8.93696000406984e-166,"GRCh38-CCT6A","CCT6A","2"
3.03438845305069e-170,0.386443539683905,0.982,0.944,2.19392353932471e-165,"GRCh38-KIF5B","KIF5B","2"
9.36101402172242e-170,0.5207904911466,0.615,0.412,6.76820035798574e-165,"GRCh38-FSTL3","FSTL3","2"
2.1984885538425e-169,0.603815986075524,0.827,0.675,1.58955119419921e-164,"GRCh38-PDGFA","PDGFA","2"
2.86796937398855e-169,0.502781642258101,0.977,0.925,2.0735992167812e-164,"GRCh38-PRKCA","PRKCA","2"
5.32581096276125e-169,0.658872720891972,0.963,0.898,3.85066784229564e-164,"GRCh38-P3H2","P3H2","2"
1.05340647392916e-167,0.5703510097742,0.916,0.798,7.61633948780261e-163,"GRCh38-ODC1","ODC1","2"
1.17876537213406e-167,0.423362906072476,0.945,0.86,8.52270939360369e-163,"GRCh38-RUVBL1","RUVBL1","2"
1.72015443329873e-167,0.439932731295211,0.965,0.911,1.24370605836365e-162,"GRCh38-NARS1","NARS1","2"
2.56277522636146e-167,0.509549862395455,0.993,0.962,1.85293774416386e-162,"GRCh38-TRIO","TRIO","2"
2.55931972608507e-166,0.400475980795556,0.973,0.905,1.85043934835402e-161,"GRCh38-WDR43","WDR43","2"
4.65920557609159e-166,0.484100210733998,0.797,0.623,3.36869881562574e-161,"GRCh38-FOSL1","FOSL1","2"
2.3426501611859e-165,0.398583783349647,0.986,0.953,1.69378291954063e-160,"GRCh38-GTF3A","GTF3A","2"
5.40961105483244e-165,1.29446955283932,0.316,0.153,3.91125698486495e-160,"GRCh38-TAGLN","TAGLN","2"
8.63333020983969e-165,0.386587580282955,0.942,0.847,6.2420704083183e-160,"GRCh38-UQCC2","UQCC2","2"
9.91341858261918e-165,0.433016391223494,0.967,0.915,7.16759990360532e-160,"GRCh38-RBCK1","RBCK1","2"
6.11334527476923e-164,0.392073161584741,0.984,0.942,4.42007090056365e-159,"GRCh38-NDUFAF2","NDUFAF2","2"
6.58214415659271e-164,0.539079291123354,0.457,0.263,4.75902186809966e-159,"GRCh38-TNFRSF9","TNFRSF9","2"
1.28898675000469e-163,0.446732090316686,0.832,0.682,9.31963199988389e-159,"GRCh38-XPOT","XPOT","2"
6.62331058161505e-163,0.404949658022814,0.944,0.865,4.78878601671932e-158,"GRCh38-GTPBP4","GTPBP4","2"
9.9335452138771e-163,0.494225688633612,0.323,0.15,7.18215186053742e-158,"GRCh38-GPR87","GPR87","2"
1.23274634400348e-162,0.451597319738148,0.855,0.721,8.91300261641398e-158,"GRCh38-PNO1","PNO1","2"
5.37720764773773e-162,0.398975590878755,0.901,0.778,3.88782867346734e-157,"GRCh38-YWHAH","YWHAH","2"
6.18707431258814e-162,0.592798909873655,0.842,0.697,4.47337846948748e-157,"GRCh38-BCL2L1","BCL2L1","2"
9.54274560337032e-162,0.604990764070567,0.947,0.856,6.89959592614881e-157,"GRCh38-CD55","CD55","2"
2.75274499081194e-161,0.50332944610661,0.985,0.936,1.99028968325685e-156,"GRCh38-RBMS3","RBMS3","2"
4.78832761018816e-161,0.588203959572579,0.84,0.692,3.46205662871824e-156,"GRCh38-PHLDA2","PHLDA2","2"
4.99021435135478e-161,0.460941983286722,0.995,0.967,3.60802478031654e-156,"GRCh38-RTN4","RTN4","2"
1.07003849851432e-160,0.68631025787892,0.423,0.227,7.73659235195822e-156,"GRCh38-SH3RF2","SH3RF2","2"
5.58312299717788e-160,0.420492511470027,0.973,0.918,4.03670958941955e-155,"GRCh38-NIFK","NIFK","2"
2.36180458288173e-159,0.383833477088956,0.998,0.989,1.70763194951515e-154,"GRCh38-YBX1","YBX1","2"
1.39828510499394e-158,0.386697910207662,0.99,0.967,1.01098809661272e-153,"GRCh38-ARPC5","ARPC5","2"
1.42377482244836e-158,0.406844023139344,0.973,0.921,1.02941767212661e-153,"GRCh38-EIF3J","EIF3J","2"
2.22897623515769e-158,0.592203648127888,0.865,0.742,1.61159439754372e-153,"GRCh38-BASP1","BASP1","2"
8.22750907530465e-158,0.581868954175259,0.951,0.889,5.94865361162677e-153,"GRCh38-CCND1","CCND1","2"
1.13754412323349e-157,0.562112980682035,0.979,0.95,8.22467151980278e-153,"GRCh38-FSCN1","FSCN1","2"
1.49417050920651e-157,0.860972523629825,0.863,0.748,1.08031516156649e-152,"GRCh38-IL18","IL18","2"
4.41183942323963e-157,0.536099885248847,0.729,0.558,3.18984813979072e-152,"GRCh38-TXNRD2","TXNRD2","2"
1.4907187992401e-156,0.447806377546123,0.976,0.939,1.07781950622658e-151,"GRCh38-REXO2","REXO2","2"
1.76335892970192e-156,0.46358906163652,0.943,0.859,1.27494377335308e-151,"GRCh38-PFN2","PFN2","2"
1.98380526159138e-156,0.971649324734579,0.752,0.587,1.4343308802358e-151,"GRCh38-F3","F3","2"
2.06187066703446e-155,0.455635805555215,0.942,0.855,1.49077372967925e-150,"GRCh38-MAP7D3","MAP7D3","2"
3.05726637420781e-155,0.426457569854926,0.866,0.736,2.21046473387973e-150,"GRCh38-GADD45B","GADD45B","2"
8.46184354860439e-155,0.551749189426837,0.978,0.942,6.11808212251194e-150,"GRCh38-RHOC","RHOC","2"
3.48602884383161e-154,0.502732697624416,0.815,0.678,2.52046857466713e-149,"GRCh38-AARS1","AARS1","2"
3.64201772009245e-154,0.528539608346237,0.995,0.964,2.63325165198125e-149,"GRCh38-IL32","IL32","2"
6.31362888077787e-154,0.781723064070111,0.948,0.871,4.56487995338002e-149,"GRCh38-TANC2","TANC2","2"
8.24929443030584e-154,0.483123132620505,0.954,0.897,5.96440485899973e-149,"GRCh38-VCL","VCL","2"
1.08918068475722e-153,0.428785488450412,0.993,0.972,7.87499418693163e-149,"GRCh38-PPP1R14B","PPP1R14B","2"
1.76926365585704e-153,0.437204062927194,0.967,0.914,1.27921300845776e-148,"GRCh38-COMT","COMT","2"
1.76946520681522e-153,0.438354837288586,0.364,0.186,1.27935873383154e-148,"GRCh38-LINC01133","LINC01133","2"
2.14765108290692e-153,0.487526038599561,0.994,0.968,1.55279468596336e-148,"GRCh38-KRT8","KRT8","2"
2.29224050003277e-153,0.512115376026219,0.916,0.813,1.65733572633369e-148,"GRCh38-PARD3B","PARD3B","2"
4.36925398420115e-153,0.37503731552819,0.882,0.75,3.15905801565712e-148,"GRCh38-EEF1E1","EEF1E1","2"
5.23483331158787e-153,0.49150886996529,0.793,0.635,3.78488918094426e-148,"GRCh38-MTCL1","MTCL1","2"
1.29198039288569e-152,0.419162592414915,0.967,0.897,9.34127663664214e-148,"GRCh38-SRP19","SRP19","2"
1.76325884938845e-152,0.529266753629134,0.96,0.884,1.27487141328484e-147,"GRCh38-APBB2","APBB2","2"
2.46563981583633e-152,0.448754346692935,0.962,0.891,1.78270689964598e-147,"GRCh38-MRPL33","MRPL33","2"
3.12092470583498e-152,0.339347068654636,0.99,0.959,2.25649098081281e-147,"GRCh38-SNU13","SNU13","2"
3.81488748559008e-152,0.501527225678089,0.825,0.669,2.75823994983134e-147,"GRCh38-MET","MET","2"
7.96399601652085e-152,0.520289086604022,0.666,0.502,5.7581283998649e-147,"GRCh38-PCK2","PCK2","2"
1.10681337965398e-151,0.44056599580919,0.907,0.802,8.00248209757418e-147,"GRCh38-MRPS10","MRPS10","2"
1.01670612947838e-150,0.512809691367002,0.996,0.989,7.3509886573546e-146,"GRCh38-CFL1","CFL1","2"
1.45843531569591e-150,0.371818124450959,0.271,0.119,1.05447790195445e-145,"GRCh38-CTH","CTH","2"
1.69773019524559e-150,0.385358765988218,0.989,0.962,1.22749288576646e-145,"GRCh38-PSMD8","PSMD8","2"
4.25668493835228e-150,0.51005676239929,0.628,0.436,3.07766834412747e-145,"GRCh38-SESN2","SESN2","2"
6.59968160908738e-150,0.528127623696874,0.887,0.763,4.77170179700236e-145,"GRCh38-WDR1","WDR1","2"
8.27838533885159e-150,0.377312184851192,0.987,0.954,5.98543816769648e-145,"GRCh38-PSMD7","PSMD7","2"
9.40141818056382e-150,0.369409314902968,0.984,0.95,6.79741337291125e-145,"GRCh38-NHP2","NHP2","2"
1.08238405037132e-149,0.431514909434129,0.973,0.931,7.82585316099474e-145,"GRCh38-KLHL5","KLHL5","2"
1.11323792212562e-149,0.452458724227123,0.88,0.758,8.04893282455266e-145,"GRCh38-MFSD12","MFSD12","2"
1.54907166796254e-149,0.361709851777223,0.995,0.98,1.12000979737028e-144,"GRCh38-CALM2","CALM2","2"
