"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
3.99483220118358e-76,1.83274964112758,0.795,0.317,2.88834357809975e-71,"GRCh38-CAP2","CAP2",14,"CAP2",1.83274964112758,2.88834357809975e-71,0.478,1.83274964112758,0.478
1.93565035288582e-82,1.78339211198066,0.99,0.858,1.3995139181435e-77,"GRCh38-CARD16","CARD16",14,"CARD16",1.78339211198066,1.3995139181435e-77,0.132,1.78339211198066,0.132
4.20544734443277e-121,1.74339853847301,0.905,0.281,3.04062253897178e-116,"GRCh38-ID2","ID2",14,"ID2",1.74339853847301,3.04062253897178e-116,0.624,1.74339853847301,0.624
5.38137933857387e-59,1.71926497863333,0.795,0.357,3.89084488937568e-54,"GRCh38-AKAP12","AKAP12",14,"AKAP12",1.71926497863333,3.89084488937568e-54,0.438,1.71926497863333,0.438
3.22746028740296e-73,1.71546877830254,0.819,0.331,2.33351833699809e-68,"GRCh38-AKAP6","AKAP6",14,"AKAP6",1.71546877830254,2.33351833699809e-68,0.488,1.71546877830254,0.488
6.00422590341992e-83,1.69708691559318,0.99,0.546,4.34117541269067e-78,"GRCh38-ANGPT1","ANGPT1",14,"ANGPT1",1.69708691559318,4.34117541269067e-78,0.444,1.69708691559318,0.444
2.50438488695268e-70,1.62438887947232,0.867,0.425,1.81072036096452e-65,"GRCh38-SCN9A","SCN9A",14,"SCN9A",1.62438887947232,1.81072036096452e-65,0.442,1.62438887947232,0.442
8.96346419380863e-50,1.58931908801123,0.862,0.471,6.48076388140751e-45,"GRCh38-IL1RAPL1","IL1RAPL1",14,"IL1RAPL1",1.58931908801123,6.48076388140751e-45,0.391,1.58931908801123,0.391
3.18675501242293e-97,1.58255726575085,0.729,0.189,2.30408760908203e-92,"GRCh38-HPGD","HPGD",14,"HPGD",1.58255726575085,2.30408760908203e-92,0.54,1.58255726575085,0.54
4.83764815686406e-95,1.56981634654617,0.81,0.276,3.49771637037586e-90,"GRCh38-EFHD1","EFHD1",14,"EFHD1",1.56981634654617,3.49771637037586e-90,0.534,1.56981634654617,0.534
1.38546368431046e-121,1.55855490565423,0.762,0.184,1.00171795303015e-116,"GRCh38-CBLN2","CBLN2",14,"CBLN2",1.55855490565423,1.00171795303015e-116,0.578,1.55855490565423,0.578
3.73805712455761e-48,1.54717496753164,0.905,0.53,2.70269006219765e-43,"GRCh38-LRP1B","LRP1B",14,"LRP1B",1.54717496753164,2.70269006219765e-43,0.375,1.54717496753164,0.375
7.07125140163593e-59,1.50976029075149,0.924,0.553,5.11265618841081e-54,"GRCh38-IL7","IL7",14,"IL7",1.50976029075149,5.11265618841081e-54,0.371,1.50976029075149,0.371
2.30130111529182e-56,1.50871022550599,0.838,0.485,1.66388673237829e-51,"GRCh38-RMDN2","RMDN2",14,"RMDN2",1.50871022550599,1.66388673237829e-51,0.353,1.50871022550599,0.353
3.06248002645182e-55,1.49862172173148,0.99,0.897,2.2142343087252e-50,"GRCh38-MGP","MGP",14,"MGP",1.49862172173148,2.2142343087252e-50,0.093,1.49862172173148,0.093
5.08114378921547e-65,1.49842843209099,0.986,0.864,3.67376858247857e-60,"GRCh38-ITPRID2","ITPRID2",14,"ITPRID2",1.49842843209099,3.67376858247857e-60,0.122,1.49842843209099,0.122
1.40455119465905e-52,1.48682875174935,0.971,0.678,1.01551860476239e-47,"GRCh38-EYS","EYS",14,"EYS",1.48682875174935,1.01551860476239e-47,0.293,1.48682875174935,0.293
5.91476021362106e-126,1.4830657940743,0.838,0.24,4.2764899296523e-121,"GRCh38-DLX1","DLX1",14,"DLX1",1.4830657940743,4.2764899296523e-121,0.598,1.4830657940743,0.598
1.85006442366002e-60,1.48072049006412,1,0.83,1.33763357959467e-55,"GRCh38-CHRM3","CHRM3",14,"CHRM3",1.48072049006412,1.33763357959467e-55,0.17,1.48072049006412,0.17
7.24986568913385e-100,1.46402407926486,0.733,0.206,5.24179789055756e-95,"GRCh38-RASL11A","RASL11A",14,"RASL11A",1.46402407926486,5.24179789055756e-95,0.527,1.46402407926486,0.527
3.05663493832292e-42,1.44127873585666,0.943,0.664,2.21000819310624e-37,"GRCh38-GRIK2","GRIK2",14,"GRIK2",1.44127873585666,2.21000819310624e-37,0.279,1.44127873585666,0.279
2.84216400339103e-45,1.43519442994737,0.738,0.37,2.05494141773178e-40,"GRCh38-PTPRR","PTPRR",14,"PTPRR",1.43519442994737,2.05494141773178e-40,0.368,1.43519442994737,0.368
5.87148226828465e-44,1.39952071938971,0.524,0.18,4.24519910961517e-39,"GRCh38-NALF1","NALF1",14,"NALF1",1.39952071938971,4.24519910961517e-39,0.344,1.39952071938971,0.344
2.21194463951664e-43,1.39913914987685,0.905,0.599,1.59928021326332e-38,"GRCh38-PLAC8","PLAC8",14,"PLAC8",1.39913914987685,1.59928021326332e-38,0.306,1.39913914987685,0.306
3.0357816166284e-67,1.39810422343972,0.495,0.117,2.19493082445466e-62,"GRCh38-ENSG00000287352","ENSG00000287352",14,"ENSG00000287352",1.39810422343972,2.19493082445466e-62,0.378,1.39810422343972,0.378
7.91466618549201e-24,1.38483749005985,0.681,0.389,5.72246194543443e-19,"GRCh38-PCDH9","PCDH9",14,"PCDH9",1.38483749005985,5.72246194543443e-19,0.292,1.38483749005985,0.292
1.86338299309739e-67,1.35849946405271,0.99,0.694,1.34726317166928e-62,"GRCh38-CFI","CFI",14,"CFI",1.35849946405271,1.34726317166928e-62,0.296,1.35849946405271,0.296
1.68482127652047e-51,1.35759061756583,0.876,0.55,1.21815947934983e-46,"GRCh38-LINC01687","LINC01687",14,"LINC01687",1.35759061756583,1.21815947934983e-46,0.326,1.35759061756583,0.326
2.42216102351016e-197,1.3462515280643,0.686,0.098,1.75127086321832e-192,"GRCh38-DLX2","DLX2",14,"DLX2",1.3462515280643,1.75127086321832e-192,0.588,1.3462515280643,0.588
5.47661803163703e-49,1.34476297233244,0.571,0.196,3.95970436923421e-44,"GRCh38-GLRA3","GLRA3",14,"GLRA3",1.34476297233244,3.95970436923421e-44,0.375,1.34476297233244,0.375
1.49284232153987e-102,1.29864185518361,0.619,0.137,1.07935485531976e-97,"GRCh38-CASC17","CASC17",14,"CASC17",1.29864185518361,1.07935485531976e-97,0.482,1.29864185518361,0.482
2.44026877721074e-52,1.29392352188464,0.662,0.254,1.76436313129891e-47,"GRCh38-ANKFN1","ANKFN1",14,"ANKFN1",1.29392352188464,1.76436313129891e-47,0.408,1.29392352188464,0.408
3.49160091785482e-208,1.28818616610793,0.652,0.08,2.52449729562739e-203,"GRCh38-GPRIN3","GPRIN3",14,"GPRIN3",1.28818616610793,2.52449729562739e-203,0.572,1.28818616610793,0.572
3.55512408081727e-62,1.28555437780119,0.952,0.659,2.5704258129125e-57,"GRCh38-CDON","CDON",14,"CDON",1.28555437780119,2.5704258129125e-57,0.293,1.28555437780119,0.293
1.66221203780793e-07,1.2835431563619,0.314,0.187,0.0120181254757589,"GRCh38-LSAMP","LSAMP",14,"LSAMP",1.2835431563619,0.0120181254757589,0.127,1.2835431563619,0.127
3.57254139496551e-82,1.26433674363245,0.79,0.298,2.58301887938796e-77,"GRCh38-SMAD6","SMAD6",14,"SMAD6",1.26433674363245,2.58301887938796e-77,0.492,1.26433674363245,0.492
4.79961105923043e-94,1.2582929883225,0.648,0.153,3.47021478804478e-89,"GRCh38-CARD18","CARD18",14,"CARD18",1.2582929883225,3.47021478804478e-89,0.495,1.2582929883225,0.495
9.81475223428733e-43,1.24851424134446,0.6,0.241,7.09626216043443e-38,"GRCh38-TAFA2","TAFA2",14,"TAFA2",1.24851424134446,7.09626216043443e-38,0.359,1.24851424134446,0.359
2.75178078560282e-41,1.24423220454405,0.81,0.455,1.98959254360655e-36,"GRCh38-SLITRK6","SLITRK6",14,"SLITRK6",1.24423220454405,1.98959254360655e-36,0.355,1.24423220454405,0.355
2.58370809563132e-49,1.23573904172021,0.99,0.854,1.86807262730335e-44,"GRCh38-ENSG00000227400","ENSG00000227400",14,"ENSG00000227400",1.23573904172021,1.86807262730335e-44,0.136,1.23573904172021,0.136
2.02357017212094e-37,1.23554664215265,0.967,0.813,1.46308170584689e-32,"GRCh38-ROBO1","ROBO1",14,"ROBO1",1.23554664215265,1.46308170584689e-32,0.154,1.23554664215265,0.154
8.05661317412587e-29,1.22799947871796,0.724,0.392,5.82509245715649e-24,"GRCh38-COL21A1","COL21A1",14,"COL21A1",1.22799947871796,5.82509245715649e-24,0.332,1.22799947871796,0.332
5.09769692578632e-54,1.21872818988023,0.995,0.91,3.68573683128203e-49,"GRCh38-CCDC102B","CCDC102B",14,"CCDC102B",1.21872818988023,3.68573683128203e-49,0.085,1.21872818988023,0.085
1.40770054170719e-44,1.21130883451199,0.9,0.58,1.01779564566513e-39,"GRCh38-KLRC2","KLRC2",14,"KLRC2",1.21130883451199,1.01779564566513e-39,0.32,1.21130883451199,0.32
5.0976169014551e-50,1.19597400050453,0.986,0.836,3.68567897209006e-45,"GRCh38-ENSG00000259345","ENSG00000259345",14,"ENSG00000259345",1.19597400050453,3.68567897209006e-45,0.15,1.19597400050453,0.15
1.88470001195518e-08,1.1945734403881,0.21,0.103,0.00136267580264383,"GRCh38-HS6ST3","HS6ST3",14,"HS6ST3",1.1945734403881,0.00136267580264383,0.107,1.1945734403881,0.107
2.20462450024865e-45,1.19295537039841,0.99,0.812,1.59398760616978e-40,"GRCh38-SLC38A4-AS1","SLC38A4-AS1",14,"SLC38A4-AS1",1.19295537039841,1.59398760616978e-40,0.178,1.19295537039841,0.178
2.93263436860276e-40,1.18657000640535,0.862,0.546,2.12035330118717e-35,"GRCh38-PPM1L","PPM1L",14,"PPM1L",1.18657000640535,2.12035330118717e-35,0.316,1.18657000640535,0.316
9.60102842213902e-71,1.18546054401704,0.81,0.336,6.94173556977495e-66,"GRCh38-ATOH8","ATOH8",14,"ATOH8",1.18546054401704,6.94173556977495e-66,0.474,1.18546054401704,0.474
2.08521015705945e-47,1.17834063709071,0.624,0.231,1.50764864775712e-42,"GRCh38-CDH9","CDH9",14,"CDH9",1.17834063709071,1.50764864775712e-42,0.393,1.17834063709071,0.393
4.10448037980723e-25,1.17115141776588,0.529,0.236,2.96762140420822e-20,"GRCh38-ENSG00000286147","ENSG00000286147",14,"ENSG00000286147",1.17115141776588,2.96762140420822e-20,0.293,1.17115141776588,0.293
3.31557845981925e-56,1.16544622788717,1,0.938,2.39722953801852e-51,"GRCh38-RHOBTB3","RHOBTB3",14,"RHOBTB3",1.16544622788717,2.39722953801852e-51,0.0620000000000001,1.16544622788717,0.0620000000000001
1.28912280497193e-16,1.15320967471001,0.467,0.245,9.32061570450803e-12,"GRCh38-LINC02506","LINC02506",14,"LINC02506",1.15320967471001,9.32061570450803e-12,0.222,1.15320967471001,0.222
1.36978014851801e-52,1.1495226130119,0.857,0.431,9.90378442981489e-48,"GRCh38-ABLIM3","ABLIM3",14,"ABLIM3",1.1495226130119,9.90378442981489e-48,0.426,1.1495226130119,0.426
2.07056686448116e-35,1.14694905700026,0.981,0.884,1.49706125435717e-30,"GRCh38-VCAN","VCAN",14,"VCAN",1.14694905700026,1.49706125435717e-30,0.097,1.14694905700026,0.097
3.72896250322075e-64,1.13972544763597,1,0.934,2.69611446907867e-59,"GRCh38-AOPEP","AOPEP",14,"AOPEP",1.13972544763597,2.69611446907867e-59,0.0659999999999999,1.13972544763597,0.0659999999999999
1.60725037102655e-25,1.1313351975467,0.786,0.538,1.16207416325961e-20,"GRCh38-TMTC2","TMTC2",14,"TMTC2",1.1313351975467,1.16207416325961e-20,0.248,1.1313351975467,0.248
1.7826356467264e-45,1.11169075546433,0.981,0.875,1.28888122529612e-40,"GRCh38-ENSG00000249413","ENSG00000249413",14,"ENSG00000249413",1.11169075546433,1.28888122529612e-40,0.106,1.11169075546433,0.106
5.62164795478948e-58,1.10997003373838,0.586,0.179,4.06456390427189e-53,"GRCh38-ENSG00000289612","ENSG00000289612",14,"ENSG00000289612",1.10997003373838,4.06456390427189e-53,0.407,1.10997003373838,0.407
3.75722771313019e-49,1.10384850659595,0.733,0.319,2.71655078114739e-44,"GRCh38-ENSG00000230972","ENSG00000230972",14,"ENSG00000230972",1.10384850659595,2.71655078114739e-44,0.414,1.10384850659595,0.414
2.48101435164912e-59,1.09811069919528,0.971,0.737,1.79382299652935e-54,"GRCh38-TBX3","TBX3",14,"TBX3",1.09811069919528,1.79382299652935e-54,0.234,1.09811069919528,0.234
2.2275216527139e-48,1.0977309077428,0.986,0.763,1.61054270534521e-43,"GRCh38-AHRR","AHRR",14,"AHRR",1.0977309077428,1.61054270534521e-43,0.223,1.0977309077428,0.223
4.1317177521154e-48,1.09078441935458,0.995,0.891,2.98731456913448e-43,"GRCh38-UBE2E3","UBE2E3",14,"UBE2E3",1.09078441935458,2.98731456913448e-43,0.104,1.09078441935458,0.104
4.83603150572884e-44,1.08939992919142,0.724,0.319,3.49654749927207e-39,"GRCh38-LSP1","LSP1",14,"LSP1",1.08939992919142,3.49654749927207e-39,0.405,1.08939992919142,0.405
7.10521410938071e-100,1.08371064342148,0.538,0.102,5.13721190536444e-95,"GRCh38-LNC-LBCS","LNC-LBCS",14,"LNC-LBCS",1.08371064342148,5.13721190536444e-95,0.436,1.08371064342148,0.436
1.60974386628123e-41,1.08356728202601,0.91,0.603,1.16387701019865e-36,"GRCh38-RHOBTB1","RHOBTB1",14,"RHOBTB1",1.08356728202601,1.16387701019865e-36,0.307,1.08356728202601,0.307
5.55430183291297e-42,1.08254401124929,1,0.943,4.01587131123274e-37,"GRCh38-EDIL3","EDIL3",14,"EDIL3",1.08254401124929,4.01587131123274e-37,0.0570000000000001,1.08254401124929,0.0570000000000001
7.90670888384727e-78,1.07682578234867,0.59,0.152,5.71670865719925e-73,"GRCh38-BAMBI","BAMBI",14,"BAMBI",1.07682578234867,5.71670865719925e-73,0.438,1.07682578234867,0.438
9.2168591166874e-73,1.07412096732398,0.614,0.175,6.66397347854732e-68,"GRCh38-ADGRB3-DT","ADGRB3-DT",14,"ADGRB3-DT",1.07412096732398,6.66397347854732e-68,0.439,1.07412096732398,0.439
7.20422411865563e-37,1.07053040969677,0.362,0.103,5.2087981222704e-32,"GRCh38-ENSG00000289084","ENSG00000289084",14,"ENSG00000289084",1.07053040969677,5.2087981222704e-32,0.259,1.07053040969677,0.259
6.98246370882257e-50,1.06689390080616,0.952,0.628,5.0484609107529e-45,"GRCh38-SELENBP1","SELENBP1",14,"SELENBP1",1.06689390080616,5.0484609107529e-45,0.324,1.06689390080616,0.324
6.12604537159003e-44,1.0662495249647,0.976,0.789,4.42925332456703e-39,"GRCh38-GPCPD1","GPCPD1",14,"GPCPD1",1.0662495249647,4.42925332456703e-39,0.187,1.0662495249647,0.187
4.47593350991085e-48,1.06558734172679,0.976,0.769,3.23618944633574e-43,"GRCh38-TANC1","TANC1",14,"TANC1",1.06558734172679,3.23618944633574e-43,0.207,1.06558734172679,0.207
1.28546713952919e-21,1.05959469454288,0.738,0.462,9.29418451222392e-17,"GRCh38-LRRC7","LRRC7",14,"LRRC7",1.05959469454288,9.29418451222392e-17,0.276,1.05959469454288,0.276
1.16134527236409e-37,1.05523226766703,0.633,0.268,8.39675858824681e-33,"GRCh38-ENSG00000288321","ENSG00000288321",14,"ENSG00000288321",1.05523226766703,8.39675858824681e-33,0.365,1.05523226766703,0.365
1.47182130282617e-35,1.05517569811359,0.643,0.297,1.06415623836938e-30,"GRCh38-ST6GALNAC3","ST6GALNAC3",14,"ST6GALNAC3",1.05517569811359,1.06415623836938e-30,0.346,1.05517569811359,0.346
4.30248054888732e-37,1.05512925474663,0.929,0.683,3.11077948645651e-32,"GRCh38-NAALADL2","NAALADL2",14,"NAALADL2",1.05512925474663,3.11077948645651e-32,0.246,1.05512925474663,0.246
2.73986063015647e-63,1.05128105550503,0.529,0.146,1.98097403281573e-58,"GRCh38-CCDC68","CCDC68",14,"CCDC68",1.05128105550503,1.98097403281573e-58,0.383,1.05128105550503,0.383
1.77785617575196e-44,1.04889654920895,0.724,0.331,1.28542557219218e-39,"GRCh38-PTPRJ","PTPRJ",14,"PTPRJ",1.04889654920895,1.28542557219218e-39,0.393,1.04889654920895,0.393
4.28723595599559e-11,1.04574099005111,0.595,0.427,3.09975734090393e-06,"GRCh38-PKN2-AS1","PKN2-AS1",14,"PKN2-AS1",1.04574099005111,3.09975734090393e-06,0.168,1.04574099005111,0.168
6.59796757380119e-20,1.04112239696575,0.314,0.121,4.77046251520974e-15,"GRCh38-SCN3A","SCN3A",14,"SCN3A",1.04112239696575,4.77046251520974e-15,0.193,1.04112239696575,0.193
6.59736829082321e-92,1.03279303530599,0.543,0.108,4.770029221631e-87,"GRCh38-VIT","VIT",14,"VIT",1.03279303530599,4.770029221631e-87,0.435,1.03279303530599,0.435
1.19808142316499e-55,1.01327549535829,0.567,0.169,8.66236830576747e-51,"GRCh38-ENSG00000286494","ENSG00000286494",14,"ENSG00000286494",1.01327549535829,8.66236830576747e-51,0.398,1.01327549535829,0.398
3.14715368537006e-37,1.01201449184683,0.905,0.603,2.27545505759626e-32,"GRCh38-ABCC4","ABCC4",14,"ABCC4",1.01201449184683,2.27545505759626e-32,0.302,1.01201449184683,0.302
