"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster"
0,-1.25442932577931,0.039,0.287,0,"GRCh38-KIF15","KIF15","0"
0,-1.25050262994479,0.73,0.811,0,"GRCh38-DNMT1","DNMT1","0"
0,-1.25044438122725,0.463,0.637,0,"GRCh38-GMNN","GMNN","0"
0,-1.2449470757755,0.402,0.586,0,"GRCh38-DHFR","DHFR","0"
0,-1.2442154101946,0.668,0.781,0,"GRCh38-IGFBP6","IGFBP6","0"
0,-1.24096811754023,0.181,0.42,0,"GRCh38-NCAPG2","NCAPG2","0"
0,-1.23031766236133,0.943,0.961,0,"GRCh38-JPT1","JPT1","0"
0,-1.2244090884484,0.793,0.862,0,"GRCh38-ITGA2","ITGA2","0"
0,-1.22415868835331,0.887,0.918,0,"GRCh38-KRT7","KRT7","0"
0,-1.22377051147725,0.782,0.859,0,"GRCh38-ODC1","ODC1","0"
0,-1.22198415878165,0.531,0.698,0,"GRCh38-DNAJC9","DNAJC9","0"
0,-1.22179288447932,0.229,0.44,0,"GRCh38-KIF22","KIF22","0"
0,-1.22012662374013,0.033,0.191,0,"GRCh38-H2AC14","H2AC14","0"
0,-1.21696041896681,0.505,0.677,0,"GRCh38-ALYREF","ALYREF","0"
0,-1.21364289169169,0.996,0.998,0,"GRCh38-ACTB","ACTB","0"
0,-1.20773458358291,0.465,0.623,0,"GRCh38-NCAPD3","NCAPD3","0"
0,-1.20674158757938,0.54,0.664,0,"GRCh38-RFC3","RFC3","0"
0,-1.20615380761377,0.899,0.923,0,"GRCh38-EIF4EBP1","EIF4EBP1","0"
0,-1.20358360738261,0.059,0.314,0,"GRCh38-CDC6","CDC6","0"
0,-1.20258313080395,0.039,0.244,0,"GRCh38-H3C2","H3C2","0"
0,-1.20082702685595,0.193,0.39,0,"GRCh38-NT5E","NT5E","0"
0,-1.19640260253819,0.77,0.851,0,"GRCh38-GRB10","GRB10","0"
0,-1.19574133018632,0.719,0.823,0,"GRCh38-HRAS","HRAS","0"
0,-1.19507345721357,0.034,0.289,0,"GRCh38-SGO1","SGO1","0"
0,-1.19087098326805,0.336,0.577,0,"GRCh38-DMD","DMD","0"
0,-1.1883163921143,0.899,0.944,0,"GRCh38-CALM1","CALM1","0"
0,-1.18648059697698,0.194,0.415,0,"GRCh38-CHAF1A","CHAF1A","0"
0,-1.18447118302895,0.842,0.915,0,"GRCh38-EZR","EZR","0"
0,-1.18184792902377,0.455,0.601,0,"GRCh38-MCM7","MCM7","0"
0,-1.18138189029089,0.894,0.927,0,"GRCh38-CYCS","CYCS","0"
0,-1.18107333186244,0.892,0.927,0,"GRCh38-SMS","SMS","0"
0,-1.17640360456595,0.058,0.319,0,"GRCh38-ZWINT","ZWINT","0"
0,-1.17411909779419,0.045,0.281,0,"GRCh38-CDCA5","CDCA5","0"
0,-1.17275435831564,0.987,0.996,0,"GRCh38-HMGB1","HMGB1","0"
0,-1.17221795051584,0.966,0.976,0,"GRCh38-TPM3","TPM3","0"
0,-1.16898672332935,0.457,0.607,0,"GRCh38-UBE2T","UBE2T","0"
0,-1.16363918231031,0.711,0.814,0,"GRCh38-HMGA1","HMGA1","0"
0,-1.15880025041786,0.971,0.974,0,"GRCh38-EIF5A","EIF5A","0"
0,-1.15877632677384,0.781,0.844,0,"GRCh38-HMGB3","HMGB3","0"
0,-1.15825524562225,0.028,0.255,0,"GRCh38-KIFC1","KIFC1","0"
0,-1.15636148396154,0.651,0.782,0,"GRCh38-MICAL2","MICAL2","0"
0,-1.15280866816396,0.314,0.515,0,"GRCh38-TMEM158","TMEM158","0"
0,-1.15277633484574,0.751,0.832,0,"GRCh38-CENPX","CENPX","0"
0,-1.15118022409116,0.191,0.393,0,"GRCh38-FANCA","FANCA","0"
0,-1.15089906435563,0.373,0.597,0,"GRCh38-PSAT1","PSAT1","0"
0,-1.14993996244932,0.926,0.944,0,"GRCh38-NME1","NME1","0"
0,-1.14709792609744,0.235,0.463,0,"GRCh38-CENPN","CENPN","0"
0,-1.14536697622435,0.109,0.269,0,"GRCh38-H3C4","H3C4","0"
0,-1.14490327065439,0.772,0.849,0,"GRCh38-USP1","USP1","0"
0,-1.14479623284079,0.595,0.733,0,"GRCh38-COL8A1","COL8A1","0"
0,-1.14423473720858,0.097,0.356,0,"GRCh38-CENPM","CENPM","0"
0,-1.14277436960518,0.062,0.195,0,"GRCh38-INHBA","INHBA","0"
0,-1.14180088818118,0.054,0.301,0,"GRCh38-TROAP","TROAP","0"
0,-1.13968116420693,0.622,0.803,0,"GRCh38-CDH13","CDH13","0"
0,-1.13851679177141,0.396,0.577,0,"GRCh38-CHEK1","CHEK1","0"
0,-1.13697618662207,0.134,0.371,0,"GRCh38-MND1","MND1","0"
0,-1.13476764456975,0.156,0.364,0,"GRCh38-DEPDC1B","DEPDC1B","0"
0,-1.13473121223023,0.327,0.553,0,"GRCh38-PHF19","PHF19","0"
0,-1.13287768676482,0.065,0.264,0,"GRCh38-AURKB","AURKB","0"
0,-1.12755761662459,0.967,0.969,0,"GRCh38-SNRPB","SNRPB","0"
0,-1.12029005717589,0.404,0.598,0,"GRCh38-VRK1","VRK1","0"
0,-1.11945577061995,0.042,0.288,0,"GRCh38-ASF1B","ASF1B","0"
0,-1.11789604077826,0.062,0.293,0,"GRCh38-CENPI","CENPI","0"
0,-1.117342953361,0.568,0.679,0,"GRCh38-PHGDH","PHGDH","0"
0,-1.11558734784469,0.21,0.467,0,"GRCh38-E2F7","E2F7","0"
0,-1.11520124012817,0.401,0.621,0,"GRCh38-CTNNAL1","CTNNAL1","0"
0,-1.11470860325037,0.033,0.258,0,"GRCh38-POLQ","POLQ","0"
0,-1.11191239211459,0.854,0.89,0,"GRCh38-EXOSC8","EXOSC8","0"
0,-1.10745648013862,0.776,0.838,0,"GRCh38-RPA3","RPA3","0"
0,-1.10665983353603,0.993,0.992,0,"GRCh38-LDHA","LDHA","0"
0,-1.10149963935604,0.564,0.713,0,"GRCh38-PGP","PGP","0"
0,-1.10001497212712,0.958,0.958,0,"GRCh38-HNRNPAB","HNRNPAB","0"
0,-1.09726513310531,0.096,0.254,0,"GRCh38-H2AC12","H2AC12","0"
0,-1.09719508644302,0.031,0.275,0,"GRCh38-NCAPH","NCAPH","0"
0,-1.09389823544425,0.861,0.909,0,"GRCh38-EBNA1BP2","EBNA1BP2","0"
0,-1.09274308803355,0.891,0.913,0,"GRCh38-SLC3A2","SLC3A2","0"
0,-1.0916865662701,0.833,0.887,0,"GRCh38-ADRM1","ADRM1","0"
0,-1.09056854497575,0.94,0.953,0,"GRCh38-TXNDC17","TXNDC17","0"
0,-1.08973246670851,0.727,0.85,0,"GRCh38-LRRC59","LRRC59","0"
0,-1.08971567862695,0.573,0.723,0,"GRCh38-DDX39A","DDX39A","0"
0,-1.08206211008964,0.762,0.839,0,"GRCh38-NSD2","NSD2","0"
0,-1.08193034665504,0.408,0.631,0,"GRCh38-GGH","GGH","0"
0,-1.07744141330566,0.198,0.372,0,"GRCh38-ENSG00000276850","ENSG00000276850","0"
0,-1.073411343558,0.946,0.953,0,"GRCh38-CAV1","CAV1","0"
0,-1.06777344114063,0.974,0.98,0,"GRCh38-RAN","RAN","0"
0,-1.06705144760474,0.969,0.963,0,"GRCh38-SH3BGRL3","SH3BGRL3","0"
0,-1.06024279214234,0.465,0.627,0,"GRCh38-DBF4","DBF4","0"
0,-1.05857548637006,0.023,0.245,0,"GRCh38-MCM10","MCM10","0"
0,-1.05489701377742,0.89,0.915,0,"GRCh38-LSM4","LSM4","0"
0,-1.05449589456664,0.056,0.261,0,"GRCh38-NEIL3","NEIL3","0"
0,-1.05258146496596,0.674,0.785,0,"GRCh38-LYAR","LYAR","0"
0,-1.05253420066676,0.16,0.375,0,"GRCh38-CDT1","CDT1","0"
0,-1.0489621807278,0.906,0.931,0,"GRCh38-S100A16","S100A16","0"
0,-1.04770286448938,0.986,0.992,0,"GRCh38-PFN1","PFN1","0"
0,-1.04249868763361,0.518,0.648,0,"GRCh38-POLD3","POLD3","0"
0,-1.03346700236174,0.851,0.895,0,"GRCh38-MAP4K4","MAP4K4","0"
0,-1.03306763687969,0.015,0.204,0,"GRCh38-KIF18B","KIF18B","0"
0,-1.03291375937593,0.989,0.992,0,"GRCh38-CFL1","CFL1","0"
0,-1.02641793488081,0.018,0.219,0,"GRCh38-KIF20A","KIF20A","0"
0,-1.02151943093093,0.688,0.796,0,"GRCh38-ETS2","ETS2","0"
0,-1.01828616979136,0.334,0.546,0,"GRCh38-SPDL1","SPDL1","0"
0,-1.01737916329392,0.755,0.853,0,"GRCh38-YWHAH","YWHAH","0"
0,-1.01265678306153,0.977,0.985,0,"GRCh38-CCT5","CCT5","0"
0,-1.00765788400097,0.402,0.576,0,"GRCh38-RFC2","RFC2","0"
0,-1.00444929083385,0.886,0.92,0,"GRCh38-RAD21","RAD21","0"
0,-1.00394243162905,0.961,0.954,0,"GRCh38-PRKDC","PRKDC","0"
0,-1.00389454200551,0.138,0.351,0,"GRCh38-ARHGAP11A","ARHGAP11A","0"
0,-1.00382304447474,0.025,0.255,0,"GRCh38-PKMYT1","PKMYT1","0"
0,-1.00149546731203,0.722,0.812,0,"GRCh38-RND3","RND3","0"
0,-1.00033704873762,0.865,0.896,0,"GRCh38-SMC1A","SMC1A","0"
0,-0.998074241832631,0.243,0.452,0,"GRCh38-ALCAM","ALCAM","0"
0,-0.996788321590603,0.909,0.93,0,"GRCh38-CACYBP","CACYBP","0"
0,-0.996222741841682,0.842,0.896,0,"GRCh38-CSRP1","CSRP1","0"
0,-0.995644488086795,0.821,0.876,0,"GRCh38-CKAP5","CKAP5","0"
0,-0.994058835425327,0.987,0.992,0,"GRCh38-HNRNPA2B1","HNRNPA2B1","0"
0,-0.991692930906903,0.143,0.367,0,"GRCh38-CIP2A","CIP2A","0"
0,-0.990850160761146,0.074,0.26,0,"GRCh38-FAM83D","FAM83D","0"
0,-0.989418388167603,0.87,0.906,0,"GRCh38-TOMM5","TOMM5","0"
0,-0.987204695077461,0.564,0.726,0,"GRCh38-MAGOHB","MAGOHB","0"
0,-0.985180877876485,0.307,0.478,0,"GRCh38-PRIM1","PRIM1","0"
0,-0.98187098751813,0.935,0.951,0,"GRCh38-ANXA1","ANXA1","0"
0,-0.979145371756705,0.441,0.613,0,"GRCh38-EZH2","EZH2","0"
0,-0.977296283651343,0.238,0.432,0,"GRCh38-LIG1","LIG1","0"
0,-0.974198276168314,0.892,0.919,0,"GRCh38-PFDN2","PFDN2","0"
0,-0.974168736351495,0.875,0.914,0,"GRCh38-PSMC3","PSMC3","0"
0,-0.973745975538207,0.594,0.729,0,"GRCh38-DCTPP1","DCTPP1","0"
0,-0.972170276254864,0.938,0.949,0,"GRCh38-SNRPG","SNRPG","0"
0,-0.965196767808065,0.629,0.727,0,"GRCh38-EBP","EBP","0"
0,-0.962944588731701,0.945,0.949,0,"GRCh38-PRELID1","PRELID1","0"
0,-0.961387148884561,0.976,0.973,0,"GRCh38-PPP1R14B","PPP1R14B","0"
0,-0.958714900472107,0.322,0.507,0,"GRCh38-RFC4","RFC4","0"
0,-0.954404977105927,0.16,0.381,0,"GRCh38-MCM5","MCM5","0"
0,-0.952592096662726,0.458,0.634,0,"GRCh38-TMEM106C","TMEM106C","0"
0,-0.950179433704908,0.955,0.961,0,"GRCh38-EIF1AX","EIF1AX","0"
0,-0.94890075859143,0.524,0.699,0,"GRCh38-ACOT7","ACOT7","0"
0,-0.947706060602424,0.941,0.955,0,"GRCh38-SYNCRIP","SYNCRIP","0"
0,-0.946819308089844,0.975,0.971,0,"GRCh38-COX8A","COX8A","0"
0,-0.945960611094814,0.365,0.524,0,"GRCh38-CCDC18","CCDC18","0"
0,-0.94595474912348,0.875,0.909,0,"GRCh38-ARHGDIA","ARHGDIA","0"
0,-0.944954679521723,0.611,0.73,0,"GRCh38-CCDC34","CCDC34","0"
0,-0.942522235021481,0.913,0.922,0,"GRCh38-SRM","SRM","0"
0,-0.941392281019817,0.159,0.32,0,"GRCh38-ENSG00000290886","ENSG00000290886","0"
0,-0.941362845322188,0.939,0.958,0,"GRCh38-SRSF3","SRSF3","0"
0,-0.941304920083624,0.904,0.928,0,"GRCh38-SH3KBP1","SH3KBP1","0"
0,-0.940446452858842,0.312,0.504,0,"GRCh38-BRI3BP","BRI3BP","0"
0,-0.935497806764347,0.932,0.945,0,"GRCh38-SNRPF","SNRPF","0"
0,-0.934401499839761,0.599,0.717,0,"GRCh38-TMEM109","TMEM109","0"
0,-0.933479657715412,0.883,0.919,0,"GRCh38-STIP1","STIP1","0"
0,-0.932557456579401,0.906,0.923,0,"GRCh38-H2AZ2","H2AZ2","0"
0,-0.931864888501468,0.104,0.257,0,"GRCh38-H2AC17","H2AC17","0"
0,-0.931694607307572,0.936,0.949,0,"GRCh38-PGAM1","PGAM1","0"
0,-0.929601125971305,0.836,0.894,0,"GRCh38-PSMD2","PSMD2","0"
0,-0.928706760213811,0.989,0.992,0,"GRCh38-HSP90AA1","HSP90AA1","0"
0,-0.92824143292366,0.773,0.85,0,"GRCh38-SAR1A","SAR1A","0"
0,-0.925665101468106,0.502,0.651,0,"GRCh38-NUDT1","NUDT1","0"
0,-0.925173497052019,0.14,0.298,0,"GRCh38-CCNF","CCNF","0"
0,-0.923282282547715,0.989,0.992,0,"GRCh38-YBX1","YBX1","0"
0,-0.922718153445042,0.129,0.342,0,"GRCh38-GINS1","GINS1","0"
0,-0.919114191612258,0.729,0.825,0,"GRCh38-EEF1E1","EEF1E1","0"
0,-0.918995506248849,0.074,0.317,0,"GRCh38-FOXM1","FOXM1","0"
0,-0.918380681504783,0.672,0.789,0,"GRCh38-RBBP8","RBBP8","0"
0,-0.917994866108188,0.918,0.933,0,"GRCh38-SLC38A1","SLC38A1","0"
0,-0.917899034234368,0.815,0.855,0,"GRCh38-TUBA4A","TUBA4A","0"
0,-0.916053910404258,0.591,0.729,0,"GRCh38-FOSL1","FOSL1","0"
0,-0.915740404522355,0.463,0.621,0,"GRCh38-PLEK2","PLEK2","0"
0,-0.915583565789089,0.847,0.876,0,"GRCh38-LSM3","LSM3","0"
0,-0.915352731865086,0.902,0.924,0,"GRCh38-TCP1","TCP1","0"
0,-0.913813141004026,0.85,0.892,0,"GRCh38-LSM5","LSM5","0"
0,-0.912563458114346,0.97,0.976,0,"GRCh38-HNRNPD","HNRNPD","0"
0,-0.91175687439412,0.857,0.898,0,"GRCh38-SSRP1","SSRP1","0"
0,-0.911348472356093,0.987,0.988,0,"GRCh38-GSTP1","GSTP1","0"
0,-0.91113757498374,0.786,0.844,0,"GRCh38-CSE1L","CSE1L","0"
0,-0.911078229848994,0.116,0.321,0,"GRCh38-FANCB","FANCB","0"
0,-0.910499896737842,0.175,0.358,0,"GRCh38-C21orf58","C21orf58","0"
0,-0.908803350897286,0.165,0.385,0,"GRCh38-BMAL2","BMAL2","0"
0,-0.905956790661844,0.702,0.795,0,"GRCh38-CKAP4","CKAP4","0"
0,-0.905685422929964,0.558,0.696,0,"GRCh38-TCOF1","TCOF1","0"
0,-0.902343673464871,0.496,0.641,0,"GRCh38-DYNC2I2","DYNC2I2","0"
0,-0.901255847435062,0.841,0.883,0,"GRCh38-MRPL17","MRPL17","0"
0,-0.900715434003952,0.976,0.978,0,"GRCh38-PTGES3","PTGES3","0"
0,-0.900554695091608,0.595,0.733,0,"GRCh38-SLC20A1","SLC20A1","0"
0,-0.899513630540393,0.875,0.918,0,"GRCh38-GARS1","GARS1","0"
0,-0.898870958141864,0.938,0.944,0,"GRCh38-SNRPD1","SNRPD1","0"
0,-0.896642043779574,0.196,0.387,0,"GRCh38-SERPINB5","SERPINB5","0"
0,-0.895948937049428,0.547,0.697,0,"GRCh38-PPIF","PPIF","0"
0,-0.895755775504247,0.023,0.208,0,"GRCh38-CDCA3","CDCA3","0"
0,-0.894654057166725,0.738,0.81,0,"GRCh38-GADD45A","GADD45A","0"
0,-0.892466682834565,0.024,0.212,0,"GRCh38-CDC25C","CDC25C","0"
0,-0.892022166464104,0.781,0.883,0,"GRCh38-SPATS2L","SPATS2L","0"
0,-0.891408875112716,0.947,0.958,0,"GRCh38-DDX21","DDX21","0"
0,-0.89135452113454,0.114,0.31,0,"GRCh38-STIL","STIL","0"
0,-0.89064375082619,0.938,0.941,0,"GRCh38-PPM1G","PPM1G","0"
0,-0.890350217236687,0.715,0.813,0,"GRCh38-BUB3","BUB3","0"
0,-0.890172024093847,0.964,0.961,0,"GRCh38-CCT6A","CCT6A","0"
0,-0.889775518404807,0.311,0.511,0,"GRCh38-LRR1","LRR1","0"
0,-0.889605185666827,0.514,0.712,0,"GRCh38-WARS1","WARS1","0"
0,-0.887726768837977,0.133,0.295,0,"GRCh38-THSD4","THSD4","0"
0,-0.88685229800894,0.269,0.456,0,"GRCh38-BARD1","BARD1","0"
0,-0.886327871542922,0.234,0.423,0,"GRCh38-WDHD1","WDHD1","0"
0,-0.885320511708249,0.099,0.328,0,"GRCh38-FANCD2","FANCD2","0"
0,-0.884169261537782,0.248,0.429,0,"GRCh38-DSN1","DSN1","0"
0,-0.880888397519933,0.945,0.951,0,"GRCh38-BANF1","BANF1","0"
0,-0.880575253013214,0.745,0.83,0,"GRCh38-WDR1","WDR1","0"
0,-0.879417888728184,0.688,0.794,0,"GRCh38-UFD1","UFD1","0"
0,-0.879097641236779,0.4,0.618,0,"GRCh38-CSTA","CSTA","0"
0,-0.878928228601755,0.968,0.973,0,"GRCh38-PA2G4","PA2G4","0"
0,-0.877453205711314,0.552,0.672,0,"GRCh38-TRIB3","TRIB3","0"
0,-0.876814426345782,0.295,0.467,0,"GRCh38-MCM6","MCM6","0"
0,-0.875423132700433,0.082,0.301,0,"GRCh38-UHRF1","UHRF1","0"
0,-0.87291451462131,0.937,0.951,0,"GRCh38-SEC61G","SEC61G","0"
0,-0.872659621495731,0.093,0.271,0,"GRCh38-GTSF1","GTSF1","0"
