"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster"
0,1.90632161112095,0.96,0.557,0,"GRCh38-PCLAF","PCLAF","6"
0,1.90106322780276,0.801,0.068,0,"GRCh38-E2F1","E2F1","6"
0,1.89411889550032,0.976,0.749,0,"GRCh38-DNMT1","DNMT1","6"
0,1.8429484873252,0.774,0.194,0,"GRCh38-TK1","TK1","6"
0,1.83570115284678,0.614,0.181,0,"GRCh38-RRM2","RRM2","6"
0,1.82907583872424,0.967,0.79,0,"GRCh38-SLBP","SLBP","6"
0,1.80462243377303,0.956,0.57,0,"GRCh38-RRM1","RRM1","6"
0,1.7995436885462,0.872,0.274,0,"GRCh38-WDHD1","WDHD1","6"
0,1.79325544177041,0.925,0.547,0,"GRCh38-POLD3","POLD3","6"
0,1.77437006644783,0.673,0.13,0,"GRCh38-MYBL2","MYBL2","6"
0,1.76437454810268,0.921,0.492,0,"GRCh38-RBL1","RBL1","6"
0,1.75653521314869,0.903,0.363,0,"GRCh38-RFC4","RFC4","6"
0,1.74079621386059,0.856,0.281,0,"GRCh38-LIG1","LIG1","6"
0,1.73627453470417,0.933,0.441,0,"GRCh38-RFC2","RFC2","6"
0,1.73432167484971,0.865,0.449,0,"GRCh38-DHFR","DHFR","6"
0,1.7274259372891,0.892,0.343,0,"GRCh38-PRIM1","PRIM1","6"
0,1.72647757172444,0.91,0.439,0,"GRCh38-CHEK1","CHEK1","6"
0,1.72252196675502,0.878,0.285,0,"GRCh38-DSN1","DSN1","6"
0,1.71769276522035,0.748,0.14,0,"GRCh38-PAQR4","PAQR4","6"
0,1.71324635161045,0.992,0.957,0,"GRCh38-TUBA1B","TUBA1B","6"
0,1.71082153470418,0.715,0.102,0,"GRCh38-ASF1B","ASF1B","6"
0,1.69628602457771,0.932,0.502,0,"GRCh38-NCAPD3","NCAPD3","6"
0,1.69341926197734,0.614,0.081,0,"GRCh38-CCNE2","CCNE2","6"
0,1.69169773041628,0.973,0.791,0,"GRCh38-USP1","USP1","6"
0,1.68886172374361,0.662,0.087,0,"GRCh38-POLQ","POLQ","6"
0,1.6763367427399,0.94,0.574,0,"GRCh38-DNAJC9","DNAJC9","6"
0,1.67557437009005,0.94,0.674,0,"GRCh38-MSH6","MSH6","6"
0,1.67413843158344,0.986,0.946,0,"GRCh38-H2AZ1","H2AZ1","6"
0,1.67260192158885,0.989,0.954,0,"GRCh38-DEK","DEK","6"
0,1.66627950015201,0.785,0.118,0,"GRCh38-XRCC2","XRCC2","6"
0,1.65793276922356,0.936,0.451,0,"GRCh38-VRK1","VRK1","6"
0,1.64580042432347,0.818,0.195,0,"GRCh38-POLE2","POLE2","6"
0,1.64575530336343,0.824,0.359,0,"GRCh38-BRI3BP","BRI3BP","6"
0,1.6448155729128,0.928,0.414,0,"GRCh38-CENPH","CENPH","6"
0,1.63177306905608,0.776,0.191,0,"GRCh38-MELK","MELK","6"
0,1.63090952345888,0.748,0.162,0,"GRCh38-FANCB","FANCB","6"
0,1.6285864390533,0.988,0.895,0,"GRCh38-RANBP1","RANBP1","6"
0,1.62130411398746,0.97,0.771,0,"GRCh38-CENPX","CENPX","6"
0,1.61119035322295,0.846,0.239,0,"GRCh38-KNTC1","KNTC1","6"
0,1.60173217360137,0.924,0.629,0,"GRCh38-DCTPP1","DCTPP1","6"
0,1.59766678358615,0.69,0.185,0,"GRCh38-DIAPH3","DIAPH3","6"
0,1.59448008483764,0.988,0.957,0,"GRCh38-PRKDC","PRKDC","6"
0,1.58754039680096,0.897,0.542,0,"GRCh38-MYO19","MYO19","6"
0,1.57319210786456,0.788,0.177,0,"GRCh38-GINS1","GINS1","6"
0,1.57183237173309,0.983,0.789,0,"GRCh38-STMN1","STMN1","6"
0,1.57163845165358,0.916,0.548,0,"GRCh38-TMEM97","TMEM97","6"
0,1.56425624504181,0.919,0.557,0,"GRCh38-MSH2","MSH2","6"
0,1.55467883891136,0.912,0.605,0,"GRCh38-PRIM2","PRIM2","6"
0,1.5452464558057,0.815,0.252,0,"GRCh38-LMNB1","LMNB1","6"
0,1.54043247053336,0.814,0.313,0,"GRCh38-BARD1","BARD1","6"
0,1.53959608560981,0.929,0.602,0,"GRCh38-PGP","PGP","6"
0,1.53774754112907,0.775,0.128,0,"GRCh38-RAD51AP1","RAD51AP1","6"
0,1.53193929628084,0.788,0.203,0,"GRCh38-POLA2","POLA2","6"
0,1.52826562034321,0.701,0.07,0,"GRCh38-CDC45","CDC45","6"
0,1.51694351595168,0.799,0.148,0,"GRCh38-MCM2","MCM2","6"
0,1.50341974391103,0.991,0.956,0,"GRCh38-HNRNPAB","HNRNPAB","6"
0,1.49688065102501,0.964,0.781,0,"GRCh38-NSD2","NSD2","6"
0,1.48907243896585,0.571,0.071,0,"GRCh38-EXO1","EXO1","6"
0,1.48681776559706,0.786,0.217,0,"GRCh38-POLE","POLE","6"
0,1.48177557480003,0.922,0.511,0,"GRCh38-CENPJ","CENPJ","6"
0,1.47764582706444,0.676,0.259,0,"GRCh38-GLYATL2","GLYATL2","6"
0,1.47175373861638,0.672,0.05,0,"GRCh38-ZNF367","ZNF367","6"
0,1.46690749374107,0.803,0.16,0,"GRCh38-CENPM","CENPM","6"
0,1.4653095494569,0.712,0.117,0,"GRCh38-PSMC3IP","PSMC3IP","6"
0,1.45801676163504,0.623,0.083,0,"GRCh38-PKMYT1","PKMYT1","6"
0,1.45779322937715,0.983,0.947,0,"GRCh38-DUT","DUT","6"
0,1.45203916204032,0.83,0.377,0,"GRCh38-CEP128","CEP128","6"
0,1.44582793112293,0.901,0.512,0,"GRCh38-RAD18","RAD18","6"
0,1.44479349123799,0.757,0.243,0,"GRCh38-NCAPG2","NCAPG2","6"
0,1.44406079123633,0.911,0.686,0,"GRCh38-NDUFAF6","NDUFAF6","6"
0,1.43895849131612,0.535,0.088,0,"GRCh38-ESCO2","ESCO2","6"
0,1.4387181458846,0.694,0.196,0,"GRCh38-MND1","MND1","6"
0,1.4356578450587,0.855,0.327,0,"GRCh38-MAD2L1","MAD2L1","6"
0,1.43243317310678,0.869,0.461,0,"GRCh38-CTNNAL1","CTNNAL1","6"
0,1.4295044839038,0.943,0.654,0,"GRCh38-TOPBP1","TOPBP1","6"
0,1.42662879376428,0.883,0.594,0,"GRCh38-CASP8AP2","CASP8AP2","6"
0,1.42517895173991,0.681,0.096,0,"GRCh38-BLM","BLM","6"
0,1.40766062266998,0.941,0.643,0,"GRCh38-MTHFD1","MTHFD1","6"
0,1.40667799717239,0.68,0.17,0,"GRCh38-ZGRF1","ZGRF1","6"
0,1.40231525217,0.885,0.493,0,"GRCh38-UBE2T","UBE2T","6"
0,1.39815026783277,0.977,0.867,0,"GRCh38-TFDP1","TFDP1","6"
0,1.37886305038558,0.964,0.79,0,"GRCh38-RPA3","RPA3","6"
0,1.37884893244266,0.939,0.634,0,"GRCh38-TMPO","TMPO","6"
0,1.36904090706739,0.973,0.862,0,"GRCh38-EXOSC8","EXOSC8","6"
0,1.36873925200357,0.831,0.383,0,"GRCh38-UNG","UNG","6"
0,1.35642074884063,0.679,0.254,0,"GRCh38-MASTL","MASTL","6"
0,1.35407942987486,0.737,0.205,0,"GRCh38-MCM8","MCM8","6"
0,1.35368184061276,0.936,0.704,0,"GRCh38-RBBP8","RBBP8","6"
0,1.35325704233597,0.807,0.267,0,"GRCh38-DDX11","DDX11","6"
0,1.35247709710376,0.691,0.154,0,"GRCh38-DNA2","DNA2","6"
0,1.3518504309469,0.98,0.895,0,"GRCh38-LSM4","LSM4","6"
0,1.33897859822072,0.934,0.652,0,"GRCh38-DTYMK","DTYMK","6"
0,1.33835144668813,0.983,0.902,0,"GRCh38-CYCS","CYCS","6"
0,1.33805467699856,0.935,0.669,0,"GRCh38-HAT1","HAT1","6"
0,1.33615143732772,0.972,0.872,0,"GRCh38-SMC1A","SMC1A","6"
0,1.33515112597717,0.661,0.12,0,"GRCh38-CENPI","CENPI","6"
0,1.33354786566178,0.982,0.93,0,"GRCh38-NME1","NME1","6"
0,1.33110252815048,0.845,0.486,0,"GRCh38-EZH2","EZH2","6"
0,1.32977345864637,0.778,0.341,0,"GRCh38-LRP8","LRP8","6"
0,1.32693113396324,0.986,0.967,0,"GRCh38-SNRPB","SNRPB","6"
0,1.32504537035825,0.934,0.618,0,"GRCh38-SMC2","SMC2","6"
0,1.31910457503144,0.984,0.937,0,"GRCh38-PPM1G","PPM1G","6"
0,1.31890154266553,0.973,0.799,0,"GRCh38-CSE1L","CSE1L","6"
0,1.31733756280385,0.954,0.786,0,"GRCh38-NOLC1","NOLC1","6"
0,1.31254531706314,0.731,0.281,0,"GRCh38-E2F7","E2F7","6"
0,1.31016352669682,0.975,0.853,0,"GRCh38-GGCT","GGCT","6"
0,1.30780756639308,0.973,0.913,0,"GRCh38-SRM","SRM","6"
0,1.30756797138074,0.928,0.722,0,"GRCh38-NETO2","NETO2","6"
0,1.30671349751558,0.829,0.361,0,"GRCh38-LRR1","LRR1","6"
0,1.30646622355165,0.808,0.351,0,"GRCh38-TRIP13","TRIP13","6"
0,1.30078418079185,0.982,0.936,0,"GRCh38-NOP56","NOP56","6"
0,1.29917166967832,0.872,0.564,0,"GRCh38-RPA2","RPA2","6"
0,1.29305869484856,0.822,0.362,0,"GRCh38-CDCA7L","CDCA7L","6"
0,1.29133979116891,0.969,0.879,0,"GRCh38-TOMM5","TOMM5","6"
0,1.28993141365006,0.988,0.919,0,"GRCh38-PAICS","PAICS","6"
0,1.28789257480132,0.992,0.975,0,"GRCh38-RAN","RAN","6"
0,1.2818925967689,0.573,0.109,0,"GRCh38-CDCA5","CDCA5","6"
0,1.28149310491699,0.75,0.179,0,"GRCh38-XRCC3","XRCC3","6"
0,1.27896756752344,0.836,0.445,0,"GRCh38-SLF1","SLF1","6"
0,1.26962162285259,0.988,0.969,0,"GRCh38-PA2G4","PA2G4","6"
0,1.26608799628143,0.846,0.519,0,"GRCh38-USP37","USP37","6"
0,1.26329425711681,0.617,0.077,0,"GRCh38-RAD51","RAD51","6"
0,1.26156229019667,0.981,0.896,0,"GRCh38-BRIX1","BRIX1","6"
0,1.26152703486962,0.991,0.951,0,"GRCh38-KPNB1","KPNB1","6"
0,1.25986550041899,0.871,0.532,0,"GRCh38-DYNC2I2","DYNC2I2","6"
0,1.25824055218147,0.749,0.242,0,"GRCh38-CENPW","CENPW","6"
0,1.25363462984616,0.845,0.505,0,"GRCh38-POLR3K","POLR3K","6"
0,1.25135383020337,0.682,0.157,0,"GRCh38-FANCD2","FANCD2","6"
0,1.24892322500468,0.897,0.594,0,"GRCh38-TCOF1","TCOF1","6"
0,1.24709369579828,0.819,0.413,0,"GRCh38-RFWD3","RFWD3","6"
0,1.24612741187678,0.95,0.823,0,"GRCh38-TOMM40","TOMM40","6"
0,1.23935858954735,0.788,0.264,0,"GRCh38-ENSG00000291224","ENSG00000291224","6"
0,1.2362892603548,0.982,0.941,0,"GRCh38-SUPT16H","SUPT16H","6"
0,1.23500814113627,0.9,0.441,0,"GRCh38-CKS1B","CKS1B","6"
0,1.23475087818331,0.666,0.124,0,"GRCh38-GINS4","GINS4","6"
0,1.23367192053484,0.744,0.216,0,"GRCh38-C21orf58","C21orf58","6"
0,1.2328704672274,0.832,0.456,0,"GRCh38-PNP","PNP","6"
0,1.22986392672434,0.98,0.938,0,"GRCh38-SNRPD1","SNRPD1","6"
0,1.22598577012598,0.829,0.461,0,"GRCh38-ZMYND19","ZMYND19","6"
0,1.22489490305689,0.974,0.913,0,"GRCh38-CMSS1","CMSS1","6"
0,1.22124929472154,0.991,0.961,0,"GRCh38-CCT6A","CCT6A","6"
0,1.21986253103886,0.968,0.844,0,"GRCh38-GMPS","GMPS","6"
0,1.21927545615796,0.939,0.742,0,"GRCh38-POLE3","POLE3","6"
0,1.21900388810242,0.974,0.905,0,"GRCh38-EIF4EBP1","EIF4EBP1","6"
0,1.21028385599728,0.595,0.096,0,"GRCh38-TCF19","TCF19","6"
0,1.20759301703569,0.966,0.867,0,"GRCh38-SIVA1","SIVA1","6"
0,1.20311494997279,0.996,0.979,0,"GRCh38-CCT5","CCT5","6"
0,1.20043829748347,0.78,0.366,0,"GRCh38-NR2C2AP","NR2C2AP","6"
0,1.19392829942897,0.978,0.911,0,"GRCh38-DKC1","DKC1","6"
0,1.19045622680292,0.804,0.38,0,"GRCh38-CENPQ","CENPQ","6"
0,1.1844297841176,0.634,0.128,0,"GRCh38-ZWINT","ZWINT","6"
0,1.18388227877946,0.977,0.903,0,"GRCh38-PARP1","PARP1","6"
0,1.18157658302787,0.846,0.478,0,"GRCh38-CTPS1","CTPS1","6"
0,1.17243380177146,0.741,0.253,0,"GRCh38-RFC5","RFC5","6"
0,1.16799397683573,0.718,0.177,0,"GRCh38-HAUS8","HAUS8","6"
0,1.16650470051144,0.614,0.226,0,"GRCh38-BMAL2","BMAL2","6"
0,1.16340410826096,0.912,0.695,0,"GRCh38-EXOSC9","EXOSC9","6"
0,1.16309863158342,0.724,0.203,0,"GRCh38-CDC7","CDC7","6"
0,1.16102102069587,0.649,0.131,0,"GRCh38-DSCC1","DSCC1","6"
0,1.15736044916666,0.611,0.083,0,"GRCh38-ORC1","ORC1","6"
0,1.15508567145864,0.627,0.197,0,"GRCh38-ANLN","ANLN","6"
0,1.15256899914938,0.899,0.606,0,"GRCh38-TTF2","TTF2","6"
0,1.14710880721406,0.925,0.7,0,"GRCh38-PPIH","PPIH","6"
0,1.14455302624021,0.802,0.404,0,"GRCh38-CCDC18","CCDC18","6"
0,1.13690149207028,0.913,0.635,0,"GRCh38-RAD1","RAD1","6"
0,1.13533785104429,0.715,0.298,0,"GRCh38-CENPN","CENPN","6"
0,1.13274651027303,0.973,0.924,0,"GRCh38-SMC3","SMC3","6"
0,1.13227936718747,0.84,0.506,0,"GRCh38-TMEM106C","TMEM106C","6"
0,1.12862041170718,0.712,0.22,0,"GRCh38-RMI2","RMI2","6"
0,1.12768961230849,0.635,0.162,0,"GRCh38-NCAPG","NCAPG","6"
0,1.12688822284446,0.894,0.618,0,"GRCh38-YEATS4","YEATS4","6"
0,1.12566088970148,0.708,0.195,0,"GRCh38-TIMELESS","TIMELESS","6"
0,1.12408422636075,0.981,0.944,0,"GRCh38-NOP58","NOP58","6"
0,1.12222283205617,0.913,0.661,0,"GRCh38-NUP155","NUP155","6"
0,1.11933234090589,0.821,0.359,0,"GRCh38-MIS18A","MIS18A","6"
0,1.11608974080758,0.887,0.539,0,"GRCh38-NUDT1","NUDT1","6"
0,1.10668564529417,0.931,0.708,0,"GRCh38-NUP107","NUP107","6"
0,1.10468428011581,0.969,0.886,0,"GRCh38-GCSH","GCSH","6"
0,1.10339101664585,0.675,0.227,0,"GRCh38-SLC29A1","SLC29A1","6"
0,1.09729516012857,0.774,0.298,0,"GRCh38-PARPBP","PARPBP","6"
0,1.09412949375742,0.967,0.86,0,"GRCh38-LSM5","LSM5","6"
0,1.08296728146943,0.973,0.907,0,"GRCh38-BAZ1B","BAZ1B","6"
0,1.07574082699987,0.672,0.202,0,"GRCh38-CIP2A","CIP2A","6"
0,1.07510985904246,0.638,0.162,0,"GRCh38-STIL","STIL","6"
0,1.06546798238092,0.669,0.281,0,"GRCh38-SYTL4","SYTL4","6"
0,1.05983108980378,0.596,0.131,0,"GRCh38-PBK","PBK","6"
0,1.05952172095895,0.931,0.673,0,"GRCh38-HMGB2","HMGB2","6"
0,1.05886607652536,0.471,0.091,0,"GRCh38-ENSG00000227598","ENSG00000227598","6"
0,1.05802843129467,0.798,0.426,0,"GRCh38-TIPIN","TIPIN","6"
0,1.05288432686655,0.599,0.111,0,"GRCh38-SHCBP1","SHCBP1","6"
0,1.05230625955828,0.789,0.281,0,"GRCh38-KIF22","KIF22","6"
0,1.05099628077905,0.996,0.984,0,"GRCh38-HSPD1","HSPD1","6"
0,1.04398562857007,0.771,0.361,0,"GRCh38-CEP152","CEP152","6"
0,1.04284937755946,0.69,0.22,0,"GRCh38-LIN9","LIN9","6"
0,1.04133733778636,0.659,0.164,0,"GRCh38-CHAF1B","CHAF1B","6"
0,1.03283411470948,0.521,0.088,0,"GRCh38-RAD54L","RAD54L","6"
0,1.03269171987659,0.989,0.967,0,"GRCh38-ANP32B","ANP32B","6"
0,1.03150840248808,0.693,0.253,0,"GRCh38-POLD1","POLD1","6"
0,1.02779695571629,0.742,0.255,0,"GRCh38-ZWILCH","ZWILCH","6"
0,1.02299197597169,0.539,0.135,0,"GRCh38-CCNE1","CCNE1","6"
0,1.0157776814078,0.96,0.846,0,"GRCh38-HPRT1","HPRT1","6"
0,1.01245229203111,0.775,0.352,0,"GRCh38-SASS6","SASS6","6"
0,1.0122697098716,0.7,0.192,0,"GRCh38-C5orf34","C5orf34","6"
0,1.00933250132204,0.382,0.087,0,"GRCh38-E2F8","E2F8","6"
0,1.00384662690287,0.79,0.39,0,"GRCh38-PHF19","PHF19","6"
0,1.00294095303499,0.693,0.296,0,"GRCh38-PDSS1","PDSS1","6"
0,0.997680089581819,0.964,0.849,0,"GRCh38-POLD2","POLD2","6"
0,0.996607461588284,0.596,0.204,0,"GRCh38-PTPRG-AS1","PTPRG-AS1","6"
0,0.995456067849542,0.565,0.107,0,"GRCh38-KIF15","KIF15","6"
0,0.991412861049978,0.66,0.247,0,"GRCh38-SLC25A10","SLC25A10","6"
0,0.987240502840881,0.86,0.4,0,"GRCh38-KIF20B","KIF20B","6"
0,0.982201173669266,0.678,0.283,0,"GRCh38-RMI1","RMI1","6"
0,0.980742300047705,0.85,0.507,0,"GRCh38-DBF4","DBF4","6"
0,0.978230523523661,0.812,0.278,0,"GRCh38-PRC1","PRC1","6"
0,0.976632261850938,0.554,0.097,0,"GRCh38-NCAPH","NCAPH","6"
0,0.976022224283966,0.623,0.131,0,"GRCh38-CIT","CIT","6"
0,0.965147839781381,0.443,0.114,0,"GRCh38-NEIL3","NEIL3","6"
0,0.956200812364456,0.577,0.104,0,"GRCh38-SGO1","SGO1","6"
0,0.951606661450184,0.49,0.059,0,"GRCh38-CDC25A","CDC25A","6"
0,0.94958479510386,0.523,0.128,0,"GRCh38-CCDC15","CCDC15","6"
0,0.946404417844321,0.746,0.338,0,"GRCh38-CDK1","CDK1","6"
0,0.942276581707959,0.515,0.084,0,"GRCh38-RAD54B","RAD54B","6"
0,0.933352505470751,0.663,0.244,0,"GRCh38-DONSON","DONSON","6"
0,0.932879409625519,0.594,0.174,0,"GRCh38-RNASEH2A","RNASEH2A","6"
0,0.925387721915152,0.652,0.128,0,"GRCh38-BUB1B","BUB1B","6"
0,0.924093732720128,0.516,0.085,0,"GRCh38-MYBL1","MYBL1","6"
0,0.923758147592299,0.707,0.294,0,"GRCh38-TACC3","TACC3","6"
0,0.919505862358595,0.559,0.09,0,"GRCh38-PLK4","PLK4","6"
0,0.918082378951348,0.705,0.309,0,"GRCh38-MTBP","MTBP","6"
0,0.917039994936094,0.545,0.099,0,"GRCh38-TONSL","TONSL","6"
0,0.912337911888601,0.56,0.137,0,"GRCh38-CCDC150","CCDC150","6"
0,0.906395478261151,0.546,0.104,0,"GRCh38-KIF24","KIF24","6"
0,0.898221423633213,0.529,0.072,0,"GRCh38-AUNIP","AUNIP","6"
0,0.880034737622534,0.604,0.194,0,"GRCh38-CDK2","CDK2","6"
0,0.86714587844985,0.608,0.195,0,"GRCh38-ZNF519","ZNF519","6"
0,0.863865632353944,0.659,0.121,0,"GRCh38-TTK","TTK","6"
0,0.857530315918749,0.576,0.124,0,"GRCh38-CEP55","CEP55","6"
0,0.856169158551979,0.462,0.064,0,"GRCh38-DDIAS","DDIAS","6"
0,0.852826814761354,0.452,0.093,0,"GRCh38-SPC25","SPC25","6"
0,0.847787886647429,0.458,0.082,0,"GRCh38-WDR62","WDR62","6"
0,0.842896339548175,0.403,0.067,0,"GRCh38-KIF18B","KIF18B","6"
0,0.840124768726281,0.55,0.18,0,"GRCh38-CHRNA5","CHRNA5","6"
0,0.83561573531303,0.813,0.417,0,"GRCh38-ECT2","ECT2","6"
0,0.835183339971836,0.871,0.414,0,"GRCh38-NUSAP1","NUSAP1","6"
0,0.834232701517412,0.536,0.131,0,"GRCh38-ZNF695","ZNF695","6"
0,0.829955544016497,0.572,0.205,0,"GRCh38-SLC25A19","SLC25A19","6"
0,0.808503166964449,0.602,0.21,0,"GRCh38-SUV39H2","SUV39H2","6"
0,0.804868847911247,0.407,0.079,0,"GRCh38-ERCC6L","ERCC6L","6"
0,0.796303024398414,0.51,0.121,0,"GRCh38-POC1A","POC1A","6"
0,0.791996947599772,0.618,0.228,0,"GRCh38-CEP72","CEP72","6"
0,0.78966460050458,0.548,0.143,0,"GRCh38-KNL1","KNL1","6"
0,0.785007602529457,0.511,0.119,0,"GRCh38-TEDC1","TEDC1","6"
0,0.782563651089539,0.611,0.19,0,"GRCh38-MKI67","MKI67","6"
0,0.77447424599705,0.464,0.06,0,"GRCh38-TEDC2","TEDC2","6"
0,0.767411552032414,0.454,0.076,0,"GRCh38-TICRR","TICRR","6"
0,0.764518124464904,0.688,0.278,0,"GRCh38-KIF23","KIF23","6"
0,0.763472804867527,0.587,0.203,0,"GRCh38-CENPO","CENPO","6"
0,0.760942422694404,0.53,0.159,0,"GRCh38-GINS3","GINS3","6"
0,0.759460623239274,0.49,0.137,0,"GRCh38-FIGNL1","FIGNL1","6"
0,0.758910776344338,0.478,0.083,0,"GRCh38-ENSG00000267698","ENSG00000267698","6"
0,0.749720559163342,0.916,0.42,0,"GRCh38-TPX2","TPX2","6"
0,0.747846965847726,0.621,0.212,0,"GRCh38-DEPDC1B","DEPDC1B","6"
0,0.746767548241971,0.598,0.198,0,"GRCh38-ENSG00000290886","ENSG00000290886","6"
0,0.722439569936235,0.411,0.074,0,"GRCh38-SKA3","SKA3","6"
0,0.721411356400992,0.437,0.068,0,"GRCh38-RECQL4","RECQL4","6"
0,0.720474003325425,0.469,0.133,0,"GRCh38-DBF4B","DBF4B","6"
0,0.718539614436184,0.341,0.034,0,"GRCh38-TERT","TERT","6"
0,0.697321851449746,0.44,0.094,0,"GRCh38-KIFC1","KIFC1","6"
0,0.681638476058016,0.426,0.1,0,"GRCh38-SPC24","SPC24","6"
0,0.680908257794566,0.332,0.018,0,"GRCh38-E2F2","E2F2","6"
0,0.671931081433127,0.586,0.159,0,"GRCh38-CDC20","CDC20","6"
0,0.671535192976847,0.451,0.1,0,"GRCh38-CKAP2L","CKAP2L","6"
0,0.650196810320932,0.567,0.135,0,"GRCh38-BUB1","BUB1","6"
0,0.639393082871238,0.466,0.096,0,"GRCh38-OIP5","OIP5","6"
0,0.605850232182092,0.382,0.067,0,"GRCh38-ENSG00000197332","ENSG00000197332","6"
0,0.573907625609087,0.406,0.095,0,"GRCh38-MTFR2","MTFR2","6"
0,0.56323716201347,0.408,0.096,0,"GRCh38-IGFLR1","IGFLR1","6"
0,0.562911492262094,0.381,0.071,0,"GRCh38-HROB","HROB","6"
0,0.55885003311801,0.393,0.084,0,"GRCh38-TRAIP","TRAIP","6"
0,0.55535367790879,0.407,0.099,0,"GRCh38-H3C2","H3C2","6"
0,0.549862194573859,0.363,0.059,0,"GRCh38-EME1","EME1","6"
0,0.539024636544938,0.363,0.077,0,"GRCh38-SKA1","SKA1","6"
0,0.523605445963622,0.51,0.131,0,"GRCh38-NUF2","NUF2","6"
0,0.502267763436777,0.363,0.083,0,"GRCh38-CHTF18","CHTF18","6"
0,0.493188287998923,0.356,0.07,0,"GRCh38-PASK","PASK","6"
0,0.479421390298345,0.907,0.416,0,"GRCh38-CENPF","CENPF","6"
0,0.461525888547384,0.488,0.12,0,"GRCh38-CDCA8","CDCA8","6"
0,0.456509640713151,0.329,0.062,0,"GRCh38-ENSG00000278903","ENSG00000278903","6"
0,0.442995380377796,0.464,0.118,0,"GRCh38-GTSE1","GTSE1","6"
0,0.433445718667518,0.693,0.196,0,"GRCh38-UBE2C","UBE2C","6"
0,0.424261877788519,0.864,0.335,0,"GRCh38-TOP2A","TOP2A","6"
0,0.406913892963845,0.715,0.279,0,"GRCh38-CENPE","CENPE","6"
0,0.379654914770027,0.256,0.039,0,"GRCh38-BRME1","BRME1","6"
0,0.317122216861726,0.673,0.178,0,"GRCh38-ASPM","ASPM","6"
0,0.250179342583287,0.469,0.115,0,"GRCh38-DEPDC1","DEPDC1","6"
1.97626258336499e-323,1.18025735791684,0.999,0.99,1.42887737302455e-318,"GRCh38-HMGB1","HMGB1","6"
1.97626258336499e-323,0.837471399017183,0.79,0.392,1.42887737302455e-318,"GRCh38-SPDL1","SPDL1","6"
1.33397724377137e-321,0.605089584178161,0.661,0.253,9.64492226791573e-317,"GRCh38-SGO2","SGO2","6"
