rank	gene_id	gene_symbol	moderated_t	p_value	fdr	fitted_log_expr_difference	average_expression	B	contrast_id	model_id	symbol_resolution_rank	retained_for_gsea
15	GRCh38-ENSG00000289990	ENSG00000289990	5.29820201064323	2.86410707628786e-07	0.000281841154975254	0.831281034143687	-0.126734746043764	6.45060250029295	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
16	GRCh38-GRTP1-AS1	GRTP1-AS1	5.28639241957243	3.03271285915053e-07	0.000285457394294564	0.934940148818929	0.00924844046549437	6.40225725895238	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
17	GRCh38-ARHGEF2-AS2	ARHGEF2-AS2	5.26909551122926	3.29719767831211e-07	0.000288234027446868	0.885258599921463	0.0722011153549784	6.32636719825746	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
18	GRCh38-LINC02054	LINC02054	5.25917252221653	3.45891089278556e-07	0.000288234027446868	0.875798301265702	-0.0503698682731279	6.28029948537658	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
19	GRCh38-LNP1	LNP1	5.25477110760268	3.53308377239958e-07	0.000288234027446868	0.806294135889123	2.49091721721458	6.28489135171815	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
20	GRCh38-ANKK1	ANKK1	5.22949690464088	3.98988201701891e-07	0.000296159310328485	0.840425801650062	0.00445638242270881	6.15189490084034	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
21	GRCh38-ENSG00000286577	ENSG00000286577	5.21895012549224	4.19702895931712e-07	0.000296159310328485	0.925672988211976	0.196878762223628	6.11378975111831	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
22	GRCh38-LILRA6	LILRA6	5.17969886585869	5.06374077955804e-07	0.000342227249824872	0.824892684878953	-0.0296092427405119	5.93242962149418	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
23	GRCh38-LGR6	LGR6	5.16939302272079	5.37471776712349e-07	0.000342227249824872	0.993571902015608	1.99572716681341	5.90538061414031	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
24	GRCh38-LINC02986	LINC02986	5.16767363106246	5.36242212486625e-07	0.000342227249824872	0.834477216318247	-0.00535588927345895	5.88083489775406	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
25	GRCh38-LINC02050	LINC02050	5.14400656357199	6.00102099277535e-07	0.000360556100302001	0.914817490424289	0.101878542708514	5.77966602937384	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
26	GRCh38-ADRA2B	ADRA2B	5.12069161855987	6.7020013324644e-07	0.000360556100302001	0.843978557013191	0.0553757798684916	5.68089407788323	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
27	GRCh38-ENSG00000287170	ENSG00000287170	5.12050264716566	6.70799529445741e-07	0.000360556100302001	0.816531521087276	0.0518270072165343	5.67806574959159	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
28	GRCh38-CD247	CD247	5.10803816600199	7.11505196112557e-07	0.000360556100302001	0.860052922462525	0.128619258347631	5.6279920042344	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
29	GRCh38-RHOD	RHOD	5.10065023700805	7.36752730116481e-07	0.000360556100302001	0.867359957344363	0.20724298643468	5.59907163102263	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
30	GRCh38-ENSG00000227388	ENSG00000227388	5.09176743363389	7.68260791099745e-07	0.000360556100302001	0.823444711818707	-0.0406136412944805	5.55159923048246	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
31	GRCh38-ALPK3	ALPK3	5.08954910532029	7.76331074779024e-07	0.000360556100302001	1.02885271307498	0.800382077456641	5.56350622762073	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
32	GRCh38-ENSG00000232286	ENSG00000232286	5.08895029316395	7.78523609932031e-07	0.000360556100302001	0.830577684103751	0.0269913942813034	5.54303183237637	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
33	GRCh38-ENSG00000260710	ENSG00000260710	5.08790819135182	7.82353566974005e-07	0.000360556100302001	0.801791664078925	0.0813474749440029	5.53822784185363	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
34	GRCh38-ENSG00000287238	ENSG00000287238	5.08787298839653	7.82483264259146e-07	0.000360556100302001	0.810708452798625	-0.0626224384024175	5.534649114453	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
35	GRCh38-TOMM20L	TOMM20L	5.08779582084959	7.82767643502889e-07	0.000360556100302001	0.851932114986538	-0.0215713573703228	5.53612043224436	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
36	GRCh38-HYI-AS1	HYI-AS1	5.07666024704426	8.24872836365233e-07	0.000371785358060409	0.847961386389887	-0.00649197141373939	5.48620895988977	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
37	GRCh38-ENSG00000273445	ENSG00000273445	5.07198677179718	8.43190929878649e-07	0.000371785358060409	0.952274357014	0.0342026814468427	5.46775262121349	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
38	GRCh38-ENSG00000257359	ENSG00000257359	5.06811463512025	8.58666354243634e-07	0.000371785358060409	0.861190420087731	-0.0220975721209804	5.45257383352392	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
39	GRCh38-ENSG00000287214	ENSG00000287214	5.05733032413903	9.03232724585101e-07	0.000383413436363585	0.850794538044307	0.0166529078344781	5.40458964427123	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
40	GRCh38-SMIM41	SMIM41	5.04937777860407	9.37525062217031e-07	0.000390316924460317	0.836366598686972	0.112190103570537	5.37233490388448	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
41	GRCh38-LINC02828	LINC02828	5.04168803560307	9.71882529591792e-07	0.000394383937152668	0.933646981018726	0.796463026207298	5.35271514236896	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
42	GRCh38-GBX1	GBX1	5.03909775428713	9.83728237158485e-07	0.000394383937152668	0.827555721346774	-0.0929816489509712	5.32567449155664	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
43	GRCh38-ZNF252P-AS1	ZNF252P-AS1	5.02393541671212	1.0559259460675e-06	0.000401048084323075	0.800723701429504	0.0304841222157404	5.26262147017574	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
44	GRCh38-ENSG00000287459	ENSG00000287459	5.01348586686494	1.10864444341485e-06	0.000412005578815245	0.84340777120803	-0.0428581976535964	5.21777320891269	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
45	GRCh38-RDH10-AS1	RDH10-AS1	5.01075468171552	1.12283842903134e-06	0.000412005578815245	0.893162315761376	0.3064705223364	5.21530047728733	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
46	GRCh38-THBS4-AS1	THBS4-AS1	4.99509979478134	1.20765738329256e-06	0.000426436232260411	0.861064537547082	0.0207839399546133	5.14021477857261	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
47	GRCh38-ENSG00000244358	ENSG00000244358	4.99268888327868	1.221259476195e-06	0.000426436232260411	0.967472091504376	0.339368453637722	5.13581957588017	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
48	GRCh38-ENSG00000241593	ENSG00000241593	4.97479672809194	1.32694651086624e-06	0.000455985158948305	0.784739597916942	0.00162956659541503	5.05283853412552	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
49	GRCh38-WFDC5	WFDC5	4.95492799043086	1.45469009006887e-06	0.000484501319383091	0.873608888226649	0.0514478763194299	4.97305015599925	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
50	GRCh38-TEKTIP1	TEKTIP1	4.94683368012855	1.51007628486163e-06	0.000495327901378325	0.854694837125239	0.398640544655729	4.94266422945442	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
51	GRCh38-ENSG00000288025	ENSG00000288025	4.94129065972324	1.54917689741354e-06	0.000500569114210533	0.927749406518492	0.57341065441452	4.92138108614067	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
52	GRCh38-ENSG00000285018	ENSG00000285018	4.91979083426386	1.71031880248228e-06	0.000544510172866749	0.883547850825394	0.238415812944861	4.8251561306091	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
53	GRCh38-TBR1	TBR1	4.91240803741691	1.76930614502744e-06	0.00055512621353187	0.799390630121865	0.0109156235409252	4.79110881799722	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
54	GRCh38-AK5	AK5	4.89734653808547	1.89581034742321e-06	0.000570355264267791	0.878685912570807	0.277994477612248	4.73386753279751	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
55	GRCh38-ENSG00000273151	ENSG00000273151	4.89597109614223	1.90778945617405e-06	0.000570355264267791	0.827953412981425	0.0977026403973525	4.72450966768317	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
56	GRCh38-NTSR1	NTSR1	4.89498019735598	1.91646481374031e-06	0.000570355264267791	0.852690993253676	0.157583667258138	4.72028561578726	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
57	GRCh38-DAND5	DAND5	4.89421086242267	1.92322667520665e-06	0.000570355264267791	0.97123139439508	0.491325186800268	4.72352856095292	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
58	GRCh38-FGF9	FGF9	4.88761230858086	1.98217853099651e-06	0.000577634625097393	0.780295922686473	-0.072378665381065	4.68628905684919	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
59	GRCh38-ENSG00000287938	ENSG00000287938	4.88553065013074	2.00113616713495e-06	0.000577634625097393	0.792140168583376	-0.0966880635656383	4.67816506776226	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
60	GRCh38-LINC01665	LINC01665	4.87342103116676	2.11494470039064e-06	0.00060245312919417	0.756278561969308	0.311633129822983	4.63465705930617	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
61	GRCh38-LINC02988	LINC02988	4.86785329213527	2.16934846669232e-06	0.000609924999421066	0.827522628540513	0.137035379820989	4.60685099841492	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
62	GRCh38-DISC1-IT1	DISC1-IT1	4.86295346615862	2.21834334646546e-06	0.000615704039841419	0.799123249354577	0.00937722435047175	4.58672220629186	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
63	GRCh38-BRINP1	BRINP1	4.84896111239792	2.36421986926504e-06	0.000647886024679984	0.806821981368122	0.163122835771505	4.53152351962681	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
64	GRCh38-ENSG00000289446	ENSG00000289446	4.8427787748233	2.43158825537203e-06	0.000658018176756864	0.794652125385513	0.00273804081425047	4.50205421121805	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
65	GRCh38-TAFA3	TAFA3	4.83854712123548	2.47876597464541e-06	0.000662503760309859	0.823030118908267	0.166125922576839	4.48767514564954	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
66	GRCh38-MMP25	MMP25	4.83434058275679	2.5265399671942e-06	0.000667037362802283	0.927989922825338	0.487828427246025	4.47271317833019	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
67	GRCh38-FREM3	FREM3	4.82283893991714	2.66175237039621e-06	0.000688784299513956	0.808615941516002	-0.0427342999531118	4.41720052243208	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
68	GRCh38-ENSG00000287223	ENSG00000287223	4.8219455407141	2.67254289616945e-06	0.000688784299513956	0.815005717247371	0.0740157467424762	4.41664213026383	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
69	GRCh38-INTS6-AS1	INTS6-AS1	4.81108255175618	2.80717579753032e-06	0.000711664054706976	0.755000282119768	1.83392714112872	4.36902427263358	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
70	GRCh38-ENSG00000290421	ENSG00000290421	4.80492980595953	2.88631390833073e-06	0.000711664054706976	0.875625868376142	0.30147694124118	4.35066113903851	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
71	GRCh38-ENSG00000258752	ENSG00000258752	4.80474123090174	2.8887731321059e-06	0.000711664054706976	0.798447647914613	0.00503864189088669	4.34444229472293	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
72	GRCh38-ENSG00000267481	ENSG00000267481	4.80334056526471	2.90710279694186e-06	0.000711664054706976	0.759880815503463	-0.00186316133902195	4.33841005896855	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
73	GRCh38-STAP1	STAP1	4.80031679982185	2.94705687152362e-06	0.000711664054706976	0.809193894264784	0.00352785062187821	4.3255965199096	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
74	GRCh38-ENSG00000263494	ENSG00000263494	4.79945391955716	2.95855535699699e-06	0.000711664054706976	0.827465509370589	0.157892295132644	4.32485628990413	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
75	GRCh38-GSTM2	GSTM2	4.7964962645367	2.99829796886415e-06	0.000713298381625715	0.825012428204554	0.301794355496101	4.31538040593733	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
76	GRCh38-ENSG00000224794	ENSG00000224794	4.79254911572995	3.05214070109513e-06	0.000718215152587048	0.859520337127168	0.296484809021522	4.2974069647845	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
77	GRCh38-GRIK5	GRIK5	4.78397146674213	3.17238669508839e-06	0.000738483866257726	0.893323240125261	0.708545403654386	4.26644005496104	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
78	GRCh38-ENSG00000281920	ENSG00000281920	4.77956414967859	3.23593738151936e-06	0.000745263918856517	0.829901700404103	0.13137208485118	4.24184538404911	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
79	GRCh38-SCN2B	SCN2B	4.76620560422637	3.43615915720232e-06	0.000746618942601497	0.720369704325926	0.349230306122605	4.19385214533919	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
80	GRCh38-LINC01087	LINC01087	4.76473224852647	3.45896099976143e-06	0.000746618942601497	0.732496016788561	-0.0273086416638757	4.17973583538564	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
81	GRCh38-ACKR1	ACKR1	4.76430578617341	3.46558820260446e-06	0.000746618942601497	0.779917902045646	0.396259062791925	4.18514443305143	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
82	GRCh38-MLIP-AS1	MLIP-AS1	4.76326173907582	3.48186442513117e-06	0.000746618942601497	0.81089377505454	0.0856361490268479	4.17560440964369	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
83	GRCh38-ENSG00000233920	ENSG00000233920	4.76317416010994	3.48323309172485e-06	0.000746618942601497	0.74135074997512	-0.0684157674134908	4.17258357864777	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
84	GRCh38-ENSG00000264456	ENSG00000264456	4.75518542501694	3.61028822302598e-06	0.000766265977845975	0.74846164077185	-0.0083224024572384	4.14079905941334	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
85	GRCh38-C17orf98	C17orf98	4.75274915623864	3.64991759727171e-06	0.000767155981197431	0.785091047199749	0.0371233057519617	4.13233046738508	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
86	GRCh38-ENSG00000290123	ENSG00000290123	4.7459937103735	3.76201341903457e-06	0.000783113735660378	0.969657761189332	0.351074177787898	4.10808987129929	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
87	GRCh38-ENSG00000275236	ENSG00000275236	4.7414468337196	3.83932479760973e-06	0.000788395817358954	0.800592760653052	0.20936551525053	4.08829812142071	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
88	GRCh38-ENSG00000235575	ENSG00000235575	4.74023295884179	3.860222487877e-06	0.000788395817358954	0.758292032418928	-0.0452984960867182	4.07914502851411	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
89	GRCh38-LINC00482	LINC00482	4.73189204946174	4.00681470196234e-06	0.000809791101272175	0.808670444815536	0.110397772638334	4.04866294711339	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
90	GRCh38-HCG22	HCG22	4.73005634670255	4.03979116529146e-06	0.000809791101272175	0.777286462831786	-0.019533375987374	4.03895703264165	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
91	GRCh38-ENSG00000234699	ENSG00000234699	4.7171862401638	4.27845488745075e-06	0.000849763943655241	0.78244399984667	0.119627784866324	3.98935711263455	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
92	GRCh38-ENSG00000287859	ENSG00000287859	4.71446841776941	4.33056602949225e-06	0.000852294763386161	0.739174424228873	-0.0539186409250852	3.97556437214982	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
93	GRCh38-ENSG00000265073	ENSG00000265073	4.70278171212956	4.56170684295354e-06	0.000889697220208119	0.767839815407751	0.199541435288918	3.93171991723085	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
94	GRCh38-CELA2B	CELA2B	4.69783288087118	4.66313179444638e-06	0.000901358394803302	0.811229767564644	-0.0114394458996646	3.90808857764616	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
95	GRCh38-ENSG00000251414	ENSG00000251414	4.69487643480257	4.72475749237175e-06	0.000905188273914655	0.761950563488097	0.00556485664154424	3.89691586424783	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
96	GRCh38-LAX1	LAX1	4.68615094661633	4.91125034899347e-06	0.000929165636876873	0.766418611760315	0.777522389203817	3.86679757460755	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
97	GRCh38-PLBD1	PLBD1	4.68258046606929	4.98959277627251e-06	0.000929165636876873	0.785234548010403	0.105712917846097	3.84792356024264	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
98	GRCh38-TOP2A	TOP2A	4.6795580179288	5.05863069356088e-06	0.000929165636876873	0.411951368975529	8.24486519690154	3.381724694454	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
99	GRCh38-LINC00449	LINC00449	4.67909759944682	5.06717303343568e-06	0.000929165636876873	0.753595343326994	-0.0013369465883644	3.83315844801319	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
100	GRCh38-ENSG00000290695	ENSG00000290695	4.67846298486617	5.08143367666717e-06	0.000929165636876873	0.754377608984157	0.00742289560648825	3.83057373404302	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
101	GRCh38-DPPA2	DPPA2	4.67731060955609	5.10742809313815e-06	0.000929165636876873	0.746395782811246	-0.0704742450138216	3.82504592220289	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
102	GRCh38-CATSPER3	CATSPER3	4.67227638259059	5.22249760624581e-06	0.000929823975127369	0.768456179815847	0.0623051910198453	3.80604672122367	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
103	GRCh38-IL5RA	IL5RA	4.67124683695967	5.24633629329971e-06	0.000929823975127369	0.813536565843914	0.107118731384127	3.80263046502043	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
104	GRCh38-SCP2D1-AS1	SCP2D1-AS1	4.66972847287697	5.28168490060707e-06	0.000929823975127369	0.744503388341301	-0.132528075054838	3.7939335236116	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
105	GRCh38-ENSG00000230896	ENSG00000230896	4.66967873395214	5.28284673382911e-06	0.000929823975127369	0.794196355756045	0.124256594941042	3.7963755352476	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
106	GRCh38-ENSG00000267627	ENSG00000267627	4.66185579513771	5.46867939960703e-06	0.000937001338901834	0.745917835712711	-0.0759274380330223	3.76326387845154	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
107	GRCh38-PSTPIP1	PSTPIP1	4.66069639552544	5.49675135297394e-06	0.000937001338901834	0.763658933455623	0.285136325287545	3.76231697190355	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
108	GRCh38-ENSG00000235834	ENSG00000235834	4.65543101693599	5.62599658155071e-06	0.000945508743581962	0.70847851221191	0.0577039888665728	3.73927950149763	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
109	GRCh38-ZSCAN5A-AS1	ZSCAN5A-AS1	4.65495020001373	5.63794370247351e-06	0.000945508743581962	0.889705042142567	0.225116949655037	3.73896069011613	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
110	GRCh38-LINC00852	LINC00852	4.65143036473145	5.72615071602524e-06	0.000945508743581962	0.784039069290801	0.0206718505195727	3.72243432494799	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
111	GRCh38-ENSG00000288929	ENSG00000288929	4.6482491148815	5.80701587705794e-06	0.000945508743581962	0.758158051683704	0.111533854778615	3.7100856921766	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
112	GRCh38-ENSG00000239381	ENSG00000239381	4.64818310564078	5.80870538576382e-06	0.000945508743581962	0.777782850492146	-0.0414761902695652	3.70866369094922	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
113	GRCh38-CD7	CD7	4.64643591946756	5.85359727737751e-06	0.00094570542879064	0.737156085939294	-0.129701259227544	3.70111525885821	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
114	GRCh38-ENSG00000254222	ENSG00000254222	4.64426031137829	5.90996447884522e-06	0.000946785327751186	0.7551072484124	0.0437891218463452	3.69382065621712	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
115	GRCh38-CD200	CD200	4.64241227197238	5.95825533069047e-06	0.000946785327751186	0.750332557241176	-0.0232896989787812	3.68688807892379	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
116	GRCh38-ENSG00000272966	ENSG00000272966	4.63939161731557	6.0380073676285e-06	0.000946785327751186	0.768729126113736	0.0659218166547668	3.674666618799	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
117	GRCh38-ENSG00000271893	ENSG00000271893	4.63930858198199	6.0402141477775e-06	0.000946785327751186	0.885644615845682	0.120540872373505	3.67512564729199	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
118	GRCh38-EXD1	EXD1	4.6370245933299	6.10121993398553e-06	0.000946785327751186	0.709106994235647	-0.030857414315833	3.66410255742343	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
119	GRCh38-S100Z	S100Z	4.63622630140612	6.12268215091533e-06	0.000946785327751186	0.822340706660793	0.120423731014732	3.6620896136734	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
120	GRCh38-ENSG00000286782	ENSG00000286782	4.63079740174696	6.27058048887442e-06	0.000959077203661538	0.845411043670967	0.358658587574886	3.64201228158714	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
121	GRCh38-ENSG00000259732	ENSG00000259732	4.62536024629628	6.42215060230825e-06	0.000959077203661538	0.814012234123935	0.378500619414897	3.61979090621858	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
122	GRCh38-MRLN	MRLN	4.6206965604616	6.55496551549223e-06	0.000959077203661538	0.780685095827644	-0.00352545822995995	3.59947481502089	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
123	GRCh38-RASA4	RASA4	4.62053523426488	6.5596068708241e-06	0.000959077203661538	0.728981566440412	0.219177786946697	3.60126170078433	primary_adjacent_state	ETP_reference_balanced_threshold_2_24	1	TRUE
