collection_id	collection_label	collection_display_order	pathway_id	pathway_label	pathway_display_order	selected_direction	selected_rank_within_direction	pseudotime	standardized_activity
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.17	-0.0360469568264762
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.172	-0.0204918866124541
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.174	-0.00474951378446682
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.176	0.0111825205273417
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.178	0.0273022174971801
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.18	0.0436032206036132
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.182	0.0600789838601759
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.184	0.0767229612804033
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.186	0.0935286068778313
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.188	0.110489374665996
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.19	0.12759871865843
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.192	0.144850092868672
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.194	0.162236951310256
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.196	0.179752747996718
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.198	0.197390936941593
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.2	0.215144972158416
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.202	0.233008307660723
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.204	0.25097439746205
H	Hallmark	1	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	1	positive	1	0.206	0.269036695575931
