collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	nPermSimple	retry_round	leading_edge_genes	model_id
H	Hallmark	HALLMARK_MYC_TARGETS_V1	Myc Targets V1	primary_adjacent_state	8.66504195217779e-76	4.33252097608889e-74	2.27529933693615	-0.761989859267417	-4.5476510177494	200	negative	10000	0	MCM5;PCNA;MCM6;KPNB1;TYMS;LSM7;SNRPG;DUT;TFDP1;SRM;MCM7;NDUFAB1;MCM2;PPM1G;SRSF2;TXNL4A;PSMA4;RANBP1;USP1;NME1;MCM4;SNRPD1;NOP56;H2AZ1;PRDX4;HSPE1;PHB2;RFC4;SET;PSMA7;EIF1AX;NHP2;SNRPD3;SSBP1;GLO1;RAN;ABCE1;CDC45;PSMB2;MRPL9;NAP1L1;ERH;PSMA1;PA2G4;PHB1;SRSF7;C1QBP;HPRT1;XRCC6;HSP90AB1;CTPS1;UBE2L3;PSMA2;SNRPD2;CCT2;SNRPA;SERBP1;COX5A;PTGES3;PRDX3;CDK4;NPM1;VDAC3;SLC25A3;EIF4A1;EIF2S2;FBL;LSM2;SRSF3;TUFM;EIF4E;DEK;VDAC1;POLE3;HNRNPR;PSMB3;CCT7;TRIM28;CCT3;PSMD8;HNRNPD;NOLC1;EEF1B2;PCBP1;GNL3;PSMD3;SRPK1;SSB;TOMM70;HDAC2;CYC1;RPS10;RRP9;PSMD1;PPIA;AIMP2;HSPD1;G3BP1;PSMA6;SNRPA1;HDDC2;SRSF1;EPRS1;RNPS1;APEX1;EIF2S1;PSMC4;XPO1;RPL18;RPS5;RPS3;POLD2;PABPC4;SYNCRIP;CCT5;RSL1D1;EIF3D;SNRPB2;SF3B3;PSMD7;ACP1;CCT4;PRPS2;RRM1;NOP16;CLNS1A;DDX18;RPL22;PSMC6;EIF3J;RPL6;CDK2;PWP1;RACK1;CBX3;COPS5;AP3S1;RPS6;U2AF1;DDX21;GSPT1;CUL1;CAD;EXOSC7;YWHAQ;RPL14	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Oxidative Phosphorylation	primary_adjacent_state	2.80140801208669e-60	7.00352003021672e-59	2.02488858003307	-0.704928200302555	-4.20709988270476	200	negative	10000	0	UQCR10;BAX;NDUFAB1;UQCRFS1;MRPL11;MRPS15;MPC1;ATP5F1D;MRPL34;TIMM8B;ATP5MC1;CYCS;NDUFA6;ATP5MC3;NDUFS8;MRPL15;LDHB;SLC25A11;PHB2;ATP5PF;TIMM9;FXN;POLR2F;NDUFB2;HSD17B10;TOMM22;COX7B;ATP5ME;NDUFC2;NDUFS6;TIMM13;MRPS12;NDUFA4;COX5A;ATP5MF;PRDX3;VDAC3;SLC25A3;ISCU;UQCRH;COX15;ATP5MG;UQCRB;NDUFA1;SUCLG1;MRPL35;SDHA;ATP5F1B;VDAC1;IMMT;NDUFS3;SLC25A5;NDUFA8;ATP5F1C;CPT1A;PDHA1;TIMM10;ATP6V0B;COX5B;NDUFS7;TIMM50;ATP5PO;SDHD;ATP5F1E;TOMM70;ATP5F1A;FDX1;CYC1;VDAC2;COX11;NDUFB8;ECI1;ATP5PB;HCCS;NDUFB7;NDUFA9;GRPEL1;CYB5R3;COX4I1;SDHB;NDUFB3;OXA1L;AFG3L2;ATP6V1F;FH;UQCR11;ECHS1;UQCRC2;NDUFV2;NDUFC1;PDHB;SLC25A6;DLAT;HSPA9;NDUFA2;ACAT1;NDUFB4;NDUFB1;ETFB;UQCRQ;IDH3G;ATP6AP1;ALAS1;COX7C;ACAA1;NDUFA7;MRPS30;NDUFA5;MRPS11;ATP6V0E1;IDH1;CS;COX7A2;CYB5A;COX6C;COX10;NDUFB6;MTX2;ETFA;MDH2;COX8A;PMPCA;GPX4;TCIRG1;ATP1B1;NDUFV1;COX6B1;DLD;ATP6V1E1;UQCRC1;TIMM17A;COX17;OGDH;ACAA2;COX7A2L;MDH1;NDUFB5	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_E2F_TARGETS	E2f Targets	primary_adjacent_state	7.19173243111526e-51	1.19862207185254e-49	1.85963097536535	-0.663015135989915	-3.95695745986251	200	negative	10000	0	POLD3;MCM5;PCNA;LIG1;MCM6;MCM3;UNG;DUT;MCM7;POLE;POLA2;GINS3;MCM2;SLBP;TCF19;DONSON;RAD51C;MMS22L;CDC25A;CNOT9;SRSF2;TIPIN;RANBP1;USP1;RAD51AP1;NME1;MCM4;UBE2T;GINS1;RFC2;NOP56;H2AZ1;ATAD2;PRDX4;HELLS;MSH2;RAN;CSE1L;CCNE1;NAP1L1;SNRPB;DSCC1;BRCA1;H2AX;NASP;PA2G4;SMC3;DNMT1;RFC3;XRCC6;CTPS1;SMC6;PRKDC;CDK4;RRM2;DCK;RPA1;SSRP1;E2F8;RPA2;DCTPP1;LYAR;BARD1;DEK;SMC1A;POP7;BRCA2;HMGA1;CENPM;CHEK2;HNRNPD;NOLC1;DCLRE1B;TUBB;TMPO;DDX39A;ORC6;POLD1;EED;ASF1B;MELK;PSIP1;RAD1;PSMC3IP;PAICS;POLE4;CCP110;IPO7;SRSF1;EIF2S1;MYBL2;XPO1;POLD2;RPA3;ZW10;SYNCRIP;LUC7L3;PHF5A;TBRG4;CDC25B;NUP107;TUBG1;PNN;EZH2;MLH1;PDS5B;TIMELESS;CHEK1;RBBP7;AK2;RAD50;SUV39H1;LMNB1;RFC1;PRIM2;CTCF;PPM1D;HUS1;JPT1;NAA38;NBN;GSPT1;TP53;PRPS1;KIF18B;PLK4;UBR7;CBX5;SHMT1;MRE11	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_DNA_REPAIR	Dna Repair	primary_adjacent_state	1.76752504653741e-26	2.20940630817177e-25	1.33449749081658	-0.577027082054702	-3.36314100921505	148	negative	10000	0	POLD3;PCNA;LIG1;FEN1;TYMS;SAC3D1;DUT;POLA2;CDA;RAD51;NME1;ADRM1;RFC2;PRIM1;PNP;RFC4;POLR1H;POLR2F;ITPA;POLR2I;GTF2H5;RFC3;HPRT1;RFC5;CSTF3;POLR2J;DGCR8;CCNO;NUDT9;POLA1;SSRP1;RPA2;NFX1;ALYREF;ZWINT;GTF3C5;UMPS;EDF1;AK3;NT5C3A;POLD1;APRT;DDB2;NME4;GUK1;SUPT4H1;POLE4;DAD1;RPA3;NELFCD;NELFE;POLR2E;POLR2K;SNAPC5;TARBP2;SF3A3;NME3;POLR2G;CANT1;TAF9;POLR2H;RBX1;SMAD5;NT5C;MRPL40;DGUOK;POLH;TP53;GPX4;RAE1;BCAP31;POLR2D;COX17;ERCC4;MPC2;NCBP2;DCTN4;IMPDH2;CLP1;SURF1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_G2M_CHECKPOINT	G2m Checkpoint	primary_adjacent_state	4.77574510895555e-25	4.77574510895555e-24	1.29512308741004	-0.492179759183267	-2.92474881395366	198	negative	10000	0	MCM5;MCM6;KPNB1;CHAF1A;MCM3;GINS2;RBL1;TFDP1;CCND1;E2F1;POLE;POLA2;MCM2;CDC25A;NSD2;SRSF2;SQLE;SNRPD1;H2AZ1;CDC6;EXO1;CDC45;H2AX;NASP;CDK4;DKC1;FANCC;TNPO2;RPA2;BARD1;SRSF10;CDC7;POLQ;SMC1A;BRCA2;HMGA1;CASP8AP2;HNRNPD;NOLC1;RAD54L;STIL;ORC5;TMPO;DDX39A;ORC6;FBXO5;E2F2;DTYMK;E2F3;LIG3;G3BP1;SRSF1;MYBL2;XPO1;CUL5;AMD1;SYNCRIP;CDC25B;EZH2;PDS5B;HSPA8;ATF5;CHEK1;NCL;MAPK14;UCK2;PAFAH1B1;SUV39H1;MEIS2;LMNB1;PRIM2;CTCF;HUS1;JPT1;E2F4;GSPT1;CUL1;MTF2;UPF1;CHMP1A;PLK4	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_MTORC1_SIGNALING	Mtorc1 Signaling	primary_adjacent_state	9.99384751783585e-25	8.32820626486321e-24	1.28710367230144	-0.498000692609123	-2.94994609578961	197	negative	10000	0	UNG;MCM2;CDC25A;PSMA4;SQLE;MCM4;ATP5MC1;PNP;PRDX1;TOMM40;SLC1A5;HSPE1;GSR;ELOVL6;PSME3;PSAT1;GMPS;SLC37A4;TMEM97;HPRT1;HMBS;PSMB5;RRM2;CACYBP;EIF2S2;RPA1;DHFR;CCT6A;DHCR24;EBP;SDF2L1;HMGCR;IMMT;UCHL5;QDPR;PSMA3;POLR3G;DDX39A;EEF1E1;PPA1;PITPNB;RRP9;ACLY;PPIA;NFYC;PSMD12;ARPC5L;HSPD1;NMT1;PSMG1;RPN1;EPRS1;PDAP1;PSMC4;CYP51A1;SSR1;LDLR;STIP1;SCD;TXNRD1;RDH11;SEC11A;ACTR3;TUBG1;IFI30;HSPA9;DHCR7;FADS1;SKAP2;FADS2;PSMC6;TRIB3;G6PD;IDH1;COPS5;ME1;PSMD13;CORO1A;NUFIP1;HSPA4;ACACA;SRD5A1;SORD;INSIG1;WARS1;CYB5B	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_MYC_TARGETS_V2	Myc Targets V2	primary_adjacent_state	5.23577728540961e-19	3.73984091814972e-18	1.12391496374483	-0.728355892767414	-3.59704629502943	58	negative	10000	0	MCM5;UNG;SRM;MRTO4;MCM4;NOP56;SLC19A1;HSPE1;PA2G4;PHB1;TMEM97;RABEPK;IMP4;EXOSC5;CDK4;NPM1;DCTPP1;NOLC1;LAS1L;NDUFAF4;GNL3;UTP20;FARSA;RRP9;AIMP2;HSPD1;TCOF1;NIP7;NOC4L;TBRG4;PUS1;PPAN;NOP16;WDR43;DDX18;BYSL;CBX3;IPO4;GRWD1;SORD;PLK4;MPHOSPH10	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_ADIPOGENESIS	Adipogenesis	primary_adjacent_state	4.60133853314917e-14	2.87583658321823e-13	0.965327754226083	-0.402584878159387	-2.38651766341664	191	negative	10000	0	UQCR10;NDUFAB1;SAMM50;SLC1A5;MRPL15;SLC19A1;ELOVL6;CHCHD10;COX7B;REEP5;SOD1;PRDX3;JAGN1;RAB34;PREB;SUCLG1;RTN3;TALDO1;IMMT;NDUFS3;COQ9;QDPR;SLC25A10;ATP5PO;SLC5A6;DNAJC15;CYC1;ACLY;NDUFB7;MYLK;GRPEL1;SLC25A1;NMT1;PEMT;MTCH2;SDHB;ESRRA;DHRS7B;GHITM;UQCR11;ECHS1;GPAT4;GPHN;TKT;DLAT;DHCR7;ETFB;AK2;PEX14;UQCRQ;IDH3G;RMDN3;ATL2;ATP1B3;NDUFA5;CMBL;IDH1;ELMOD3;CS;ME1;DRAM2;NKIRAS1;MDH2;COX8A;DHRS7;GPX4;COQ3;ITSN1;SCARB1;SLC66A3;STAT5A;DDT;DLD;UQCRC1;ACADS;ACAA2;RNF11;CMPK1;CD151;PPARG;FAH;STOM;RETSAT;PTCD3	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Fatty Acid Metabolism	primary_adjacent_state	8.69973975036563e-14	4.83318875020313e-13	0.954541630725724	-0.452146423550946	-2.62776119325744	138	negative	10000	0	ACAT2;H2AZ1;ADSL;HSD17B10;CBR1;NSDHL;DHCR24;GRHPR;RAP1GDS1;SUCLG1;SDHA;MIX23;CPT1A;PDHA1;HSDL2;ACOT8;PRDX6;SDHD;PCBD1;NTHL1;SMS;ECI1;HCCS;UROD;YWHAH;APEX1;FH;ECHS1;CBR3;S100A10;PDHB;RDH11;HSP90AA1;ERP29;NCAPH2;UROS;IDH3G;ECI2;ACAA1;IDH1;ME1;MDH2;NBN;CRYZ;BCKDHB;DLD;ACOT2;ACADS;HMGCS1;ACAA2;ALDH9A1;MDH1;FASN;METAP1;IDI1;ALAD;RETSAT;SUCLG2;PTPRG;UBE2L6;PTS;PSME1;ALDH3A2;AADAT;IDH3B;CA2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Unfolded Protein Response	primary_adjacent_state	6.23922888674085e-13	3.11961444337043e-12	0.921426003494898	-0.48057375908061	-2.67529001148268	110	negative	10000	0	EIF4EBP1;NOP56;BANF1;NHP2;PSAT1;EXOSC4;H2AX;EXOSC9;EXOSC5;NPM1;DKC1;EIF4A1;PREB;EIF4E;LSM4;SPCS1;NOLC1;EXOC2;CEBPG;RRP9;EEF2;EIF4G1;EIF2S1;GOSR2;SSR1;POP4;YIF1A;SEC11A;KHSRP;SRPRB;SDAD1;HSPA9;EIF4A3;DDX10;EXOSC1;TARS1;NFYA;EXOSC2;GEMIN4;LSM1;PDIA5;SPCS3;EDC4;ATP6V0D1;RPS14;CXXC1;WFS1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_UV_RESPONSE_UP	Uv Response Up	primary_adjacent_state	3.12680582000498e-09	1.42127537272954e-08	0.774939030136436	-0.372597588818278	-2.17007423981493	147	negative	10000	0	FEN1;EIF2S3;SELENOW;CHRNA5;RFC4;CCNE1;H2AX;BTG3;PRKACA;PSMC3;AP2S1;BID;HYAL2;MSX1;SIGMAR1;NKX2-5;POLE3;CDC34;CEBPG;FKBP4;PPIF;GRPEL1;UROD;RPN1;PDAP1;FURIN;ATP6V1F;AMD1;PARP2;STK25;STIP1;ARRB2;CDC5L;RAB27A;CLCN2;PPT1;GGH;ALAS1;ACAA1;CDK2;CCND3;POLR2H;PPAT;SPR;PRKCD;GCH1;CLTB;TARS1;DDX21;MARK2;PRPF3;DNAJA1;CYB5B;SHOX2;TYRO3;BSG;TGFBRAP1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Reactive Oxygen Species Pathway	primary_adjacent_state	3.17914138299047e-08	1.3246422429127e-07	0.719512826338911	-0.552530376932408	-2.58798033225053	47	negative	10000	0	TXN;NDUFA6;PRDX1;PRDX4;GSR;SOD1;SRXN1;MGST1;ATOX1;LAMTOR5;PRDX6;HMOX2;STK25;TXNRD1;GLRX2;NDUFB4;G6PD;EGLN2;GCLM;GPX4;TXNRD2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	primary_adjacent_state	1.22416511747496e-05	4.70832737490368e-05	0.593325476396405	-0.394828263603374	-2.02635530516123	71	negative	10000	0	ACAT2;FDFT1;SQLE;SREBF2;TMEM97;PLAUR;ETHE1;NSDHL;EBP;HMGCR;FDPS;MVD;FABP5;CYP51A1;MVK;LDLR;SCD;TNFRSF12A;DHCR7;ATF5;FADS2;TRIB3;PLSCR1;PCYT2;HMGCS1;FASN;PPARG;IDI1;ACTG1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Interferon Alpha Response	primary_adjacent_state	2.88186356674737e-05	0.000102923698812406	0.575610261071129	-0.333035806112365	-1.81942227804918	96	negative	10000	0	PROCR;SLC25A28;PSME2;SAMD9L;PSMA3;USP18;PSMB8;UBA7;HELZ2;TRIM14;CD47;IFI30;GMPR;RNF31;IFI35;PARP12;PLSCR1;RIPK2;CASP1;CSF1;WARS1;PNPT1;CASP8;TAP1;OAS1;UBE2L6;PSME1;PSMB9;TRIM25;SP110;CCRL2;MVB12A;PARP14;HERC6;PARP9;ISG15;EIF2AK2;CNP;IFI44L;NMI;OGFR	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Pi3k Akt Mtor Signaling	primary_adjacent_state	8.32329003178289e-05	0.00027744300105943	0.538434096309916	-0.322557183000033	-1.76389699419228	98	negative	10000	0	E2F1;YWHAB;ARHGDIA;PIN1;CDK4;UBE2N;EIF4E;PRKAR2A;PPP1CA;CFL1;SFN;PFN1;ACTR3;GRK2;TIAM1;HRAS;TRAF2;TRIB3;CDK2;CSNK2B;THEM4;DUSP3;AP2M1;PLA2G12A;MAPK9;PTPN11;ACACA;CDK1;ARPC3;UBE2D3;CAMK4;AKT1S1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	primary_adjacent_state	0.000486680121312719	0.00152087537910224	0.49849310876659	-0.24057722745187	-1.42961580098648	198	negative	10000	0	SAC3D1;TUBGCP3;ARHGDIA;SSH2;SMC3;SMC1A;BRCA2;TLK1;BCR;OPHN1;EZR;FBXO5;CLIP1;ARAP3;NIN;ABR;MAP3K11;TUBD1;SHROOM1;CDC42EP1;PREX1;CEP72;UXT;TIAM1;PCGF5;ARHGEF2;ARHGAP29;TUBGCP5;DOCK4;PAFAH1B1;ROCK1;LMNB1;RFC1;CD2AP;CDC42EP2;MAP1S;PKD2;CTTN;TBCD;PCNT;GEMIN4;ITSN1;MYO9B;KPTN;ALMS1;CDC42;CEP131;CDK1;CEP192;NOTCH2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_P53_PATHWAY	P53 Pathway	primary_adjacent_state	0.000631060849978844	0.00185606132346718	0.477270815362862	-0.240410705534715	-1.43382053685296	194	negative	10000	0	PCNA;BAX;PROCR;RAD51C;LDHB;EI24;ISCU;HINT1;NOL8;SPHK1;TRIAP1;DDB2;SP1;SFN;UPP1;CDKN2AIP;CCP110;RPS12;WRAP73;ZNF365;RPL18;VWA5A;S100A10;DCXR;IFI30;TPD52L1;PMM1;MAPKAPK3;HRAS;STEAP3;TRIB3;BLCAP;CCND3;TM7SF3;WWP1;RACK1;RPL36;PPM1D;POLH;TP53;DNTTIP2;CASP1;TNFSF9;CD81;VAMP8;FDXR;CDK5R1;H1-2;PIDD1;TAP1;HMOX1;STOM;RETSAT;H2AC25;SLC3A2;AK1;EPHA2;ELP1;OSGIN1;CGRRF1;COQ8A;RAD9A;DEF6;TPRKB;SERPINB5;TGFB1;BMP2;SEC61A1;ABHD4	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_GLYCOLYSIS	Glycolysis	primary_adjacent_state	0.00257230557026799	0.00714529325074441	0.431707695803346	-0.225742628770714	-1.3386373825756	185	negative	10000	0	TXN;POLR3K;PAXIP1;CLN6;RPE;SLC37A4;NASP;SOD1;NSDHL;GALK1;TALDO1;SLC25A10;ALG1;B3GALT6;AK3;FUT8;COG2;RARS1;FKBP4;PPIA;ARPP19;B3GAT3;SLC35A3;GFUS;GMPPB;PSMC4;CHPF2;GALE;RBCK1;B4GALT2;G6PD;CASP6;IDH1;PC;ME1;CYB5A;MDH2;PRPS1;B4GALT7;BPNT1;TPST1;CD44;SLC25A13;DLD;DCN;NDUFV3;GNPDA1;ALDH9A1;CDK1;MDH1;SDC3;GPC1;PKM;VCAN;GLCE;NT5E;PGAM1;GOT2;HAX1;GNE;ALDH7A1;XYLT2;PGLS;EXT2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Androgen Response	primary_adjacent_state	0.00361173192229809	0.00950455769025815	0.431707695803346	-0.276331932981638	-1.51157264213464	97	negative	10000	0	CCND1;ADRM1;GSR;PA2G4;XRCC6;STK39;CENPN;DHCR24;HMGCR;ABCC4;SMS;UBE2I;XRCC5;DBI;SCD;FKBP5;UBE2J1;FADS1;CCND3;CDC14B;TMEM50A;CAMKK2;SORD;INSIG1;SPCS3;AKAP12;HMGCS1;KRT8;NKX3-1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_PEROXISOME	Peroxisome	primary_adjacent_state	0.00904843202234644	0.0226210800558661	0.380730400722792	-0.264054757007227	-1.44094615776401	95	negative	10000	0	CLN6;PRDX1;MSH2;ITGB1BP1;CTPS1;SOD1;DHCR24;FDPS;ACOT8;TSPO;YWHAH;ISOC1;ABCD3;RDH11;NUDT19;FADS1;PEX14;HRAS;ECI2;ACAA1;IDH1;PEX11B;SLC25A19;SLC35B2;PEX13;ALDH9A1;SLC23A2;IDI1;GSTK1;RETSAT;MVP	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	primary_adjacent_state	0.0186161960905988	0.0443242764061877	0.106710889259626	0.358676686445124	1.39884410299216	116	positive	10000	0	CDH16;ITGB1BP2;YPEL1;EDN2;TGM1;EPHA5;GDNF;STAG3;IL5;UPK3B;PKP1;FGFR3;GPRC5C;SLC5A5;EFHD1;DLK2;SMPX;IGFBP2;FGF22;TCF7L1;CACNA1F;PDK2;TFCP2L1;KCNN1;CD80;GAMT;EGF;ARPP21;CALCB;TFAP2B;SLC6A3;MACROH2A2;TG;KRT5;ABCB11;SIDT1;TAS2R4;MYO15A;NPHS1;CELSR2;GRID2;THRB;SGK1;RYR1;SLC30A3;P2RX6;EDN1;CAMK1D;HSD11B2;DCC;KRT15;FGGY;CPA2;BTG2;C5;BMPR1B;ENTPD7;SLC29A3;RSAD2;MAGIX;ZBTB16;NUDT11	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_APOPTOSIS	Apoptosis	primary_adjacent_state	0.0278672354890496	0.0633346261114763	0.352487857583619	-0.218833960374399	-1.26575325574204	149	negative	10000	0	CCND1;BAX;DAP3;GSR;BRCA1;BTG3;SOD1;BID;EBP;CAV1;TSPO;VDAC2;PAK1;CDC25B;TNFRSF12A;SLC20A1;PPP3R1;PPT1;ROCK1;CDK2;CASP6;GCH1;CASP4;PEA15;GPX4;CASP1;DNAJA1;GPX1;CD44;BCAP31;DCN;CASP2;IL18;CASP8;FDXR;TAP1;HMOX1;KRT18;RETSAT;RELA;DNM1L;BGN;CASP3;PDGFRB;DFFA;TIMP1;RHOT2;PTK2;BMP2;WEE1;BCL2L1;GNA15	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_PROTEIN_SECRETION	Protein Secretion	primary_adjacent_state	0.0420841683366733	0.091487322471029	0.318279675040437	-0.236215895752858	-1.28969388961661	94	negative	10000	0	NAPG;SOD1;AP2S1;COG2;RER1;TMX1;GOSR2;NAPA;ZW10;PPT1;CLTA;AP2M1;STAM;AP3S1;OCRL;VPS45;CTSC;KRT18;ATP1A1;DNM1L;TMED2;CD63;YIPF6;CLCN3;USO1;ARF1;ARFGEF2;GLA;ERGIC3;RAB14;TOM1L1;ATP7A	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Estrogen Response Late	primary_adjacent_state	0.0661060238648917	0.137720883051858	0.287805130535564	-0.194590905131283	-1.17150104045214	181	negative	10000	0	SLC29A1;GINS2;FDFT1;CCND1;BCL2;CDC6;XRCC3;BTG3;HPRT1;ITPK1;NXT1;RABEP1;STIL;CAV1;MOCS2;CHPT1;FKBP4;SFN;PPIF;FABP5;DYNLT3;GFUS;MICB;FOXC1;GALE;DCXR;FKBP5;TPD52L1;RBBP8;DHCR7;TIAM1;ETFB	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Interferon Gamma Response	primary_adjacent_state	0.0853305116965461	0.170661023393092	0.287805130535564	-0.189120862933184	-1.12147297267657	185	negative	10000	0	SLC25A28;PNP;PSMB2;PSMA2;PSME2;SAMD9L;PSMA3;OAS3;IL15RA;USP18;PSMB8;UPP1;SRI;NUP93;ISOC1;HELZ2;PSMB10;TRIM14;RBCK1;APOL6;IFI30;TAPBP;PTPN1;SAMHD1;SPPL2A;RNF31;IFI35;PARP12;GCH1;PLSCR1;CASP4;RIPK2;SECTM1;CASP1;WARS1;PNPT1;VAMP8;CASP8;RNF213;TAP1;IFNAR2;LYSMD2;CD40;UBE2L6;MVP;PSME1;PSMB9;TRIM25;SP110;PTPN2;NOD1;CASP3;PARP14;NLRC5	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Xenobiotic Metabolism	primary_adjacent_state	0.100258369466912	0.192804556667138	0.287805130535564	-0.204047362836355	-1.20731225489604	164	negative	10000	0	CDA;SLC1A5;GSR;PGD;TMEM97;HPRT1;PTGES3;CBR1;MTHFD1;GART;UPP1;ARPP19;PYCR1;NMT1;PEMT;NFS1;PSMB10;DCXR;ACP1;MAN1A1;PTGR1;AP4B1;PGRMC1;PMM1;HES6;ACP2;ALAS1;CASP6;AHCY;IDH1;PC;CYB5A;GCH1;GSTO1;GSS;DHRS7;MCCC2;SLC35B1;DDT;TPST1;ALDH9A1;SSR3;ENTPD5;SLC46A3;BLVRB;FAH;HMOX1;ACOX2;NQO1;RETSAT	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Hedgehog Signaling	primary_adjacent_state	0.151763448521553	0.281043423188062	0.0376978125856324	0.394315718808865	1.27567361432495	31	positive	10000	0	ACHE;L1CAM;AMOT;VEGFA;SLIT1;CRMP1;NKX6-1;VLDLR;NRCAM	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_UV_RESPONSE_DN	Uv Response Dn	primary_adjacent_state	0.279835390946502	0.499706055261611	0.175004015942342	-0.182687069180987	-1.06173125761691	138	negative	10000	0	SYNJ2;SFMBT1;NRP1;CAV1;PMP22;MRPS31;MAP2K5;SRI;KALRN;PTPRM;MAP1B;PRKCE;LDLR;NFIB;DDAH1;PEX14;MAPK14;TGFBR2;SPOP;ID1;APBB2;INSIG1;BCKDHB;BDNF;LPAR1;SCHIP1;NOTCH2;MMP16;PPARG;BMPR1A;PRDM2;SLC7A1;ARHGEF9;ANXA2;ADGRL2;PDGFRB;MIOS	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_NOTCH_SIGNALING	Notch Signaling	primary_adjacent_state	0.327544910179641	0.564732603758001	0.060003465477807	-0.258951764140324	-1.07434633441756	29	negative	10000	0	CCND1;KAT2A;RBX1;CUL1;PSENEN;NOTCH2;APH1A;FZD1;WNT5A;SAP30;PSEN2;SKP1;PRKCA;FZD5;DTX2;FBXW11;TCF7L2;PPARD;LFNG;JAG1;FZD7;ST3GAL6;NOTCH3;ARRB1;DTX4;MAML2;DLL1;HES1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_MYOGENESIS	Myogenesis	primary_adjacent_state	0.365171396602584	0.60861899433764	0.019280113640365	0.26494801630872	1.05945175437613	159	positive	10000	0	LDB3;MYOM2;PTGIS;ACHE;VIPR1;ACTN3;SPDEF;ERBB3;LSP1;ITGA7;MYOM1;IGF1;DTNA;REEP1;EFS;TNNT3;CTF1;EIF4A2;SGCG;MYBPC3;PPP1R3C;TNNI2;EPHB3;SLC6A8;FXYD1;MEF2D;FST;MB;NOTCH1;HDAC5;MYH3;CHRNA1;KCNH1;TNNC2;MYL11;BHLHE40;CD36;PPFIA4;COL3A1;PYGM;FOXO4;PLXNB2;ATP2A1;FKBP1B;KCNH2;MYL3	ETP_reference_balanced_threshold_2_24
