path	repo_relative_path	absolute_path	role	source_kind	module	generated_by	command_id	sha256	checksum_unavailable_reason	byte_size	mtime_utc	figure	panel	notes
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1395_Cellline_downloadMon Mar  9 21_42_16 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1395_Cellline_downloadMon Mar  9 21_42_16 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1395_Cellline_downloadMon Mar  9 21_42_16 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	80bede7dbbe904df3acc3301b794168c0672812bd1d08f56de9a60271c024bfc		7642	2026-06-12T01:42:17.171544+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1419_Cellline_downloadMon Mar  9 21_46_25 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1419_Cellline_downloadMon Mar  9 21_46_25 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1419_Cellline_downloadMon Mar  9 21_46_25 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	c81e27e81ebbd0b4e395ccad9134882659327ca46476eeff36020352d19fec27		11754	2026-06-12T01:42:17.179310+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1500_Cellline_downloadMon Mar  9 21_36_18 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1500_Cellline_downloadMon Mar  9 21_36_18 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1500_Cellline_downloadMon Mar  9 21_36_18 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	245cb45ed67a1c2691e9387258bfd42f7cc0441c693bb9e8895ad3069225833b		11391	2026-06-12T01:42:17.168046+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1569_Cellline_downloadMon Mar  9 21_44_40 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1569_Cellline_downloadMon Mar  9 21_44_40 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1569_Cellline_downloadMon Mar  9 21_44_40 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	b5bbd94720f4bcb9024ef937d45a5820f0c7f499a61a6703ba232258915e48b5		8339	2026-06-12T01:42:17.178498+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1806_Cellline_downloadMon Mar  9 21_39_44 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1806_Cellline_downloadMon Mar  9 21_39_44 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1806_Cellline_downloadMon Mar  9 21_39_44 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	b80315040dc7cadc738d43f3e09ce79f08ccd0d15f4067a5ed862a35b181a71e		11875	2026-06-12T01:42:17.177541+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1937_Cellline_downloadMon Mar  9 21_48_59 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1937_Cellline_downloadMon Mar  9 21_48_59 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1937_Cellline_downloadMon Mar  9 21_48_59 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	0a751b070ac2b4dbd1b227b3bfac782b0fc8f352efdf114efbc531e8ec94cf1e		11767	2026-06-12T01:42:17.175633+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1954_Cellline_downloadMon Mar  9 21_35_03 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1954_Cellline_downloadMon Mar  9 21_35_03 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC1954_Cellline_downloadMon Mar  9 21_35_03 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	480e0c99056362fa4e9cf325eecea2ac7bbb16ffe73ea579b28013e50e1990f8		11894	2026-06-12T01:42:17.164596+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC202_Cellline_downloadMon Mar  9 21_43_40 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC202_Cellline_downloadMon Mar  9 21_43_40 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC202_Cellline_downloadMon Mar  9 21_43_40 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	3057b078665fb72d4b9f73bdb4bdf3c9af422618c93900ea3c7a4d3dff4d99fa		975	2026-06-12T01:42:17.174093+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC38_Cellline_downloadMon Mar  9 21_39_07 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC38_Cellline_downloadMon Mar  9 21_39_07 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC38_Cellline_downloadMon Mar  9 21_39_07 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	04f5c7735e7604b1dd5267daa941cc4e634dbd7ecc2669997f84f752535b3e6f		11875	2026-06-12T01:42:17.167248+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC70_Cellline_downloadMon Mar  9 21_49_24 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC70_Cellline_downloadMon Mar  9 21_49_24 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HCC70_Cellline_downloadMon Mar  9 21_49_24 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	fd3836b62f4a27eb36e86bc593ca8b6f77f73f72b18cadca866e4f4639ee35d1		11961	2026-06-12T01:42:17.169941+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HDQP1_Cellline_downloadMon Mar  9 21_48_30 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HDQP1_Cellline_downloadMon Mar  9 21_48_30 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HDQP1_Cellline_downloadMon Mar  9 21_48_30 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	aaff6b904a118c10a85cb734d248f4a0a9e6404fc0786851012b1f73314fdfc0		11848	2026-06-12T01:42:17.172667+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HS578T_Cellline_downloadMon Mar  9 21_41_29 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HS578T_Cellline_downloadMon Mar  9 21_41_29 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/HS578T_Cellline_downloadMon Mar  9 21_41_29 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	052a8db3c1c14e261634746eb40f23e2c59944645252b9da42edcea5c7db078d		11916	2026-06-12T01:42:17.170739+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC812_Cellline_downloadMon Mar  9 21_43_17 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC812_Cellline_downloadMon Mar  9 21_43_17 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC812_Cellline_downloadMon Mar  9 21_43_17 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	6337fdcb036520e345e1f764e35598a459d59c636313a1287e0c5737467f70f0		6596	2026-06-12T01:42:17.181805+00:00			.
Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC893_Cellline_downloadMon Mar  9 21_44_04 2020.tsv	Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC893_Cellline_downloadMon Mar  9 21_44_04 2020.tsv	/Users/4470246/Repositories/Gemcitabine-model/Code/ccle_ploidy_analysis/data/raw/breast_cancer_drug_sensitivity/UACC893_Cellline_downloadMon Mar  9 21_44_04 2020.tsv	input_data	input_file	ccle	Manager.sh	20260703T000000_ccle_zscore_figure2	cd1692bd16bec05b3a46578e106ebffca60f8afb979c788ab6b8b940edc9fc0f		3950	2026-06-12T01:42:17.180855+00:00			.
