cancer_type	drug	metric	n_raw	pearson_r_raw	pearson_p_raw	pearson_fdr_raw	spearman_rho_raw	spearman_p_raw	spearman_fdr_raw	n_normalized	pearson_r_normalized	pearson_p_normalized	pearson_fdr_normalized	spearman_rho_normalized	spearman_p_normalized	spearman_fdr_normalized	n_delta	pearson_r_delta	spearman_rho_delta	delta_status
ACC	Sorafenib	Z_SCORE	0							0							0			unchanged
ACC	Staurosporine	Z_SCORE	0							0							0			unchanged
ACC	TAF1_5496	Z_SCORE	0							0							0			unchanged
ACC	Talazoparib	Z_SCORE	0							0							0			unchanged
ACC	Tamoxifen	Z_SCORE	0							0							0			unchanged
ACC	Tanespimycin	Z_SCORE	0							0							0			unchanged
ACC	Taselisib	Z_SCORE	0							0							0			unchanged
ACC	Telomerase Inhibitor IX	Z_SCORE	0							0							0			unchanged
ACC	Temozolomide	Z_SCORE	0							0							0			unchanged
ACC	Temsirolimus	Z_SCORE	0							0							0			unchanged
ACC	Teniposide	Z_SCORE	0							0							0			unchanged
ACC	THR-101	Z_SCORE	0							0							0			unchanged
ACC	THR-102	Z_SCORE	0							0							0			unchanged
ACC	THR-103	Z_SCORE	0							0							0			unchanged
ACC	Topotecan	Z_SCORE	0							0							0			unchanged
ACC	Trametinib	Z_SCORE	0							0							0			unchanged
ACC	TW 37	Z_SCORE	0							0							0			unchanged
ACC	Ulixertinib	Z_SCORE	0							0							0			unchanged
ACC	ULK1_4989	Z_SCORE	0							0							0			unchanged
ACC	UMI-77	Z_SCORE	0							0							0			unchanged
ACC	UNC0379	Z_SCORE	0							0							0			unchanged
ACC	UNC0638	Z_SCORE	0							0							0			unchanged
ACC	Uprosertib	Z_SCORE	0							0							0			unchanged
ACC	VE-822	Z_SCORE	0							0							0			unchanged
ACC	VE821	Z_SCORE	0							0							0			unchanged
ACC	Veliparib	Z_SCORE	0							0							0			unchanged
ACC	Venetoclax	Z_SCORE	0							0							0			unchanged
ACC	Vinblastine	Z_SCORE	0							0							0			unchanged
ACC	Vinorelbine	Z_SCORE	0							0							0			unchanged
ACC	Vismodegib	Z_SCORE	0							0							0			unchanged
ACC	Vorinostat	Z_SCORE	0							0							0			unchanged
ACC	VSP34_8731	Z_SCORE	0							0							0			unchanged
ACC	VTP-A	Z_SCORE	0							0							0			unchanged
ACC	VTP-B	Z_SCORE	0							0							0			unchanged
ACC	VX-11e	Z_SCORE	0							0							0			unchanged
ACC	Wee1 Inhibitor	Z_SCORE	0							0							0			unchanged
ACC	WEHI-539	Z_SCORE	0							0							0			unchanged
ACC	WIKI4	Z_SCORE	0							0							0			unchanged
ACC	Wnt-C59	Z_SCORE	0							0							0			unchanged
ACC	WZ4003	Z_SCORE	0							0							0			unchanged
ACC	XAV939	Z_SCORE	0							0							0			unchanged
ACC	YK-4-279	Z_SCORE	0							0							0			unchanged
ACC	ZM447439	Z_SCORE	0							0							0			unchanged
ACC	Zoledronate	Z_SCORE	0							0							0			unchanged
ALL	123138	Z_SCORE	13	0.121997564246635	0.691341141259998	0.99158143742115	0.0604395604395604	0.844502370644968	0.983900058692536	13	0.121997564246635	0.691341141259998	0.99158143742115	0.0604395604395604	0.844502370644968	0.983900058692536	0	0	0	unchanged
ALL	123829	Z_SCORE	13	0.125845935107158	0.682055547960289	0.99158143742115	0.214285714285714	0.482054454702368	0.983900058692536	13	0.125845935107158	0.682055547960289	0.99158143742115	0.214285714285714	0.482054454702368	0.983900058692536	0	0	0	unchanged
ALL	150412	Z_SCORE	13	-0.0341910750540044	0.911706037490644	0.99158143742115	-0.197802197802198	0.51713091148483	0.983900058692536	13	-0.0341910750540044	0.911706037490644	0.99158143742115	-0.197802197802198	0.51713091148483	0.983900058692536	0	0	0	unchanged
ALL	5-azacytidine	Z_SCORE	14	0.460579698740585	0.0974464658953139	0.863604551541521	0.525274725274725	0.0537475017678831	0.983900058692536	14	0.460579698740585	0.0974464658953139	0.863604551541521	0.525274725274725	0.0537475017678831	0.983900058692536	0	0	0	unchanged
ALL	5-Fluorouracil	Z_SCORE	15	0.313887762886425	0.254574339985396	0.973036654306412	0.314285714285714	0.253940016323671	0.983900058692536	15	0.313887762886425	0.254574339985396	0.973036654306412	0.314285714285714	0.253940016323671	0.983900058692536	0	0	0	unchanged
ALL	50869	Z_SCORE	13	0.791088441058002	0.00127875285252356	0.343984517328837	0.692307692307692	0.00873031779674932	0.983900058692536	13	0.791088441058002	0.00127875285252356	0.343984517328837	0.692307692307692	0.00873031779674932	0.983900058692536	0	0	0	unchanged
ALL	615590	Z_SCORE	13	0.546597327539095	0.0532502035546916	0.863604551541521	0.307692307692308	0.306447052512529	0.983900058692536	13	0.546597327539095	0.0532502035546916	0.863604551541521	0.307692307692308	0.306447052512529	0.983900058692536	0	0	0	unchanged
ALL	630600	Z_SCORE	13	-0.258167828810556	0.394424219980141	0.99158143742115	-0.21978021978022	0.470614851472142	0.983900058692536	13	-0.258167828810556	0.394424219980141	0.99158143742115	-0.21978021978022	0.470614851472142	0.983900058692536	0	0	0	unchanged
ALL	667880	Z_SCORE	13	0.331588866742152	0.26838719881488	0.973036654306412	0.0714285714285714	0.816628040676086	0.983900058692536	13	0.331588866742152	0.26838719881488	0.973036654306412	0.0714285714285714	0.816628040676086	0.983900058692536	0	0	0	unchanged
ALL	720427	Z_SCORE	13	0.432030490494903	0.140410472034498	0.863604551541521	0.203296703296703	0.505314734296248	0.983900058692536	13	0.432030490494903	0.140410472034498	0.863604551541521	0.203296703296703	0.505314734296248	0.983900058692536	0	0	0	unchanged
ALL	729189	Z_SCORE	13	0.544551774346203	0.0543293464074269	0.863604551541521	0.28021978021978	0.353763635633679	0.983900058692536	13	0.544551774346203	0.0543293464074269	0.863604551541521	0.28021978021978	0.353763635633679	0.983900058692536	0	0	0	unchanged
ALL	741909	Z_SCORE	13	0.377128099324868	0.203980647185556	0.973036654306412	0.203296703296703	0.505314734296248	0.983900058692536	13	0.377128099324868	0.203980647185556	0.973036654306412	0.203296703296703	0.505314734296248	0.983900058692536	0	0	0	unchanged
ALL	743380	Z_SCORE	13	0.42844310838208	0.144104662157082	0.863604551541521	0.164835164835165	0.590478988652005	0.983900058692536	13	0.42844310838208	0.144104662157082	0.863604551541521	0.164835164835165	0.590478988652005	0.983900058692536	0	0	0	unchanged
ALL	765771	Z_SCORE	13	-0.121772126995457	0.691886339071548	0.99158143742115	-0.120879120879121	0.694047327996686	0.983900058692536	13	-0.121772126995457	0.691886339071548	0.99158143742115	-0.120879120879121	0.694047327996686	0.983900058692536	0	0	0	unchanged
ALL	776928	Z_SCORE	13	0.316889142195352	0.291454643314122	0.973036654306412	-0.00549450549450549	0.985786910714062	1	13	0.316889142195352	0.291454643314122	0.973036654306412	-0.00549450549450549	0.985786910714062	1	0	0	0	unchanged
ALL	A-366	Z_SCORE	14	0.176340752808131	0.546477171801025	0.99158143742115	0.314285714285714	0.273804902962868	0.983900058692536	14	0.176340752808131	0.546477171801025	0.99158143742115	0.314285714285714	0.273804902962868	0.983900058692536	0	0	0	unchanged
ALL	ABT737	Z_SCORE	15	0.056101380298218	0.842587535924587	0.99158143742115	0.0678571428571429	0.810108818710513	0.983900058692536	15	0.056101380298218	0.842587535924587	0.99158143742115	0.0678571428571429	0.810108818710513	0.983900058692536	0	0	0	unchanged
ALL	Acetalax	Z_SCORE	13	0.435826588220809	0.136569747281489	0.863604551541521	0.428571428571429	0.143971434687836	0.983900058692536	13	0.435826588220809	0.136569747281489	0.863604551541521	0.428571428571429	0.143971434687836	0.983900058692536	0	0	0	unchanged
ALL	Afatinib	Z_SCORE	15	-0.191215929071074	0.494815565965212	0.99158143742115	-0.0571428571428571	0.839699868741576	0.983900058692536	15	-0.191215929071074	0.494815565965212	0.99158143742115	-0.0571428571428571	0.839699868741576	0.983900058692536	0	0	0	unchanged
ALL	Afuresertib	Z_SCORE	15	-0.0757877708545655	0.788356268485788	0.99158143742115	0.0357142857142857	0.899446993472087	0.984084809945086	15	-0.0757877708545655	0.788356268485788	0.99158143742115	0.0357142857142857	0.899446993472087	0.984084809945086	0	0	0	unchanged
ALL	AGI-5198	Z_SCORE	15	0.279334524099692	0.313330210859673	0.973036654306412	0.228571428571429	0.41256617049636	0.983900058692536	15	0.279334524099692	0.313330210859673	0.973036654306412	0.228571428571429	0.41256617049636	0.983900058692536	0	0	0	unchanged
ALL	AGI-6780	Z_SCORE	14	-0.0896614422186281	0.760504545602525	0.99158143742115	0.0681318681318681	0.816983879781792	0.983900058692536	14	-0.0896614422186281	0.760504545602525	0.99158143742115	0.0681318681318681	0.816983879781792	0.983900058692536	0	0	0	unchanged
ALL	AGK2	Z_SCORE	15	-0.161559059964119	0.565133849667022	0.99158143742115	-0.192857142857143	0.491048701605223	0.983900058692536	15	-0.161559059964119	0.565133849667022	0.99158143742115	-0.192857142857143	0.491048701605223	0.983900058692536	0	0	0	unchanged
ALL	Alisertib	Z_SCORE	14	0.296336334576477	0.303593726876507	0.973036654306412	0.305494505494505	0.288169885875457	0.983900058692536	14	0.296336334576477	0.303593726876507	0.973036654306412	0.305494505494505	0.288169885875457	0.983900058692536	0	0	0	unchanged
ALL	Alpelisib	Z_SCORE	15	-0.165664011179803	0.555155429325758	0.99158143742115	0.114285714285714	0.685065762656898	0.983900058692536	15	-0.165664011179803	0.555155429325758	0.99158143742115	0.114285714285714	0.685065762656898	0.983900058692536	0	0	0	unchanged
ALL	alpha-lipoic acid	Z_SCORE	14	-0.345637009674064	0.226113666337402	0.973036654306412	-0.30989010989011	0.280933280869258	0.983900058692536	14	-0.345637009674064	0.226113666337402	0.973036654306412	-0.30989010989011	0.280933280869258	0.983900058692536	0	0	0	unchanged
ALL	AMG-319	Z_SCORE	15	0.002824193304651	0.992030039513652	0.999038033230672	0.121428571428571	0.666401113723389	0.983900058692536	15	0.002824193304651	0.992030039513652	0.999038033230672	0.121428571428571	0.666401113723389	0.983900058692536	0	0	0	unchanged
ALL	ascorbate (vitamin C)	Z_SCORE	13	0.0971475923685414	0.752211575196595	0.99158143742115	-0.054945054945055	0.858504294230873	0.983900058692536	13	0.0971475923685414	0.752211575196595	0.99158143742115	-0.054945054945055	0.858504294230873	0.983900058692536	0	0	0	unchanged
ALL	AT13148	Z_SCORE	15	0.0146423525834683	0.958694463212669	0.99158143742115	0.342857142857143	0.210923793414752	0.983900058692536	15	0.0146423525834683	0.958694463212669	0.99158143742115	0.342857142857143	0.210923793414752	0.983900058692536	0	0	0	unchanged
ALL	Avagacestat	Z_SCORE	14	-0.411098377524227	0.144215314795049	0.863604551541521	-0.305494505494505	0.288169885875457	0.983900058692536	14	-0.411098377524227	0.144215314795049	0.863604551541521	-0.305494505494505	0.288169885875457	0.983900058692536	0	0	0	unchanged
ALL	Axitinib	Z_SCORE	15	0.223515390551229	0.423259160026033	0.99158143742115	0.0821428571428571	0.771028565288178	0.983900058692536	15	0.223515390551229	0.423259160026033	0.99158143742115	0.0821428571428571	0.771028565288178	0.983900058692536	0	0	0	unchanged
ALL	AZ6102	Z_SCORE	15	0.354013852306733	0.195473282273749	0.973036654306412	0.439285714285714	0.101360571193472	0.983900058692536	15	0.354013852306733	0.195473282273749	0.973036654306412	0.439285714285714	0.101360571193472	0.983900058692536	0	0	0	unchanged
ALL	AZ960	Z_SCORE	14	0.25091891248847	0.386881730505491	0.99158143742115	0.151648351648352	0.604790598452137	0.983900058692536	14	0.25091891248847	0.386881730505491	0.99158143742115	0.151648351648352	0.604790598452137	0.983900058692536	0	0	0	unchanged
ALL	AZD1208	Z_SCORE	13	0.0429564367973302	0.889183002659154	0.99158143742115	0.296703296703297	0.324921588485975	0.983900058692536	13	0.0429564367973302	0.889183002659154	0.99158143742115	0.296703296703297	0.324921588485975	0.983900058692536	0	0	0	unchanged
ALL	AZD1332	Z_SCORE	13	0.0388922865035043	0.899617481951754	0.99158143742115	0.186813186813187	0.541123523509894	0.983900058692536	13	0.0388922865035043	0.899617481951754	0.99158143742115	0.186813186813187	0.541123523509894	0.983900058692536	0	0	0	unchanged
ALL	AZD2014	Z_SCORE	13	0.0434502263365399	0.887916313149467	0.99158143742115	0.148351648351648	0.628609417889416	0.983900058692536	13	0.0434502263365399	0.887916313149467	0.99158143742115	0.148351648351648	0.628609417889416	0.983900058692536	0	0	0	unchanged
ALL	AZD3759	Z_SCORE	15	0.144506401102626	0.607372416495691	0.99158143742115	0.117857142857143	0.675711529221304	0.983900058692536	15	0.144506401102626	0.607372416495691	0.99158143742115	0.117857142857143	0.675711529221304	0.983900058692536	0	0	0	unchanged
ALL	AZD4547	Z_SCORE	15	0.34561944996377	0.207028293934188	0.973036654306412	0.357142857142857	0.191274763431579	0.983900058692536	15	0.34561944996377	0.207028293934188	0.973036654306412	0.357142857142857	0.191274763431579	0.983900058692536	0	0	0	unchanged
ALL	AZD5153	Z_SCORE	13	0.285858818911425	0.343745398436781	0.973036654306412	0.467032967032967	0.107609140399139	0.983900058692536	13	0.285858818911425	0.343745398436781	0.973036654306412	0.467032967032967	0.107609140399139	0.983900058692536	0	0	0	unchanged
ALL	AZD5363	Z_SCORE	15	0.0390514169665075	0.890101573581983	0.99158143742115	0.182142857142857	0.515881681707039	0.983900058692536	15	0.0390514169665075	0.890101573581983	0.99158143742115	0.182142857142857	0.515881681707039	0.983900058692536	0	0	0	unchanged
ALL	AZD5438	Z_SCORE	13	0.506594157955826	0.0772818754832977	0.863604551541521	0.313186813186813	0.297438422071029	0.983900058692536	13	0.506594157955826	0.0772818754832977	0.863604551541521	0.313186813186813	0.297438422071029	0.983900058692536	0	0	0	unchanged
ALL	AZD5582	Z_SCORE	13	0.143717672097358	0.639488726572238	0.99158143742115	-0.164835164835165	0.590478988652005	0.983900058692536	13	0.143717672097358	0.639488726572238	0.99158143742115	-0.164835164835165	0.590478988652005	0.983900058692536	0	0	0	unchanged
ALL	AZD5991	Z_SCORE	13	0.543954430219485	0.0546473955385362	0.863604551541521	0.357142857142857	0.230929862302034	0.983900058692536	13	0.543954430219485	0.0546473955385362	0.863604551541521	0.357142857142857	0.230929862302034	0.983900058692536	0	0	0	unchanged
ALL	AZD6482	Z_SCORE	1							1							0			unchanged
ALL	AZD6738	Z_SCORE	15	-0.0271074608921585	0.923603746364433	0.99158143742115	0	1	1	15	-0.0271074608921585	0.923603746364433	0.99158143742115	0	1	1	0	0	0	unchanged
ALL	AZD7762	Z_SCORE	15	0.0570904579995954	0.839845109036836	0.99158143742115	-0.00357142857142857	0.989921406880978	1	15	0.0570904579995954	0.839845109036836	0.99158143742115	-0.00357142857142857	0.989921406880978	1	0	0	0	unchanged
ALL	AZD8055	Z_SCORE	14	0.142603873065336	0.626736037327535	0.99158143742115	0.279120879120879	0.333845077194554	0.983900058692536	14	0.142603873065336	0.626736037327535	0.99158143742115	0.279120879120879	0.333845077194554	0.983900058692536	0	0	0	unchanged
ALL	AZD8186	Z_SCORE	15	-0.0281907085164462	0.920559576503183	0.99158143742115	0.0571428571428571	0.839699868741576	0.983900058692536	15	-0.0281907085164462	0.920559576503183	0.99158143742115	0.0571428571428571	0.839699868741576	0.983900058692536	0	0	0	unchanged
ALL	BDF00022089a	Z_SCORE	13	0.0644793089594605	0.834234221039761	0.99158143742115	0.0769230769230769	0.802763007669255	0.983900058692536	13	0.0644793089594605	0.834234221039761	0.99158143742115	0.0769230769230769	0.802763007669255	0.983900058692536	0	0	0	unchanged
ALL	BDILV000379a	Z_SCORE	13	-0.149178445349244	0.626675485402218	0.99158143742115	-0.291208791208791	0.33438585619753	0.983900058692536	13	-0.149178445349244	0.626675485402218	0.99158143742115	-0.291208791208791	0.33438585619753	0.983900058692536	0	0	0	unchanged
ALL	BDOCA000347a	Z_SCORE	13	-0.00119114496115084	0.996918634381534	0.999038033230672	0.021978021978022	0.943186241660807	0.991082417995145	13	-0.00119114496115084	0.996918634381534	0.999038033230672	0.021978021978022	0.943186241660807	0.991082417995145	0	0	0	unchanged
ALL	BDP-00009066	Z_SCORE	14	-0.0192327316924729	0.947968477078851	0.99158143742115	0.279120879120879	0.333845077194554	0.983900058692536	14	-0.0192327316924729	0.947968477078851	0.99158143742115	0.279120879120879	0.333845077194554	0.983900058692536	0	0	0	unchanged
ALL	BEN	Z_SCORE	13	0.738553685264129	0.00393435311622324	0.529170494132026	0.675824175824176	0.0112252455776686	0.983900058692536	13	0.738553685264129	0.00393435311622324	0.529170494132026	0.675824175824176	0.0112252455776686	0.983900058692536	0	0	0	unchanged
ALL	BI-2536	Z_SCORE	13	-0.174433221609318	0.568707485263891	0.99158143742115	-0.17032967032967	0.577975428839267	0.983900058692536	13	-0.174433221609318	0.568707485263891	0.99158143742115	-0.17032967032967	0.577975428839267	0.983900058692536	0	0	0	unchanged
ALL	BIBR-1532	Z_SCORE	15	0.468982932392817	0.0778167831935127	0.863604551541521	0.314285714285714	0.253940016323671	0.983900058692536	15	0.468982932392817	0.0778167831935127	0.863604551541521	0.314285714285714	0.253940016323671	0.983900058692536	0	0	0	unchanged
ALL	Bicalutamide	Z_SCORE	1							1							0			unchanged
ALL	Bleomycin	Z_SCORE	13	0.0133138483632184	0.965567569652284	0.99158143742115	-0.0934065934065934	0.761500022782701	0.983900058692536	13	0.0133138483632184	0.965567569652284	0.99158143742115	-0.0934065934065934	0.761500022782701	0.983900058692536	0	0	0	unchanged
ALL	Bleomycin (50 uM)	Z_SCORE	13	-0.353181704901971	0.236515707883844	0.973036654306412	-0.335164835164835	0.26294314035936	0.983900058692536	13	-0.353181704901971	0.236515707883844	0.973036654306412	-0.335164835164835	0.26294314035936	0.983900058692536	0	0	0	unchanged
ALL	BMS-345541	Z_SCORE	14	0.091074388316931	0.756833306299444	0.99158143742115	-0.134065934065934	0.647719527985113	0.983900058692536	14	0.091074388316931	0.756833306299444	0.99158143742115	-0.134065934065934	0.647719527985113	0.983900058692536	0	0	0	unchanged
ALL	BMS-536924	Z_SCORE	15	-0.0127992913295164	0.963890323534797	0.99158143742115	-0.142857142857143	0.611522228764465	0.983900058692536	15	-0.0127992913295164	0.963890323534797	0.99158143742115	-0.142857142857143	0.611522228764465	0.983900058692536	0	0	0	unchanged
ALL	BMS-754807	Z_SCORE	14	0.027246971917906	0.92633277771147	0.99158143742115	-0.147252747252747	0.615418762484725	0.983900058692536	14	0.027246971917906	0.92633277771147	0.99158143742115	-0.147252747252747	0.615418762484725	0.983900058692536	0	0	0	unchanged
ALL	Bortezomib	Z_SCORE	15	-0.197768860275933	0.479857010501487	0.99158143742115	-0.121428571428571	0.666401113723389	0.983900058692536	15	-0.197768860275933	0.479857010501487	0.99158143742115	-0.121428571428571	0.666401113723389	0.983900058692536	0	0	0	unchanged
ALL	Bosutinib	Z_SCORE	14	0.318980155609842	0.266311648232383	0.973036654306412	0.0285714285714286	0.922761376569875	0.985011151973398	14	0.318980155609842	0.266311648232383	0.973036654306412	0.0285714285714286	0.922761376569875	0.985011151973398	0	0	0	unchanged
ALL	BPD-00008900	Z_SCORE	14	0.0617624506838251	0.833865220167923	0.99158143742115	0.116483516483516	0.691691250233157	0.983900058692536	14	0.0617624506838251	0.833865220167923	0.99158143742115	0.116483516483516	0.691691250233157	0.983900058692536	0	0	0	unchanged
ALL	Bromosporine	Z_SCORE	13	-0.136435175071815	0.656720281651021	0.99158143742115	0.115384615384615	0.70738987351426	0.983900058692536	13	-0.136435175071815	0.656720281651021	0.99158143742115	0.115384615384615	0.70738987351426	0.983900058692536	0	0	0	unchanged
ALL	Buparlisib	Z_SCORE	15	0.0660089447461443	0.815197331034116	0.99158143742115	0.178571428571429	0.524284360046553	0.983900058692536	15	0.0660089447461443	0.815197331034116	0.99158143742115	0.178571428571429	0.524284360046553	0.983900058692536	0	0	0	unchanged
ALL	BX795	Z_SCORE	1							1							0			unchanged
ALL	Camptothecin	Z_SCORE	15	0.278637267883291	0.314590333471659	0.973036654306412	0.235714285714286	0.397702945903273	0.983900058692536	15	0.278637267883291	0.314590333471659	0.973036654306412	0.235714285714286	0.397702945903273	0.983900058692536	0	0	0	unchanged
ALL	CCT-018159	Z_SCORE	1							1							0			unchanged
ALL	CCT007093	Z_SCORE	14	0.201536929799534	0.489616803404173	0.99158143742115	0.032967032967033	0.910918653071845	0.984084809945086	14	0.201536929799534	0.489616803404173	0.99158143742115	0.032967032967033	0.910918653071845	0.984084809945086	0	0	0	unchanged
ALL	CDK9_5038	Z_SCORE	13	0.318073617649865	0.289555004630846	0.973036654306412	-0.054945054945055	0.858504294230873	0.983900058692536	13	0.318073617649865	0.289555004630846	0.973036654306412	-0.054945054945055	0.858504294230873	0.983900058692536	0	0	0	unchanged
ALL	CDK9_5576	Z_SCORE	13	0.464806554448935	0.109523887173198	0.863604551541521	0.181318681318681	0.553295009283933	0.983900058692536	13	0.464806554448935	0.109523887173198	0.863604551541521	0.181318681318681	0.553295009283933	0.983900058692536	0	0	0	unchanged
ALL	Cediranib	Z_SCORE	15	-0.511771595496637	0.0511617032457904	0.863604551541521	-0.364285714285714	0.181910259045814	0.983900058692536	15	-0.511771595496637	0.0511617032457904	0.863604551541521	-0.364285714285714	0.181910259045814	0.983900058692536	0	0	0	unchanged
ALL	CHIR-99021	Z_SCORE	1							1							0			unchanged
ALL	Cisplatin	Z_SCORE	14	0.0587100888477417	0.841979207481796	0.99158143742115	0.182417582417582	0.532508818518694	0.983900058692536	14	0.0587100888477417	0.841979207481796	0.99158143742115	0.182417582417582	0.532508818518694	0.983900058692536	0	0	0	unchanged
ALL	CPI-637	Z_SCORE	14	0.223629394803651	0.442164081893046	0.99158143742115	0.450549450549451	0.105932785272641	0.983900058692536	14	0.223629394803651	0.442164081893046	0.99158143742115	0.450549450549451	0.105932785272641	0.983900058692536	0	0	0	unchanged
ALL	Crizotinib	Z_SCORE	15	0.0530209032897661	0.8511394415088	0.99158143742115	-0.210714285714286	0.450957865215286	0.983900058692536	15	0.0530209032897661	0.8511394415088	0.99158143742115	-0.210714285714286	0.450957865215286	0.983900058692536	0	0	0	unchanged
ALL	CT7033-2	Z_SCORE	14	-0.0537253589848995	0.855261004574759	0.99158143742115	0.353846153846154	0.214539870881246	0.983900058692536	14	-0.0537253589848995	0.855261004574759	0.99158143742115	0.353846153846154	0.214539870881246	0.983900058692536	0	0	0	unchanged
ALL	Cyclophosphamide	Z_SCORE	15	0.443638016302564	0.097632359399778	0.863604551541521	0.339285714285714	0.216028925341955	0.983900058692536	15	0.443638016302564	0.097632359399778	0.863604551541521	0.339285714285714	0.216028925341955	0.983900058692536	0	0	0	unchanged
ALL	Cytarabine	Z_SCORE	14	0.140067321509906	0.632943585194106	0.99158143742115	0.287912087912088	0.3181928710258	0.983900058692536	14	0.140067321509906	0.632943585194106	0.99158143742115	0.287912087912088	0.3181928710258	0.983900058692536	0	0	0	unchanged
ALL	CZC24832	Z_SCORE	14	-0.0640168737075783	0.827882174110814	0.99158143742115	-0.0153846153846154	0.958369789371986	0.999230516825831	14	-0.0640168737075783	0.827882174110814	0.99158143742115	-0.0153846153846154	0.958369789371986	0.999230516825831	0	0	0	unchanged
ALL	Dabrafenib	Z_SCORE	15	0.0325690145356885	0.908266378852214	0.99158143742115	-0.0607142857142857	0.829812095442519	0.983900058692536	15	0.0325690145356885	0.908266378852214	0.99158143742115	-0.0607142857142857	0.829812095442519	0.983900058692536	0	0	0	unchanged
ALL	Dacarbazine	Z_SCORE	13	0.555308208086913	0.0488254848277707	0.863604551541521	0.263736263736264	0.383936516650674	0.983900058692536	13	0.555308208086913	0.0488254848277707	0.863604551541521	0.263736263736264	0.383936516650674	0.983900058692536	0	0	0	unchanged
ALL	Dactinomycin	Z_SCORE	15	0.433416173408861	0.106544548651396	0.863604551541521	0.3	0.277316780368384	0.983900058692536	15	0.433416173408861	0.106544548651396	0.863604551541521	0.3	0.277316780368384	0.983900058692536	0	0	0	unchanged
ALL	Dactolisib	Z_SCORE	15	-0.0155442116156029	0.956152540213826	0.99158143742115	0.107142857142857	0.703901001626162	0.983900058692536	15	-0.0155442116156029	0.956152540213826	0.99158143742115	0.107142857142857	0.703901001626162	0.983900058692536	0	0	0	unchanged
ALL	Daporinad	Z_SCORE	6							6							0			unchanged
ALL	Dasatinib	Z_SCORE	15	0.327828688016355	0.232929584353937	0.973036654306412	0.182142857142857	0.515881681707039	0.983900058692536	15	0.327828688016355	0.232929584353937	0.973036654306412	0.182142857142857	0.515881681707039	0.983900058692536	0	0	0	unchanged
ALL	Dihydrorotenone	Z_SCORE	12	0.119931746625203	0.710443023894451	0.99158143742115	0.356643356643357	0.255137751758957	0.983900058692536	12	0.119931746625203	0.710443023894451	0.99158143742115	0.356643356643357	0.255137751758957	0.983900058692536	0	0	0	unchanged
ALL	Dinaciclib	Z_SCORE	14	0.430916320144764	0.123986930919391	0.863604551541521	0.340659340659341	0.233316051036824	0.983900058692536	14	0.430916320144764	0.123986930919391	0.863604551541521	0.340659340659341	0.233316051036824	0.983900058692536	0	0	0	unchanged
ALL	Docetaxel	Z_SCORE	15	0.388416954515016	0.15250707262183	0.863604551541521	0.289285714285714	0.295665361004378	0.983900058692536	15	0.388416954515016	0.15250707262183	0.863604551541521	0.289285714285714	0.295665361004378	0.983900058692536	0	0	0	unchanged
ALL	Doramapimod	Z_SCORE	15	0.070256216502184	0.803514158527622	0.99158143742115	0.178571428571429	0.524284360046553	0.983900058692536	15	0.070256216502184	0.803514158527622	0.99158143742115	0.178571428571429	0.524284360046553	0.983900058692536	0	0	0	unchanged
ALL	Eg5_9814	Z_SCORE	13	0.6314541583378	0.020624360678346	0.863604551541521	0.434065934065934	0.138342377888213	0.983900058692536	13	0.6314541583378	0.020624360678346	0.863604551541521	0.434065934065934	0.138342377888213	0.983900058692536	0	0	0	unchanged
ALL	EHT-1864	Z_SCORE	14	-0.114461580526166	0.69680937666538	0.99158143742115	0.230769230769231	0.42733586167745	0.983900058692536	14	-0.114461580526166	0.69680937666538	0.99158143742115	0.230769230769231	0.42733586167745	0.983900058692536	0	0	0	unchanged
ALL	Elephantin	Z_SCORE	13	0.110928643710768	0.718267481074821	0.99158143742115	-0.10989010989011	0.720809799513862	0.983900058692536	13	0.110928643710768	0.718267481074821	0.99158143742115	-0.10989010989011	0.720809799513862	0.983900058692536	0	0	0	unchanged
ALL	Elesclomol	Z_SCORE	1							1							0			unchanged
ALL	Entinostat	Z_SCORE	14	0.159242534844013	0.586599809669028	0.99158143742115	0.257142857142857	0.37481190387997	0.983900058692536	14	0.159242534844013	0.586599809669028	0.99158143742115	0.257142857142857	0.37481190387997	0.983900058692536	0	0	0	unchanged
ALL	Entospletinib	Z_SCORE	14	-0.289631185644143	0.315181814809011	0.973036654306412	-0.169230769230769	0.56301727399621	0.983900058692536	14	-0.289631185644143	0.315181814809011	0.973036654306412	-0.169230769230769	0.56301727399621	0.983900058692536	0	0	0	unchanged
ALL	Epirubicin	Z_SCORE	15	0.0834242988259856	0.767546468888255	0.99158143742115	-0.0428571428571429	0.879460313025899	0.984084809945086	15	0.0834242988259856	0.767546468888255	0.99158143742115	-0.0428571428571429	0.879460313025899	0.984084809945086	0	0	0	unchanged
ALL	EPZ004777	Z_SCORE	15	0.266887238625172	0.336263840052634	0.973036654306412	0.228571428571429	0.41256617049636	0.983900058692536	15	0.266887238625172	0.336263840052634	0.973036654306412	0.228571428571429	0.41256617049636	0.983900058692536	0	0	0	unchanged
ALL	EPZ5676	Z_SCORE	15	0.058138549992076	0.836940917585428	0.99158143742115	0.0892857142857143	0.751672517350277	0.983900058692536	15	0.058138549992076	0.836940917585428	0.99158143742115	0.0892857142857143	0.751672517350277	0.983900058692536	0	0	0	unchanged
