Feature_ID,Metabolite,oneway_F,oneway_p,oneway_FDR_BH
Hypoxanthine | row_421,Hypoxanthine,7.218092045044562,0.005019793240364636,0.011236734724430736
"12,13-DiHOME | row_422","12,13-DiHOME",6.047292461424163,0.009470925361077437,0.01910374688217329
Homogentisate,Homogentisate,2.3038076857989873,0.1288390649664016,0.17082033332624033
Decanoate,Decanoate,7.289063281446585,0.00484012034833003,0.010983350021210451
D-(-)-3-Phosphoglyceric acid,D-(-)-3-Phosphoglyceric acid,12.018336499568365,0.0006302734461147137,0.0018828421934566132
Ethyl 3-Ureidopropionate,Ethyl 3-Ureidopropionate,13.410763415523663,0.0003863852886720784,0.0012425590712377983
Pimelic acid,Pimelic acid,4.0634023082753155,0.03308855344237006,0.055186562631797415
Adenosine 5'-monophosphate | row_428,Adenosine 5'-monophosphate,6.807019644499634,0.006226931136352456,0.013359597710719815
Thymidine 5'-monophosphate | row_429,Thymidine 5'-monophosphate,2.8730594799353697,0.08047429251259809,0.11271176874168042
Stearidonic acid,Stearidonic acid,5.235795917944344,0.015333458268036943,0.028511682834792298
Lignoceric acid,Lignoceric acid,5.472839090316191,0.013268387641887345,0.025325169698401404
Phosphoenolpyruvic acid | row_432,Phosphoenolpyruvic acid,27.49539232376547,1.1616882456957534e-05,7.946621043020226e-05
N-Methyl-L-Glutamate | row_433,N-Methyl-L-Glutamate,33.92513526672235,3.850044683624951e-06,3.3040383466745034e-05
2-Phospho-D-glyceric acid,2-Phospho-D-glyceric acid,11.174980197918812,0.0008652488403039071,0.002421112724591616
Phosphoenolpyruvic acid | row_435,Phosphoenolpyruvic acid,18.290743862972747,9.006680423772174e-05,0.0004010521849075911
Lauric acid,Lauric acid,11.319159132029593,0.0008186498882243984,0.0023277273930235906
Rac-glycerol 1-myristate,Rac-glycerol 1-myristate,12.274575989887033,0.0005742588307010281,0.0017487107618766788
Folic acid | row_438,Folic acid,19.55287483861443,6.503661155287284e-05,0.0003069728065295598
Palmitate,Palmitate,9.894784264934874,0.0014482891976831714,0.003756002754431082
"1,2,3-Propanetricarboxylic acid","1,2,3-Propanetricarboxylic acid",3.1659223750475136,0.06393482228227551,0.09342797559515184
3-Hydroxyanthranilate | row_441,3-Hydroxyanthranilate,6.6924314678359105,0.006621546809861592,0.014002314680217558
Formyl-l-methionyl peptide | row_442,Formyl-l-methionyl peptide,14.833817202977798,0.0002433858977429457,0.0008870986483265807
Guanidinoacetate,Guanidinoacetate,218.92427305694633,9.711922848890547e-11,1.5280091948921125e-08
Hypoxanthine | row_444,Hypoxanthine,8.351443811511734,0.002874356940968941,0.006886784142829138
Formyl-l-methionyl peptide | row_445,Formyl-l-methionyl peptide,22.57939047525568,3.17929926101498e-05,0.00018300356721939883
Thymidine 5'-monophosphate | row_446,Thymidine 5'-monophosphate,6.185778203508999,0.008755016647448148,0.01773548436736277
Sn-glycerol 3-phosphate | row_447,Sn-glycerol 3-phosphate,11.546801912819456,0.0007508957282800405,0.0021611145350498725
"Fructose 1,6-bisphosphate | row_448","Fructose 1,6-bisphosphate",17.51269513914182,0.00011109838042788528,0.0004682003175175165
Alpha-D-Galactose 1-phosphate;Alpha-D-Glucose 1-phosphate;D-Fructose 6-phosphate,Alpha-D-Galactose 1-phosphate;Alpha-D-Glucose 1-phosphate;D-Fructose 6-phosphate,71.95704990556227,6.111875697593252e-08,1.4123149649009736e-06
"Fructose 1,6-bisphosphate | row_450","Fructose 1,6-bisphosphate",21.74168077712263,3.8435202749841696e-05,0.0002052262263944508
Hexadecanedioic acid | row_451,Hexadecanedioic acid,6.336160115310228,0.00804777555756982,0.01644393966741539
D-Sedoheptulose | row_452,D-Sedoheptulose,50.5888075631014,4.39443550685948e-07,5.6058744844261475e-06
L-Glutamine | row_453,L-Glutamine,140.77029326305174,1.2892388862660374e-09,7.606509428969621e-08
1-Methyladenosine,1-Methyladenosine,14.570802227443671,0.000264395510959668,0.000931002145000192
D-Mannose 6-phosphate | row_455,D-Mannose 6-phosphate,1.2810708247406628,0.32531647014922455,0.37466966907974236
L-Glutamine | row_456,L-Glutamine,77.5938754799943,3.984244832455916e-08,1.2672107517729036e-06
2-Deoxy-D-Glucose | row_457,2-Deoxy-D-Glucose,56.74736611102494,2.3218351536427406e-07,3.7789868707564603e-06
Ribothymidine,Ribothymidine,18.406001186293054,8.736337055324263e-05,0.000396495297126255
D-Tryptophan | row_459,D-Tryptophan,40.55754547716301,1.474664677253691e-06,1.450086932632796e-05
D-Sedoheptulose | row_460,D-Sedoheptulose,34.769956153998955,3.3769687266198277e-06,2.9517208128973307e-05
Guanine | row_461,Guanine,3.767837897274588,0.04080436904509317,0.06499757720757969
3-Hydroxyanthranilate | row_462,3-Hydroxyanthranilate,51.94969085609099,3.7939580666279783e-07,5.426509719540624e-06
D-Tryptophan | row_463,D-Tryptophan,67.80365095344857,8.552813241925477e-08,1.7551860218212282e-06
S-(5'-adenosyl)-L-homocysteine | row_464,S-(5'-adenosyl)-L-homocysteine,20.03291425548907,5.771942653980283e-05,0.0002808615394514117
2-Deoxy-D-Glucose | row_465,2-Deoxy-D-Glucose,2.9910856616645574,0.0732782604082631,0.10512868970425587
Galactitol,Galactitol,29.73447059430061,7.724746523874069e-06,5.787429141696128e-05
Galactitol;Mannitol;D-Sorbitol,Galactitol;Mannitol;D-Sorbitol,190.02429513191757,2.2315508677548906e-10,2.6332300239507708e-08
S-(5'-adenosyl)-L-homocysteine | row_468,S-(5'-adenosyl)-L-homocysteine,18.012224132430568,9.701244847147614e-05,0.00042398033035682167
Guanosine 5'-monophosphate | row_469,Guanosine 5'-monophosphate,20.4003822962433,5.2762503657215435e-05,0.0002594156429813092
Guanosine 5'-monophosphate | row_470,Guanosine 5'-monophosphate,24.055467813536133,2.3077282567318905e-05,0.00014523303162366033
Guanine | row_471,Guanine,5.724846551338824,0.011418211502491846,0.022270230699075008
