dose_label	dose_uM	endpoint_days	pred_alive_end_2N	pred_dead_end_2N	pred_alive_fraction_initial_2N	pred_dead_fraction_initial_2N	pred_alive_fraction_control_2N	obs_alive_fraction_control_2N	sensitivity_index_2N	pred_alive_end_4N	pred_dead_end_4N	pred_alive_fraction_initial_4N	pred_dead_fraction_initial_4N	pred_alive_fraction_control_4N	obs_alive_fraction_control_4N	sensitivity_index_4N	ratio_4N_over_2N_pred_alive_fraction_control	log2_ratio_4N_over_2N_pred_alive_fraction_control	delta_sensitivity_index_4N_minus_2N
3.125 nM	0.003125	4.0	16553.04308632736	2893.701358921735	17.670715864774337	3.0890860516912038	0.9057715597811697	1.0410228891808375	0.09422844021883026	19505.944498356497	2048.445256999976	17.664427890746204	1.8550557002490162	0.9960395592169351	0.9823502618993396	0.0039604407830649	1.0996586815527456	0.13705580116524527	-0.09026799943576536
6.25 nM	0.00625	4.0	8934.007822499972	1645.4840363222074	9.186640434447272	1.692014433236203	0.4888629938483649	0.8435320022944692	0.5111370061516352	19073.197208242542	2210.991207387214	16.421177105675888	1.9035653959425003	0.9739420176119262	0.8654065133227056	0.026057982388073775	1.9922596512061266	0.9944056861086706	-0.4850790237635614
12.5 nM	0.0125	4.0	1580.8931180983218	876.7416056124199	1.5215525679483366	0.8438321516962656	0.08650542489132958	0.14238661806339398	0.9134945751086704	12555.078347847482	2453.3277846991496	12.19334251976123	2.3826427174158136	0.6411048029270128	0.5167957185151446	0.3588951970729872	7.411151424692564	2.88969770253726	-0.5545993780356832
25 nM	0.025	4.0	309.09434885858667	782.6845210722931	0.32952489217333336	0.834418465961933	0.016913438153038966	0.0073274984734378185	0.9830865618469611	1952.0010380667566	1943.934502526201	1.868539602488918	1.860817966681111	0.09967578107847223	0.17674409777575345	0.9003242189215278	5.893289121736773	2.559073045803295	-0.08276234292543327
50 nM	0.05	4.0	126.42055218639717	816.0823735255934	0.13384918177490437	0.8640363933569014	0.006917648926852142	0.003978313565124068	0.9930823510731479	388.27930598383847	1605.08523708327	0.3738247490216673	1.54533238486836	0.019826855798640533	0.012202990966370607	0.9801731442013595	2.8661263397856027	1.5191022054705545	-0.012909206871788426
100 nM	0.1	4.0	64.27374549879906	733.479418332939	0.07624406346239508	0.8700823467769145	0.0035170168052973934	0.005514127639102196	0.9964829831947026	102.97710472065975	1449.4674081450323	0.09939874973036655	1.3990998148118072	0.005258359573618403	0.004080315797464511	0.9947416404263816	1.4951192629213965	0.5802605701508866	-0.0017413427683210525
200 nM	0.2	4.0	48.75677993178584	706.0602595312778	0.05420431343166853	0.784947481413316	0.0026679387215030365	0.00482948763022038	0.9973320612784969	49.910768082924136	1122.061731849715	0.05401598277372742	1.2143525236468777	0.0025486127803594993	0.0034730129810976998	0.9974513872196406	0.9552741072417463	-0.06601333407712986	0.00011932594114361095
400 nM	0.4	4.0	77.42494261714775	602.3119700003343	0.09872482322875072	0.7680101625761355	0.004236641605689261	0.00643931684029384	0.9957633583943107	68.36314131129407	1125.3416219177834	0.07369364855691062	1.213088345581513	0.00349085342389463	0.003852577241326957	0.9965091465761053	0.8239671298150086	-0.27934130917638555	0.0007457881817946044
800 nM	0.8	4.0	199.91770199074938	591.6446030225998	0.257046225639022	0.7607130864964318	0.010939364309973802	0.005514127639102196	0.9890606356900262	117.59190419676472	990.8395487608573	0.15364795844525006	1.2946509783460678	0.0060046407100919534	0.00421316328854475	0.993995359289908	0.5489021610348338	-0.8653790756548685	0.004934723599881785
