page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
12	MM	Z_SCORE	GDSC Z-score	0.185	1	PBD-288	-0.691789745276608	0.691789745276608	Alkylating agents	#FF0000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	2	LAPATINIB	-0.652839179623946	0.652839179623946	Receptor tyrosine kinase inhibitors	#0080FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	3	POMHEX	-0.645992623832137	0.645992623832137	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	4	GLUTATHIONE	-0.643095576959852	0.643095576959852	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	5	5-AZACYTIDINE	-0.621624991783549	0.621624991783549	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	6	THR-102	-0.615038852200017	0.615038852200017	Serine/threonine kinase inhibitors	#0040FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	7	GSK2830371	-0.59182791518787	0.59182791518787	DNA damage repair inhibitors	#FFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	8	YK-4-279	-0.585691437995438	0.585691437995438	Other	#00FF80	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	9	VISMODEGIB	-0.551392953520876	0.551392953520876	Hedgehog pathway inhibitors	#80FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	10	ALPHA-LIPOIC ACID	-0.547383907056934	0.547383907056934	Metabolic/redox agents	#00FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	11	HKMTI-1-005	-0.537227764056448	0.537227764056448	Epigenetic inhibitors	#BFFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
12	MM	Z_SCORE	GDSC Z-score	0.185	12	VINBLASTINE	-0.526127420265074	0.526127420265074	Antimitotic agents	#FF8000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_12_MM.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
