"tgi_measure","omitted_sample_id","n","pearson_r","pearson_p","spearman_rho","spearman_p","sign_matches_full_pearson","delta_pearson_r_from_full","influential_flag"
"TGI_percent_Day_24_control_median","A6-4N-RR",7,0.663384864425886,0.104260128523821,0.5,0.253169995100323,TRUE,-0.00687850740665963,FALSE
"TGI_percent_Day_24_control_median","2N-A2-0",7,0.619020785353797,0.13828860726239,0.5,0.253169995100323,TRUE,-0.0512425864787486,FALSE
"TGI_percent_Day_24_control_median","2N-A2-L",7,0.685452565216928,0.089180759577427,0.428571428571428,0.337368311085824,TRUE,0.0151891933843821,FALSE
"TGI_percent_Day_24_control_median","A6-4N-O",7,0.593431570211276,0.160139168234586,0.392857142857143,0.383316870426973,TRUE,-0.0768318016212702,FALSE
"TGI_percent_Day_24_control_median","2N-A4-R",7,0.559104549711113,0.191945877293466,0.357142857142857,0.431611352038328,TRUE,-0.111158822121433,FALSE
"TGI_percent_Day_24_control_median","2N-A4-RL",7,0.6710800890341,0.0988616092656818,0.535714285714286,0.215217455678013,TRUE,0.00081671720155363,FALSE
"TGI_percent_Day_24_control_median","4N-A8-RR",7,0.830231166803053,0.0207688643748237,0.785714285714285,0.0362384626798273,TRUE,0.159967794970507,FALSE
"TGI_percent_Day_24_control_median","4N-A8-RL",7,0.728626381068431,0.0632599635962661,0.642857142857143,0.119392373427411,TRUE,0.0583630092358851,FALSE
